hour,day,weekday,month,Outdoor Temperature (C),Household Size,lag_1,lag_24,rolling_mean_24
19,18,2,1,35.3,5,2.55,2.55,2.55
0,15,2,2,25.0,2,2.56,2.55,2.5504166666666666
0,5,6,3,26.4,4,2.56,2.55,2.5508333333333333
13,17,4,3,12.3,5,2.56,2.55,2.55125
12,23,3,3,25.9,4,2.56,2.55,2.5516666666666663
11,19,2,4,27.1,4,2.56,2.55,2.5520833333333335
7,21,4,4,5.9,5,2.56,2.55,2.5524999999999998
21,15,0,5,2.4,4,2.56,2.55,2.5529166666666665
23,10,5,6,-1.8,2,2.56,2.55,2.5533333333333332
12,17,5,6,28.2,4,2.56,2.55,2.5537499999999995
15,19,0,6,0.2,3,2.56,2.55,2.5541666666666667
0,2,6,7,10.6,5,2.56,2.55,2.5545833333333334
13,23,6,7,30.8,5,2.56,2.55,2.5549999999999997
0,29,5,7,29.2,4,2.56,2.55,2.5554166666666664
7,31,0,7,33.2,5,2.56,2.55,2.5558333333333336
3,4,4,8,-0.5,3,2.56,2.55,2.55625
1,8,1,8,-5.0,3,2.56,2.55,2.5566666666666666
5,21,0,8,11.0,1,2.56,2.55,2.5570833333333334
1,4,0,9,38.6,5,2.56,2.55,2.5575
11,4,0,9,16.9,3,2.56,2.55,2.557916666666667
6,16,5,9,38.7,4,2.56,2.55,2.558333333333333
22,25,0,9,1.7,4,2.56,2.55,2.5587500000000003
3,4,2,10,15.1,2,2.56,2.55,2.5591666666666666
20,9,0,10,-2.5,1,2.56,2.55,2.5595833333333333
15,11,2,10,40.0,5,2.56,2.56,2.56
13,4,5,11,-7.3,4,2.56,2.56,2.56
0,6,0,11,34.8,4,2.56,2.56,2.56
9,22,2,11,33.1,1,2.56,2.56,2.56
17,8,4,12,25.3,3,2.56,2.56,2.56
17,17,6,12,33.9,3,2.56,2.56,2.56
16,31,6,12,20.1,4,2.56,2.56,2.56
20,2,0,1,3.3,3,2.56,2.56,2.56
3,30,0,1,24.2,3,2.57,2.56,2.560416666666667
7,11,5,2,1.3,2,2.57,2.56,2.5608333333333335
10,24,4,2,-6.3,4,2.57,2.56,2.56125
20,7,1,3,21.9,2,2.57,2.56,2.5616666666666665
20,9,3,3,-0.6,1,2.57,2.56,2.5620833333333333
5,15,2,3,19.9,3,2.57,2.56,2.5625
18,15,2,3,36.8,2,2.57,2.56,2.5629166666666667
14,18,5,3,24.6,3,2.57,2.56,2.563333333333333
15,18,5,3,16.5,5,2.57,2.56,2.56375
1,21,1,3,33.2,2,2.57,2.56,2.5641666666666665
20,21,1,3,6.5,5,2.57,2.56,2.564583333333333
21,6,3,4,37.2,3,2.57,2.56,2.565
16,8,5,4,30.5,2,2.57,2.56,2.5654166666666667
19,13,3,4,-9.0,3,2.57,2.56,2.5658333333333334
20,14,4,4,10.7,1,2.57,2.56,2.56625
15,1,0,5,27.3,1,2.57,2.56,2.566666666666667
21,9,1,5,17.8,3,2.57,2.56,2.567083333333333
6,15,0,5,2.0,1,2.57,2.56,2.5675
20,21,6,5,1.1,3,2.57,2.56,2.5679166666666666
5,30,1,5,-7.9,5,2.57,2.56,2.568333333333333
11,31,2,5,25.6,2,2.57,2.56,2.56875
22,21,2,6,2.7,5,2.57,2.56,2.5691666666666664
1,22,3,6,-4.1,2,2.57,2.56,2.569583333333333
3,2,6,7,22.0,5,2.57,2.57,2.57
2,11,1,7,2.3,3,2.57,2.57,2.57
21,24,0,7,2.2,4,2.57,2.57,2.57
2,28,4,7,21.1,5,2.57,2.57,2.57
9,31,0,7,23.2,1,2.57,2.57,2.57
12,9,2,8,34.7,3,2.57,2.57,2.57
16,16,2,8,25.6,4,2.57,2.57,2.57
11,16,5,9,6.8,1,2.57,2.57,2.57
1,27,2,9,26.0,2,2.57,2.57,2.57
17,24,6,12,6.8,3,2.57,2.57,2.57
17,6,4,1,30.5,4,2.57,2.57,2.57
10,21,5,1,17.2,3,2.58,2.57,2.5704166666666666
9,25,2,1,15.1,4,2.58,2.57,2.5708333333333333
4,16,3,2,14.3,2,2.58,2.57,2.5712499999999996
6,22,2,2,38.9,2,2.58,2.57,2.5716666666666663
14,11,5,3,22.3,5,2.58,2.57,2.572083333333333
12,19,6,3,10.7,2,2.58,2.57,2.5725
17,27,0,3,17.7,4,2.58,2.57,2.5729166666666665
19,28,1,3,19.1,2,2.58,2.57,2.5733333333333333
14,30,3,3,29.0,5,2.58,2.57,2.57375
14,16,6,4,11.0,5,2.58,2.57,2.5741666666666667
7,24,0,4,38.0,1,2.58,2.57,2.5745833333333334
2,12,4,5,37.1,3,2.58,2.57,2.5749999999999997
15,16,4,6,31.2,4,2.58,2.57,2.575416666666667
19,29,5,7,39.2,5,2.58,2.57,2.575833333333333
0,31,0,7,10.0,4,2.58,2.57,2.57625
2,18,4,8,24.7,4,2.58,2.57,2.5766666666666667
11,23,2,8,25.2,3,2.58,2.57,2.5770833333333334
0,27,6,8,23.5,3,2.58,2.57,2.5775
15,29,1,8,4.6,4,2.58,2.57,2.5779166666666664
22,7,3,9,24.9,4,2.58,2.57,2.578333333333333
4,15,4,9,33.4,4,2.58,2.57,2.57875
5,22,4,9,28.1,5,2.58,2.57,2.5791666666666666
5,8,2,11,23.6,5,2.58,2.57,2.5795833333333333
12,14,5,1,-6.6,5,2.58,2.58,2.58
21,18,2,1,31.2,3,2.59,2.58,2.580416666666667
5,4,5,2,-1.8,3,2.59,2.58,2.580833333333333
10,28,1,2,15.2,4,2.59,2.58,2.5812500000000003
22,3,4,3,24.4,3,2.59,2.58,2.5816666666666666
18,8,2,3,30.2,4,2.59,2.58,2.5820833333333333
9,10,4,3,26.7,3,2.59,2.58,2.5825
14,21,1,3,4.8,3,2.59,2.58,2.5829166666666667
14,4,1,4,-3.6,3,2.59,2.58,2.5833333333333335
0,6,3,4,1.9,4,2.59,2.58,2.5837499999999998
7,19,2,4,-1.8,3,2.59,2.58,2.5841666666666665
9,21,4,4,-5.4,1,2.59,2.58,2.5845833333333332
17,3,2,5,36.7,3,2.59,2.58,2.585
9,13,5,5,-3.0,3,2.59,2.58,2.5854166666666667
3,14,6,5,28.2,1,2.59,2.58,2.585833333333333
0,19,0,6,-7.1,4,2.59,2.58,2.58625
20,4,1,7,-2.8,4,2.59,2.58,2.5866666666666664
22,12,2,7,18.4,5,2.59,2.58,2.587083333333333
14,9,2,8,7.9,2,2.59,2.58,2.5875
22,11,4,8,17.9,3,2.59,2.58,2.5879166666666666
6,19,5,8,39.4,5,2.59,2.58,2.5883333333333334
20,14,3,9,13.0,1,2.59,2.58,2.5887499999999997
18,19,3,10,-6.6,1,2.59,2.58,2.5891666666666664
8,21,5,10,12.9,1,2.59,2.58,2.589583333333333
15,28,5,10,16.2,5,2.59,2.59,2.59
3,26,6,11,-5.6,1,2.59,2.59,2.59
10,29,2,11,7.5,2,2.59,2.59,2.59
6,2,5,12,23.8,3,2.59,2.59,2.59
9,21,3,12,13.6,5,2.59,2.59,2.59
0,22,4,12,37.9,1,2.59,2.59,2.59
0,29,4,12,11.9,3,2.59,2.59,2.59
22,15,6,1,10.7,1,2.59,2.59,2.59
15,3,4,3,19.9,5,2.6,2.59,2.5904166666666666
18,19,6,3,-2.2,2,2.6,2.59,2.5908333333333333
6,23,3,3,2.0,3,2.6,2.59,2.59125
14,11,1,4,29.3,4,2.6,2.59,2.5916666666666663
1,19,2,4,38.2,5,2.6,2.59,2.5920833333333335
13,16,1,5,33.8,2,2.6,2.59,2.5925
15,26,4,5,18.2,1,2.6,2.59,2.592916666666667
18,11,6,6,-8.7,4,2.6,2.59,2.5933333333333333
17,1,5,7,-4.8,4,2.6,2.59,2.59375
15,4,1,7,-5.4,4,2.6,2.59,2.5941666666666667
5,18,1,7,25.3,5,2.6,2.59,2.5945833333333335
23,21,4,7,-4.1,2,2.6,2.59,2.595
4,30,6,7,29.8,3,2.6,2.59,2.595416666666667
5,14,0,8,39.1,1,2.6,2.59,2.595833333333333
6,16,5,9,8.4,4,2.6,2.59,2.59625
11,30,5,9,-6.7,1,2.6,2.59,2.5966666666666667
14,17,1,10,31.1,2,2.6,2.59,2.5970833333333334
16,8,2,11,12.1,2,2.6,2.59,2.5975
5,19,6,11,0.1,2,2.6,2.59,2.597916666666667
22,25,5,11,0.3,3,2.6,2.59,2.598333333333333
4,28,1,11,39.7,4,2.6,2.59,2.5987500000000003
9,18,0,12,26.7,1,2.6,2.59,2.5991666666666666
4,21,5,1,1.0,3,2.6,2.59,2.599583333333334
16,28,5,1,29.6,3,2.61,2.6,2.600416666666667
10,11,5,2,25.8,1,2.61,2.6,2.6008333333333336
14,23,3,2,21.0,2,2.61,2.6,2.60125
5,17,0,4,17.4,4,2.61,2.6,2.601666666666667
17,30,6,4,31.9,2,2.61,2.6,2.6020833333333333
20,12,4,5,35.0,2,2.61,2.6,2.6025
15,29,0,5,36.0,5,2.61,2.6,2.6029166666666668
22,3,5,6,37.8,2,2.61,2.6,2.603333333333333
4,5,0,6,2.4,3,2.61,2.6,2.6037500000000002
19,21,2,6,6.2,5,2.61,2.6,2.6041666666666665
22,24,5,6,-1.9,2,2.61,2.6,2.6045833333333333
4,16,6,7,11.3,2,2.61,2.6,2.605
8,25,1,7,18.2,1,2.61,2.6,2.6054166666666663
3,18,4,8,14.8,1,2.61,2.6,2.605833333333333
10,25,4,8,14.5,3,2.61,2.6,2.60625
14,13,2,9,-9.1,5,2.61,2.6,2.606666666666667
12,15,4,9,5.3,1,2.61,2.6,2.607083333333333
14,18,0,9,8.2,2,2.61,2.6,2.6075
12,16,0,10,34.8,3,2.61,2.6,2.6079166666666667
14,1,2,11,4.2,4,2.61,2.6,2.6083333333333334
16,1,2,11,33.7,1,2.61,2.6,2.60875
17,8,2,11,-6.9,1,2.61,2.6,2.6091666666666664
11,10,4,11,30.9,5,2.61,2.6,2.609583333333333
10,13,0,11,3.0,2,2.61,2.61,2.61
7,23,3,11,-4.2,5,2.61,2.61,2.61
14,6,2,12,12.8,3,2.61,2.61,2.61
23,7,3,12,17.2,1,2.61,2.61,2.61
2,13,2,12,29.2,1,2.61,2.61,2.61
10,18,0,12,5.3,4,2.61,2.61,2.61
12,28,5,1,19.1,5,2.61,2.61,2.61
6,5,6,2,-2.5,3,2.62,2.61,2.6104166666666666
15,16,3,2,22.9,3,2.62,2.61,2.6108333333333333
22,17,4,2,25.7,5,2.62,2.61,2.61125
5,26,6,2,24.1,4,2.62,2.61,2.611666666666667
4,16,3,3,5.3,2,2.62,2.61,2.612083333333333
11,21,1,3,26.1,4,2.62,2.61,2.6125000000000003
19,31,4,3,-9.6,1,2.62,2.61,2.6129166666666666
21,17,0,4,10.3,2,2.62,2.61,2.6133333333333333
16,23,6,4,-6.4,4,2.62,2.61,2.61375
13,7,6,5,24.9,1,2.62,2.61,2.6141666666666663
12,10,2,5,25.7,5,2.62,2.61,2.6145833333333335
2,17,2,5,-8.1,1,2.62,2.61,2.6149999999999998
21,25,3,5,11.2,5,2.62,2.61,2.6154166666666665
19,26,4,5,22.7,3,2.62,2.61,2.6158333333333332
2,29,0,5,6.9,2,2.62,2.61,2.61625
21,30,1,5,24.1,2,2.62,2.61,2.6166666666666667
23,14,2,6,4.0,5,2.62,2.61,2.6170833333333334
14,9,6,7,39.8,1,2.62,2.61,2.6175
23,14,4,7,32.4,2,2.62,2.61,2.617916666666667
19,15,5,7,21.9,3,2.62,2.61,2.6183333333333336
0,28,4,7,-3.6,3,2.62,2.61,2.61875
4,30,6,7,9.8,5,2.62,2.61,2.619166666666667
0,4,4,8,35.9,3,2.62,2.61,2.6195833333333334
4,10,3,8,2.6,1,2.62,2.62,2.62
12,13,6,8,15.1,3,2.62,2.62,2.62
5,18,4,8,22.2,1,2.62,2.62,2.62
14,20,6,8,-1.6,4,2.62,2.62,2.62
15,22,1,8,21.2,4,2.62,2.62,2.62
17,26,5,8,33.1,2,2.62,2.62,2.62
20,26,5,8,37.5,5,2.62,2.62,2.62
12,8,4,9,5.5,3,2.62,2.62,2.62
4,11,0,9,25.6,3,2.62,2.62,2.62
6,11,0,9,35.4,2,2.62,2.62,2.62
6,15,4,9,17.7,5,2.62,2.62,2.62
18,6,4,10,-9.1,2,2.62,2.62,2.62
23,13,4,10,-0.7,3,2.62,2.62,2.62
9,22,6,10,2.8,5,2.62,2.62,2.62
3,27,4,10,1.4,4,2.62,2.62,2.62
19,6,0,11,17.4,5,2.62,2.62,2.62
12,22,2,11,39.9,5,2.62,2.62,2.62
2,23,3,11,27.4,2,2.62,2.62,2.62
14,3,6,12,40.0,4,2.62,2.62,2.62
18,4,0,12,3.2,1,2.62,2.62,2.62
9,29,4,12,10.8,1,2.62,2.62,2.62
5,31,6,12,12.0,1,2.62,2.62,2.62
11,1,6,1,1.1,5,2.62,2.62,2.62
23,18,2,1,6.3,4,2.63,2.62,2.620416666666667
4,22,6,1,-6.6,3,2.63,2.62,2.620833333333333
6,14,1,2,11.0,3,2.63,2.62,2.6212500000000003
12,25,5,2,28.8,1,2.63,2.62,2.6216666666666666
15,12,6,3,8.2,2,2.63,2.62,2.6220833333333333
15,26,6,3,4.3,1,2.63,2.62,2.6225
11,3,0,4,26.6,2,2.63,2.62,2.622916666666667
16,4,1,4,36.0,5,2.63,2.62,2.6233333333333335
11,24,0,4,33.4,2,2.63,2.62,2.62375
0,25,1,4,25.0,2,2.63,2.62,2.6241666666666665
9,21,6,5,38.3,2,2.63,2.62,2.6245833333333333
7,27,5,5,23.5,2,2.63,2.62,2.625
0,21,2,6,13.8,4,2.63,2.62,2.6254166666666667
3,17,0,7,30.9,1,2.63,2.62,2.625833333333333
21,25,1,7,8.8,2,2.63,2.62,2.62625
15,2,2,8,8.0,5,2.63,2.62,2.6266666666666665
17,16,2,8,4.3,1,2.63,2.62,2.627083333333333
3,20,6,8,28.2,2,2.63,2.62,2.6275
10,26,5,8,-5.3,1,2.63,2.62,2.6279166666666667
22,22,4,9,-5.3,3,2.63,2.62,2.6283333333333334
16,30,5,9,25.1,1,2.63,2.62,2.6287499999999997
3,3,1,10,34.8,3,2.63,2.62,2.6291666666666664
12,31,1,10,35.0,1,2.63,2.62,2.629583333333333
21,9,3,11,36.9,1,2.63,2.63,2.63
5,13,0,11,2.6,5,2.63,2.63,2.63
13,14,1,11,12.4,2,2.63,2.63,2.63
19,15,2,11,-1.6,4,2.63,2.63,2.63
21,16,3,11,36.2,5,2.63,2.63,2.63
23,16,3,11,-3.3,4,2.63,2.63,2.63
3,17,4,11,8.9,2,2.63,2.63,2.63
5,7,5,1,6.7,3,2.63,2.63,2.63
5,7,1,2,1.5,5,2.64,2.63,2.6304166666666666
2,13,0,2,28.9,2,2.64,2.63,2.6308333333333334
15,13,0,2,16.2,3,2.64,2.63,2.63125
7,12,6,3,-2.1,3,2.64,2.63,2.6316666666666664
13,15,2,3,-9.2,4,2.64,2.63,2.6320833333333336
1,17,4,3,29.1,4,2.64,2.63,2.6325
12,21,1,3,26.2,4,2.64,2.63,2.6329166666666666
19,7,6,5,10.8,3,2.64,2.63,2.6333333333333333
19,15,0,5,24.8,1,2.64,2.63,2.63375
2,25,3,5,30.4,3,2.64,2.63,2.6341666666666668
14,29,0,5,-0.9,3,2.64,2.63,2.634583333333333
15,6,1,6,-4.5,3,2.64,2.63,2.635
3,1,5,7,39.4,2,2.64,2.63,2.6354166666666665
6,21,4,7,7.0,1,2.64,2.63,2.6358333333333333
3,3,3,8,13.7,5,2.64,2.63,2.63625
10,21,0,8,-3.5,5,2.64,2.63,2.6366666666666667
9,22,1,8,17.5,2,2.64,2.63,2.6370833333333334
5,8,6,10,7.9,1,2.64,2.63,2.6375
9,8,6,10,9.4,1,2.64,2.63,2.637916666666667
7,9,0,10,-2.0,3,2.64,2.63,2.638333333333333
9,12,3,10,0.3,5,2.64,2.63,2.6387500000000004
7,29,4,12,-3.0,2,2.64,2.63,2.6391666666666667
15,31,6,12,35.2,4,2.64,2.63,2.639583333333334
10,9,0,1,-5.3,5,2.64,2.64,2.64
23,12,3,1,27.6,2,2.65,2.64,2.640416666666667
2,11,5,3,10.8,2,2.65,2.64,2.6408333333333336
14,1,5,4,19.3,5,2.65,2.64,2.64125
4,10,0,4,9.4,3,2.65,2.64,2.6416666666666666
12,16,6,4,22.7,3,2.65,2.64,2.6420833333333333
18,23,6,4,-8.3,1,2.65,2.64,2.6425
12,30,6,4,-4.8,4,2.65,2.64,2.642916666666667
3,9,1,5,8.0,2,2.65,2.64,2.643333333333333
4,28,6,5,37.2,5,2.65,2.64,2.64375
20,6,1,6,12.2,1,2.65,2.64,2.644166666666667
3,8,3,6,14.6,1,2.65,2.64,2.6445833333333337
15,12,0,6,28.4,4,2.65,2.64,2.645
4,28,2,6,-9.1,3,2.65,2.64,2.6454166666666667
5,28,2,6,0.3,3,2.65,2.64,2.6458333333333335
15,28,2,6,19.5,1,2.65,2.64,2.6462499999999998
14,1,5,7,14.9,3,2.65,2.64,2.646666666666667
0,4,1,7,9.4,3,2.65,2.64,2.6470833333333332
22,14,4,7,13.4,4,2.65,2.64,2.6475
14,15,5,7,13.4,4,2.65,2.64,2.6479166666666667
2,16,6,7,20.7,5,2.65,2.64,2.648333333333333
10,23,6,7,39.5,2,2.65,2.64,2.64875
22,23,6,7,20.9,5,2.65,2.64,2.6491666666666664
18,28,0,8,27.9,2,2.65,2.64,2.649583333333333
21,2,5,9,24.8,5,2.65,2.65,2.65
10,21,3,9,-3.1,4,2.65,2.65,2.65
11,29,4,9,9.5,3,2.65,2.65,2.65
3,5,3,10,27.0,1,2.65,2.65,2.65
10,11,2,10,-2.6,2,2.65,2.65,2.65
17,14,5,10,-6.0,2,2.65,2.65,2.65
18,23,0,10,7.2,2,2.65,2.65,2.65
19,2,3,11,22.3,1,2.65,2.65,2.65
12,13,2,12,19.4,2,2.65,2.65,2.65
23,17,6,12,36.8,4,2.65,2.65,2.65
0,29,4,12,2.2,2,2.65,2.65,2.65
11,19,6,2,-0.8,3,2.65,2.65,2.65
4,9,3,3,-2.7,2,2.66,2.65,2.6504166666666666
19,7,4,4,29.1,3,2.66,2.65,2.6508333333333334
21,15,5,4,24.6,3,2.66,2.65,2.65125
8,29,5,4,25.6,1,2.66,2.65,2.651666666666667
14,15,0,5,15.5,3,2.66,2.65,2.652083333333333
19,4,6,6,20.1,2,2.66,2.65,2.6525
8,5,0,6,22.9,2,2.66,2.65,2.6529166666666666
5,22,3,6,4.6,4,2.66,2.65,2.6533333333333333
16,28,2,6,4.5,2,2.66,2.65,2.65375
22,12,2,7,39.3,4,2.66,2.65,2.6541666666666663
21,15,5,7,-0.4,5,2.66,2.65,2.6545833333333335
23,27,3,7,-7.0,1,2.66,2.65,2.655
16,29,5,7,3.5,5,2.66,2.65,2.655416666666667
15,31,0,7,18.1,5,2.66,2.65,2.6558333333333333
20,5,5,8,20.9,2,2.66,2.65,2.6562500000000004
5,3,6,9,14.4,4,2.66,2.65,2.6566666666666667
16,12,1,9,-10.0,3,2.66,2.65,2.6570833333333335
5,22,4,9,38.3,1,2.66,2.65,2.6575
7,29,4,9,21.1,5,2.66,2.65,2.657916666666667
6,11,2,10,-8.8,3,2.66,2.65,2.6583333333333337
4,13,4,10,32.4,5,2.66,2.65,2.65875
14,26,3,10,5.7,5,2.66,2.65,2.6591666666666667
17,3,4,11,38.3,3,2.66,2.65,2.6595833333333334
20,17,6,12,24.5,2,2.66,2.66,2.66
7,23,5,12,-1.4,5,2.66,2.66,2.66
8,23,5,12,0.1,2,2.66,2.66,2.66
13,24,6,12,4.1,2,2.66,2.66,2.66
12,5,3,1,1.5,1,2.66,2.66,2.66
19,26,3,1,35.1,2,2.67,2.66,2.660416666666667
20,25,5,2,39.6,1,2.67,2.66,2.6608333333333336
9,3,4,3,12.9,4,2.67,2.66,2.66125
5,7,1,3,29.8,3,2.67,2.66,2.6616666666666666
11,15,2,3,39.1,4,2.67,2.66,2.6620833333333334
2,21,1,3,16.7,2,2.67,2.66,2.6625
14,24,4,3,2.7,4,2.67,2.66,2.6629166666666664
3,2,6,4,24.4,5,2.67,2.66,2.6633333333333336
8,3,0,4,38.3,5,2.67,2.66,2.66375
17,9,6,4,33.3,1,2.67,2.66,2.664166666666667
9,19,2,4,27.7,2,2.67,2.66,2.6645833333333333
4,28,4,4,36.6,5,2.67,2.66,2.665
2,2,1,5,-8.2,3,2.67,2.66,2.6654166666666668
20,2,1,5,5.2,1,2.67,2.66,2.6658333333333335
21,11,3,5,-1.7,1,2.67,2.66,2.66625
6,18,3,5,17.1,3,2.67,2.66,2.6666666666666665
18,29,0,5,21.7,1,2.67,2.66,2.667083333333333
17,6,1,6,38.0,1,2.67,2.66,2.6675
21,8,3,6,8.5,1,2.67,2.66,2.6679166666666667
5,14,2,6,18.9,2,2.67,2.66,2.6683333333333334
10,2,6,7,0.5,1,2.67,2.66,2.6687499999999997
3,17,3,8,39.3,1,2.67,2.66,2.669166666666667
6,24,3,8,29.2,2,2.67,2.66,2.669583333333333
19,31,3,8,13.8,2,2.67,2.67,2.67
10,5,1,9,0.6,2,2.67,2.67,2.67
4,8,4,9,-9.7,4,2.67,2.67,2.67
0,10,6,9,38.1,4,2.67,2.67,2.67
16,16,0,10,7.6,4,2.67,2.67,2.67
2,22,6,10,36.7,2,2.67,2.67,2.67
5,30,0,10,-7.5,1,2.67,2.67,2.67
11,8,2,11,27.5,4,2.67,2.67,2.67
18,19,6,11,24.2,3,2.67,2.67,2.67
9,20,0,11,2.4,3,2.67,2.67,2.67
22,30,3,11,25.6,4,2.67,2.67,2.67
20,3,6,12,5.3,3,2.67,2.67,2.67
20,14,3,12,1.4,3,2.67,2.67,2.67
21,21,3,12,1.9,5,2.67,2.67,2.67
20,10,1,1,-0.1,2,2.67,2.67,2.67
13,18,2,1,38.5,5,2.68,2.67,2.6704166666666667
14,31,1,1,19.4,2,2.68,2.67,2.670833333333333
4,10,4,2,11.0,1,2.68,2.67,2.67125
9,1,2,3,27.0,2,2.68,2.67,2.6716666666666664
9,4,5,3,11.0,2,2.68,2.67,2.672083333333333
8,7,1,3,23.0,2,2.68,2.67,2.6725
15,16,3,3,5.5,4,2.68,2.67,2.672916666666667
13,17,4,3,1.5,5,2.68,2.67,2.6733333333333333
19,8,0,5,13.0,3,2.68,2.67,2.67375
17,19,4,5,-4.0,3,2.68,2.67,2.674166666666667
23,22,0,5,25.3,3,2.68,2.67,2.674583333333333
6,4,6,6,-9.0,1,2.68,2.67,2.6750000000000003
5,22,5,7,-9.2,2,2.68,2.67,2.675416666666667
15,25,1,7,35.5,3,2.68,2.67,2.6758333333333333
7,26,2,7,33.4,4,2.68,2.67,2.67625
23,29,5,7,16.1,3,2.68,2.67,2.6766666666666663
15,20,6,8,14.2,2,2.68,2.67,2.6770833333333335
14,27,6,8,-1.7,5,2.68,2.67,2.6775
14,4,0,9,-0.1,5,2.68,2.67,2.6779166666666665
0,8,4,9,16.9,2,2.68,2.67,2.6783333333333332
7,21,5,10,-7.3,5,2.68,2.67,2.6787500000000004
7,12,6,11,17.0,1,2.68,2.67,2.679166666666667
15,12,6,11,17.0,1,2.68,2.67,2.6795833333333334
1,16,3,11,-1.7,1,2.68,2.68,2.68
7,24,4,11,-1.8,4,2.68,2.68,2.68
15,29,6,1,24.8,3,2.68,2.68,2.68
13,12,6,2,24.4,1,2.69,2.68,2.6804166666666664
13,17,4,2,11.3,4,2.69,2.68,2.6808333333333336
14,20,0,2,15.9,1,2.69,2.68,2.6812500000000004
1,1,2,3,-0.5,5,2.69,2.68,2.6816666666666666
14,6,0,3,0.5,2,2.69,2.68,2.6820833333333334
22,9,3,3,3.3,2,2.69,2.68,2.6825000000000006
3,15,2,3,-9.3,4,2.69,2.68,2.682916666666667
4,31,4,3,10.0,3,2.69,2.68,2.6833333333333336
17,6,3,4,-1.5,3,2.69,2.68,2.6837500000000003
8,16,6,4,7.3,3,2.69,2.68,2.6841666666666666
12,20,3,4,3.7,1,2.69,2.68,2.684583333333333
12,11,3,5,24.1,5,2.69,2.68,2.685
6,23,1,5,29.3,3,2.69,2.68,2.685416666666667
10,24,2,5,36.2,4,2.69,2.68,2.685833333333333
19,1,3,6,5.3,4,2.69,2.68,2.68625
16,12,0,6,5.0,3,2.69,2.68,2.686666666666667
17,18,6,6,27.7,5,2.69,2.68,2.6870833333333333
4,1,5,7,-0.8,4,2.69,2.68,2.6875
11,8,5,7,-5.4,2,2.69,2.68,2.6879166666666667
13,11,1,7,26.7,5,2.69,2.68,2.688333333333333
20,22,5,7,5.0,5,2.69,2.68,2.68875
2,17,3,8,37.5,5,2.69,2.68,2.689166666666667
1,30,2,8,13.7,1,2.69,2.68,2.689583333333333
16,9,5,9,36.1,4,2.69,2.69,2.69
2,28,3,9,33.9,1,2.69,2.69,2.69
10,28,3,9,38.7,2,2.69,2.69,2.69
4,9,0,10,16.1,4,2.69,2.69,2.69
14,9,0,10,21.6,2,2.69,2.69,2.69
12,16,0,10,20.6,1,2.69,2.69,2.69
23,17,1,10,1.2,2,2.69,2.69,2.69
17,22,6,10,8.4,5,2.69,2.69,2.69
0,1,4,12,16.7,3,2.69,2.69,2.69
8,9,5,12,-6.8,2,2.69,2.69,2.69
6,18,0,12,30.0,3,2.69,2.69,2.69
20,10,1,1,17.9,4,2.69,2.69,2.69
15,23,3,3,28.7,2,2.7,2.69,2.6904166666666662
5,24,4,3,-1.6,3,2.7,2.69,2.6908333333333334
15,1,5,4,-6.6,5,2.7,2.69,2.69125
16,1,5,4,22.6,2,2.7,2.69,2.6916666666666664
3,24,0,4,31.8,3,2.7,2.69,2.692083333333333
11,1,5,7,36.2,3,2.7,2.69,2.6925000000000003
15,9,6,7,34.6,3,2.7,2.69,2.6929166666666666
11,12,2,7,6.7,5,2.7,2.69,2.6933333333333334
12,22,5,7,25.6,2,2.7,2.69,2.6937499999999996
0,23,6,7,-2.3,2,2.7,2.69,2.6941666666666664
10,26,2,7,-1.7,3,2.7,2.69,2.6945833333333336
13,30,6,7,-8.2,5,2.7,2.69,2.6950000000000003
6,17,3,8,-9.6,5,2.7,2.69,2.6954166666666666
15,19,5,8,38.3,4,2.7,2.69,2.6958333333333333
12,3,6,9,-3.7,2,2.7,2.69,2.6962500000000005
18,8,4,9,12.5,4,2.7,2.69,2.6966666666666668
3,8,6,10,37.1,3,2.7,2.69,2.6970833333333335
10,10,1,10,5.3,3,2.7,2.69,2.6975000000000002
14,12,3,10,2.5,4,2.7,2.69,2.6979166666666665
8,28,5,10,21.7,1,2.7,2.69,2.6983333333333337
17,2,3,11,-3.9,4,2.7,2.69,2.6987500000000004
10,10,4,11,-7.0,3,2.7,2.69,2.6991666666666667
23,10,4,11,12.7,2,2.7,2.69,2.6995833333333334
15,26,6,11,22.8,1,2.7,2.7,2.7
18,30,3,11,18.0,1,2.7,2.7,2.7
21,8,4,12,33.2,4,2.7,2.7,2.7
3,10,6,12,2.7,2,2.7,2.7,2.7
16,28,3,12,11.7,1,2.7,2.7,2.7
19,28,3,12,4.0,2,2.7,2.7,2.7
6,15,6,1,-7.7,3,2.7,2.7,2.7
2,16,0,1,5.0,4,2.71,2.7,2.700416666666667
21,25,2,1,7.9,1,2.71,2.7,2.7008333333333336
10,30,0,1,33.0,3,2.71,2.7,2.70125
9,3,4,2,31.2,1,2.71,2.7,2.7016666666666667
22,12,6,2,-1.1,5,2.71,2.7,2.702083333333334
4,14,1,2,-8.3,4,2.71,2.7,2.7025
9,16,3,2,-6.0,4,2.71,2.7,2.702916666666667
9,19,6,2,34.6,5,2.71,2.7,2.703333333333333
7,9,3,3,3.0,4,2.71,2.7,2.70375
17,4,1,4,16.3,5,2.71,2.7,2.704166666666667
14,8,5,4,-6.9,4,2.71,2.7,2.7045833333333333
13,10,0,4,-1.8,1,2.71,2.7,2.705
