hour,day,weekday,month,Outdoor Temperature (C),Household Size,lag_1,lag_24,rolling_mean_24
5,31,2,5,27.7,2,0.48,0.47,0.4791666666666667
16,1,3,6,-8.2,5,0.48,0.47,0.4795833333333333
9,4,6,6,21.8,4,0.48,0.48,0.48
20,15,3,6,-5.6,3,0.48,0.48,0.48
16,17,5,6,19.1,5,0.48,0.48,0.48
6,2,6,7,-5.2,4,0.48,0.48,0.48
5,5,2,7,-5.4,4,0.48,0.48,0.48
11,6,3,7,17.5,4,0.48,0.48,0.48
12,9,6,7,-6.5,2,0.48,0.48,0.48
21,11,1,7,3.6,1,0.48,0.48,0.48
2,13,3,7,33.3,4,0.48,0.48,0.48
14,26,2,7,13.0,2,0.48,0.48,0.48
14,27,3,7,-0.1,3,0.48,0.48,0.48
13,29,5,7,23.9,5,0.48,0.48,0.48
18,29,5,7,3.8,1,0.48,0.48,0.48
3,9,2,8,-6.2,1,0.48,0.48,0.48
3,24,3,8,25.8,2,0.48,0.48,0.48
15,29,1,8,11.8,4,0.48,0.48,0.48
1,2,5,9,31.0,5,0.48,0.48,0.48
7,16,5,9,12.5,2,0.48,0.48,0.48
18,17,6,9,35.1,3,0.48,0.48,0.48
21,28,3,9,17.9,1,0.48,0.48,0.48
8,29,4,9,18.3,3,0.48,0.48,0.48
12,6,4,10,6.4,5,0.48,0.48,0.48
5,9,0,10,28.9,4,0.48,0.48,0.48
8,10,1,10,8.0,3,0.48,0.48,0.48
7,13,4,10,33.5,4,0.48,0.48,0.48
18,25,2,10,-4.8,1,0.48,0.48,0.48
6,29,2,11,28.9,4,0.48,0.48,0.48
10,29,2,11,19.2,4,0.48,0.48,0.48
1,8,4,12,38.9,5,0.48,0.48,0.48
14,11,0,12,8.3,1,0.48,0.48,0.48
1,27,2,12,32.8,5,0.48,0.48,0.48
15,3,1,1,7.8,2,0.48,0.48,0.48
10,6,4,1,-7.1,4,0.49,0.48,0.48041666666666666
23,6,4,1,17.9,1,0.49,0.48,0.4808333333333333
18,9,0,1,16.4,1,0.49,0.48,0.48124999999999996
17,15,6,1,3.3,5,0.49,0.48,0.48166666666666663
14,20,4,1,10.2,4,0.49,0.48,0.48208333333333325
9,26,3,1,10.2,3,0.49,0.48,0.4825
11,11,5,2,-2.9,3,0.49,0.48,0.48291666666666666
16,12,6,2,29.1,1,0.49,0.48,0.48333333333333334
12,18,5,2,32.6,2,0.49,0.48,0.48375000000000007
18,18,5,2,19.6,3,0.49,0.48,0.4841666666666667
21,23,3,2,17.3,2,0.49,0.48,0.4845833333333333
18,26,6,2,37.6,3,0.49,0.48,0.48499999999999993
13,5,6,3,21.5,5,0.49,0.48,0.48541666666666666
22,16,3,3,3.6,5,0.49,0.48,0.48583333333333334
21,2,6,4,37.5,1,0.49,0.48,0.48625
11,7,4,4,31.8,3,0.49,0.48,0.48666666666666664
14,18,1,4,0.9,4,0.49,0.48,0.4870833333333333
18,22,5,4,16.9,1,0.49,0.48,0.4875
5,30,6,4,36.9,2,0.49,0.48,0.4879166666666666
12,2,1,5,25.2,1,0.49,0.48,0.4883333333333333
4,3,2,5,27.4,4,0.49,0.48,0.48874999999999996
22,6,5,5,2.2,4,0.49,0.48,0.4891666666666667
19,13,5,5,39.0,2,0.49,0.48,0.4895833333333333
11,24,2,5,9.5,3,0.49,0.49,0.49
4,29,0,5,1.1,3,0.49,0.49,0.49
22,30,1,5,23.0,5,0.49,0.49,0.49
20,2,4,6,25.2,3,0.49,0.49,0.49
5,7,2,6,-8.5,1,0.49,0.49,0.49
20,7,2,6,29.4,1,0.49,0.49,0.49
5,9,4,6,13.4,4,0.49,0.49,0.49
19,10,5,6,31.7,3,0.49,0.49,0.49
21,18,6,6,19.2,4,0.49,0.49,0.49
0,19,0,6,-2.0,3,0.49,0.49,0.49
20,25,6,6,15.4,4,0.49,0.49,0.49
16,1,5,7,32.9,5,0.49,0.49,0.49
2,3,0,7,13.3,3,0.49,0.49,0.49
3,5,2,7,7.6,2,0.49,0.49,0.49
1,21,4,7,4.2,3,0.49,0.49,0.49
1,2,2,8,2.5,1,0.49,0.49,0.49
11,8,1,8,25.4,3,0.49,0.49,0.49
11,12,5,8,25.3,1,0.49,0.49,0.49
9,1,4,9,4.4,3,0.49,0.49,0.49
22,1,4,9,22.3,2,0.49,0.49,0.49
17,15,4,9,37.5,4,0.49,0.49,0.49
18,15,4,9,23.0,5,0.49,0.49,0.49
6,18,0,9,17.6,1,0.49,0.49,0.49
23,21,3,9,-3.7,3,0.49,0.49,0.49
9,5,3,10,4.2,1,0.49,0.49,0.49
22,5,3,10,33.5,2,0.49,0.49,0.49
9,7,5,10,27.8,2,0.49,0.49,0.49
10,16,0,10,-7.2,4,0.49,0.49,0.49
0,17,1,10,29.8,5,0.49,0.49,0.49
4,17,1,10,-8.2,2,0.49,0.49,0.49
9,17,1,10,0.9,3,0.49,0.49,0.49
1,20,4,10,24.4,2,0.49,0.49,0.49
16,27,4,10,36.3,3,0.49,0.49,0.49
6,28,5,10,24.5,3,0.49,0.49,0.49
14,5,6,11,32.0,4,0.49,0.49,0.49
3,10,4,11,10.4,1,0.49,0.49,0.49
13,12,6,11,32.8,5,0.49,0.49,0.49
16,21,1,11,-1.5,5,0.49,0.49,0.49
12,29,2,11,-9.3,4,0.49,0.49,0.49
6,3,6,12,3.6,5,0.49,0.49,0.49
0,4,0,12,28.8,1,0.49,0.49,0.49
2,12,1,12,39.9,4,0.49,0.49,0.49
20,20,2,12,7.0,3,0.49,0.49,0.49
7,22,4,12,3.8,4,0.49,0.49,0.49
5,24,6,12,17.5,4,0.49,0.49,0.49
5,26,1,12,25.1,3,0.49,0.49,0.49
8,31,6,12,-3.2,4,0.49,0.49,0.49
14,5,3,1,-5.5,3,0.49,0.49,0.49
21,21,5,1,21.6,1,0.5,0.49,0.49041666666666667
1,23,0,1,4.3,1,0.5,0.49,0.4908333333333333
23,26,3,1,-2.3,1,0.5,0.49,0.49124999999999996
3,30,0,1,18.1,1,0.5,0.49,0.4916666666666667
10,1,2,2,3.0,3,0.5,0.49,0.4920833333333334
15,2,3,2,23.5,5,0.5,0.49,0.4925
14,28,1,2,22.1,3,0.5,0.49,0.49291666666666667
19,4,5,3,14.8,3,0.5,0.49,0.49333333333333335
1,9,3,3,27.7,3,0.5,0.49,0.49374999999999997
7,18,5,3,32.3,2,0.5,0.49,0.49416666666666664
19,20,0,3,3.7,4,0.5,0.49,0.4945833333333334
16,21,1,3,19.2,3,0.5,0.49,0.49500000000000005
11,25,5,3,38.6,3,0.5,0.49,0.49541666666666667
18,28,1,3,-5.6,1,0.5,0.49,0.49583333333333335
14,7,4,4,26.3,3,0.5,0.49,0.49625
16,14,4,4,0.0,3,0.5,0.49,0.49666666666666665
18,15,0,5,31.7,1,0.5,0.49,0.4970833333333333
17,22,0,5,36.7,5,0.5,0.49,0.4975
18,29,0,5,12.4,5,0.5,0.49,0.4979166666666666
4,3,5,6,-1.9,1,0.5,0.49,0.49833333333333335
5,15,3,6,1.7,4,0.5,0.49,0.49875
15,24,5,6,32.2,4,0.5,0.49,0.4991666666666667
20,25,6,6,11.4,1,0.5,0.49,0.4995833333333333
11,28,2,6,25.0,4,0.5,0.5,0.5
3,4,1,7,1.3,2,0.5,0.5,0.5
10,11,1,7,5.6,5,0.5,0.5,0.5
14,12,2,7,24.2,3,0.5,0.5,0.5
16,13,3,7,7.3,2,0.5,0.5,0.5
16,18,1,7,-8.2,2,0.5,0.5,0.5
20,18,1,7,15.9,5,0.5,0.5,0.5
14,21,4,7,31.8,2,0.5,0.5,0.5
22,27,3,7,4.7,2,0.5,0.5,0.5
19,6,6,8,39.5,1,0.5,0.5,0.5
16,7,0,8,11.7,3,0.5,0.5,0.5
1,11,4,8,32.3,5,0.5,0.5,0.5
10,12,5,8,34.1,2,0.5,0.5,0.5
18,13,6,8,15.1,3,0.5,0.5,0.5
11,26,5,8,39.2,4,0.5,0.5,0.5
21,1,4,9,36.1,3,0.5,0.5,0.5
18,7,3,9,33.0,5,0.5,0.5,0.5
18,10,6,9,-0.2,3,0.5,0.5,0.5
1,14,3,9,7.3,2,0.5,0.5,0.5
12,17,6,9,-9.1,5,0.5,0.5,0.5
5,20,2,9,5.7,1,0.5,0.5,0.5
4,21,3,9,38.5,3,0.5,0.5,0.5
11,22,4,9,30.2,4,0.5,0.5,0.5
8,23,5,9,2.0,1,0.5,0.5,0.5
16,24,6,9,-7.7,5,0.5,0.5,0.5
12,30,5,9,7.5,3,0.5,0.5,0.5
14,1,6,10,12.3,5,0.5,0.5,0.5
7,5,3,10,-5.1,3,0.5,0.5,0.5
0,9,0,10,13.2,1,0.5,0.5,0.5
6,16,0,10,32.9,2,0.5,0.5,0.5
4,27,4,10,18.8,3,0.5,0.5,0.5
1,29,6,10,23.1,1,0.5,0.5,0.5
4,30,0,10,-3.4,4,0.5,0.5,0.5
4,11,5,11,24.9,4,0.5,0.5,0.5
6,13,0,11,4.4,1,0.5,0.5,0.5
14,20,0,11,7.5,1,0.5,0.5,0.5
7,2,5,12,28.2,2,0.5,0.5,0.5
20,12,1,12,12.2,5,0.5,0.5,0.5
21,18,0,12,1.9,1,0.5,0.5,0.5
4,23,5,12,9.7,5,0.5,0.5,0.5
17,12,3,1,7.3,5,0.5,0.5,0.5
14,13,4,1,-6.8,1,0.51,0.5,0.5004166666666666
1,3,4,2,30.8,4,0.51,0.5,0.5008333333333334
22,4,5,2,19.5,1,0.51,0.5,0.50125
0,7,1,2,0.6,4,0.51,0.5,0.5016666666666666
6,12,6,2,23.9,4,0.51,0.5,0.5020833333333333
4,23,3,2,1.8,5,0.51,0.5,0.5025000000000001
4,27,0,2,19.2,5,0.51,0.5,0.5029166666666667
11,5,6,3,14.7,4,0.51,0.5,0.5033333333333333
9,7,1,3,35.4,5,0.51,0.5,0.50375
19,7,1,3,15.0,2,0.51,0.5,0.5041666666666667
13,19,6,3,8.4,1,0.51,0.5,0.5045833333333333
5,23,3,3,-5.4,3,0.51,0.5,0.505
8,31,4,3,9.2,3,0.51,0.5,0.5054166666666666
12,5,2,4,27.8,1,0.51,0.5,0.5058333333333334
9,7,4,4,16.8,5,0.51,0.5,0.50625
10,13,3,4,20.3,2,0.51,0.5,0.5066666666666667
17,4,3,5,13.1,4,0.51,0.5,0.5070833333333333
2,14,6,5,0.1,1,0.51,0.5,0.5075
9,3,5,6,16.4,4,0.51,0.5,0.5079166666666667
8,6,1,6,-1.7,1,0.51,0.5,0.5083333333333333
17,20,1,6,-3.0,1,0.51,0.5,0.50875
0,21,2,6,13.5,2,0.51,0.5,0.5091666666666667
19,30,4,6,40.0,1,0.51,0.5,0.5095833333333334
1,3,0,7,-4.8,5,0.51,0.51,0.51
4,7,4,7,7.1,3,0.51,0.51,0.51
6,16,6,7,39.4,3,0.51,0.51,0.51
7,18,1,7,13.9,3,0.51,0.51,0.51
6,19,2,7,-2.3,4,0.51,0.51,0.51
11,20,3,7,-8.5,1,0.51,0.51,0.51
5,28,4,7,12.7,1,0.51,0.51,0.51
5,28,4,7,12.3,3,0.51,0.51,0.51
15,30,6,7,23.8,4,0.51,0.51,0.51
16,6,6,8,30.9,2,0.51,0.51,0.51
4,21,0,8,6.5,2,0.51,0.51,0.51
10,21,0,8,4.7,1,0.51,0.51,0.51
13,22,1,8,23.4,2,0.51,0.51,0.51
12,1,4,9,-1.1,4,0.51,0.51,0.51
12,4,0,9,5.7,1,0.51,0.51,0.51
16,17,6,9,-2.8,1,0.51,0.51,0.51
16,18,0,9,7.1,2,0.51,0.51,0.51
4,21,3,9,34.1,1,0.51,0.51,0.51
15,22,4,9,35.3,4,0.51,0.51,0.51
13,23,5,9,16.2,2,0.51,0.51,0.51
10,25,0,9,-6.5,4,0.51,0.51,0.51
8,27,2,9,10.4,1,0.51,0.51,0.51
6,29,4,9,-5.5,3,0.51,0.51,0.51
10,12,3,10,31.0,4,0.51,0.51,0.51
13,21,5,10,37.9,4,0.51,0.51,0.51
7,28,5,10,18.9,3,0.51,0.51,0.51
8,16,3,11,3.2,1,0.51,0.51,0.51
0,12,1,12,38.8,5,0.51,0.51,0.51
19,23,5,12,24.9,1,0.51,0.51,0.51
14,26,1,12,23.3,5,0.51,0.51,0.51
11,14,5,1,13.1,3,0.51,0.51,0.51
20,15,6,1,-9.3,3,0.52,0.51,0.5104166666666666
21,21,5,1,5.6,5,0.52,0.51,0.5108333333333334
11,22,6,1,21.7,3,0.52,0.51,0.51125
18,26,3,1,32.5,1,0.52,0.51,0.5116666666666667
10,3,4,2,-3.0,5,0.52,0.51,0.5120833333333333
12,3,4,2,30.9,1,0.52,0.51,0.5125000000000001
23,8,2,2,-6.5,3,0.52,0.51,0.5129166666666666
15,10,4,2,9.6,5,0.52,0.51,0.5133333333333333
20,10,4,2,-4.3,3,0.52,0.51,0.51375
13,14,1,2,28.5,4,0.52,0.51,0.5141666666666667
11,23,3,2,-6.3,1,0.52,0.51,0.5145833333333333
18,8,2,3,22.8,4,0.52,0.51,0.515
6,9,3,3,31.7,4,0.52,0.51,0.5154166666666667
16,13,0,3,-7.5,2,0.52,0.51,0.5158333333333334
2,24,4,3,35.9,5,0.52,0.51,0.51625
11,19,2,4,17.3,5,0.52,0.51,0.5166666666666667
10,28,4,4,14.2,1,0.52,0.51,0.5170833333333333
23,29,5,4,-1.1,1,0.52,0.51,0.5175
5,6,5,5,-9.5,2,0.52,0.51,0.5179166666666667
11,9,1,5,39.7,2,0.52,0.51,0.5183333333333334
16,12,4,5,-7.7,4,0.52,0.51,0.51875
12,17,2,5,38.4,2,0.52,0.51,0.5191666666666667
2,20,5,5,36.7,1,0.52,0.51,0.5195833333333333
5,20,5,5,16.5,1,0.52,0.52,0.52
1,25,3,5,39.7,5,0.52,0.52,0.52
8,31,2,5,12.7,2,0.52,0.52,0.52
3,8,3,6,1.0,3,0.52,0.52,0.52
9,14,2,6,-5.6,5,0.52,0.52,0.52
1,3,0,7,23.2,1,0.52,0.52,0.52
13,10,0,7,33.1,2,0.52,0.52,0.52
16,23,6,7,-6.2,4,0.52,0.52,0.52
20,25,1,7,38.5,3,0.52,0.52,0.52
14,26,2,7,25.3,1,0.52,0.52,0.52
23,28,4,7,9.7,3,0.52,0.52,0.52
4,11,4,8,16.1,2,0.52,0.52,0.52
21,24,3,8,8.6,5,0.52,0.52,0.52
13,26,5,8,22.7,1,0.52,0.52,0.52
20,28,0,8,1.9,2,0.52,0.52,0.52
23,14,3,9,20.6,2,0.52,0.52,0.52
18,27,2,9,12.2,3,0.52,0.52,0.52
16,29,4,9,31.1,1,0.52,0.52,0.52
8,8,6,10,37.7,5,0.52,0.52,0.52
5,10,1,10,38.5,1,0.52,0.52,0.52
15,15,6,10,10.7,3,0.52,0.52,0.52
0,28,5,10,-4.9,4,0.52,0.52,0.52
18,2,3,11,-7.6,3,0.52,0.52,0.52
10,15,2,11,0.6,3,0.52,0.52,0.52
20,15,2,11,13.8,5,0.52,0.52,0.52
7,22,2,11,22.6,4,0.52,0.52,0.52
18,22,2,11,29.5,5,0.52,0.52,0.52
10,23,3,11,10.8,1,0.52,0.52,0.52
2,24,4,11,31.7,4,0.52,0.52,0.52
15,9,5,12,31.9,1,0.52,0.52,0.52
4,11,0,12,9.6,2,0.52,0.52,0.52
8,23,5,12,35.6,5,0.52,0.52,0.52
9,28,3,12,6.9,4,0.52,0.52,0.52
6,9,0,1,36.3,4,0.52,0.52,0.52
12,11,2,1,7.7,1,0.53,0.52,0.5204166666666666
16,16,0,1,27.8,4,0.53,0.52,0.5208333333333334
12,18,2,1,16.5,5,0.53,0.52,0.52125
16,31,1,1,28.9,5,0.53,0.52,0.5216666666666666
19,6,0,2,29.2,1,0.53,0.52,0.5220833333333333
0,13,0,2,29.8,2,0.53,0.52,0.5225000000000001
10,19,6,2,22.2,5,0.53,0.52,0.5229166666666667
0,24,4,2,5.9,1,0.53,0.52,0.5233333333333333
7,27,0,2,39.5,2,0.53,0.52,0.52375
18,3,4,3,33.2,2,0.53,0.52,0.5241666666666668
21,3,4,3,-4.6,1,0.53,0.52,0.5245833333333333
2,8,2,3,31.1,3,0.53,0.52,0.525
11,20,0,3,36.7,4,0.53,0.52,0.5254166666666668
6,7,4,4,8.6,5,0.53,0.52,0.5258333333333334
17,13,3,4,-9.8,3,0.53,0.52,0.52625
7,2,1,5,21.6,1,0.53,0.52,0.5266666666666667
4,3,2,5,37.4,4,0.53,0.52,0.5270833333333333
21,6,5,5,25.7,1,0.53,0.52,0.5275000000000001
2,8,0,5,39.6,4,0.53,0.52,0.5279166666666667
0,21,6,5,2.6,1,0.53,0.52,0.5283333333333333
18,7,2,6,15.6,5,0.53,0.52,0.52875
19,10,5,6,22.5,4,0.53,0.52,0.5291666666666667
0,2,6,7,16.2,4,0.53,0.52,0.5295833333333334
22,3,0,7,23.2,1,0.53,0.53,0.53
0,20,3,7,10.7,2,0.53,0.53,0.53
1,29,5,7,12.2,5,0.53,0.53,0.53
22,14,0,8,-9.9,1,0.53,0.53,0.53
19,3,6,9,34.2,1,0.53,0.53,0.53
7,14,3,9,-1.2,5,0.53,0.53,0.53
7,17,6,9,34.6,1,0.53,0.53,0.53
1,28,3,9,36.0,1,0.53,0.53,0.53
3,1,6,10,35.1,4,0.53,0.53,0.53
8,1,6,10,36.0,4,0.53,0.53,0.53
3,2,0,10,34.3,1,0.53,0.53,0.53
19,6,4,10,3.2,2,0.53,0.53,0.53
19,13,4,10,26.4,5,0.53,0.53,0.53
8,26,3,10,21.4,2,0.53,0.53,0.53
15,29,6,10,32.9,1,0.53,0.53,0.53
0,18,5,11,32.0,2,0.53,0.53,0.53
15,1,4,12,32.2,1,0.53,0.53,0.53
20,2,5,12,-6.9,4,0.53,0.53,0.53
5,10,6,12,23.9,5,0.53,0.53,0.53
13,5,3,1,7.4,3,0.53,0.53,0.53
9,7,5,1,9.6,3,0.54,0.53,0.5304166666666666
11,18,2,1,7.6,2,0.54,0.53,0.5308333333333334
23,29,6,1,12.6,1,0.54,0.53,0.53125
22,5,6,2,31.9,1,0.54,0.53,0.5316666666666666
1,9,3,2,-2.7,1,0.54,0.53,0.5320833333333334
16,13,0,2,6.4,1,0.54,0.53,0.5325000000000001
19,18,5,2,13.7,2,0.54,0.53,0.5329166666666666
21,25,5,2,13.8,1,0.54,0.53,0.5333333333333333
7,26,6,2,36.3,3,0.54,0.53,0.5337500000000001
12,1,2,3,9.3,4,0.54,0.53,0.5341666666666667
7,11,5,3,37.7,4,0.54,0.53,0.5345833333333334
13,12,6,3,-0.7,5,0.54,0.53,0.535
11,13,0,3,33.9,4,0.54,0.53,0.5354166666666668
6,14,1,3,6.8,4,0.54,0.53,0.5358333333333334
23,22,2,3,18.2,5,0.54,0.53,0.53625
21,29,2,3,13.9,5,0.54,0.53,0.5366666666666667
23,29,2,3,15.0,2,0.54,0.53,0.5370833333333334
3,8,5,4,27.4,4,0.54,0.53,0.5375
13,18,1,4,39.3,4,0.54,0.53,0.5379166666666667
23,19,2,4,26.1,5,0.54,0.53,0.5383333333333333
4,1,0,5,22.4,3,0.54,0.53,0.53875
10,19,4,5,9.6,1,0.54,0.53,0.5391666666666667
2,27,5,5,15.6,5,0.54,0.53,0.5395833333333333
7,30,1,5,1.5,3,0.54,0.54,0.54
11,1,3,6,8.4,2,0.54,0.54,0.54
9,6,1,6,-3.4,3,0.54,0.54,0.54
21,7,2,6,4.6,4,0.54,0.54,0.54
15,21,2,6,1.9,5,0.54,0.54,0.54
15,22,3,6,-2.4,2,0.54,0.54,0.54
7,24,5,6,27.2,1,0.54,0.54,0.54
1,4,1,7,4.4,3,0.54,0.54,0.54
6,14,4,7,15.9,4,0.54,0.54,0.54
13,14,4,7,-7.1,1,0.54,0.54,0.54
17,15,5,7,-8.8,2,0.54,0.54,0.54
19,18,1,7,-8.4,4,0.54,0.54,0.54
21,23,6,7,7.2,4,0.54,0.54,0.54
13,10,3,8,12.6,5,0.54,0.54,0.54
20,10,3,8,21.2,2,0.54,0.54,0.54
9,23,2,8,14.0,5,0.54,0.54,0.54
20,26,5,8,18.1,1,0.54,0.54,0.54
1,29,1,8,-9.0,3,0.54,0.54,0.54
14,2,5,9,23.7,3,0.54,0.54,0.54
19,5,1,9,11.2,1,0.54,0.54,0.54
12,10,6,9,24.2,1,0.54,0.54,0.54
17,18,0,9,26.6,1,0.54,0.54,0.54
4,25,0,9,25.5,2,0.54,0.54,0.54
13,10,1,10,12.2,2,0.54,0.54,0.54
7,17,1,10,30.9,4,0.54,0.54,0.54
8,19,3,10,8.9,2,0.54,0.54,0.54
15,1,2,11,37.1,2,0.54,0.54,0.54
11,8,2,11,28.1,2,0.54,0.54,0.54
8,22,2,11,36.0,2,0.54,0.54,0.54
3,27,0,11,33.1,3,0.54,0.54,0.54
20,5,1,12,36.3,1,0.54,0.54,0.54
7,7,3,12,0.0,3,0.54,0.54,0.54
23,13,2,12,-4.2,2,0.54,0.54,0.54
20,21,3,12,3.0,1,0.54,0.54,0.54
11,28,3,12,16.0,1,0.54,0.54,0.54
21,5,3,1,16.9,4,0.54,0.54,0.54
21,8,6,1,5.0,3,0.55,0.54,0.5404166666666667
14,10,1,1,3.4,3,0.55,0.54,0.5408333333333334
19,12,3,1,39.7,5,0.55,0.54,0.54125
5,17,1,1,1.9,5,0.55,0.54,0.5416666666666666
6,17,1,1,8.5,5,0.55,0.54,0.5420833333333334
10,18,2,1,5.1,2,0.55,0.54,0.5425000000000001
14,28,5,1,22.5,1,0.55,0.54,0.5429166666666667
18,28,5,1,30.0,2,0.55,0.54,0.5433333333333334
13,31,1,1,-0.8,4,0.55,0.54,0.5437500000000001
14,1,2,2,-1.8,5,0.55,0.54,0.5441666666666668
13,2,3,2,22.2,2,0.55,0.54,0.5445833333333333
17,20,0,2,2.1,3,0.55,0.54,0.545
15,22,2,2,33.0,5,0.55,0.54,0.5454166666666668
15,27,0,2,1.2,5,0.55,0.54,0.5458333333333333
13,14,1,3,35.1,1,0.55,0.54,0.54625
14,18,5,3,35.0,2,0.55,0.54,0.5466666666666667
20,25,5,3,-9.1,3,0.55,0.54,0.5470833333333334
18,27,0,3,-10.0,1,0.55,0.54,0.5475
12,11,1,4,27.2,3,0.55,0.54,0.5479166666666667
15,23,6,4,29.7,4,0.55,0.54,0.5483333333333333
8,25,1,4,21.1,4,0.55,0.54,0.5487500000000001
17,3,2,5,-8.3,1,0.55,0.54,0.5491666666666667
4,19,4,5,-6.0,5,0.55,0.54,0.5495833333333334
2,22,0,5,5.5,1,0.55,0.55,0.55
4,22,0,5,35.5,2,0.55,0.55,0.55
13,4,6,6,21.6,4,0.55,0.55,0.55
19,5,0,6,-4.9,3,0.55,0.55,0.55
1,12,0,6,-6.3,3,0.55,0.55,0.55
19,14,2,6,28.5,4,0.55,0.55,0.55
4,17,5,6,11.7,4,0.55,0.55,0.55
21,19,0,6,28.5,2,0.55,0.55,0.55
18,6,3,7,-6.3,5,0.55,0.55,0.55
0,9,6,7,19.2,3,0.55,0.55,0.55
17,20,3,7,-3.5,3,0.55,0.55,0.55
8,27,3,7,8.7,4,0.55,0.55,0.55
20,24,3,8,-6.9,2,0.55,0.55,0.55
14,14,3,9,-9.2,4,0.55,0.55,0.55
3,22,4,9,1.7,4,0.55,0.55,0.55
1,28,3,9,5.2,4,0.55,0.55,0.55
11,2,0,10,31.9,4,0.55,0.55,0.55
2,7,5,10,5.7,3,0.55,0.55,0.55
17,18,2,10,29.6,1,0.55,0.55,0.55
7,20,4,10,-0.3,2,0.55,0.55,0.55
6,22,6,10,10.8,2,0.55,0.55,0.55
6,31,1,10,-6.3,4,0.55,0.55,0.55
6,3,4,11,25.0,5,0.55,0.55,0.55
8,8,2,11,11.8,1,0.55,0.55,0.55
9,9,3,11,10.9,4,0.55,0.55,0.55
4,17,4,11,0.4,3,0.55,0.55,0.55
15,21,1,11,1.1,1,0.55,0.55,0.55
21,30,3,11,29.8,3,0.55,0.55,0.55
9,17,6,12,27.5,3,0.55,0.55,0.55
15,2,0,1,29.1,5,0.55,0.55,0.55
4,3,1,1,34.4,3,0.56,0.55,0.5504166666666667
20,10,1,1,8.8,5,0.56,0.55,0.5508333333333334
4,15,6,1,18.8,4,0.56,0.55,0.5512500000000001
18,23,0,1,27.5,5,0.56,0.55,0.5516666666666667
6,26,3,1,-0.3,5,0.56,0.55,0.5520833333333334
9,26,3,1,5.8,1,0.56,0.55,0.5525000000000001
5,28,5,1,22.4,5,0.56,0.55,0.5529166666666667
11,11,5,2,-1.3,5,0.56,0.55,0.5533333333333333
11,14,1,2,38.2,3,0.56,0.55,0.5537500000000001
11,11,5,3,-8.7,2,0.56,0.55,0.5541666666666667
0,16,3,3,16.8,2,0.56,0.55,0.5545833333333333
9,7,4,4,-0.8,3,0.56,0.55,0.555
6,9,6,4,-8.4,3,0.56,0.55,0.5554166666666667
9,23,6,4,-3.4,5,0.56,0.55,0.5558333333333334
18,27,3,4,-7.5,5,0.56,0.55,0.55625
4,29,5,4,-9.4,3,0.56,0.55,0.5566666666666668
0,1,0,5,28.0,4,0.56,0.55,0.5570833333333334
12,4,3,5,17.8,1,0.56,0.55,0.5575
4,7,6,5,1.4,5,0.56,0.55,0.5579166666666667
7,9,1,5,6.3,5,0.56,0.55,0.5583333333333335
7,17,2,5,-3.6,3,0.56,0.55,0.55875
7,21,6,5,2.2,1,0.56,0.55,0.5591666666666667
10,24,2,5,18.1,5,0.56,0.55,0.5595833333333334
23,24,2,5,17.1,2,0.56,0.56,0.56
12,26,4,5,26.0,3,0.56,0.56,0.56
22,5,0,6,29.7,4,0.56,0.56,0.56
2,11,6,6,39.3,2,0.56,0.56,0.56
13,24,5,6,29.6,4,0.56,0.56,0.56
9,2,6,7,15.8,4,0.56,0.56,0.56
14,5,2,7,23.8,4,0.56,0.56,0.56
18,8,5,7,-7.8,3,0.56,0.56,0.56
22,13,3,7,36.0,1,0.56,0.56,0.56
10,20,6,8,-3.4,5,0.56,0.56,0.56
15,20,6,8,-3.8,4,0.56,0.56,0.56
0,26,5,8,13.9,4,0.56,0.56,0.56
20,5,1,9,30.3,2,0.56,0.56,0.56
0,11,0,9,36.5,5,0.56,0.56,0.56
7,18,0,9,-2.0,1,0.56,0.56,0.56
7,21,3,9,8.0,3,0.56,0.56,0.56
16,26,1,9,27.9,3,0.56,0.56,0.56
3,4,2,10,19.2,2,0.56,0.56,0.56
23,4,2,10,15.4,5,0.56,0.56,0.56
22,10,1,10,29.9,1,0.56,0.56,0.56
1,1,2,11,19.7,1,0.56,0.56,0.56
13,3,4,11,29.1,5,0.56,0.56,0.56
22,15,2,11,27.7,5,0.56,0.56,0.56
17,25,5,11,36.2,2,0.56,0.56,0.56
5,28,1,11,10.0,1,0.56,0.56,0.56
15,7,3,12,3.0,2,0.56,0.56,0.56
16,12,1,12,-0.9,1,0.56,0.56,0.56
5,13,2,12,31.3,2,0.56,0.56,0.56
15,13,2,12,13.2,1,0.56,0.56,0.56
5,15,4,12,-6.0,1,0.56,0.56,0.56
20,18,2,1,2.3,5,0.56,0.56,0.56
4,21,5,1,27.6,2,0.57,0.56,0.5604166666666667
12,28,5,1,34.6,4,0.57,0.56,0.5608333333333334
6,8,2,2,10.7,5,0.57,0.56,0.5612500000000001
10,25,5,2,23.7,1,0.57,0.56,0.5616666666666666
11,4,5,3,38.1,5,0.57,0.56,0.5620833333333334
13,4,5,3,-2.2,5,0.57,0.56,0.5625
1,8,2,3,29.1,5,0.57,0.56,0.5629166666666667
9,25,5,3,18.9,2,0.57,0.56,0.5633333333333334
10,26,6,3,9.7,3,0.57,0.56,0.56375
20,28,1,3,3.1,4,0.57,0.56,0.5641666666666666
3,2,6,4,22.6,2,0.57,0.56,0.5645833333333333
2,9,6,4,18.5,4,0.57,0.56,0.5650000000000001
