hour,day,weekday,month,lag_1,lag_24,rolling_mean_24
20,19,6,3,0.0,1.6,1.3295833333333333
21,19,6,3,2.53,0.0,1.3295833333333333
22,19,6,3,0.0,1.44,1.2695833333333335
23,19,6,3,0.0,5.04,1.1120833333333333
0,20,0,3,1.26,1.99,1.0291666666666666
1,20,0,3,0.0,0.0,1.1683333333333332
2,20,0,3,3.34,0.0,1.2904166666666665
3,20,0,3,2.93,0.0,1.3687500000000001
4,20,0,3,1.88,0.0,1.3687500000000001
5,20,0,3,0.0,1.89,1.3404166666666668
6,20,0,3,1.21,3.09,1.2370833333333333
7,20,0,3,0.61,0.0,1.2916666666666667
8,20,0,3,1.31,1.57,1.22625
9,20,0,3,0.0,3.5700000000000003,1.1845833333333333
10,20,0,3,2.5700000000000003,0.0,1.1845833333333333
11,20,0,3,0.0,2.53,1.1537499999999998
12,20,0,3,1.79,1.78,1.1591666666666667
13,20,0,3,1.91,0.0,1.1591666666666667
14,20,0,3,0.0,1.94,1.2508333333333332
15,20,0,3,4.14,0.0,1.2745833333333334
16,20,0,3,0.57,2.81,1.1575
17,20,0,3,0.0,1.13,1.1104166666666666
18,20,0,3,0.0,0.6,1.1291666666666667
19,20,0,3,1.05,0.0,1.1791666666666667
20,20,0,3,1.2,2.53,1.1345833333333333
21,20,0,3,1.46,0.0,1.2129166666666666
22,20,0,3,1.88,0.0,1.2541666666666667
23,20,0,3,0.99,1.26,1.2708333333333333
0,21,1,3,1.66,0.0,1.4000000000000001
1,21,1,3,3.1,3.34,1.2608333333333335
2,21,1,3,0.0,2.93,1.1387500000000002
3,21,1,3,0.0,1.88,1.0604166666666666
4,21,1,3,0.0,0.0,1.1354166666666667
5,21,1,3,1.7999999999999998,1.21,1.1825
6,21,1,3,2.34,0.61,1.1683333333333332
7,21,1,3,0.27,1.31,1.30375
8,21,1,3,4.5600000000000005,0.0,1.3870833333333332
9,21,1,3,2.0,2.5700000000000003,1.3208333333333333
10,21,1,3,0.98,0.0,1.3208333333333333
11,21,1,3,0.0,1.79,1.3554166666666667
12,21,1,3,2.62,1.91,1.2758333333333334
13,21,1,3,0.0,0.0,1.3554166666666667
14,21,1,3,1.91,4.14,1.1829166666666666
15,21,1,3,0.0,0.57,1.1733333333333333
16,21,1,3,0.34,0.0,1.23125
17,21,1,3,1.39,0.0,1.2754166666666666
18,21,1,3,1.06,1.05,1.3245833333333334
19,21,1,3,2.23,1.2,1.3575
20,21,1,3,1.99,1.46,1.3337500000000002
21,21,1,3,0.89,1.88,1.2554166666666666
22,21,1,3,0.0,0.99,1.2141666666666666
23,21,1,3,0.0,1.66,1.145
0,22,2,3,0.0,3.1,1.0783333333333334
1,22,2,3,1.5,0.0,1.0783333333333334
2,22,2,3,0.0,0.0,1.1179166666666667
3,22,2,3,0.95,0.0,1.18125
4,22,2,3,1.52,1.7999999999999998,1.20875
5,22,2,3,2.46,2.34,1.11125
6,22,2,3,0.0,0.27,1.0999999999999999
7,22,2,3,0.0,4.5600000000000005,0.91
8,22,2,3,0.0,2.0,0.8266666666666667
9,22,2,3,0.0,0.98,0.7999999999999999
10,22,2,3,0.34,0.0,0.89125
11,22,2,3,2.19,2.62,0.9729166666666665
12,22,2,3,4.58,0.0,0.9974999999999999
13,22,2,3,0.59,1.91,0.9179166666666666
14,22,2,3,0.0,0.0,0.9962499999999999
15,22,2,3,1.88,0.34,0.9820833333333332
16,22,2,3,0.0,1.39,0.9241666666666667
17,22,2,3,0.0,1.06,0.9333333333333332
18,22,2,3,1.28,2.23,0.9058333333333333
19,22,2,3,1.57,1.99,0.8816666666666667
20,22,2,3,1.41,0.89,0.8445833333333334
21,22,2,3,0.0,0.0,1.0066666666666666
22,22,2,3,3.89,0.0,1.0066666666666666
23,22,2,3,0.0,0.0,1.1170833333333332
0,23,3,3,2.65,1.5,1.0775
1,23,3,3,0.55,0.0,1.16125
2,23,3,3,2.01,0.95,1.1791666666666667
3,23,3,3,1.38,1.52,1.19875
4,23,3,3,1.99,2.46,1.1224999999999998
5,23,3,3,0.63,0.0,1.2504166666666665
6,23,3,3,3.0700000000000003,0.0,1.35375
7,23,3,3,2.48,0.0,1.4170833333333333
8,23,3,3,1.52,0.0,1.4979166666666668
9,23,3,3,1.94,0.34,1.5420833333333333
10,23,3,3,1.4,2.19,1.5225
11,23,3,3,1.72,4.58,1.38875
12,23,3,3,1.37,0.59,1.4066666666666665
13,23,3,3,1.02,0.0,1.4066666666666665
14,23,3,3,0.0,1.88,1.4508333333333334
15,23,3,3,2.9400000000000004,0.0,1.4508333333333334
16,23,3,3,0.0,0.0,1.5337500000000002
17,23,3,3,1.99,1.28,1.4804166666666667
18,23,3,3,0.0,1.57,1.415
19,23,3,3,0.0,1.41,1.3562500000000002
20,23,3,3,0.0,0.0,1.3562500000000002
21,23,3,3,0.0,3.89,1.1941666666666666
22,23,3,3,0.0,0.0,1.3345833333333335
23,23,3,3,3.37,2.65,1.35375
0,24,4,3,3.1100000000000003,0.55,1.3966666666666667
1,24,4,3,1.5799999999999998,2.01,1.4358333333333333
2,24,4,3,2.95,1.38,1.5583333333333333
3,24,4,3,4.32,1.99,1.5191666666666668
4,24,4,3,1.05,0.63,1.5633333333333335
5,24,4,3,1.69,3.0700000000000003,1.4354166666666668
6,24,4,3,0.0,2.48,1.4804166666666667
7,24,4,3,3.56,1.52,1.4741666666666668
8,24,4,3,1.37,1.94,1.4037500000000003
9,24,4,3,0.25,1.4,1.345416666666667
10,24,4,3,0.0,1.72,1.3466666666666667
11,24,4,3,1.75,1.37,1.2895833333333333
12,24,4,3,0.0,1.02,1.29875
13,24,4,3,1.24,0.0,1.3529166666666665
14,24,4,3,1.3,2.9400000000000004,1.2304166666666667
15,24,4,3,0.0,0.0,1.2304166666666667
16,24,4,3,0.0,1.99,1.1475
17,24,4,3,0.0,0.0,1.1475
18,24,4,3,0.0,0.0,1.2270833333333333
19,24,4,3,1.91,0.0,1.305
20,24,4,3,1.87,0.0,1.3454166666666667
21,24,4,3,0.97,0.0,1.4100000000000001
22,24,4,3,1.55,3.37,1.2695833333333333
23,24,4,3,0.0,3.1100000000000003,1.14
0,25,5,3,0.0,1.5799999999999998,1.0741666666666667
1,25,5,3,0.0,2.95,0.9512499999999999
2,25,5,3,0.0,4.32,0.8062499999999999
3,25,5,3,0.84,1.05,0.8020833333333334
4,25,5,3,0.95,1.69,0.8708333333333332
5,25,5,3,3.34,0.0,0.8708333333333332
6,25,5,3,0.0,3.56,0.7895833333333333
7,25,5,3,1.61,1.37,0.7658333333333335
8,25,5,3,0.8,0.25,0.7554166666666667
9,25,5,3,0.0,0.0,0.7554166666666667
10,25,5,3,0.0,1.75,0.6825000000000001
11,25,5,3,0.0,0.0,0.7675000000000001
12,25,5,3,2.04,1.24,0.7991666666666667
13,25,5,3,2.0,1.3,0.8470833333333334
14,25,5,3,2.45,0.0,0.8470833333333333
15,25,5,3,0.0,0.0,0.9937499999999999
16,25,5,3,3.52,0.0,1.0054166666666668
17,25,5,3,0.28,0.0,1.0333333333333334
18,25,5,3,0.67,1.91,0.9862500000000001
19,25,5,3,0.78,1.87,0.9083333333333333
20,25,5,3,0.0,0.97,1.1341666666666665
21,25,5,3,6.39,1.55,1.17375
22,25,5,3,2.5,0.0,1.2658333333333334
23,25,5,3,2.21,0.0,1.2658333333333334
0,26,6,3,0.0,0.0,1.29125
1,26,6,3,0.61,0.0,1.4191666666666667
2,26,6,3,3.07,0.84,1.3841666666666665
3,26,6,3,0.0,0.95,1.4004166666666666
4,26,6,3,1.34,3.34,1.26125
5,26,6,3,0.0,0.0,1.2612500000000002
6,26,6,3,0.0,1.61,1.2541666666666667
7,26,6,3,1.44,0.8,1.30375
8,26,6,3,1.99,0.0,1.3575
9,26,6,3,1.29,0.0,1.4095833333333332
10,26,6,3,1.25,0.0,1.4095833333333332
11,26,6,3,0.0,2.04,1.3245833333333332
12,26,6,3,0.0,2.0,1.3204166666666666
13,26,6,3,1.9,2.45,1.3483333333333334
14,26,6,3,3.12,0.0,1.3712499999999999
15,26,6,3,0.55,3.52,1.2862500000000001
16,26,6,3,1.48,0.28,1.3645833333333333
17,26,6,3,2.16,0.67,1.5
18,26,6,3,3.92,0.78,1.49875
19,26,6,3,0.75,0.0,1.49875
20,26,6,3,0.0,6.39,1.2325
21,26,6,3,0.0,2.5,1.1283333333333332
22,26,6,3,0.0,2.21,1.11625
23,26,6,3,1.92,0.0,1.1545833333333333
0,27,0,3,0.92,0.61,1.1291666666666667
1,27,0,3,0.0,3.07,1.00125
2,27,0,3,0.0,0.0,1.00125
3,27,0,3,0.0,1.34,1.0912499999999998
4,27,0,3,3.5,0.0,1.1141666666666665
5,27,0,3,0.55,0.0,1.1841666666666666
6,27,0,3,1.68,1.44,1.1954166666666668
7,27,0,3,1.71,1.99,1.2316666666666667
8,27,0,3,2.86,1.29,1.2566666666666666
9,27,0,3,1.89,1.25,1.2529166666666667
10,27,0,3,1.16,0.0,1.3358333333333334
11,27,0,3,1.99,0.0,1.405
12,27,0,3,1.66,1.9,1.3966666666666667
13,27,0,3,1.7,3.12,1.2841666666666667
14,27,0,3,0.42,0.55,1.3379166666666666
15,27,0,3,1.84,1.48,1.315
16,27,0,3,0.93,2.16,1.2249999999999999
17,27,0,3,0.0,3.92,1.2066666666666668
18,27,0,3,3.48,0.75,1.1754166666666668
19,27,0,3,0.0,0.0,1.1754166666666668
20,27,0,3,0.0,0.0,1.2170833333333333
21,27,0,3,1.0,0.0,1.3083333333333333
22,27,0,3,2.19,1.92,1.2920833333333333
23,27,0,3,1.53,0.92,1.3083333333333333
0,28,1,3,1.31,0.0,1.3083333333333333
1,28,1,3,0.0,0.0,1.3425
2,28,1,3,0.82,0.0,1.3425
3,28,1,3,0.0,3.5,1.2929166666666667
4,28,1,3,2.31,0.55,1.3054166666666667
5,28,1,3,0.85,1.68,1.2354166666666666
6,28,1,3,0.0,1.71,1.1641666666666666
7,28,1,3,0.0,2.86,1.1670833333333335
8,28,1,3,2.93,1.89,1.1512499999999999
9,28,1,3,1.51,1.16,1.1029166666666665
10,28,1,3,0.0,1.99,1.0825
11,28,1,3,1.5,1.66,1.1225
12,28,1,3,2.62,1.7,1.0679166666666668
13,28,1,3,0.39,0.42,1.1233333333333333
14,28,1,3,1.75,1.84,1.0466666666666666
15,28,1,3,0.0,0.93,1.1258333333333332
16,28,1,3,2.83,0.0,1.1691666666666667
17,28,1,3,1.04,3.48,1.1058333333333332
18,28,1,3,1.96,0.0,1.1241666666666668
19,28,1,3,0.44,0.0,1.2354166666666666
20,28,1,3,2.67,1.0,1.3033333333333335
21,28,1,3,2.63,2.19,1.2120833333333334
22,28,1,3,0.0,1.53,1.2141666666666666
23,28,1,3,1.58,1.31,1.235
0,29,2,3,1.81,0.0,1.4383333333333332
1,29,2,3,4.88,0.82,1.4354166666666668
2,29,2,3,0.75,0.0,1.4854166666666666
3,29,2,3,1.2,2.31,1.4437500000000003
4,29,2,3,1.31,0.85,1.4083333333333334
5,29,2,3,0.0,0.0,1.4591666666666667
6,29,2,3,1.22,0.0,1.4841666666666669
7,29,2,3,0.6,2.93,1.3620833333333335
8,29,2,3,0.0,1.51,1.2991666666666666
9,29,2,3,0.0,0.0,1.37625
10,29,2,3,1.85,1.5,1.31375
11,29,2,3,0.0,2.62,1.2783333333333333
12,29,2,3,1.77,0.39,1.4495833333333332
13,29,2,3,4.5,1.75,1.3766666666666667
14,29,2,3,0.0,0.0,1.3766666666666667
15,29,2,3,0.0,2.83,1.2891666666666668
16,29,2,3,0.73,1.04,1.2916666666666667
17,29,2,3,1.1,1.96,1.2100000000000002
18,29,2,3,0.0,0.44,1.2720833333333335
19,29,2,3,1.93,2.67,1.2045833333333333
20,29,2,3,1.05,2.63,1.10375
21,29,2,3,0.21,0.0,1.1233333333333333
22,29,2,3,0.47,1.58,1.1058333333333334
23,29,2,3,1.16,1.81,1.3533333333333333
0,30,3,3,7.75,4.88,1.1500000000000001
1,30,3,3,0.0,0.75,1.19125
2,30,3,3,1.74,1.2,1.1866666666666668
3,30,3,3,1.09,1.31,1.17125
4,30,3,3,0.94,0.0,1.265
5,30,3,3,2.25,1.22,1.2866666666666666
6,30,3,3,1.74,0.6,1.2616666666666667
7,30,3,3,0.0,0.0,1.3083333333333333
8,30,3,3,1.12,0.0,1.3083333333333333
9,30,3,3,0.0,1.85,1.26375
10,30,3,3,0.78,0.0,1.26375
11,30,3,3,0.0,1.77,1.1900000000000002
12,30,3,3,0.0,4.5,1.0025000000000002
13,30,3,3,0.0,0.0,1.0795833333333333
14,30,3,3,1.85,0.0,1.1591666666666667
15,30,3,3,1.91,0.73,1.1895833333333334
16,30,3,3,1.46,1.1,1.1675
17,30,3,3,0.57,0.0,1.2416666666666665
18,30,3,3,1.78,1.93,1.16125
19,30,3,3,0.0,1.05,1.2699999999999998
20,30,3,3,3.66,0.21,1.26125
21,30,3,3,0.0,0.47,1.2416666666666665
22,30,3,3,0.0,1.16,1.2408333333333332
23,30,3,3,1.14,7.75,0.9179166666666667
0,31,4,3,0.0,0.0,1.0129166666666667
1,31,4,3,2.28,1.74,1.02375
2,31,4,3,2.0,1.09,1.02375
3,31,4,3,1.09,0.94,1.0608333333333333
4,31,4,3,1.83,2.25,0.9670833333333332
5,31,4,3,0.0,1.74,0.8945833333333333
6,31,4,3,0.0,0.0,0.9387500000000001
7,31,4,3,1.06,1.12,0.8920833333333333
8,31,4,3,0.0,0.0,0.96125
9,31,4,3,1.66,0.78,1.0029166666666665
10,31,4,3,1.78,0.0,1.08125
11,31,4,3,1.88,0.0,1.0962500000000002
12,31,4,3,0.36,0.0,1.1716666666666666
13,31,4,3,1.81,1.85,1.0945833333333332
14,31,4,3,0.0,1.91,1.1033333333333333
15,31,4,3,2.12,1.46,1.0425
16,31,4,3,0.0,0.57,1.07625
17,31,4,3,1.38,1.78,1.0020833333333334
18,31,4,3,0.0,0.0,1.1829166666666666
19,31,4,3,4.34,3.66,1.0854166666666667
20,31,4,3,1.32,0.0,1.15375
21,31,4,3,1.64,0.0,1.2533333333333334
22,31,4,3,2.39,1.14,1.2666666666666666
23,31,4,3,1.46,0.0,1.33875
0,1,5,4,1.73,2.28,1.24375
1,1,5,4,0.0,2.0,1.1604166666666667
2,1,5,4,0.0,1.09,1.1370833333333332
3,1,5,4,0.53,1.83,1.0608333333333333
4,1,5,4,0.0,0.0,1.16625
5,1,5,4,2.53,0.0,1.2016666666666667
6,1,5,4,0.85,1.06,1.4141666666666666
7,1,5,4,6.16,0.0,1.4529166666666666
8,1,5,4,0.93,1.66,1.4645833333333333
9,1,5,4,1.94,1.78,1.5870833333333334
10,1,5,4,4.72,1.88,1.5087499999999998
11,1,5,4,0.0,0.36,1.4937499999999997
12,1,5,4,0.0,1.81,1.4312499999999997
13,1,5,4,0.31,0.0,1.4912499999999997
14,1,5,4,1.44,2.12,1.48125
15,1,5,4,1.88,0.0,1.5204166666666665
16,1,5,4,0.94,1.38,1.5224999999999997
17,1,5,4,1.43,0.0,1.6054166666666665
18,1,5,4,1.99,4.34,1.45375
19,1,5,4,0.7,1.32,1.39875
20,1,5,4,0.0,1.64,1.3304166666666666
21,1,5,4,0.0,2.39,1.2308333333333332
22,1,5,4,0.0,1.46,1.34375
23,1,5,4,4.17,1.73,1.3095833333333333
0,2,6,4,0.91,0.0,1.5091666666666665
1,2,6,4,4.79,0.0,1.6458333333333333
2,2,6,4,3.28,0.53,1.6616666666666664
3,2,6,4,0.91,0.0,1.6616666666666664
4,2,6,4,0.0,2.53,1.5562499999999997
5,2,6,4,0.0,0.85,1.5791666666666666
6,2,6,4,1.4,6.16,1.41875
7,2,6,4,2.31,0.93,1.38
8,2,6,4,0.0,1.94,1.3991666666666667
9,2,6,4,2.4000000000000004,4.72,1.2025
10,2,6,4,0.0,0.0,1.30125
11,2,6,4,2.37,0.0,1.30125
12,2,6,4,0.0,0.31,1.4983333333333333
13,2,6,4,5.04,1.44,1.4520833333333332
14,2,6,4,0.33,1.88,1.37375
15,2,6,4,0.0,0.94,1.3345833333333335
16,2,6,4,0.0,1.43,1.3795833333333334
17,2,6,4,2.51,1.99,1.2966666666666666
18,2,6,4,0.0,0.7,1.2674999999999998
19,2,6,4,0.0,0.0,1.3324999999999998
20,2,6,4,1.56,0.0,1.3979166666666665
21,2,6,4,1.57,0.0,1.5475
22,2,6,4,3.59,4.17,1.4566666666666663
23,2,6,4,1.99,0.91,1.4904166666666665
0,3,0,4,1.72,4.79,1.3395833333333333
1,3,0,4,1.17,3.28,1.3779166666666667
2,3,0,4,4.2,0.91,1.34
3,3,0,4,0.0,0.0,1.4804166666666667
4,3,0,4,3.37,0.0,1.7000000000000002
5,3,0,4,5.27,1.4,1.7683333333333333
6,3,0,4,3.04,2.31,1.6720833333333334
7,3,0,4,0.0,0.0,1.7045833333333336
8,3,0,4,0.78,2.4000000000000004,1.6499999999999997
9,3,0,4,1.09,0.0,1.6499999999999997
10,3,0,4,0.0,2.37,1.5733333333333333
11,3,0,4,0.53,0.0,1.5733333333333333
12,3,0,4,0.0,5.04,1.3954166666666667
13,3,0,4,0.77,0.33,1.41375
14,3,0,4,0.77,0.0,1.41375
15,3,0,4,0.0,0.0,1.4704166666666667
16,3,0,4,1.36,2.51,1.4325
17,3,0,4,1.6,0.0,1.4529166666666666
18,3,0,4,0.49,0.0,1.4529166666666669
19,3,0,4,0.0,1.56,1.5041666666666667
20,3,0,4,2.79,1.57,1.43875
21,3,0,4,0.0,3.59,1.4216666666666669
22,3,0,4,3.18,1.99,1.3775000000000002
23,3,0,4,0.93,1.72,1.3820833333333333
0,4,1,4,1.83,1.17,1.3920833333333331
1,4,1,4,1.41,4.2,1.32375
2,4,1,4,2.56,0.0,1.3412499999999998
3,4,1,4,0.42,3.37,1.2541666666666667
4,4,1,4,1.28,5.27,1.1166666666666665
5,4,1,4,1.97,3.04,0.9899999999999999
6,4,1,4,0.0,0.0,1.2145833333333333
7,4,1,4,5.39,0.78,1.2979166666666668
8,4,1,4,2.78,1.09,1.29125
9,4,1,4,0.93,0.0,1.29125
10,4,1,4,0.0,0.53,1.3275
11,4,1,4,1.4,0.0,1.3724999999999998
12,4,1,4,1.08,0.77,1.3695833333333332
13,4,1,4,0.7,0.77,1.3375000000000001
14,4,1,4,0.0,0.0,1.3458333333333334
15,4,1,4,0.2,1.36,1.4079166666666667
16,4,1,4,2.85,1.6,1.3412499999999998
17,4,1,4,0.0,0.49,1.5645833333333332
18,4,1,4,5.85,0.0,1.5645833333333332
19,4,1,4,0.0,2.79,1.5491666666666666
20,4,1,4,2.42,0.0,1.6575
21,4,1,4,2.6,3.18,1.5804166666666666
22,4,1,4,1.33,0.93,1.6991666666666667
23,4,1,4,3.78,1.83,1.6445833333333333
0,5,2,4,0.52,1.41,1.6120833333333333
1,5,2,4,0.63,2.56,1.5545833333333332
2,5,2,4,1.18,0.42,1.5666666666666667
3,5,2,4,0.71,1.28,1.5133333333333334
4,5,2,4,0.0,1.97,1.5370833333333334
5,5,2,4,2.54,0.0,1.6216666666666668
6,5,2,4,2.03,5.39,1.3970833333333335
7,5,2,4,0.0,2.78,1.2966666666666666
8,5,2,4,0.37,0.93,1.3958333333333333
9,5,2,4,3.31,0.0,1.3958333333333333
10,5,2,4,0.0,1.4,1.3375000000000001
11,5,2,4,0.0,1.08,1.32625
12,5,2,4,0.81,0.7,1.2970833333333334
13,5,2,4,0.0,0.0,1.3233333333333335
14,5,2,4,0.63,0.2,1.3708333333333333
15,5,2,4,1.34,2.85,1.35125
16,5,2,4,2.38,0.0,1.4695833333333332
17,5,2,4,2.84,5.85,1.3491666666666664
18,5,2,4,2.96,0.0,1.383333333333333
19,5,2,4,0.82,2.42,1.315
20,5,2,4,0.78,2.6,1.2066666666666666
21,5,2,4,0.0,1.33,1.1512499999999999
22,5,2,4,0.0,3.78,1.0825
23,5,2,4,2.13,0.52,1.11375
0,6,3,4,1.27,0.63,1.0875000000000001
1,6,3,4,0.0,1.18,1.08625
2,6,3,4,1.15,0.71,1.1745833333333333
3,6,3,4,2.83,0.0,1.3945833333333333
4,6,3,4,5.28,2.54,1.28875
5,6,3,4,0.0,2.03,1.2041666666666666
6,6,3,4,0.0,0.0,1.21625
7,6,3,4,0.29,0.37,1.2583333333333333
8,6,3,4,1.38,3.31,1.1925000000000001
9,6,3,4,1.73,0.0,1.2795833333333333
10,6,3,4,2.09,0.0,1.3383333333333332
11,6,3,4,1.41,0.81,1.3045833333333334
12,6,3,4,0.0,0.0,1.3045833333333334
13,6,3,4,0.0,0.63,1.2783333333333333
14,6,3,4,0.0,1.34,1.2225
15,6,3,4,0.0,2.38,1.1233333333333333
16,6,3,4,0.0,2.84,1.0266666666666666
17,6,3,4,0.52,2.96,0.9145833333333333
18,6,3,4,0.27,0.82,1.04375
19,6,3,4,3.92,0.78,1.0620833333333335
20,6,3,4,1.22,0.0,1.0620833333333335
21,6,3,4,0.0,0.0,1.0620833333333335
22,6,3,4,0.0,2.13,1.0545833333333332
23,6,3,4,1.95,1.27,1.0016666666666667
0,7,4,4,0.0,0.0,1.0016666666666667
1,7,4,4,0.0,1.15,0.95375
2,7,4,4,0.0,2.83,0.93
3,7,4,4,2.26,5.28,0.745
4,7,4,4,0.84,0.0,0.80125
5,7,4,4,1.35,0.0,0.8012499999999999
6,7,4,4,0.0,0.29,0.8883333333333332
7,7,4,4,2.38,1.38,0.9166666666666666
8,7,4,4,2.06,1.73,0.8691666666666666
9,7,4,4,0.59,2.09,0.9262499999999999
10,7,4,4,3.46,1.41,0.9879166666666666
11,7,4,4,2.89,0.0,1.035
12,7,4,4,1.13,0.0,1.035
13,7,4,4,0.0,0.0,1.10625
14,7,4,4,1.71,0.0,1.1270833333333332
15,7,4,4,0.5,0.0,1.1962499999999998
16,7,4,4,1.66,0.52,1.2075
17,7,4,4,0.79,0.27,1.3658333333333335
18,7,4,4,4.07,3.92,1.2645833333333332
19,7,4,4,1.49,1.22,1.3266666666666667
20,7,4,4,2.71,0.0,1.3266666666666667
21,7,4,4,0.0,0.0,1.3266666666666667
22,7,4,4,0.0,1.95,1.2975
23,7,4,4,1.25,0.0,1.2975
0,8,5,4,0.0,0.0,1.2975
1,8,5,4,0.0,0.0,1.4108333333333334
2,8,5,4,2.72,2.26,1.4016666666666666
3,8,5,4,2.04,0.84,1.3666666666666665
4,8,5,4,0.0,1.35,1.4354166666666668
5,8,5,4,3.0,0.0,1.5599999999999998
6,8,5,4,2.99,2.38,1.5345833333333332
7,8,5,4,1.77,2.06,1.4487500000000002
8,8,5,4,0.0,0.59,1.4454166666666666
9,8,5,4,0.51,3.46,1.3741666666666665
10,8,5,4,1.75,2.89,1.2537500000000001
11,8,5,4,0.0,1.13,1.2445833333333334
12,8,5,4,0.91,0.0,1.2554166666666666
13,8,5,4,0.26,1.71,1.2066666666666668
14,8,5,4,0.54,0.5,1.1858333333333333
15,8,5,4,0.0,1.66,1.2083333333333335
16,8,5,4,2.2,0.79,1.2570833333333333
17,8,5,4,1.96,4.07,1.0875000000000001
18,8,5,4,0.0,1.49,1.0254166666666666
19,8,5,4,0.0,2.71,0.9320833333333334
20,8,5,4,0.47,0.0,0.9320833333333334
21,8,5,4,0.0,0.0,0.9320833333333334
22,8,5,4,0.0,1.25,0.9362499999999999
23,8,5,4,1.35,0.0,1.0629166666666665
0,9,6,4,3.04,0.0,1.175
1,9,6,4,2.69,2.72,1.0616666666666668
2,9,6,4,0.0,2.04,1.0566666666666669
3,9,6,4,1.92,0.0,1.0741666666666667
4,9,6,4,0.42,3.0,1.0354166666666667
5,9,6,4,2.07,2.99,0.9362499999999999
6,9,6,4,0.61,1.77,1.10625
7,9,6,4,5.8500000000000005,0.0,1.1187500000000001
8,9,6,4,0.3,0.51,1.0975
9,9,6,4,0.0,1.75,1.1033333333333333
10,9,6,4,1.89,0.0,1.1591666666666667
11,9,6,4,1.34,0.91,1.2370833333333333
12,9,6,4,2.78,0.26,1.29125
13,9,6,4,1.56,0.54,1.32
14,9,6,4,1.23,0.0,1.32
15,9,6,4,0.0,2.2,1.2283333333333333
16,9,6,4,0.0,1.96,1.3970833333333335
17,9,6,4,6.01,0.0,1.4245833333333333
18,9,6,4,0.66,0.0,1.4766666666666666
19,9,6,4,1.25,0.47,1.6516666666666666
20,9,6,4,4.67,0.0,1.7004166666666667
21,9,6,4,1.17,0.0,1.765
22,9,6,4,1.55,1.35,1.7695833333333333
23,9,6,4,1.46,3.04,1.6429166666666666
0,10,0,4,0.0,2.69,1.6408333333333331
1,10,0,4,2.64,0.0,1.6408333333333331
2,10,0,4,0.0,1.92,1.58125
3,10,0,4,0.49,0.42,1.6408333333333334
4,10,0,4,1.85,2.07,1.5545833333333334
5,10,0,4,0.0,0.61,1.5291666666666668
6,10,0,4,0.0,5.8500000000000005,1.5058333333333334
7,10,0,4,5.29,0.3,1.4933333333333334
8,10,0,4,0.0,0.0,1.5741666666666667
9,10,0,4,1.94,1.89,1.4954166666666666
10,10,0,4,0.0,1.34,1.4395833333333332
11,10,0,4,0.0,2.78,1.3733333333333333
12,10,0,4,1.19,1.56,1.3083333333333333
13,10,0,4,0.0,1.23,1.3808333333333334
14,10,0,4,2.97,0.0,1.3808333333333334
15,10,0,4,0.0,0.0,1.4729166666666667
16,10,0,4,2.21,6.01,1.3399999999999999
17,10,0,4,2.82,0.66,1.35625
18,10,0,4,1.05,1.25,1.3041666666666667
19,10,0,4,0.0,4.67,1.2416666666666667
20,10,0,4,3.17,1.17,1.1929166666666666
21,10,0,4,0.0,1.55,1.1475
22,10,0,4,0.46,1.46,1.2220833333333332
23,10,0,4,3.25,0.0,1.2220833333333332
0,11,1,4,0.0,2.64,1.1120833333333333
1,11,1,4,0.0,0.0,1.1312499999999999
2,11,1,4,0.46,0.49,1.25375
3,11,1,4,3.43,1.85,1.2370833333333333
4,11,1,4,1.45,0.0,1.3554166666666667
5,11,1,4,2.84,0.0,1.3554166666666667
6,11,1,4,0.0,5.29,1.1716666666666666
7,11,1,4,0.88,0.0,1.2454166666666666
8,11,1,4,1.77,1.94,1.1645833333333333
9,11,1,4,0.0,0.0,1.2329166666666667
10,11,1,4,1.64,0.0,1.375
11,11,1,4,3.41,1.19,1.3724999999999998
12,11,1,4,1.13,0.0,1.3724999999999998
13,11,1,4,0.0,2.97,1.3416666666666668
14,11,1,4,2.23,0.0,1.3416666666666668
15,11,1,4,0.0,2.21,1.2495833333333333
16,11,1,4,0.0,2.82,1.1320833333333333
17,11,1,4,0.0,1.05,1.1595833333333332
18,11,1,4,1.71,0.0,1.2845833333333332
19,11,1,4,3.0,3.17,1.1525
20,11,1,4,0.0,0.0,1.1525
21,11,1,4,0.0,0.46,1.165
22,11,1,4,0.76,3.25,1.0295833333333333
23,11,1,4,0.0,0.0,1.23125
0,12,2,4,4.84,0.0,1.3279166666666666
1,12,2,4,2.3200000000000003,0.46,1.5129166666666667
2,12,2,4,4.9,3.43,1.4191666666666667
3,12,2,4,1.18,1.45,1.475833333333333
4,12,2,4,2.81,2.84,1.3575
5,12,2,4,0.0,0.0,1.3575
6,12,2,4,0.0,0.88,1.3770833333333334
7,12,2,4,1.35,1.77,1.3033333333333335
8,12,2,4,0.0,0.0,1.3554166666666667
9,12,2,4,1.25,1.64,1.2870833333333334
10,12,2,4,0.0,3.41,1.145
11,12,2,4,0.0,1.13,1.0979166666666667
12,12,2,4,0.0,0.0,1.1241666666666668
13,12,2,4,0.63,2.23,1.1779166666666667
14,12,2,4,3.52,0.0,1.4316666666666666
15,12,2,4,6.09,0.0,1.5308333333333335
16,12,2,4,2.38,0.0,1.6820833333333336
17,12,2,4,3.63,1.71,1.6220833333333333
18,12,2,4,0.27,3.0,1.5608333333333333
19,12,2,4,1.53,0.0,1.6079166666666669
