hour,day,weekday,month,lag_1,lag_24,rolling_mean_24
22,22,2,2,1.51,3.29,1.3175000000000006
23,22,2,2,0.0,1.07,1.3175000000000006
0,23,3,2,1.07,3.5,1.171666666666667
1,23,3,2,0.0,1.24,1.219166666666667
2,23,3,2,2.38,0.0,1.3225000000000005
3,23,3,2,2.48,0.0,1.3225000000000005
4,23,3,2,0.0,1.32,1.3408333333333335
5,23,3,2,1.7600000000000002,3.17,1.2837500000000006
6,23,3,2,1.8,3.23,1.2083333333333337
7,23,3,2,1.42,0.0,1.2304166666666672
8,23,3,2,0.53,0.0,1.3258333333333339
9,23,3,2,2.29,1.53,1.3133333333333337
10,23,3,2,1.23,3.54,1.1658333333333337
11,23,3,2,0.0,1.76,1.1570833333333337
12,23,3,2,1.55,3.64,1.0841666666666672
13,23,3,2,1.89,3.24,1.0145833333333336
14,23,3,2,1.57,0.23,1.062916666666667
15,23,3,2,1.39,0.0,1.062916666666667
16,23,3,2,0.0,0.0,1.062916666666667
17,23,3,2,0.0,0.0,1.1383333333333339
18,23,3,2,1.81,2.14,1.049166666666667
19,23,3,2,0.0,0.5,1.0954166666666671
20,23,3,2,1.61,0.0,1.0954166666666671
21,23,3,2,0.0,1.51,1.0850000000000002
22,23,3,2,1.26,0.0,1.0850000000000002
23,23,3,2,0.0,1.07,1.1075000000000004
0,24,4,2,1.61,0.0,1.1395833333333338
1,24,4,2,0.77,2.38,1.0662500000000004
2,24,4,2,0.62,2.48,0.9750000000000004
3,24,4,2,0.29,0.0,1.0800000000000003
4,24,4,2,2.52,1.7600000000000002,1.105416666666667
5,24,4,2,2.37,1.8,1.2404166666666672
6,24,4,2,5.04,1.42,1.3987500000000004
7,24,4,2,5.22,0.53,1.376666666666667
8,24,4,2,0.0,2.29,1.336666666666667
9,24,4,2,1.33,1.23,1.3245833333333337
10,24,4,2,0.94,0.0,1.3875000000000004
11,24,4,2,1.51,1.55,1.417083333333334
12,24,4,2,2.26,1.89,1.3383333333333338
13,24,4,2,0.0,1.57,1.272916666666667
14,24,4,2,0.0,1.39,1.3412500000000003
15,24,4,2,3.03,0.0,1.3412500000000003
16,24,4,2,0.0,0.0,1.3412500000000003
17,24,4,2,0.0,1.81,1.3420833333333337
18,24,4,2,1.83,0.0,1.3420833333333337
19,24,4,2,0.0,1.61,1.2750000000000004
20,24,4,2,0.0,0.0,1.4233333333333338
21,24,4,2,3.56,1.26,1.4508333333333339
22,24,4,2,1.92,0.0,1.4508333333333339
23,24,4,2,0.0,1.61,1.4720833333333336
0,25,5,2,2.12,0.77,1.5079166666666672
1,25,5,2,1.63,0.62,1.5762500000000006
2,25,5,2,2.26,0.29,1.7162500000000003
3,25,5,2,3.65,2.52,1.671666666666667
4,25,5,2,1.45,2.37,1.5729166666666672
5,25,5,2,0.0,5.04,1.362916666666667
6,25,5,2,0.0,5.22,1.145416666666667
7,25,5,2,0.0,0.0,1.145416666666667
8,25,5,2,0.0,1.33,1.1983333333333337
9,25,5,2,2.6,0.94,1.3291666666666668
10,25,5,2,4.08,1.51,1.2820833333333337
11,25,5,2,0.38,2.26,1.187916666666667
12,25,5,2,0.0,0.0,1.187916666666667
13,25,5,2,0.0,0.0,1.267916666666667
14,25,5,2,1.92,3.03,1.1762500000000005
15,25,5,2,0.83,0.0,1.2083333333333337
16,25,5,2,0.77,0.0,1.2083333333333337
17,25,5,2,0.0,1.83,1.1320833333333338
18,25,5,2,0.0,0.0,1.1779166666666672
19,25,5,2,1.1,0.0,1.1779166666666672
20,25,5,2,0.0,3.56,1.0295833333333337
21,25,5,2,0.0,1.92,1.0033333333333336
22,25,5,2,1.29,0.0,1.090416666666667
23,25,5,2,2.09,2.12,1.0020833333333339
0,26,6,2,0.0,1.63,1.006666666666667
1,26,6,2,1.7400000000000002,2.26,0.9125000000000004
2,26,6,2,0.0,3.65,0.760416666666667
3,26,6,2,0.0,1.45,0.7733333333333338
4,26,6,2,1.76,0.0,0.8595833333333337
5,26,6,2,2.0700000000000003,0.0,0.9316666666666671
6,26,6,2,1.73,0.0,1.014166666666667
7,26,6,2,1.98,0.0,1.0595833333333338
8,26,6,2,1.09,2.6,0.9787500000000006
9,26,6,2,0.66,4.08,0.8350000000000004
10,26,6,2,0.63,0.38,0.8191666666666672
11,26,6,2,0.0,0.0,0.8300000000000004
12,26,6,2,0.26,0.0,0.8300000000000004
13,26,6,2,0.0,1.92,0.8700000000000004
14,26,6,2,2.88,0.83,0.9295833333333338
15,26,6,2,2.26,0.77,0.9120833333333338
16,26,6,2,0.35,0.0,0.9120833333333338
17,26,6,2,0.0,0.0,0.9212500000000005
18,26,6,2,0.22,1.1,0.9083333333333337
19,26,6,2,0.79,0.0,1.0329166666666671
20,26,6,2,2.99,0.0,1.1145833333333337
21,26,6,2,1.96,1.29,1.0608333333333337
22,26,6,2,0.0,2.09,0.9737500000000004
23,26,6,2,0.0,0.0,1.0183333333333338
0,27,0,2,1.07,1.7400000000000002,0.9458333333333336
1,27,0,2,0.0,0.0,0.9458333333333336
2,27,0,2,0.0,0.0,0.9458333333333336
3,27,0,2,0.0,1.76,1.0112500000000004
4,27,0,2,3.33,2.0700000000000003,0.9529166666666672
5,27,0,2,0.67,1.73,0.9420833333333337
6,27,0,2,1.47,1.98,0.887916666666667
7,27,0,2,0.68,1.09,0.8425000000000004
8,27,0,2,0.0,0.66,0.8150000000000004
9,27,0,2,0.0,0.63,0.7887500000000004
10,27,0,2,0.0,0.0,0.797916666666667
11,27,0,2,0.22,0.26,0.8654166666666671
12,27,0,2,1.88,0.0,0.920416666666667
13,27,0,2,1.3199999999999998,2.88,0.800416666666667
14,27,0,2,0.0,2.26,0.7333333333333337
15,27,0,2,0.65,0.35,0.7704166666666671
16,27,0,2,1.24,0.0,0.8195833333333337
17,27,0,2,1.18,0.22,0.8762500000000003
18,27,0,2,1.58,0.79,0.8433333333333337
19,27,0,2,0.0,2.99,0.7187500000000004
20,27,0,2,0.0,1.96,0.7166666666666671
21,27,0,2,1.91,0.0,0.7570833333333337
22,27,0,2,0.97,0.0,0.840416666666667
23,27,0,2,2.0,1.07,0.8333333333333336
0,28,1,2,0.9,0.0,0.862916666666667
1,28,1,2,0.71,0.0,0.862916666666667
2,28,1,2,0.0,0.0,0.8875000000000003
3,28,1,2,0.59,3.33,0.7487500000000002
4,28,1,2,0.0,0.67,0.7808333333333337
5,28,1,2,1.44,1.47,0.7195833333333338
6,28,1,2,0.0,0.68,0.7591666666666671
7,28,1,2,1.63,0.0,0.7591666666666671
8,28,1,2,0.0,0.0,0.870416666666667
9,28,1,2,2.67,0.0,0.870416666666667
10,28,1,2,0.0,0.22,0.8612500000000004
11,28,1,2,0.0,1.88,0.7829166666666669
12,28,1,2,0.0,1.3199999999999998,0.7279166666666669
13,28,1,2,0.0,0.0,0.7900000000000004
14,28,1,2,1.49,0.65,0.8100000000000004
15,28,1,2,1.13,1.24,0.8366666666666669
16,28,1,2,1.88,1.18,0.7875000000000002
17,28,1,2,0.0,1.58,0.7358333333333337
18,28,1,2,0.34,0.0,0.8250000000000003
19,28,1,2,2.14,0.0,0.8670833333333338
20,28,1,2,1.01,1.91,0.8379166666666671
21,28,1,2,1.21,0.97,0.8275000000000002
22,28,1,2,0.72,2.0,0.7950000000000003
23,28,1,2,1.22,0.9,0.7575000000000003
0,1,2,3,0.0,0.71,0.754166666666667
1,1,2,3,0.63,0.0,0.8175000000000003
2,1,2,3,1.52,0.59,0.8258333333333336
3,1,2,3,0.79,0.0,0.8258333333333336
4,1,2,3,0.0,1.44,0.9850000000000003
5,1,2,3,5.26,0.0,1.0554166666666671
6,1,2,3,1.69,1.63,0.9875000000000003
7,1,2,3,0.0,0.0,1.0150000000000003
8,1,2,3,0.66,2.67,0.9037500000000004
9,1,2,3,0.0,0.0,0.9037500000000004
10,1,2,3,0.0,0.0,0.9037500000000004
11,1,2,3,0.0,0.0,1.1020833333333337
12,1,2,3,4.76,0.0,1.1804166666666671
13,1,2,3,1.88,1.49,1.1183333333333336
14,1,2,3,0.0,1.13,1.0712500000000003
15,1,2,3,0.0,1.88,0.992916666666667
16,1,2,3,0.0,0.0,1.035416666666667
17,1,2,3,1.02,0.34,1.0212500000000004
18,1,2,3,0.0,2.14,0.9320833333333337
19,1,2,3,0.0,1.01,0.8900000000000002
20,1,2,3,0.0,1.21,0.8395833333333337
21,1,2,3,0.0,0.72,0.9512500000000003
22,1,2,3,3.4,1.22,0.9287500000000003
23,1,2,3,0.68,0.0,0.9287500000000003
0,2,3,3,0.0,0.63,0.950416666666667
1,2,3,3,1.15,1.52,0.9425000000000003
2,2,3,3,1.33,0.79,0.9770833333333336
3,2,3,3,1.62,0.0,1.0575000000000003
4,2,3,3,1.93,5.26,0.9950000000000004
5,2,3,3,3.76,1.69,0.9245833333333335
6,2,3,3,0.0,0.0,0.9245833333333335
7,2,3,3,0.0,0.66,0.8970833333333337
8,2,3,3,0.0,0.0,0.8970833333333337
9,2,3,3,0.0,0.0,0.8970833333333337
10,2,3,3,0.0,0.0,0.8970833333333337
11,2,3,3,0.0,4.76,0.8175000000000003
12,2,3,3,2.85,1.88,0.7637500000000004
13,2,3,3,0.59,0.0,0.7637500000000004
14,2,3,3,0.0,0.0,0.8579166666666671
15,2,3,3,2.26,0.0,0.9208333333333337
16,2,3,3,1.51,1.02,0.9270833333333338
17,2,3,3,1.17,0.0,0.9512500000000004
18,2,3,3,0.5800000000000001,0.0,0.9995833333333337
19,2,3,3,1.16,0.0,0.9995833333333337
20,2,3,3,0.0,0.0,1.0929166666666672
21,2,3,3,2.24,3.4,0.9512500000000004
22,2,3,3,0.0,0.68,1.095416666666667
23,2,3,3,4.140000000000001,0.0,1.156666666666667
0,3,4,3,1.47,1.15,1.1283333333333336
1,3,4,3,0.47,1.33,1.2537500000000004
2,3,4,3,4.34,1.62,1.2033333333333336
3,3,4,3,0.41,1.93,1.1995833333333337
4,3,4,3,1.84,3.76,1.0670833333333336
5,3,4,3,0.58,0.0,1.0875000000000004
6,3,4,3,0.49,0.0,1.1691666666666671
7,3,4,3,1.96,0.0,1.2108333333333337
8,3,4,3,1.0,0.0,1.286666666666667
9,3,4,3,1.82,0.0,1.3620833333333335
10,3,4,3,1.81,0.0,1.4170833333333335
11,3,4,3,1.32,2.85,1.3983333333333337
12,3,4,3,2.4000000000000004,0.59,1.3737500000000005
13,3,4,3,0.0,0.0,1.3737500000000005
14,3,4,3,0.0,2.26,1.2795833333333337
15,3,4,3,0.0,1.51,1.312916666666667
16,3,4,3,2.31,1.17,1.264166666666667
17,3,4,3,0.0,0.5800000000000001,1.250416666666667
18,3,4,3,0.25,1.16,1.279166666666667
19,3,4,3,1.85,0.0,1.279166666666667
20,3,4,3,0.0,2.24,1.3133333333333337
21,3,4,3,3.06,0.0,1.3133333333333337
22,3,4,3,0.0,4.140000000000001,1.2020833333333336
23,3,4,3,1.47,1.47,1.2550000000000006
0,4,5,3,2.74,0.47,1.2354166666666668
1,4,5,3,0.0,4.34,1.0545833333333337
2,4,5,3,0.0,0.41,1.1058333333333337
3,4,5,3,1.64,1.84,1.0512500000000005
4,4,5,3,0.53,0.58,1.0270833333333338
5,4,5,3,0.0,0.49,1.0687500000000003
6,4,5,3,1.49,1.96,0.9870833333333336
7,4,5,3,0.0,1.0,0.945416666666667
8,4,5,3,0.0,1.82,0.8695833333333337
9,4,5,3,0.0,1.81,0.8562500000000005
10,4,5,3,1.49,1.32,0.8012500000000005
11,4,5,3,0.0,2.4000000000000004,0.856666666666667
12,4,5,3,3.73,0.0,0.9891666666666671
13,4,5,3,3.18,0.0,1.067916666666667
14,4,5,3,1.89,0.0,1.067916666666667
15,4,5,3,0.0,2.31,1.060416666666667
16,4,5,3,2.13,0.0,1.0733333333333337
17,4,5,3,0.31,0.25,1.161666666666667
18,4,5,3,2.37,1.85,1.134166666666667
19,4,5,3,1.19,0.0,1.174166666666667
20,4,5,3,0.96,3.06,1.1354166666666672
21,4,5,3,2.13,0.0,1.192916666666667
22,4,5,3,1.38,1.47,1.2000000000000004
23,4,5,3,1.64,2.74,1.120416666666667
0,5,6,3,0.83,0.0,1.1512500000000003
1,5,6,3,0.74,0.0,1.1512500000000003
2,5,6,3,0.0,1.64,1.082916666666667
3,5,6,3,0.0,0.53,1.0608333333333337
4,5,6,3,0.0,0.0,1.0712500000000003
5,5,6,3,0.25,1.49,1.0562500000000004
6,5,6,3,1.13,0.0,1.0562500000000004
7,5,6,3,0.0,0.0,1.0562500000000004
8,5,6,3,0.0,0.0,1.1370833333333337
9,5,6,3,1.94,1.49,1.1154166666666672
10,5,6,3,0.97,0.0,1.1154166666666672
11,5,6,3,0.0,3.73,0.9995833333333337
12,5,6,3,0.95,3.18,0.9320833333333338
13,5,6,3,1.56,1.89,0.9512500000000004
14,5,6,3,2.35,0.0,0.9512500000000004
15,5,6,3,0.0,2.13,0.8625000000000004
16,5,6,3,0.0,0.31,0.9220833333333337
17,5,6,3,1.74,2.37,0.8675000000000003
18,5,6,3,1.06,1.19,0.835416666666667
19,5,6,3,0.42,0.96,0.795416666666667
20,5,6,3,0.0,2.13,0.7916666666666671
21,5,6,3,2.04,1.38,0.7637500000000005
22,5,6,3,0.71,1.64,0.7612500000000004
23,5,6,3,1.58,0.83,0.726666666666667
0,6,0,3,0.0,0.74,0.7275000000000005
1,6,0,3,0.76,0.0,0.8441666666666671
2,6,0,3,2.8,0.0,0.8441666666666671
3,6,0,3,0.0,0.0,0.8987500000000005
4,6,0,3,1.31,0.25,1.036666666666667
5,6,0,3,3.56,1.13,1.0487500000000003
6,6,0,3,1.42,0.0,1.0600000000000003
7,6,0,3,0.27,0.0,1.104583333333334
8,6,0,3,1.07,1.94,1.0237500000000004
9,6,0,3,0.0,0.97,0.9833333333333338
10,6,0,3,0.0,0.0,0.9833333333333338
11,6,0,3,0.0,0.95,1.0837500000000004
12,6,0,3,3.36,1.56,1.0620833333333337
13,6,0,3,1.04,2.35,1.0037500000000004
14,6,0,3,0.95,0.0,1.0462500000000003
15,6,0,3,1.02,0.0,1.0462500000000003
16,6,0,3,0.0,1.74,1.004166666666667
17,6,0,3,0.73,1.06,1.192916666666667
18,6,0,3,5.59,0.42,1.2500000000000002
19,6,0,3,1.79,0.0,1.2720833333333337
20,6,0,3,0.53,2.04,1.246666666666667
21,6,0,3,1.43,0.71,1.440416666666667
22,6,0,3,5.359999999999999,1.58,1.4987500000000005
23,6,0,3,2.98,0.0,1.5837500000000004
0,7,1,3,2.04,0.76,1.6008333333333333
1,7,1,3,1.17,2.8,1.4841666666666669
2,7,1,3,0.0,0.0,1.6091666666666669
3,7,1,3,3.0,1.31,1.5545833333333334
4,7,1,3,0.0,3.56,1.5020833333333339
5,7,1,3,2.3,1.42,1.442916666666667
6,7,1,3,0.0,0.27,1.5862500000000004
7,7,1,3,3.71,1.07,1.6120833333333335
8,7,1,3,1.69,0.0,1.6120833333333335
9,7,1,3,0.0,0.0,1.7583333333333335
10,7,1,3,3.51,0.0,1.8133333333333335
11,7,1,3,1.32,3.36,1.7112500000000004
12,7,1,3,0.91,1.04,1.7587500000000003
13,7,1,3,2.18,0.95,1.7725000000000006
14,7,1,3,1.28,1.02,1.7433333333333338
15,7,1,3,0.32,0.0,1.8862500000000004
16,7,1,3,3.43,0.73,1.9945833333333338
17,7,1,3,3.33,5.59,1.761666666666667
18,7,1,3,0.0,1.79,1.7295833333333335
19,7,1,3,1.02,0.53,1.7075000000000002
20,7,1,3,0.0,1.43,1.7295833333333335
21,7,1,3,1.96,5.359999999999999,1.5325000000000004
22,7,1,3,0.63,2.98,1.5333333333333339
23,7,1,3,3.0,2.04,1.448333333333334
0,8,2,3,0.0,1.17,1.3995833333333338
1,8,2,3,0.0,0.0,1.4745833333333336
2,8,2,3,1.8,3.0,1.4054166666666672
3,8,2,3,1.34,0.0,1.4054166666666672
4,8,2,3,0.0,2.3,1.370416666666667
5,8,2,3,1.46,0.0,1.4462500000000003
6,8,2,3,1.82,3.71,1.3625000000000005
7,8,2,3,1.7,1.69,1.292083333333334
8,8,2,3,0.0,0.0,1.5045833333333338
9,8,2,3,5.1,3.51,1.4816666666666667
10,8,2,3,2.96,1.32,1.426666666666667
11,8,2,3,0.0,0.91,1.4670833333333337
12,8,2,3,1.88,2.18,1.4537500000000003
13,8,2,3,1.86,1.28,1.4004166666666669
14,8,2,3,0.0,0.32,1.500416666666667
15,8,2,3,2.72,3.43,1.3741666666666668
16,8,2,3,0.4,3.33,1.3533333333333337
17,8,2,3,2.83,0.0,1.3533333333333337
18,8,2,3,0.0,1.02,1.3820833333333338
19,8,2,3,1.71,0.0,1.3820833333333338
20,8,2,3,0.0,1.96,1.320416666666667
21,8,2,3,0.48,0.63,1.4275000000000004
22,8,2,3,3.2,3.0,1.3025000000000004
23,8,2,3,0.0,0.0,1.3025000000000004
0,9,3,3,0.0,0.0,1.4800000000000004
1,9,3,3,4.26,1.8,1.4870833333333335
2,9,3,3,1.97,1.34,1.4633333333333338
3,9,3,3,0.77,0.0,1.5045833333333336
4,9,3,3,0.99,1.46,1.4437500000000003
5,9,3,3,0.0,1.82,1.367916666666667
6,9,3,3,0.0,1.7,1.2970833333333338
7,9,3,3,0.0,0.0,1.390416666666667
8,9,3,3,2.24,5.1,1.2062500000000003
9,9,3,3,0.68,2.96,1.107916666666667
10,9,3,3,0.6,0.0,1.225416666666667
11,9,3,3,2.82,1.88,1.1800000000000004
12,9,3,3,0.79,1.86,1.1025000000000003
13,9,3,3,0.0,0.0,1.1333333333333335
14,9,3,3,0.74,2.72,1.069166666666667
15,9,3,3,1.18,0.4,1.192916666666667
16,9,3,3,3.37,2.83,1.0750000000000004
17,9,3,3,0.0,0.0,1.1266666666666671
18,9,3,3,1.24,1.71,1.1300000000000003
19,9,3,3,1.79,0.0,1.2016666666666669
20,9,3,3,1.72,0.48,1.1816666666666669
21,9,3,3,0.0,3.2,1.0483333333333336
22,9,3,3,0.0,0.0,1.0483333333333336
23,9,3,3,0.0,0.0,1.1462500000000004
0,10,4,3,2.35,4.26,0.9687500000000004
1,10,4,3,0.0,1.97,0.886666666666667
2,10,4,3,0.0,0.77,0.8545833333333337
3,10,4,3,0.0,0.99,0.9887500000000005
4,10,4,3,4.21,0.0,1.0308333333333337
5,10,4,3,1.01,0.0,1.060416666666667
6,10,4,3,0.71,0.0,1.060416666666667
7,10,4,3,0.0,2.24,1.1525000000000003
8,10,4,3,4.45,0.68,1.1495833333333336
9,10,4,3,0.61,0.6,1.2091666666666672
10,10,4,3,2.03,2.82,1.1433333333333338
11,10,4,3,1.24,0.79,1.1925000000000001
12,10,4,3,1.97,0.0,1.2170833333333337
13,10,4,3,0.59,0.74,1.241666666666667
14,10,4,3,1.33,1.18,1.3012500000000002
15,10,4,3,2.61,3.37,1.1608333333333336
16,10,4,3,0.0,0.0,1.1608333333333336
17,10,4,3,0.0,1.24,1.1687500000000004
18,10,4,3,1.43,1.79,1.1650000000000003
19,10,4,3,1.7,1.72,1.231666666666667
20,10,4,3,3.32,0.0,1.2520833333333337
21,10,4,3,0.49,0.0,1.2520833333333337
22,10,4,3,0.0,0.0,1.2520833333333337
23,10,4,3,0.0,2.35,1.154166666666667
0,11,5,3,0.0,0.0,1.154166666666667
1,11,5,3,0.0,0.0,1.2458333333333338
2,11,5,3,2.2,0.0,1.3533333333333337
3,11,5,3,2.58,4.21,1.1779166666666672
4,11,5,3,0.0,1.01,1.1745833333333338
5,11,5,3,0.93,0.71,1.1450000000000005
6,11,5,3,0.0,0.0,1.1450000000000005
7,11,5,3,0.0,4.45,1.0237500000000004
8,11,5,3,1.54,0.61,1.1112500000000003
9,11,5,3,2.71,2.03,1.1325000000000005
10,11,5,3,2.54,1.24,1.2520833333333337
11,11,5,3,4.11,1.97,1.2775000000000005
12,11,5,3,2.58,0.59,1.3000000000000005
13,11,5,3,1.13,1.33,1.4366666666666672
14,11,5,3,4.61,2.61,1.3883333333333336
15,11,5,3,1.45,0.0,1.4270833333333337
16,11,5,3,0.93,0.0,1.4270833333333337
17,11,5,3,0.0,1.43,1.3675000000000004
18,11,5,3,0.0,1.7,1.3341666666666672
19,11,5,3,0.9,3.32,1.264166666666667
20,11,5,3,1.64,0.49,1.2437500000000004
21,11,5,3,0.0,0.0,1.3100000000000005
22,11,5,3,1.59,0.0,1.385833333333334
23,11,5,3,1.82,0.0,1.3970833333333337
0,12,6,3,0.27,0.0,1.435416666666667
1,12,6,3,0.92,2.2,1.3437500000000002
2,12,6,3,0.0,2.58,1.2362500000000003
3,12,6,3,0.0,0.0,1.4141666666666672
4,12,6,3,4.2700000000000005,0.93,1.4270833333333337
5,12,6,3,1.24,0.0,1.4270833333333337
6,12,6,3,0.0,0.0,1.6491666666666671
7,12,6,3,5.33,1.54,1.5958333333333339
8,12,6,3,0.26,2.71,1.482916666666667
9,12,6,3,0.0,2.54,1.3770833333333339
10,12,6,3,0.0,4.11,1.2150000000000005
11,12,6,3,0.22,2.58,1.1620833333333338
12,12,6,3,1.31,1.13,1.244166666666667
13,12,6,3,3.1,4.61,1.0520833333333337
14,12,6,3,0.0,1.45,1.042916666666667
15,12,6,3,1.23,0.93,1.004166666666667
16,12,6,3,0.0,0.0,1.004166666666667
17,12,6,3,0.0,0.0,1.004166666666667
18,12,6,3,0.0,0.9,1.009166666666667
19,12,6,3,1.02,1.64,1.0020833333333339
20,12,6,3,1.47,0.0,1.1208333333333338
21,12,6,3,2.85,1.59,1.2775000000000005
22,12,6,3,5.35,1.82,1.319166666666667
23,12,6,3,2.8200000000000003,0.27,1.307916666666667
0,13,0,3,0.0,0.92,1.345416666666667
1,13,0,3,1.82,0.0,1.4262500000000005
2,13,0,3,1.94,0.0,1.5616666666666672
3,13,0,3,3.25,4.2700000000000005,1.5983333333333336
4,13,0,3,5.15,1.24,1.546666666666667
5,13,0,3,0.0,0.0,1.546666666666667
6,13,0,3,0.0,5.33,1.424166666666667
7,13,0,3,2.39,0.26,1.4737500000000006
8,13,0,3,1.45,0.0,1.4737500000000006
9,13,0,3,0.0,0.0,1.4737500000000006
10,13,0,3,0.0,0.22,1.6504166666666673
11,13,0,3,4.46,1.31,1.6375000000000004
12,13,0,3,1.0,3.1,1.5616666666666672
13,13,0,3,1.28,0.0,1.706666666666667
14,13,0,3,3.48,1.23,1.8208333333333337
15,13,0,3,3.97,0.0,1.879166666666667
16,13,0,3,1.4,0.0,1.9391666666666671
17,13,0,3,1.44,0.0,1.9391666666666671
18,13,0,3,0.0,1.02,1.9383333333333337
19,13,0,3,1.0,1.47,1.892916666666667
20,13,0,3,0.38,2.85,1.800416666666667
21,13,0,3,0.63,5.35,1.7316666666666671
22,13,0,3,3.7,2.8200000000000003,1.614166666666667
23,13,0,3,0.0,0.0,1.6933333333333336
0,14,1,3,1.9,1.82,1.6175000000000004
1,14,1,3,0.0,1.94,1.5700000000000003
2,14,1,3,0.8,3.25,1.4708333333333339
3,14,1,3,0.87,5.15,1.2562500000000003
4,14,1,3,0.0,0.0,1.2562500000000003
5,14,1,3,0.0,0.0,1.3245833333333337
6,14,1,3,1.64,2.39,1.2412500000000004
7,14,1,3,0.39,1.45,1.1995833333333337
8,14,1,3,0.45,0.0,1.1995833333333337
9,14,1,3,0.0,0.0,1.286666666666667
10,14,1,3,2.09,4.46,1.1712500000000003
11,14,1,3,1.69,1.0,1.1425000000000003
12,14,1,3,0.31,1.28,1.1425000000000003
13,14,1,3,1.28,3.48,1.1154166666666672
14,14,1,3,2.83,3.97,1.0108333333333337
15,14,1,3,1.46,1.4,0.9525000000000005
16,14,1,3,0.0,1.44,0.8925000000000004
17,14,1,3,0.0,0.0,1.0795833333333338
18,14,1,3,4.49,1.0,1.037916666666667
19,14,1,3,0.0,0.38,1.0220833333333337
20,14,1,3,0.0,0.63,1.0375000000000005
21,14,1,3,1.0,3.7,1.0858333333333337
22,14,1,3,4.859999999999999,0.0,1.2250000000000003
23,14,1,3,3.34,1.9,1.192916666666667
0,15,2,3,1.13,0.0,1.224166666666667
1,15,2,3,0.75,0.8,1.3008333333333337
2,15,2,3,2.64,0.87,1.2645833333333336
3,15,2,3,0.0,0.0,1.2970833333333336
4,15,2,3,0.78,0.0,1.3283333333333336
5,15,2,3,0.75,1.64,1.2920833333333337
6,15,2,3,0.77,0.39,1.3370833333333338
7,15,2,3,1.47,0.45,1.3583333333333336
8,15,2,3,0.96,0.0,1.4450000000000003
9,15,2,3,2.08,2.09,1.457916666666667
10,15,2,3,2.4,1.69,1.4595833333333337
11,15,2,3,1.73,0.31,1.4904166666666672
12,15,2,3,1.05,1.28,1.465416666666667
13,15,2,3,0.68,2.83,1.3475000000000004
14,15,2,3,0.0,1.46,1.286666666666667
15,15,2,3,0.0,0.0,1.3345833333333337
16,15,2,3,1.15,0.0,1.3345833333333337
17,15,2,3,0.0,4.49,1.1475000000000002
18,15,2,3,0.0,0.0,1.3620833333333338
19,15,2,3,5.15,0.0,1.4308333333333338
20,15,2,3,1.65,1.0,1.389166666666667
21,15,2,3,0.0,4.859999999999999,1.2583333333333337
22,15,2,3,1.72,3.34,1.119166666666667
23,15,2,3,0.0,1.13,1.1333333333333337
0,16,3,3,1.47,0.75,1.1179166666666671
1,16,3,3,0.38,2.64,1.007916666666667
2,16,3,3,0.0,0.0,1.071666666666667
3,16,3,3,1.53,0.78,1.1266666666666671
4,16,3,3,2.1,0.75,1.147916666666667
5,16,3,3,1.26,0.77,1.1770833333333337
6,16,3,3,1.47,1.47,1.1158333333333337
7,16,3,3,0.0,0.96,1.190416666666667
8,16,3,3,2.75,2.08,1.2266666666666672
9,16,3,3,2.95,2.4,1.1804166666666671
10,16,3,3,1.29,1.73,1.152916666666667
11,16,3,3,1.07,1.05,1.1712500000000003
12,16,3,3,1.49,0.68,1.1908333333333336
13,16,3,3,1.15,0.0,1.1908333333333336
14,16,3,3,0.0,0.0,1.282916666666667
15,16,3,3,2.21,1.15,1.3141666666666671
16,16,3,3,1.9,0.0,1.3141666666666671
17,16,3,3,0.0,0.0,1.3141666666666671
18,16,3,3,0.0,5.15,1.0995833333333336
19,16,3,3,0.0,1.65,1.0662500000000004
20,16,3,3,0.85,0.0,1.1562500000000002
21,16,3,3,2.16,1.72,1.2816666666666672
22,16,3,3,4.73,0.0,1.4287500000000006
23,16,3,3,3.53,1.47,1.4237500000000003
0,17,4,3,1.35,0.38,1.4941666666666669
1,17,4,3,2.07,0.0,1.5483333333333338
2,17,4,3,1.3,1.53,1.6687500000000004
3,17,4,3,4.42,2.1,1.7570833333333338
4,17,4,3,4.220000000000001,1.26,1.760833333333334
5,17,4,3,1.35,1.47,1.737916666666667
6,17,4,3,0.92,0.0,1.8029166666666672
7,17,4,3,1.56,2.75,1.6883333333333337
8,17,4,3,0.0,2.95,1.6225000000000003
9,17,4,3,1.37,1.29,1.7262500000000003
10,17,4,3,3.78,1.07,1.7495833333333337
11,17,4,3,1.63,1.49,1.7000000000000004
12,17,4,3,0.3,1.15,1.760416666666667
13,17,4,3,2.6,0.0,1.8258333333333336
14,17,4,3,1.57,2.21,1.748333333333334
15,17,4,3,0.35,1.9,1.7162500000000003
16,17,4,3,1.13,0.0,1.8070833333333336
17,17,4,3,2.18,0.0,1.8070833333333336
18,17,4,3,0.0,0.0,1.9075000000000004
19,17,4,3,2.41,0.85,1.9470833333333337
20,17,4,3,1.8,2.16,1.9045833333333337
21,17,4,3,1.14,4.73,1.7075000000000002
22,17,4,3,0.0,3.53,1.560416666666667
23,17,4,3,0.0,1.35,1.6962500000000003
0,18,5,3,4.61,2.07,1.6100000000000003
1,18,5,3,0.0,1.3,1.623333333333334
2,18,5,3,1.62,4.42,1.4391666666666671
3,18,5,3,0.0,4.220000000000001,1.3550000000000004
4,18,5,3,2.2,1.35,1.375416666666667
