hour,day,weekday,month,lag_1,lag_24,rolling_mean_24
3,7,1,3,0.98,0.0,1.1187500000000004
4,7,1,3,2.2,0.0,1.1187500000000004
5,7,1,3,0.0,0.0,1.1912500000000004
6,7,1,3,1.74,0.92,1.152916666666667
7,7,1,3,0.0,0.0,1.152916666666667
8,7,1,3,0.0,0.93,1.1700000000000004
9,7,1,3,1.34,0.0,1.2604166666666672
10,7,1,3,2.17,0.92,1.277916666666667
11,7,1,3,1.34,0.0,1.277916666666667
12,7,1,3,0.0,1.48,1.245416666666667
13,7,1,3,0.7,3.03,1.2633333333333339
14,7,1,3,3.46,0.93,1.4245833333333338
15,7,1,3,4.8,0.0,1.4245833333333338
16,7,1,3,0.0,4.14,1.307916666666667
17,7,1,3,1.34,0.0,1.3862500000000004
18,7,1,3,1.88,1.87,1.3325000000000002
19,7,1,3,0.58,0.0,1.4675000000000002
20,7,1,3,3.24,0.81,1.4987500000000002
21,7,1,3,1.56,2.74,1.3845833333333337
22,7,1,3,0.0,0.0,1.4612500000000006
23,7,1,3,1.84,5.529999999999999,1.2841666666666671
0,8,2,3,1.28,0.37,1.2687500000000005
1,8,2,3,0.0,0.0,1.4583333333333337
2,8,2,3,4.55,0.98,1.5158333333333334
3,8,2,3,2.3600000000000003,2.2,1.4820833333333336
4,8,2,3,1.39,0.0,1.5520833333333337
5,8,2,3,1.68,1.74,1.4795833333333335
6,8,2,3,0.0,0.0,1.5479166666666668
7,8,2,3,1.64,0.0,1.7029166666666669
8,8,2,3,3.72,1.34,1.6470833333333337
9,8,2,3,0.0,2.17,1.5566666666666669
10,8,2,3,0.0,1.34,1.5458333333333336
11,8,2,3,1.08,0.0,1.6345833333333335
12,8,2,3,2.13,0.7,1.7512500000000004
13,8,2,3,3.5,3.46,1.6070833333333336
14,8,2,3,0.0,4.8,1.5229166666666671
15,8,2,3,2.78,0.0,1.5229166666666671
16,8,2,3,0.0,1.34,1.4670833333333337
17,8,2,3,0.0,1.88,1.4370833333333337
18,8,2,3,1.16,0.58,1.505416666666667
19,8,2,3,2.22,3.24,1.4445833333333338
20,8,2,3,1.78,1.56,1.417083333333334
21,8,2,3,0.9,0.0,1.4366666666666672
22,8,2,3,0.47,1.84,1.3600000000000003
23,8,2,3,0.0,1.28,1.4558333333333338
0,9,3,3,3.58,0.0,1.4558333333333338
1,9,3,3,0.0,4.55,1.2870833333333336
2,9,3,3,0.5,2.3600000000000003,1.2208333333333339
3,9,3,3,0.77,1.39,1.2508333333333337
4,9,3,3,2.1100000000000003,1.68,1.2000000000000004
5,9,3,3,0.46,0.0,1.2000000000000004
6,9,3,3,0.0,1.64,1.2520833333333337
7,9,3,3,2.89,3.72,1.1595833333333336
8,9,3,3,1.5,0.0,1.2375000000000005
9,9,3,3,1.87,0.0,1.2375000000000005
10,9,3,3,0.0,1.08,1.1925000000000003
11,9,3,3,0.0,2.13,1.1037500000000005
12,9,3,3,0.0,3.5,1.036666666666667
13,9,3,3,1.89,0.0,1.036666666666667
14,9,3,3,0.0,2.78,0.9208333333333337
15,9,3,3,0.0,0.0,1.0112500000000004
16,9,3,3,2.17,0.0,1.0737500000000004
17,9,3,3,1.5,1.16,1.0254166666666669
18,9,3,3,0.0,2.22,0.932916666666667
19,9,3,3,0.0,1.78,1.0100000000000005
20,9,3,3,3.63,0.9,1.029166666666667
21,9,3,3,1.36,0.47,1.0745833333333337
22,9,3,3,1.56,0.0,1.0995833333333338
23,9,3,3,0.6,3.58,0.950416666666667
0,10,4,3,0.0,0.0,1.0170833333333338
1,10,4,3,1.6,0.5,0.9962500000000004
2,10,4,3,0.0,0.77,1.0304166666666672
3,10,4,3,1.59,2.1100000000000003,1.0008333333333337
4,10,4,3,1.4,0.46,0.992916666666667
5,10,4,3,0.27,0.0,0.992916666666667
6,10,4,3,0.0,2.89,0.9408333333333337
7,10,4,3,1.64,1.5,0.9237500000000004
8,10,4,3,1.09,1.87,0.8937500000000003
9,10,4,3,1.15,0.0,1.0141666666666669
10,10,4,3,2.89,0.0,1.0866666666666671
11,10,4,3,1.74,0.0,1.1533333333333335
12,10,4,3,1.6,1.89,1.0745833333333337
13,10,4,3,0.0,0.0,1.2258333333333338
14,10,4,3,3.63,0.0,1.3566666666666671
15,10,4,3,3.14,2.17,1.395416666666667
16,10,4,3,3.1,1.5,1.4025000000000005
17,10,4,3,1.67,0.0,1.4025000000000005
18,10,4,3,0.0,0.0,1.4629166666666669
19,10,4,3,1.45,3.63,1.3116666666666672
20,10,4,3,0.0,1.36,1.267916666666667
21,10,4,3,0.31,1.56,1.4375000000000002
22,10,4,3,5.63,0.6,1.509166666666667
23,10,4,3,2.3200000000000003,0.0,1.5995833333333336
0,11,5,3,2.17,1.6,1.6283333333333336
1,11,5,3,2.29,0.0,1.6283333333333339
2,11,5,3,0.0,1.59,1.6608333333333336
3,11,5,3,2.37,1.4,1.6025000000000003
4,11,5,3,0.0,0.27,1.617916666666667
5,11,5,3,0.64,0.0,1.617916666666667
6,11,5,3,0.0,1.64,1.5779166666666669
7,11,5,3,0.68,1.09,1.6008333333333338
8,11,5,3,1.64,1.15,1.6062500000000004
9,11,5,3,1.28,2.89,1.5266666666666673
10,11,5,3,0.98,1.74,1.4629166666666669
11,11,5,3,0.21,1.6,1.4195833333333336
12,11,5,3,0.56,0.0,1.4195833333333336
13,11,5,3,0.0,3.63,1.2683333333333338
14,11,5,3,0.0,3.14,1.1375000000000004
15,11,5,3,0.0,3.1,1.0395833333333337
16,11,5,3,0.75,1.67,0.9700000000000003
17,11,5,3,0.0,0.0,0.9950000000000004
18,11,5,3,0.6,1.45,1.0625000000000004
19,11,5,3,3.0700000000000003,0.0,1.1162500000000004
20,11,5,3,1.29,0.31,1.1208333333333338
21,11,5,3,0.42,5.63,0.9295833333333338
22,11,5,3,1.04,2.3200000000000003,0.8329166666666671
23,11,5,3,0.0,2.17,0.8562500000000005
0,12,6,3,2.73,2.29,0.7608333333333338
1,12,6,3,0.0,0.0,0.7608333333333338
2,12,6,3,0.0,2.37,0.6620833333333337
3,12,6,3,0.0,0.0,0.715416666666667
4,12,6,3,1.28,0.64,0.7887500000000003
5,12,6,3,2.4,0.0,0.7887500000000003
6,12,6,3,0.0,0.68,0.776666666666667
7,12,6,3,0.39,1.64,0.9704166666666669
8,12,6,3,6.29,1.28,0.9170833333333337
9,12,6,3,0.0,0.98,0.8762500000000003
10,12,6,3,0.0,0.21,0.9845833333333337
11,12,6,3,2.81,0.56,0.9612500000000005
12,12,6,3,0.0,0.0,1.0183333333333338
13,12,6,3,1.37,0.0,1.0408333333333337
14,12,6,3,0.54,0.0,1.097916666666667
15,12,6,3,1.37,0.75,1.066666666666667
16,12,6,3,0.0,0.0,1.066666666666667
17,12,6,3,0.0,0.6,1.0833333333333337
18,12,6,3,1.0,3.0700000000000003,0.9670833333333336
19,12,6,3,0.28,1.29,0.9633333333333337
20,12,6,3,1.2,0.42,0.9458333333333336
21,12,6,3,0.0,1.04,0.9887500000000004
22,12,6,3,2.0700000000000003,0.0,1.1095833333333338
23,12,6,3,2.9,2.73,1.1337500000000003
0,13,0,3,3.31,0.0,1.1337500000000003
1,13,0,3,0.0,0.0,1.1337500000000003
2,13,0,3,0.0,0.0,1.1462500000000004
3,13,0,3,0.3,1.28,1.0929166666666672
4,13,0,3,0.0,2.4,1.0470833333333338
5,13,0,3,1.3,0.0,1.0470833333333338
6,13,0,3,0.0,0.39,1.0308333333333337
7,13,0,3,0.0,6.29,0.8112500000000004
8,13,0,3,1.02,0.0,0.8520833333333337
9,13,0,3,0.98,0.0,0.976666666666667
10,13,0,3,2.99,2.81,1.0079166666666672
11,13,0,3,3.56,0.0,1.2325000000000004
12,13,0,3,5.39,1.37,1.175416666666667
13,13,0,3,0.0,0.54,1.152916666666667
14,13,0,3,0.0,1.37,1.1637500000000003
15,13,0,3,1.63,0.0,1.1637500000000003
16,13,0,3,0.0,0.0,1.2312500000000004
17,13,0,3,1.62,1.0,1.2429166666666671
18,13,0,3,1.28,0.28,1.3587500000000003
19,13,0,3,3.06,1.2,1.3683333333333338
20,13,0,3,1.43,0.0,1.399166666666667
21,13,0,3,0.74,2.0700000000000003,1.312916666666667
22,13,0,3,0.0,2.9,1.300416666666667
23,13,0,3,2.6,3.31,1.2862500000000003
0,14,1,3,2.97,0.0,1.3933333333333338
1,14,1,3,2.5700000000000003,0.0,1.3933333333333338
2,14,1,3,0.0,0.3,1.495416666666667
3,14,1,3,2.75,0.0,1.6629166666666668
4,14,1,3,4.02,1.3,1.6645833333333337
5,14,1,3,1.34,0.0,1.6645833333333337
6,14,1,3,0.0,0.0,1.7666666666666668
7,14,1,3,2.45,1.02,1.7833333333333334
8,14,1,3,1.42,0.98,1.7600000000000005
9,14,1,3,0.42,2.99,1.649166666666667
10,14,1,3,0.33,3.56,1.5583333333333338
11,14,1,3,1.38,5.39,1.3337500000000004
12,14,1,3,0.0,0.0,1.3337500000000004
13,14,1,3,0.0,0.0,1.3566666666666671
14,14,1,3,0.55,1.63,1.329166666666667
15,14,1,3,0.97,0.0,1.4012500000000003
16,14,1,3,1.73,1.62,1.3337500000000004
17,14,1,3,0.0,1.28,1.2804166666666672
18,14,1,3,0.0,3.06,1.182916666666667
19,14,1,3,0.72,1.43,1.2212500000000004
20,14,1,3,2.35,0.74,1.2100000000000004
21,14,1,3,0.47,0.0,1.2100000000000004
22,14,1,3,0.0,2.6,1.172916666666667
23,14,1,3,1.71,2.97,1.049166666666667
0,15,2,3,0.0,2.5700000000000003,0.9420833333333337
1,15,2,3,0.0,0.0,0.9420833333333337
2,15,2,3,0.0,2.75,0.8545833333333337
3,15,2,3,0.65,4.02,0.6870833333333337
4,15,2,3,0.0,1.34,0.7462500000000003
5,15,2,3,2.76,0.0,0.8179166666666671
6,15,2,3,1.72,2.45,0.7158333333333338
7,15,2,3,0.0,1.42,0.735416666666667
8,15,2,3,1.89,0.42,0.717916666666667
9,15,2,3,0.0,0.33,0.8475000000000005
10,15,2,3,3.44,1.38,0.7900000000000004
11,15,2,3,0.0,0.0,0.7900000000000004
12,15,2,3,0.0,0.0,0.7900000000000004
13,15,2,3,0.0,0.55,0.7670833333333338
14,15,2,3,0.0,0.97,0.7883333333333337
15,15,2,3,1.48,1.73,0.789166666666667
16,15,2,3,1.75,0.0,0.8808333333333338
17,15,2,3,2.2,0.0,0.9120833333333338
18,15,2,3,0.75,0.72,0.9354166666666669
19,15,2,3,1.28,2.35,0.8375000000000004
20,15,2,3,0.0,0.47,0.8850000000000003
21,15,2,3,1.61,0.0,1.0208333333333337
22,15,2,3,3.26,1.71,0.9495833333333338
23,15,2,3,0.0,0.0,0.9495833333333338
0,16,3,3,0.0,0.0,0.972916666666667
1,16,3,3,0.56,0.0,1.062916666666667
2,16,3,3,2.16,0.65,1.0358333333333336
3,16,3,3,0.0,0.0,1.1537500000000003
4,16,3,3,2.83,2.76,1.0650000000000004
5,16,3,3,0.63,1.72,1.0412500000000005
6,16,3,3,1.15,0.0,1.1900000000000004
7,16,3,3,3.5700000000000003,1.89,1.1537500000000005
8,16,3,3,1.02,0.0,1.1537500000000005
9,16,3,3,0.0,3.44,1.0975000000000004
10,16,3,3,2.09,0.0,1.114166666666667
11,16,3,3,0.4,0.0,1.1995833333333337
12,16,3,3,2.0500000000000003,0.0,1.2412500000000004
13,16,3,3,1.0,0.0,1.2412500000000004
14,16,3,3,0.0,1.48,1.1795833333333337
15,16,3,3,0.0,1.75,1.1066666666666671
16,16,3,3,0.0,2.2,1.1075000000000004
17,16,3,3,2.22,0.75,1.109166666666667
18,16,3,3,0.79,1.28,1.202916666666667
19,16,3,3,3.53,0.0,1.202916666666667
20,16,3,3,0.0,1.61,1.1845833333333338
21,16,3,3,1.17,3.26,1.1350000000000005
22,16,3,3,2.07,0.0,1.155416666666667
23,16,3,3,0.49,0.0,1.3212500000000005
0,17,4,3,3.98,0.56,1.3795833333333336
1,17,4,3,1.96,2.16,1.3387500000000003
2,17,4,3,1.18,0.0,1.3475000000000004
3,17,4,3,0.21,2.83,1.2295833333333337
4,17,4,3,0.0,0.63,1.2033333333333336
5,17,4,3,0.0,1.15,1.155416666666667
6,17,4,3,0.0,3.5700000000000003,1.061666666666667
7,17,4,3,1.32,1.02,1.1183333333333338
8,17,4,3,2.38,0.0,1.1995833333333337
9,17,4,3,1.95,2.09,1.1708333333333336
10,17,4,3,1.4,0.4,1.1858333333333337
11,17,4,3,0.76,2.0500000000000003,1.136666666666667
12,17,4,3,0.87,1.0,1.140416666666667
13,17,4,3,1.09,0.0,1.140416666666667
14,17,4,3,0.0,0.0,1.1770833333333337
15,17,4,3,0.88,0.0,1.3195833333333338
16,17,4,3,3.42,2.22,1.2270833333333335
17,17,4,3,0.0,0.79,1.2512500000000004
18,17,4,3,1.37,3.53,1.104166666666667
19,17,4,3,0.0,0.0,1.1616666666666668
20,17,4,3,1.38,1.17,1.166666666666667
21,17,4,3,1.29,2.07,1.111666666666667
22,17,4,3,0.75,0.49,1.1370833333333337
23,17,4,3,1.1,3.98,1.042916666666667
0,18,5,3,1.72,1.96,1.0820833333333337
1,18,5,3,2.9000000000000004,1.18,1.0908333333333338
2,18,5,3,1.39,0.21,1.1320833333333338
3,18,5,3,1.2,0.0,1.1625000000000003
4,18,5,3,0.73,0.0,1.1625000000000003
5,18,5,3,0.0,0.0,1.2308333333333337
6,18,5,3,1.64,1.32,1.229166666666667
7,18,5,3,1.28,2.38,1.1508333333333336
8,18,5,3,0.5,1.95,1.0695833333333338
9,18,5,3,0.0,1.4,1.0820833333333335
10,18,5,3,1.7,0.76,1.0808333333333338
11,18,5,3,0.73,0.87,1.204166666666667
12,18,5,3,3.83,1.09,1.1891666666666671
13,18,5,3,0.73,0.0,1.2183333333333337
14,18,5,3,0.7,0.88,1.2183333333333337
15,18,5,3,0.8800000000000001,3.42,1.157916666666667
16,18,5,3,1.97,0.0,1.1720833333333336
17,18,5,3,0.34,1.37,1.1883333333333337
18,18,5,3,1.76,0.0,1.3316666666666672
19,18,5,3,3.4400000000000004,1.38,1.2741666666666671
20,18,5,3,0.0,1.29,1.2204166666666671
21,18,5,3,0.0,0.75,1.1891666666666671
22,18,5,3,0.0,1.1,1.2108333333333337
23,18,5,3,1.62,1.72,1.219166666666667
0,19,6,3,1.92,2.9000000000000004,1.2812500000000004
1,19,6,3,4.39,1.39,1.2345833333333338
2,19,6,3,0.27,1.2,1.1845833333333338
3,19,6,3,0.0,0.73,1.2841666666666671
4,19,6,3,3.12,0.0,1.359166666666667
5,19,6,3,1.8,1.64,1.3770833333333339
6,19,6,3,2.07,1.28,1.376666666666667
7,19,6,3,1.27,0.5,1.437916666666667
8,19,6,3,1.97,0.0,1.4720833333333336
9,19,6,3,0.82,1.7,1.474583333333334
10,19,6,3,1.76,0.73,1.4775000000000003
11,19,6,3,0.8,3.83,1.317916666666667
12,19,6,3,0.0,0.73,1.2875000000000003
13,19,6,3,0.0,0.7,1.3325000000000005
14,19,6,3,1.78,0.8800000000000001,1.312916666666667
15,19,6,3,0.41,1.97,1.3062500000000004
16,19,6,3,1.81,0.34,1.3829166666666672
17,19,6,3,2.18,1.76,1.4083333333333334
18,19,6,3,2.37,3.4400000000000004,1.3350000000000002
19,19,6,3,1.68,0.0,1.449166666666667
20,19,6,3,2.74,0.0,1.6037500000000005
21,19,6,3,3.71,0.0,1.6787500000000002
22,19,6,3,1.8,1.62,1.61125
23,19,6,3,0.0,1.92,1.5312500000000002
0,20,0,3,0.0,4.39,1.4225000000000003
1,20,0,3,1.78,0.27,1.4833333333333336
2,20,0,3,1.73,0.0,1.5095833333333335
3,20,0,3,0.63,3.12,1.411666666666667
4,20,0,3,0.77,1.8,1.380416666666667
5,20,0,3,1.05,2.07,1.2941666666666671
6,20,0,3,0.0,1.27,1.2412500000000004
7,20,0,3,0.0,1.97,1.1591666666666671
8,20,0,3,0.0,0.82,1.2883333333333338
9,20,0,3,3.92,1.76,1.2150000000000003
10,20,0,3,0.0,0.8,1.2275000000000005
11,20,0,3,1.1,0.0,1.4595833333333337
12,20,0,3,5.57,0.0,1.6170833333333337
13,20,0,3,3.78,1.78,1.6870833333333337
14,20,0,3,3.46,0.41,1.6700000000000002
15,20,0,3,0.0,1.81,1.6708333333333336
16,20,0,3,1.83,2.18,1.6987500000000004
17,20,0,3,2.85,2.37,1.7029166666666669
18,20,0,3,2.47,1.68,1.7112500000000004
19,20,0,3,1.88,2.74,1.6179166666666671
20,20,0,3,0.5,3.71,1.6325000000000005
21,20,0,3,4.0600000000000005,1.8,1.5575000000000003
22,20,0,3,0.0,0.0,1.6158333333333337
23,20,0,3,1.4,0.0,1.8070833333333336
0,21,1,3,4.59,1.78,1.7329166666666669
1,21,1,3,0.0,1.73,1.6608333333333338
2,21,1,3,0.0,0.63,1.696666666666667
3,21,1,3,1.49,0.77,1.7195833333333337
4,21,1,3,1.32,1.05,1.6758333333333335
5,21,1,3,0.0,0.0,1.6758333333333335
6,21,1,3,0.0,0.0,1.8829166666666672
7,21,1,3,4.970000000000001,0.0,2.148333333333334
8,21,1,3,6.37,3.92,2.0312500000000004
9,21,1,3,1.11,0.0,2.0312500000000004
10,21,1,3,0.0,1.1,2.0825000000000005
11,21,1,3,2.33,5.57,1.9012500000000003
12,21,1,3,1.22,3.78,1.769583333333334
13,21,1,3,0.62,3.46,1.7312500000000004
14,21,1,3,2.54,0.0,1.787916666666667
15,21,1,3,1.36,1.83,1.7583333333333337
16,21,1,3,1.12,2.85,1.787083333333334
17,21,1,3,3.54,2.47,1.755416666666667
18,21,1,3,1.71,1.88,1.8170833333333336
19,21,1,3,3.36,0.5,1.8341666666666672
20,21,1,3,0.91,4.0600000000000005,1.7395833333333337
21,21,1,3,1.79,0.0,1.7641666666666673
22,21,1,3,0.59,1.4,1.779166666666667
23,21,1,3,1.7599999999999998,4.59,1.6741666666666672
0,22,2,3,2.07,0.0,1.8270833333333336
1,22,2,3,3.67,0.0,2.011666666666667
2,22,2,3,4.43,1.49,1.9495833333333337
3,22,2,3,0.0,1.32,1.9904166666666672
4,22,2,3,2.3,0.0,2.0825000000000005
5,22,2,3,2.21,0.0,2.0825000000000005
6,22,2,3,0.0,4.970000000000001,2.1137500000000005
7,22,2,3,5.72,6.37,1.9195833333333336
8,22,2,3,1.71,1.11,2.0162500000000003
9,22,2,3,3.43,0.0,2.0933333333333337
10,22,2,3,1.85,2.33,2.0512500000000005
11,22,2,3,1.32,1.22,2.0933333333333337
12,22,2,3,2.23,0.62,2.0675000000000003
13,22,2,3,0.0,2.54,2.0141666666666667
14,22,2,3,1.26,1.36,1.9837500000000003
15,22,2,3,0.63,1.12,1.997916666666667
16,22,2,3,1.46,3.54,1.850416666666667
17,22,2,3,0.0,1.71,1.8120833333333337
18,22,2,3,0.79,3.36,1.7870833333333336
19,22,2,3,2.76,0.91,1.7491666666666668
20,22,2,3,0.0,1.79,1.7345833333333338
21,22,2,3,1.44,0.59,1.7100000000000002
22,22,2,3,0.0,1.7599999999999998,1.6366666666666667
23,22,2,3,0.0,2.07,1.5729166666666672
0,23,3,3,0.54,3.67,1.4200000000000006
1,23,3,3,0.0,4.43,1.2895833333333337
2,23,3,3,1.3,0.0,1.3975000000000002
3,23,3,3,2.59,2.3,1.3183333333333336
4,23,3,3,0.4,2.21,1.3087500000000003
5,23,3,3,1.98,0.0,1.3420833333333337
6,23,3,3,0.8,5.72,1.1412500000000003
7,23,3,3,0.9,1.71,1.1370833333333337
8,23,3,3,1.61,3.43,1.114166666666667
9,23,3,3,2.88,1.85,1.0370833333333336
10,23,3,3,0.0,1.32,0.9820833333333336
11,23,3,3,0.0,2.23,1.0104166666666672
12,23,3,3,2.91,0.0,1.0637500000000004
13,23,3,3,1.28,1.26,1.0112500000000004
14,23,3,3,0.0,0.63,1.0450000000000004
15,23,3,3,1.44,1.46,1.0008333333333337
16,23,3,3,0.4,0.0,1.0008333333333337
17,23,3,3,0.0,0.79,1.1120833333333338
18,23,3,3,3.46,2.76,1.0833333333333337
19,23,3,3,2.0700000000000003,0.0,1.1525000000000003
20,23,3,3,1.66,1.44,1.166666666666667
21,23,3,3,1.78,0.0,1.2837500000000002
22,23,3,3,2.81,0.0,1.3212500000000005
23,23,3,3,0.8999999999999999,0.54,1.4150000000000003
0,24,4,3,2.79,0.0,1.4941666666666669
1,24,4,3,1.9,1.3,1.4400000000000004
2,24,4,3,0.0,2.59,1.380416666666667
3,24,4,3,1.16,0.4,1.501666666666667
4,24,4,3,3.31,1.98,1.4491666666666674
5,24,4,3,0.72,0.8,1.4533333333333338
6,24,4,3,0.9,0.9,1.4970833333333335
7,24,4,3,1.95,1.61,1.6075000000000006
8,24,4,3,4.26,2.88,1.4970833333333335
9,24,4,3,0.23,0.0,1.4970833333333335
10,24,4,3,0.0,0.0,1.511666666666667
11,24,4,3,0.35,2.91,1.4058333333333337
12,24,4,3,0.37,1.28,1.3525000000000003
13,24,4,3,0.0,0.0,1.5870833333333338
14,24,4,3,5.63,1.44,1.5945833333333337
15,24,4,3,1.62,0.4,1.6525
16,24,4,3,1.79,0.0,1.705416666666667
17,24,4,3,1.27,3.46,1.5612500000000005
18,24,4,3,0.0,2.0700000000000003,1.4750000000000005
19,24,4,3,0.0,1.66,1.5158333333333338
20,24,4,3,2.64,1.78,1.4587500000000002
21,24,4,3,0.41,2.81,1.3745833333333337
22,24,4,3,0.79,0.8999999999999999,1.464166666666667
23,24,4,3,3.05,2.79,1.347916666666667
0,25,5,3,0.0,1.9,1.2687500000000005
1,25,5,3,0.0,0.0,1.3395833333333336
2,25,5,3,1.7,1.16,1.2912500000000005
3,25,5,3,0.0,3.31,1.2058333333333338
4,25,5,3,1.26,0.72,1.1758333333333335
5,25,5,3,0.0,0.9,1.2175000000000005
6,25,5,3,1.9,1.95,1.147916666666667
7,25,5,3,0.28,4.26,0.9900000000000003
8,25,5,3,0.47,0.23,1.0941666666666672
9,25,5,3,2.73,0.0,1.1179166666666671
10,25,5,3,0.57,0.35,1.1395833333333336
11,25,5,3,0.87,0.37,1.3812500000000003
12,25,5,3,6.17,0.0,1.415416666666667
13,25,5,3,0.82,5.63,1.2920833333333337
14,25,5,3,2.67,1.62,1.2245833333333336
15,25,5,3,0.0,1.79,1.199166666666667
16,25,5,3,1.18,1.27,1.2300000000000004
17,25,5,3,2.01,0.0,1.2300000000000004
18,25,5,3,0.0,0.0,1.2300000000000004
19,25,5,3,0.0,2.64,1.1512500000000003
20,25,5,3,0.75,0.41,1.1570833333333337
21,25,5,3,0.55,0.79,1.2025000000000003
22,25,5,3,1.88,3.05,1.134166666666667
23,25,5,3,1.41,0.0,1.134166666666667
0,26,6,3,0.0,0.0,1.134166666666667
1,26,6,3,0.0,1.7,1.0633333333333337
2,26,6,3,0.0,0.0,1.1170833333333337
3,26,6,3,1.29,1.26,1.1025000000000003
4,26,6,3,0.91,0.0,1.1025000000000003
5,26,6,3,0.0,1.9,1.0233333333333337
6,26,6,3,0.0,0.28,1.0233333333333337
7,26,6,3,0.28,0.47,1.1320833333333338
8,26,6,3,3.08,2.73,1.072916666666667
9,26,6,3,1.31,0.57,1.049166666666667
10,26,6,3,0.0,0.87,1.0512500000000002
11,26,6,3,0.92,6.17,0.952916666666667
12,26,6,3,3.81,0.82,0.9737500000000003
13,26,6,3,1.32,2.67,0.9087500000000004
14,26,6,3,1.11,0.0,0.922916666666667
15,26,6,3,0.34,1.18,0.9791666666666671
16,26,6,3,2.53,2.01,0.8954166666666671
17,26,6,3,0.0,0.0,0.939166666666667
18,26,6,3,1.05,0.0,0.939166666666667
19,26,6,3,0.0,0.75,0.907916666666667
20,26,6,3,0.0,0.55,0.9095833333333337
21,26,6,3,0.59,1.88,0.891666666666667
22,26,6,3,1.45,1.41,0.8329166666666671
23,26,6,3,0.0,0.0,0.8641666666666671
0,27,0,3,0.75,0.0,0.9204166666666671
1,27,0,3,1.35,0.0,0.9320833333333337
2,27,0,3,0.28,1.29,0.9441666666666672
3,27,0,3,1.58,0.91,0.9779166666666671
4,27,0,3,1.72,0.0,0.9779166666666671
5,27,0,3,0.0,0.0,1.0895833333333338
6,27,0,3,2.68,0.28,1.077916666666667
7,27,0,3,0.0,3.08,0.9495833333333338
8,27,0,3,0.0,1.31,0.9720833333333337
9,27,0,3,1.85,0.0,0.9720833333333337
10,27,0,3,0.0,0.92,0.9337500000000004
11,27,0,3,0.0,3.81,0.9820833333333336
12,27,0,3,4.970000000000001,1.32,0.9358333333333336
13,27,0,3,0.21,1.11,0.9270833333333336
14,27,0,3,0.9,0.34,0.9129166666666669
15,27,0,3,0.0,2.53,0.8075000000000004
16,27,0,3,0.0,0.0,0.8075000000000004
17,27,0,3,0.0,1.05,0.7637500000000004
18,27,0,3,0.0,0.0,0.8629166666666671
19,27,0,3,2.38,0.0,0.8629166666666671
20,27,0,3,0.0,0.59,0.8979166666666671
21,27,0,3,1.43,1.45,0.8845833333333338
22,27,0,3,1.13,0.0,0.9933333333333337
23,27,0,3,2.6100000000000003,0.75,1.0183333333333338
0,28,1,3,1.35,1.35,1.009166666666667
1,28,1,3,1.13,0.28,1.0750000000000004
2,28,1,3,1.86,1.58,1.071666666666667
3,28,1,3,1.5,1.72,1.035416666666667
4,28,1,3,0.85,0.0,1.105416666666667
5,28,1,3,1.68,2.68,1.0100000000000005
6,28,1,3,0.39,0.0,1.0241666666666671
7,28,1,3,0.34,0.0,1.077916666666667
8,28,1,3,1.29,1.85,1.0008333333333337
9,28,1,3,0.0,0.0,1.0587500000000005
10,28,1,3,1.39,0.0,1.1275000000000004
11,28,1,3,1.65,4.970000000000001,0.920416666666667
12,28,1,3,0.0,0.21,0.9441666666666669
13,28,1,3,0.78,0.9,0.9066666666666671
14,28,1,3,0.0,0.0,0.9066666666666671
15,28,1,3,0.0,0.0,1.0708333333333337
16,28,1,3,3.94,0.0,1.0708333333333337
17,28,1,3,0.0,0.0,1.1912500000000004
18,28,1,3,2.89,2.38,1.112916666666667
19,28,1,3,0.5,0.0,1.2287500000000005
20,28,1,3,2.78,1.43,1.2437500000000004
21,28,1,3,1.79,1.13,1.196666666666667
22,28,1,3,0.0,2.6100000000000003,1.0879166666666669
23,28,1,3,0.0,1.35,1.0937500000000004
0,29,2,3,1.49,1.13,1.046666666666667
1,29,2,3,0.0,1.86,1.0037500000000004
2,29,2,3,0.83,1.5,0.9412500000000003
3,29,2,3,0.0,0.85,0.9058333333333337
4,29,2,3,0.0,1.68,0.8358333333333338
5,29,2,3,0.0,0.39,0.8825000000000004
6,29,2,3,1.51,0.34,0.9670833333333338
7,29,2,3,2.37,1.29,0.932916666666667
8,29,2,3,0.47,0.0,0.932916666666667
9,29,2,3,0.0,1.39,1.004166666666667
10,29,2,3,3.1,1.65,0.9354166666666671
11,29,2,3,0.0,0.0,0.9779166666666671
12,29,2,3,1.02,0.78,0.9454166666666671
13,29,2,3,0.0,0.0,0.9820833333333338
14,29,2,3,0.88,0.0,1.017916666666667
15,29,2,3,0.86,3.94,0.8537500000000003
16,29,2,3,0.0,0.0,1.1070833333333336
17,29,2,3,6.08,2.89,0.9866666666666669
18,29,2,3,0.0,0.5,1.094166666666667
19,29,2,3,3.08,2.78,1.074166666666667
20,29,2,3,2.3,1.79,1.0487500000000003
21,29,2,3,1.18,0.0,1.1625000000000003
22,29,2,3,2.73,0.0,1.1625000000000003
23,29,2,3,0.0,1.49,1.1975000000000005
0,30,3,3,2.33,0.0,1.2487500000000005
1,30,3,3,1.23,0.83,1.341666666666667
2,30,3,3,3.06,0.0,1.341666666666667
3,30,3,3,0.0,0.0,1.3666666666666671
4,30,3,3,0.6,0.0,1.4412500000000004
5,30,3,3,1.79,1.51,1.3783333333333339
6,30,3,3,0.0,2.37,1.296666666666667
