hour,day,weekday,month,lag_1,lag_24,rolling_mean_24
5,23,3,3,3.08,4.33,3.893333333333333
6,23,3,3,0.0,3.73,3.84625
7,23,3,3,2.6,2.25,4.037916666666667
8,23,3,3,6.85,16.78,3.8841666666666668
9,23,3,3,13.09,6.47,3.7879166666666664
10,23,3,3,4.16,0.0,3.7879166666666664
11,23,3,3,0.0,2.96,3.664583333333333
12,23,3,3,0.0,3.41,3.715
13,23,3,3,4.62,3.54,3.762916666666667
14,23,3,3,4.69,2.27,3.840416666666666
15,23,3,3,4.13,3.81,4.093333333333334
16,23,3,3,9.88,3.18,4.3812500000000005
17,23,3,3,10.09,0.0,4.577083333333333
18,23,3,3,4.7,0.0,4.726666666666667
19,23,3,3,3.59,0.0,4.726666666666667
20,23,3,3,0.0,0.0,5.00375
21,23,3,3,6.65,8.67,4.87875
22,23,3,3,5.67,13.12,4.6125
23,23,3,3,6.73,3.06,4.647083333333334
0,24,4,3,3.89,7.31,4.3425
1,24,4,3,0.0,0.0,4.3425
2,24,4,3,0.0,2.88,4.2225
3,24,4,3,0.0,6.92,3.9341666666666666
4,24,4,3,0.0,3.08,4.147083333333334
5,24,4,3,8.190000000000001,0.0,4.5675
6,24,4,3,10.09,2.6,4.4591666666666665
7,24,4,3,0.0,6.85,4.17375
8,24,4,3,0.0,13.09,3.80875
9,24,4,3,4.33,4.16,3.8225000000000002
10,24,4,3,4.49,0.0,4.0633333333333335
11,24,4,3,5.779999999999999,0.0,4.255833333333333
12,24,4,3,4.62,4.62,4.195416666666667
13,24,4,3,3.17,4.69,4.0
14,24,4,3,0.0,4.13,4.134166666666667
15,24,4,3,7.35,9.88,3.7225
16,24,4,3,0.0,10.09,3.3020833333333335
17,24,4,3,0.0,4.7,3.1062500000000006
18,24,4,3,0.0,3.59,3.1125000000000003
19,24,4,3,3.74,0.0,3.31125
20,24,4,3,4.77,6.65,3.152083333333333
21,24,4,3,2.83,5.67,3.1316666666666664
22,24,4,3,5.18,6.73,3.0437500000000006
23,24,4,3,4.62,3.89,2.8816666666666664
0,25,5,3,0.0,0.0,2.8816666666666664
1,25,5,3,0.0,0.0,3.159166666666667
2,25,5,3,6.66,0.0,3.4445833333333336
3,25,5,3,6.85,0.0,3.6620833333333334
4,25,5,3,5.220000000000001,8.190000000000001,3.4737499999999994
5,25,5,3,3.67,10.09,3.0533333333333332
6,25,5,3,0.0,0.0,3.1512500000000006
7,25,5,3,2.35,0.0,3.409166666666667
8,25,5,3,6.19,4.33,3.2287500000000002
9,25,5,3,0.0,4.49,3.3370833333333336
10,25,5,3,7.09,5.779999999999999,3.419583333333333
11,25,5,3,7.76,4.62,3.2270833333333333
12,25,5,3,0.0,3.17,3.375833333333334
13,25,5,3,6.74,0.0,3.375833333333334
14,25,5,3,0.0,7.35,3.0695833333333327
15,25,5,3,0.0,0.0,3.385
16,25,5,3,7.57,0.0,3.7825
17,25,5,3,9.54,0.0,3.7825
18,25,5,3,0.0,3.74,3.8083333333333336
19,25,5,3,4.36,4.77,3.799583333333333
20,25,5,3,4.56,2.83,4.034166666666667
21,25,5,3,8.46,5.18,4.096666666666667
22,25,5,3,6.68,4.62,4.309166666666666
23,25,5,3,9.72,0.0,4.460416666666666
0,26,6,3,3.63,0.0,4.6537500000000005
1,26,6,3,4.64,6.66,4.37625
2,26,6,3,0.0,6.85,4.25375
3,26,6,3,3.91,5.220000000000001,4.3
4,26,6,3,6.33,3.67,4.319166666666667
5,26,6,3,4.13,0.0,4.7283333333333335
6,26,6,3,9.82,2.35,4.825833333333333
7,26,6,3,4.69,6.19,4.7425
8,26,6,3,4.19,0.0,4.8675
9,26,6,3,3.0,7.09,4.71375
10,26,6,3,3.4,7.76,4.478750000000001
11,26,6,3,2.12,0.0,4.8187500000000005
12,26,6,3,8.16,6.74,4.537916666666667
13,26,6,3,0.0,0.0,4.537916666666667
14,26,6,3,0.0,0.0,4.897083333333334
15,26,6,3,8.62,7.57,4.969166666666667
16,26,6,3,9.3,9.54,4.842083333333333
17,26,6,3,6.49,0.0,5.073333333333333
18,26,6,3,5.55,4.36,5.023333333333333
19,26,6,3,3.16,4.56,5.267083333333334
20,26,6,3,10.41,8.46,5.516249999999999
21,26,6,3,14.44,6.68,5.237916666666667
22,26,6,3,0.0,9.72,4.832916666666667
23,26,6,3,0.0,3.63,4.849583333333333
0,27,0,3,4.03,4.64,4.65625
1,27,0,3,0.0,0.0,4.791666666666667
2,27,0,3,3.25,3.91,4.804583333333333
3,27,0,3,4.22,6.33,4.635416666666667
4,27,0,3,2.27,4.13,4.899166666666667
5,27,0,3,10.46,9.82,4.49
6,27,0,3,0.0,4.69,4.4
7,27,0,3,2.53,4.19,4.225416666666667
8,27,0,3,0.0,3.0,4.100416666666667
9,27,0,3,0.0,3.4,4.400416666666667
10,27,0,3,10.6,2.12,4.600416666666667
11,27,0,3,6.92,8.16,4.4575
12,27,0,3,4.73,0.0,4.4575
13,27,0,3,0.0,0.0,4.4575
14,27,0,3,0.0,8.62,4.21625
15,27,0,3,2.83,9.3,3.82875
16,27,0,3,0.0,6.49,3.69875
17,27,0,3,3.37,5.55,3.7458333333333336
18,27,0,3,6.68,3.16,3.807916666666666
19,27,0,3,4.65,10.41,3.374166666666666
20,27,0,3,0.0,14.44,2.7724999999999995
21,27,0,3,0.0,0.0,2.7724999999999995
22,27,0,3,0.0,0.0,2.7724999999999995
23,27,0,3,0.0,4.03,2.6045833333333333
0,28,1,3,0.0,0.0,2.795833333333333
1,28,1,3,4.59,3.25,3.172083333333333
2,28,1,3,12.28,4.22,3.3158333333333334
3,28,1,3,7.67,2.27,3.5379166666666664
4,28,1,3,7.6,10.46,3.102083333333333
5,28,1,3,0.0,0.0,3.102083333333333
6,28,1,3,0.0,2.53,3.49375
7,28,1,3,11.93,0.0,3.49375
8,28,1,3,0.0,0.0,3.9416666666666664
9,28,1,3,10.75,10.6,3.8187499999999996
10,28,1,3,7.65,6.92,3.6716666666666664
11,28,1,3,3.39,4.73,3.6291666666666664
12,28,1,3,3.71,0.0,3.7687499999999994
13,28,1,3,3.35,0.0,3.9237499999999996
14,28,1,3,3.72,2.83,3.9462499999999996
15,28,1,3,3.37,0.0,3.9462499999999996
16,28,1,3,0.0,3.37,3.8058333333333336
17,28,1,3,0.0,6.68,3.7166666666666663
18,28,1,3,4.54,4.65,4.0062500000000005
19,28,1,3,11.6,0.0,4.2175
20,28,1,3,5.07,0.0,4.614583333333333
21,28,1,3,9.53,0.0,4.614583333333333
22,28,1,3,0.0,0.0,4.772916666666666
23,28,1,3,3.8,0.0,4.89625
0,29,2,3,2.96,4.59,4.705
1,29,2,3,0.0,12.28,4.193333333333333
2,29,2,3,0.0,7.67,4.220416666666666
3,29,2,3,8.32,7.6,4.019583333333333
4,29,2,3,2.78,0.0,4.276666666666666
5,29,2,3,6.17,0.0,4.567083333333334
6,29,2,3,6.970000000000001,11.93,4.4383333333333335
7,29,2,3,8.84,0.0,4.542083333333333
8,29,2,3,2.49,10.75,4.317916666666666
9,29,2,3,5.369999999999999,7.65,4.130833333333333
10,29,2,3,3.16,3.39,4.319583333333333
11,29,2,3,7.92,3.71,4.357083333333333
12,29,2,3,4.61,3.35,4.2175
13,29,2,3,0.0,3.72,4.0625
14,29,2,3,0.0,3.37,4.302083333333333
15,29,2,3,9.12,0.0,4.591666666666667
16,29,2,3,6.95,0.0,4.591666666666667
17,29,2,3,0.0,4.54,4.5249999999999995
18,29,2,3,2.94,11.6,4.22
19,29,2,3,4.279999999999999,5.07,4.328333333333333
20,29,2,3,7.67,9.53,3.93125
21,29,2,3,0.0,0.0,3.93125
22,29,2,3,0.0,3.8,3.772916666666667
23,29,2,3,0.0,2.96,3.6495833333333336
0,30,3,3,0.0,0.0,3.785
1,30,3,3,3.25,0.0,4.112916666666666
2,30,3,3,7.87,8.32,3.9220833333333336
3,30,3,3,3.74,2.78,3.9904166666666665
4,30,3,3,4.42,6.17,3.733333333333333
5,30,3,3,0.0,6.970000000000001,3.4429166666666666
6,30,3,3,0.0,8.84,3.074583333333333
7,30,3,3,0.0,2.49,3.4129166666666664
8,30,3,3,10.61,5.369999999999999,3.3829166666666666
9,30,3,3,4.65,3.16,3.25125
10,30,3,3,0.0,7.92,3.2441666666666666
11,30,3,3,7.75,4.61,3.0520833333333335
12,30,3,3,0.0,0.0,3.5620833333333337
13,30,3,3,12.24,0.0,3.5620833333333337
14,30,3,3,0.0,9.12,3.2895833333333333
15,30,3,3,2.58,6.95,3.182083333333333
16,30,3,3,4.37,0.0,3.182083333333333
17,30,3,3,0.0,2.94,3.547916666666667
18,30,3,3,11.72,4.279999999999999,3.9462499999999996
19,30,3,3,13.84,7.67,3.6266666666666665
20,30,3,3,0.0,0.0,3.8120833333333333
21,30,3,3,4.45,0.0,3.8120833333333337
22,30,3,3,0.0,0.0,4.089166666666667
23,30,3,3,6.65,0.0,4.622916666666668
0,31,4,3,12.81,3.25,4.676666666666667
1,31,4,3,4.54,7.87,4.494583333333334
2,31,4,3,3.5,3.74,4.427083333333333
3,31,4,3,2.12,4.42,4.242916666666667
4,31,4,3,0.0,0.0,4.451666666666667
5,31,4,3,5.01,0.0,4.451666666666667
6,31,4,3,0.0,0.0,4.55625
7,31,4,3,2.51,10.61,4.2275
8,31,4,3,2.72,4.65,4.03375
9,31,4,3,0.0,0.0,4.224583333333333
10,31,4,3,4.58,7.75,4.095416666666667
11,31,4,3,4.65,0.0,4.209583333333334
12,31,4,3,2.74,12.24,3.699583333333333
13,31,4,3,0.0,0.0,3.8970833333333332
14,31,4,3,4.74,2.58,3.7895833333333333
15,31,4,3,0.0,4.37,3.87625
16,31,4,3,6.45,0.0,4.096666666666667
17,31,4,3,5.29,11.72,3.8804166666666666
18,31,4,3,6.53,13.84,3.409166666666667
19,31,4,3,2.53,0.0,3.518333333333334
20,31,4,3,2.62,4.45,3.606666666666667
21,31,4,3,6.57,0.0,3.893333333333333
22,31,4,3,6.88,6.65,3.7983333333333333
23,31,4,3,4.37,12.81,3.4087499999999995
0,1,5,4,3.46,4.54,3.4654166666666666
1,1,5,4,5.9,3.5,3.69125
2,1,5,4,8.92,2.12,3.6029166666666668
3,1,5,4,0.0,0.0,3.8991666666666664
4,1,5,4,7.109999999999999,5.01,3.9129166666666673
5,1,5,4,5.34,0.0,4.131666666666667
6,1,5,4,5.25,2.51,4.17375
7,1,5,4,3.52,2.72,4.060416666666667
8,1,5,4,0.0,0.0,4.241666666666666
9,1,5,4,4.35,4.58,4.1725
10,1,5,4,2.92,4.65,4.270416666666667
11,1,5,4,7.0,2.74,4.49875
12,1,5,4,8.22,0.0,4.599583333333333
13,1,5,4,2.42,4.74,4.714583333333333
14,1,5,4,7.5,0.0,5.005833333333333
15,1,5,4,6.99,6.45,5.0320833333333335
16,1,5,4,7.08,5.29,5.03
17,1,5,4,5.24,6.53,5.065416666666667
18,1,5,4,7.38,2.53,4.96
19,1,5,4,0.0,2.62,5.004166666666666
20,1,5,4,3.68,6.57,4.730416666666667
21,1,5,4,0.0,6.88,4.635000000000001
22,1,5,4,4.59,4.37,4.452916666666667
23,1,5,4,0.0,3.46,4.415
0,2,6,4,2.55,5.9,4.1691666666666665
1,2,6,4,0.0,8.92,3.9949999999999997
2,2,6,4,4.74,0.0,3.9949999999999997
3,2,6,4,0.0,7.109999999999999,3.81
4,2,6,4,2.67,5.34,3.747916666666667
5,2,6,4,3.85,5.25,3.890416666666667
6,2,6,4,8.67,3.52,3.74375
7,2,6,4,0.0,0.0,3.9316666666666666
8,2,6,4,4.51,4.35,4.1675
9,2,6,4,10.01,2.92,4.367083333333333
10,2,6,4,7.710000000000001,7.0,4.435416666666667
11,2,6,4,8.64,8.22,4.3425
12,2,6,4,5.99,2.42,4.241666666666667
13,2,6,4,0.0,7.5,4.0441666666666665
14,2,6,4,2.76,6.99,3.7529166666666662
15,2,6,4,0.0,7.08,3.6004166666666664
16,2,6,4,3.42,5.24,3.5083333333333333
17,2,6,4,3.03,7.38,3.2008333333333336
18,2,6,4,0.0,0.0,3.2008333333333336
19,2,6,4,0.0,3.68,3.3545833333333337
20,2,6,4,7.370000000000001,0.0,3.469583333333333
21,2,6,4,2.76,4.59,3.4158333333333335
22,2,6,4,3.3,0.0,3.4158333333333335
23,2,6,4,0.0,2.55,3.48375
0,3,0,4,4.18,0.0,3.48375
1,3,0,4,0.0,4.74,3.485
2,3,0,4,4.77,0.0,3.485
3,3,0,4,0.0,2.67,3.7229166666666664
4,3,0,4,8.379999999999999,3.85,3.5625
5,3,0,4,0.0,8.67,3.335416666666667
6,3,0,4,3.22,0.0,3.335416666666667
7,3,0,4,0.0,4.51,3.44125
8,3,0,4,7.05,10.01,3.1354166666666665
9,3,0,4,2.67,7.710000000000001,3.2887500000000003
10,3,0,4,11.39,8.64,3.294166666666667
11,3,0,4,8.77,5.99,3.1541666666666663
12,3,0,4,2.63,0.0,3.3016666666666663
13,3,0,4,3.54,2.76,3.186666666666667
14,3,0,4,0.0,0.0,3.186666666666667
15,3,0,4,0.0,3.42,3.3024999999999998
16,3,0,4,6.199999999999999,3.03,3.266666666666666
17,3,0,4,2.17,0.0,3.4620833333333336
18,3,0,4,4.69,0.0,3.4620833333333336
19,3,0,4,0.0,7.370000000000001,3.249166666666666
20,3,0,4,2.26,2.76,3.3183333333333334
21,3,0,4,4.42,3.3,3.4420833333333327
22,3,0,4,6.27,0.0,3.5691666666666664
23,3,0,4,3.05,4.18,3.54875
0,4,1,4,3.69,0.0,3.9141666666666666
1,4,1,4,8.77,4.77,3.973333333333333
2,4,1,4,6.19,0.0,4.153333333333333
3,4,1,4,4.32,8.379999999999999,4.084166666666667
4,4,1,4,6.720000000000001,0.0,4.275
5,4,1,4,4.58,3.22,4.349166666666666
6,4,1,4,5.0,0.0,4.524583333333333
7,4,1,4,4.21,7.05,4.230833333333333
8,4,1,4,0.0,2.67,4.21625
9,4,1,4,2.32,11.39,3.8725
10,4,1,4,3.14,8.77,3.6624999999999996
11,4,1,4,3.73,2.63,3.7412500000000004
12,4,1,4,4.52,3.54,3.7849999999999997
13,4,1,4,4.59,0.0,4.031666666666666
14,4,1,4,5.92,0.0,4.302083333333333
15,4,1,4,6.49,6.199999999999999,4.317916666666667
16,4,1,4,6.58,2.17,4.659166666666667
17,4,1,4,10.36,4.69,4.576666666666666
18,4,1,4,2.71,0.0,4.71
19,4,1,4,3.2,2.26,4.705
20,4,1,4,2.14,4.42,4.520833333333333
21,4,1,4,0.0,6.27,4.4075
22,4,1,4,3.55,3.05,4.2804166666666665
23,4,1,4,0.0,3.69,4.126666666666666
0,5,2,4,0.0,8.77,3.9625
1,5,2,4,4.83,6.19,3.7045833333333333
2,5,2,4,0.0,4.32,3.7249999999999996
3,5,2,4,4.81,6.720000000000001,3.445
4,5,2,4,0.0,4.58,3.450833333333333
5,5,2,4,4.72,5.0,3.2424999999999997
6,5,2,4,0.0,4.21,3.067083333333333
7,5,2,4,0.0,0.0,3.3833333333333333
8,5,2,4,7.59,2.32,3.4491666666666663
9,5,2,4,3.9,3.14,3.6749999999999994
10,5,2,4,8.56,3.73,4.0025
11,5,2,4,11.59,4.52,3.9375
12,5,2,4,2.96,4.59,4.012083333333334
13,5,2,4,6.38,5.92,3.8558333333333334
14,5,2,4,2.17,6.49,3.7541666666666664
15,5,2,4,4.05,6.58,3.7074999999999996
16,5,2,4,5.46,10.36,3.605
17,5,2,4,7.9,2.71,3.655416666666667
18,5,2,4,3.92,3.2,3.6183333333333336
19,5,2,4,2.31,2.14,3.68375
20,5,2,4,3.71,0.0,3.8037499999999995
21,5,2,4,2.88,3.55,3.6558333333333333
22,5,2,4,0.0,0.0,3.6558333333333333
23,5,2,4,0.0,0.0,3.8020833333333335
0,6,3,4,3.51,4.83,4.187083333333334
1,6,3,4,14.07,0.0,4.343333333333334
2,6,3,4,3.75,4.81,4.142916666666667
3,6,3,4,0.0,0.0,4.142916666666667
4,6,3,4,0.0,4.72,3.9462500000000005
5,6,3,4,0.0,0.0,4.062083333333334
6,6,3,4,2.78,0.0,4.062083333333334
7,6,3,4,0.0,7.59,4.339583333333334
8,6,3,4,14.25,3.9,4.359583333333334
9,6,3,4,4.38,8.56,4.30375
10,6,3,4,7.220000000000001,11.59,3.8208333333333333
11,6,3,4,0.0,2.96,3.950416666666666
12,6,3,4,6.07,6.38,3.684583333333333
13,6,3,4,0.0,2.17,3.5941666666666663
14,6,3,4,0.0,4.05,3.6045833333333337
15,6,3,4,4.3,5.46,3.6537500000000005
16,6,3,4,6.640000000000001,7.9,3.421666666666667
17,6,3,4,2.33,3.92,3.370416666666667
18,6,3,4,2.69,2.31,3.4304166666666664
19,6,3,4,3.75,3.71,3.2758333333333334
20,6,3,4,0.0,2.88,3.1558333333333337
21,6,3,4,0.0,0.0,3.262916666666667
22,6,3,4,2.57,0.0,3.262916666666667
23,6,3,4,0.0,3.51,3.1166666666666667
0,7,4,4,0.0,14.07,2.530416666666667
1,7,4,4,0.0,3.75,2.5675000000000003
2,7,4,4,4.64,0.0,3.0375
3,7,4,4,11.28,0.0,3.2554166666666666
4,7,4,4,5.23,0.0,3.2554166666666666
5,7,4,4,0.0,2.78,3.751666666666667
6,7,4,4,14.69,0.0,3.751666666666667
7,7,4,4,0.0,14.25,3.2854166666666664
8,7,4,4,3.06,4.38,3.3000000000000003
9,7,4,4,4.73,7.220000000000001,3.3837500000000005
10,7,4,4,9.23,0.0,3.989166666666667
11,7,4,4,14.53,6.07,3.9154166666666668
12,7,4,4,4.300000000000001,0.0,3.9154166666666668
13,7,4,4,0.0,0.0,4.04875
14,7,4,4,3.2,4.3,4.068333333333333
15,7,4,4,4.77,6.640000000000001,3.9375
16,7,4,4,3.5,2.33,4.01625
17,7,4,4,4.22,2.69,4.007083333333333
18,7,4,4,2.47,3.75,3.9483333333333337
19,7,4,4,2.34,0.0,4.192916666666667
20,7,4,4,5.87,0.0,4.192916666666667
21,7,4,4,0.0,2.57,4.085833333333333
22,7,4,4,0.0,0.0,4.34625
23,7,4,4,6.25,0.0,4.64125
0,8,5,4,7.08,0.0,4.64125
1,8,5,4,0.0,4.64,4.958333333333333
2,8,5,4,12.25,11.28,4.488333333333333
3,8,5,4,0.0,5.23,4.5391666666666675
4,8,5,4,6.45,0.0,4.6779166666666665
5,8,5,4,3.33,14.69,4.422083333333333
6,8,5,4,8.55,0.0,4.5424999999999995
7,8,5,4,2.89,3.06,4.7579166666666675
8,8,5,4,8.23,4.73,4.560833333333334
9,8,5,4,0.0,9.23,4.671666666666667
10,8,5,4,11.89,14.53,4.2075000000000005
11,8,5,4,3.39,4.300000000000001,4.271666666666667
12,8,5,4,5.84,0.0,4.47375
13,8,5,4,4.85,3.2,4.520833333333333
14,8,5,4,4.33,4.77,4.435
15,8,5,4,2.71,3.5,4.289166666666667
16,8,5,4,0.0,4.22,4.220416666666667
17,8,5,4,2.57,2.47,4.369583333333334
18,8,5,4,6.05,2.34,4.432083333333334
19,8,5,4,3.84,5.87,4.1875
20,8,5,4,0.0,0.0,4.375416666666666
21,8,5,4,4.51,0.0,4.574583333333333
22,8,5,4,4.78,6.25,4.501666666666666
23,8,5,4,4.5,7.08,4.434166666666667
0,9,6,4,5.46,0.0,4.585
1,9,6,4,3.62,12.25,4.208333333333333
2,9,6,4,3.21,0.0,4.53875
3,9,6,4,7.93,6.45,4.465
4,9,6,4,4.68,3.33,4.32625
5,9,6,4,0.0,8.55,3.97
6,9,6,4,0.0,2.89,3.8495833333333334
7,9,6,4,0.0,8.23,3.6437500000000003
8,9,6,4,3.29,0.0,3.9829166666666667
9,9,6,4,8.14,11.89,3.939583333333333
10,9,6,4,10.85,3.39,3.969583333333333
11,9,6,4,4.11,5.84,3.8216666666666668
12,9,6,4,2.29,4.85,4.09625
13,9,6,4,11.44,4.33,4.08625
14,9,6,4,4.09,2.71,4.21
15,9,6,4,5.68,0.0,4.394583333333333
16,9,6,4,4.43,2.57,4.55125
17,9,6,4,6.33,6.05,4.410416666666666
18,9,6,4,2.67,3.84,4.404166666666667
19,9,6,4,3.69,0.0,4.71625
20,9,6,4,7.49,4.51,4.727916666666666
21,9,6,4,4.79,4.78,4.52875
22,9,6,4,0.0,4.5,4.5925
23,9,6,4,6.03,5.46,4.364999999999999
0,10,0,4,0.0,3.62,4.34125
1,10,0,4,3.05,3.21,4.348333333333334
2,10,0,4,3.38,7.93,4.148750000000001
3,10,0,4,3.14,4.68,3.95375
4,10,0,4,0.0,0.0,4.217083333333333
5,10,0,4,6.32,0.0,4.3475
6,10,0,4,3.13,0.0,4.3475
7,10,0,4,0.0,3.29,4.210416666666666
8,10,0,4,0.0,8.14,4.02875
9,10,0,4,3.78,10.85,3.7399999999999998
10,10,0,4,3.92,4.11,3.5687499999999996
11,10,0,4,0.0,2.29,3.778333333333333
12,10,0,4,7.32,11.44,3.42375
13,10,0,4,2.93,4.09,3.5058333333333334
14,10,0,4,6.0600000000000005,5.68,3.47125
15,10,0,4,4.85,4.43,3.4012500000000006
16,10,0,4,2.75,6.33,3.1375000000000006
17,10,0,4,0.0,2.67,3.222083333333334
18,10,0,4,4.7,3.69,3.185833333333333
19,10,0,4,2.82,7.49,3.1629166666666664
20,10,0,4,6.94,4.79,3.2425
21,10,0,4,6.699999999999999,0.0,3.4304166666666673
22,10,0,4,4.51,6.03,3.327083333333334
23,10,0,4,3.55,0.0,3.327083333333334
0,11,1,4,0.0,3.05,3.1999999999999997
1,11,1,4,0.0,3.38,3.2575
2,11,1,4,4.76,3.14,3.1266666666666665
3,11,1,4,0.0,0.0,3.1266666666666665
4,11,1,4,0.0,6.32,3.03
5,11,1,4,4.0,3.13,2.998333333333333
6,11,1,4,2.37,0.0,2.998333333333333
7,11,1,4,0.0,0.0,2.998333333333333
8,11,1,4,0.0,3.78,3.010833333333333
9,11,1,4,4.08,3.92,2.8475
10,11,1,4,0.0,0.0,2.8475
11,11,1,4,0.0,7.32,2.7095833333333332
12,11,1,4,4.01,2.93,2.7733333333333334
13,11,1,4,4.46,6.0600000000000005,2.7154166666666666
14,11,1,4,4.67,4.85,2.762916666666667
15,11,1,4,5.99,2.75,2.7725000000000004
16,11,1,4,2.98,0.0,2.7725000000000004
17,11,1,4,0.0,4.7,2.73875
18,11,1,4,3.89,2.82,2.7595833333333335
19,11,1,4,3.32,6.94,2.6358333333333337
20,11,1,4,3.97,6.699999999999999,2.5208333333333335
21,11,1,4,3.94,4.51,2.3329166666666667
22,11,1,4,0.0,3.55,2.185
23,11,1,4,0.0,0.0,2.3074999999999997
0,12,2,4,2.94,0.0,2.3074999999999997
1,12,2,4,0.0,4.76,2.307916666666667
2,12,2,4,4.77,0.0,2.41375
3,12,2,4,2.54,0.0,2.5845833333333332
4,12,2,4,4.1,4.0,2.5854166666666667
5,12,2,4,4.02,2.37,2.486666666666667
6,12,2,4,0.0,0.0,2.6045833333333333
7,12,2,4,2.83,0.0,2.7095833333333332
8,12,2,4,2.52,4.08,2.5395833333333333
9,12,2,4,0.0,0.0,2.5395833333333333
10,12,2,4,0.0,0.0,2.5395833333333333
11,12,2,4,0.0,4.01,2.5041666666666664
12,12,2,4,3.16,4.46,2.318333333333333
13,12,2,4,0.0,4.67,2.2841666666666667
14,12,2,4,3.85,5.99,2.0345833333333334
15,12,2,4,0.0,2.98,2.2295833333333333
16,12,2,4,7.66,0.0,2.2295833333333333
17,12,2,4,0.0,3.89,2.387916666666667
18,12,2,4,7.689999999999999,3.32,2.7279166666666668
19,12,2,4,11.48,3.97,2.98625
20,12,2,4,10.17,3.94,2.9758333333333336
21,12,2,4,3.69,0.0,2.9758333333333336
22,12,2,4,0.0,0.0,3.1275
23,12,2,4,3.64,2.94,3.2762499999999997
0,13,3,4,6.51,0.0,3.7104166666666667
1,13,3,4,10.420000000000002,4.77,3.6637500000000003
2,13,3,4,3.65,2.54,4.088333333333334
3,13,3,4,12.73,4.1,4.070833333333334
4,13,3,4,3.68,4.02,4.27375
5,13,3,4,8.89,0.0,4.554583333333333
6,13,3,4,6.74,2.83,4.57125
7,13,3,4,3.23,2.52,4.599166666666666
8,13,3,4,3.19,0.0,4.777083333333334
9,13,3,4,4.27,0.0,4.777083333333334
10,13,3,4,0.0,0.0,4.865833333333334
11,13,3,4,2.13,3.16,4.90125
12,13,3,4,4.01,0.0,5.050416666666667
13,13,3,4,3.58,3.85,5.3862499999999995
14,13,3,4,11.91,0.0,5.530833333333334
15,13,3,4,3.47,7.66,5.337083333333333
16,13,3,4,3.01,0.0,5.42875
17,13,3,4,2.2,7.689999999999999,5.520833333333333
18,13,3,4,9.9,11.48,5.1674999999999995
19,13,3,4,3.0,10.17,5.02625
20,13,3,4,6.779999999999999,3.69,5.255416666666666
21,13,3,4,9.19,0.0,5.52875
22,13,3,4,6.5600000000000005,3.64,5.548333333333335
23,13,3,4,4.11,6.51,5.277083333333334
0,14,4,4,0.0,10.420000000000002,4.8429166666666665
1,14,4,4,0.0,3.65,4.7775
2,14,4,4,2.08,12.73,4.247083333333333
3,14,4,4,0.0,3.68,4.09375
4,14,4,4,0.0,8.89,4.252916666666667
5,14,4,4,12.71,6.74,4.451666666666666
6,14,4,4,11.51,3.23,4.452916666666667
7,14,4,4,3.26,3.19,4.32
8,14,4,4,0.0,4.27,4.142083333333333
9,14,4,4,0.0,0.0,4.297916666666667
10,14,4,4,3.74,2.13,4.304583333333333
11,14,4,4,2.29,4.01,4.230416666666667
12,14,4,4,2.23,3.58,4.2595833333333335
13,14,4,4,4.28,11.91,3.9129166666666664
14,14,4,4,3.59,3.47,4.340833333333333
15,14,4,4,13.74,3.01,4.5183333333333335
16,14,4,4,7.27,2.2,4.623333333333333
17,14,4,4,4.72,9.9,4.360833333333333
18,14,4,4,3.6,3.0,4.235833333333333
19,14,4,4,0.0,6.779999999999999,3.953333333333333
20,14,4,4,0.0,9.19,3.6775
21,14,4,4,2.57,6.5600000000000005,3.404166666666667
22,14,4,4,0.0,4.11,3.33375
23,14,4,4,2.42,0.0,3.48375
0,15,5,4,3.6,0.0,3.48375
1,15,5,4,0.0,2.08,3.5316666666666667
2,15,5,4,3.23,0.0,3.7254166666666673
3,15,5,4,4.65,0.0,3.7254166666666673
4,15,5,4,0.0,12.71,3.9737500000000003
5,15,5,4,18.67,11.51,3.494166666666667
6,15,5,4,0.0,3.26,3.358333333333333
7,15,5,4,0.0,0.0,3.358333333333333
8,15,5,4,0.0,0.0,3.358333333333333
9,15,5,4,0.0,3.74,3.2025000000000006
10,15,5,4,0.0,2.29,3.264583333333333
11,15,5,4,3.78,2.23,3.36
12,15,5,4,4.52,4.28,3.1816666666666666
13,15,5,4,0.0,3.59,3.2158333333333338
14,15,5,4,4.41,13.74,2.997083333333333
15,15,5,4,8.49,7.27,2.87125
16,15,5,4,4.25,4.72,2.8329166666666663
17,15,5,4,3.8,3.6,2.816666666666667
18,15,5,4,3.21,0.0,3.157916666666667
19,15,5,4,8.190000000000001,0.0,3.5591666666666675
20,15,5,4,9.63,2.57,3.6033333333333335
21,15,5,4,3.63,0.0,4.015416666666667
22,15,5,4,9.89,2.42,4.06
23,15,5,4,3.49,3.6,4.095
0,16,6,4,4.44,0.0,4.23
1,16,6,4,3.24,3.23,4.245
2,16,6,4,3.59,4.65,4.340833333333333
3,16,6,4,6.949999999999999,0.0,4.340833333333333
4,16,6,4,0.0,18.67,3.5629166666666663
5,16,6,4,0.0,0.0,3.6954166666666666
6,16,6,4,3.18,0.0,3.6954166666666666
7,16,6,4,0.0,0.0,3.885833333333333
8,16,6,4,4.57,0.0,4.152916666666666
9,16,6,4,6.41,0.0,4.3062499999999995
10,16,6,4,3.68,3.78,4.236666666666667
11,16,6,4,2.11,4.52,4.048333333333333
12,16,6,4,0.0,0.0,4.326666666666667
