hour,day,weekday,month,Outdoor Temperature,Household Size,lag_1,lag_24,rolling_mean_24
10,26,6,2,0.2,2,1.76,0.76,1.2079166666666667
13,26,6,2,-8.2,1,0.46,1.55,1.1954166666666666
13,26,6,2,-8.1,3,0.2,0.47,1.1391666666666669
14,26,6,2,-6.2,1,0.83,1.35,1.1541666666666666
14,26,6,2,-3.9,1,0.78,1.45,1.1304166666666668
14,26,6,2,1.4,1,1.07,1.17,1.1145833333333333
14,26,6,2,-1.2,3,1.35,1.6,1.1220833333333333
14,26,6,2,-1.6,3,0.28,0.65,1.0670833333333334
16,26,6,2,-0.2,4,1.32,1.47,1.095
16,26,6,2,10.1,5,0.79,1.5,1.0666666666666667
17,26,6,2,5.0,4,0.66,1.36,1.0316666666666667
18,26,6,2,7.6,4,0.84,0.6,1.01
19,26,6,2,1.9,3,1.44,1.41,1.0450000000000002
22,26,6,2,31.4,4,1.99,1.15,1.0691666666666666
22,26,6,2,21.0,2,1.3,1.33,1.0754166666666667
0,27,0,2,-4.6,1,1.85,0.99,1.0970833333333334
1,27,0,2,19.4,1,1.86,1.43,1.1333333333333335
2,27,0,2,27.5,3,0.58,1.74,1.0979166666666667
3,27,0,2,18.5,2,0.4,0.4,1.0420833333333335
3,27,0,2,11.1,4,1.54,1.21,1.0895833333333333
3,27,0,2,17.3,1,0.23,1.8,1.04875
3,27,0,2,16.5,4,0.49,0.93,0.9941666666666666
4,27,0,2,27.1,4,0.99,0.91,0.9966666666666667
4,27,0,2,26.5,5,1.48,1.76,1.0204166666666667
5,27,0,2,21.0,1,1.01,0.46,0.9891666666666666
5,27,0,2,-0.3,4,1.12,0.2,1.0166666666666668
6,27,0,2,27.2,1,1.26,0.83,1.0608333333333333
6,27,0,2,21.9,5,0.49,0.78,1.0466666666666666
6,27,0,2,22.4,5,1.77,1.07,1.0879166666666666
8,27,0,2,-3.4,3,1.14,1.35,1.0908333333333333
9,27,0,2,7.5,5,1.53,0.28,1.0983333333333334
10,27,0,2,5.5,4,0.44,1.32,1.105
11,27,0,2,24.1,1,1.6,0.79,1.1166666666666667
11,27,0,2,-5.2,3,0.98,0.66,1.1245833333333335
11,27,0,2,8.4,1,1.87,0.84,1.175
11,27,0,2,34.6,4,0.66,1.44,1.1675
13,27,0,2,15.3,2,1.98,1.99,1.19
13,27,0,2,-3.3,1,1.06,1.3,1.15125
14,27,0,2,-1.2,2,1.74,1.85,1.1695833333333334
14,27,0,2,-4.8,3,1.85,1.86,1.1695833333333334
16,27,0,2,12.5,4,0.44,0.58,1.1104166666666666
16,27,0,2,7.1,3,0.41,0.4,1.1033333333333333
16,27,0,2,8.3,4,0.5,1.54,1.1075
17,27,0,2,22.3,2,0.71,0.23,1.0729166666666667
17,27,0,2,7.8,1,1.29,0.49,1.1170833333333332
18,27,0,2,9.1,3,0.28,0.99,1.1083333333333334
18,27,0,2,20.6,2,0.41,1.48,1.0841666666666667
18,27,0,2,11.6,2,1.82,1.01,1.0983333333333334
19,27,0,2,-8.0,1,1.23,1.12,1.1075000000000002
22,27,0,2,3.7,3,1.76,1.26,1.1341666666666665
22,27,0,2,2.6,5,1.6,0.49,1.1483333333333334
23,27,0,2,11.5,5,0.67,1.77,1.1558333333333333
23,27,0,2,-1.0,3,1.84,1.14,1.1587500000000002
0,28,1,2,-2.7,5,1.12,1.53,1.1579166666666667
0,28,1,2,13.9,4,0.95,0.44,1.1337499999999998
1,28,1,2,-3.8,2,1.31,1.6,1.1700000000000002
1,28,1,2,33.6,2,0.82,0.98,1.1375
2,28,1,2,25.3,4,0.71,1.87,1.12625
3,28,1,2,4.0,4,1.75,0.66,1.12125
4,28,1,2,4.5,5,1.47,1.98,1.155
5,28,1,2,38.2,3,1.72,1.06,1.1441666666666668
6,28,1,2,-7.0,4,1.5,1.74,1.1624999999999999
6,28,1,2,4.7,2,0.28,1.85,1.1016666666666668
7,28,1,2,16.5,3,1.31,0.44,1.0791666666666666
7,28,1,2,4.5,3,1.65,0.41,1.1295833333333334
7,28,1,2,-3.3,1,1.97,0.5,1.1945833333333333
7,28,1,2,29.7,5,0.55,0.71,1.1966666666666668
7,28,1,2,29.3,2,1.17,1.29,1.2158333333333333
8,28,1,2,12.2,4,0.27,0.28,1.1733333333333333
8,28,1,2,20.6,3,1.87,0.41,1.2395833333333333
10,28,1,2,6.4,2,1.46,1.82,1.2833333333333334
11,28,1,2,-3.7,5,1.38,1.23,1.265
11,28,1,2,35.5,2,1.38,1.76,1.27125
11,28,1,2,-4.2,5,0.78,1.6,1.2304166666666667
12,28,1,2,16.5,4,0.33,0.67,1.1775
12,28,1,2,33.1,2,1.0,1.84,1.1912500000000001
12,28,1,2,35.6,4,1.82,1.12,1.1904166666666665
15,28,1,2,39.3,2,0.79,0.95,1.1766666666666667
15,28,1,2,30.0,5,1.09,1.31,1.1825
15,28,1,2,6.7,5,1.8,0.82,1.2029166666666666
16,28,1,2,25.6,3,1.2,0.71,1.21875
16,28,1,2,-5.2,3,0.47,1.75,1.20875
17,28,1,2,14.4,4,1.53,1.47,1.1995833333333332
18,28,1,2,9.4,5,0.28,1.72,1.15
21,28,1,2,21.2,3,0.68,1.5,1.1066666666666667
22,28,1,2,20.1,2,1.91,0.28,1.12375
22,28,1,2,-5.3,5,1.22,1.31,1.1629166666666666
23,28,1,2,26.8,5,0.35,1.65,1.1229166666666666
23,28,1,2,-7.1,2,0.31,1.97,1.0670833333333334
0,1,2,3,20.3,4,0.51,0.55,1.0062499999999999
2,1,2,3,8.7,4,1.85,1.17,1.0604166666666666
2,1,2,3,30.0,4,1.5,0.27,1.0741666666666667
2,1,2,3,26.5,1,0.44,1.87,1.08125
3,1,2,3,33.7,5,0.9,1.46,1.0408333333333333
3,1,2,3,8.5,1,1.5,1.38,1.0425
3,1,2,3,-8.7,3,1.52,1.38,1.0483333333333333
4,1,2,3,22.5,3,0.39,0.78,1.0070833333333333
5,1,2,3,30.1,4,1.11,0.33,1.0208333333333333
6,1,2,3,-1.6,1,0.64,1.0,1.0337500000000002
11,1,2,3,37.7,1,0.26,1.82,1.002916666666667
12,1,2,3,26.8,1,1.73,0.79,0.9991666666666666
12,1,2,3,-6.0,2,0.68,1.09,0.9945833333333333
13,1,2,3,26.7,3,0.67,1.8,0.9770833333333333
15,1,2,3,30.1,5,1.15,1.2,0.9499999999999998
16,1,2,3,7.6,4,0.78,0.47,0.9325
17,1,2,3,33.8,1,0.89,1.53,0.9500000000000001
18,1,2,3,36.2,1,0.43,0.28,0.9041666666666667
19,1,2,3,36.8,4,0.37,0.68,0.9079166666666668
21,1,2,3,11.9,2,1.04,1.91,0.9229166666666666
22,1,2,3,13.5,2,0.91,1.22,0.8812500000000001
22,1,2,3,27.5,5,1.98,0.35,0.9129166666666667
1,2,3,3,4.2,4,0.77,0.31,0.9304166666666668
1,2,3,3,1.5,2,0.22,0.51,0.9266666666666666
2,2,3,3,38.7,2,0.34,1.85,0.9195833333333333
2,2,3,3,19.6,2,1.76,1.5,0.9158333333333334
3,2,3,3,9.8,2,1.56,0.44,0.9183333333333333
6,2,3,3,14.9,2,0.49,0.9,0.9204166666666667
7,2,3,3,34.0,3,1.31,1.5,0.9375
9,2,3,3,17.5,1,0.67,1.52,0.9029166666666667
10,2,3,3,38.3,3,1.21,0.39,0.89
12,2,3,3,12.0,3,1.29,1.11,0.9274999999999999
13,2,3,3,38.8,3,1.23,0.64,0.9325
14,2,3,3,-4.1,1,0.61,0.26,0.93125
15,2,3,3,-8.5,1,1.2,1.73,0.9704166666666666
16,2,3,3,8.1,2,1.54,0.68,0.9625
16,2,3,3,11.3,3,0.91,0.67,0.9720833333333334
17,2,3,3,29.2,1,1.45,1.15,1.0045833333333334
18,2,3,3,19.9,3,1.02,0.78,0.9991666666666666
18,2,3,3,25.3,1,1.75,0.89,1.0395833333333333
18,2,3,3,-3.6,2,1.03,0.43,1.0454166666666667
19,2,3,3,32.5,1,1.94,0.37,1.1083333333333334
20,2,3,3,13.9,2,0.34,1.04,1.1070833333333334
20,2,3,3,30.3,2,1.66,0.91,1.1329166666666668
21,2,3,3,-2.4,3,0.65,1.98,1.1220833333333333
22,2,3,3,4.4,4,1.72,0.77,1.1112499999999998
23,2,3,3,-7.2,1,0.25,0.22,1.0895833333333333
23,2,3,3,-5.1,4,0.89,0.34,1.1175
2,3,4,3,6.9,2,0.93,1.76,1.1420833333333333
3,3,4,3,2.5,4,1.81,1.56,1.1441666666666668
3,3,4,3,29.1,5,0.38,0.49,1.095
3,3,4,3,-3.5,3,0.86,1.31,1.1104166666666666
4,3,4,3,31.0,2,0.44,0.67,1.0741666666666667
4,3,4,3,3.2,5,0.49,1.21,1.0666666666666667
6,3,4,3,-0.3,2,0.68,1.29,1.0445833333333334
6,3,4,3,-0.4,1,1.49,1.23,1.0529166666666667
11,3,4,3,13.9,1,1.74,0.61,1.0741666666666667
11,3,4,3,24.0,3,0.85,1.2,1.0841666666666667
11,3,4,3,14.9,3,1.45,1.54,1.0945833333333332
13,3,4,3,9.3,5,1.43,0.91,1.09
13,3,4,3,21.6,2,1.36,1.45,1.10875
16,3,4,3,9.6,4,1.98,1.02,1.1308333333333334
16,3,4,3,3.9,1,0.6,1.75,1.1133333333333335
17,3,4,3,26.8,4,1.41,1.03,1.0991666666666668
17,3,4,3,0.5,1,0.33,1.94,1.07
18,3,4,3,-7.7,5,1.22,0.34,1.0399999999999998
20,3,4,3,-1.6,4,0.23,1.66,1.0354166666666667
21,3,4,3,27.9,4,0.38,0.65,0.9820833333333332
23,3,4,3,3.7,3,0.56,1.72,0.9783333333333334
1,4,5,3,25.6,5,1.5,0.25,0.9691666666666667
5,4,5,3,-6.9,5,1.48,0.89,1.0204166666666667
5,4,5,3,25.2,2,1.41,0.93,1.0420833333333335
5,4,5,3,-4.0,5,0.75,1.81,1.0345833333333334
5,4,5,3,-8.6,5,1.77,0.38,1.0329166666666667
8,4,5,3,18.0,5,0.46,0.86,1.0362500000000001
8,4,5,3,2.8,5,0.24,0.44,1.0104166666666667
10,4,5,3,3.1,1,1.49,0.49,1.0541666666666665
10,4,5,3,26.4,5,0.39,0.68,1.05
11,4,5,3,27.5,2,1.3,1.49,1.0758333333333334
11,4,5,3,-8.9,4,1.99,1.74,1.0966666666666667
11,4,5,3,35.5,1,1.47,0.85,1.0854166666666667
11,4,5,3,37.1,1,1.39,1.45,1.1079166666666667
16,4,5,3,25.6,4,0.61,1.43,1.0729166666666667
16,4,5,3,38.8,4,1.3,1.36,1.0675000000000001
18,4,5,3,17.1,4,0.62,1.98,1.0366666666666666
20,4,5,3,33.2,3,1.11,0.6,1.0004166666666665
21,4,5,3,6.8,1,1.33,1.41,1.0308333333333333
22,4,5,3,1.0,5,0.36,0.33,0.9870833333333332
23,4,5,3,-5.4,4,1.29,1.22,1.0270833333333333
23,4,5,3,-3.3,3,0.38,0.23,0.9920833333333334
23,4,5,3,15.8,5,1.74,0.38,1.055
0,5,6,3,17.6,5,1.35,0.56,1.0954166666666667
0,5,6,3,-6.3,3,0.58,1.5,1.09625
1,5,6,3,22.0,4,0.28,1.48,1.0454166666666667
2,5,6,3,11.2,1,1.56,1.41,1.0487499999999998
2,5,6,3,11.9,5,0.95,0.75,1.0295833333333333
2,5,6,3,3.8,3,0.27,1.77,1.0095833333333333
3,5,6,3,3.7,5,1.56,0.46,1.0008333333333332
3,5,6,3,-2.1,2,1.38,0.24,1.0391666666666666
3,5,6,3,18.8,5,0.9,1.49,1.0666666666666667
4,5,6,3,22.2,2,1.71,0.39,1.0758333333333334
4,5,6,3,30.5,3,1.15,1.3,1.1075000000000002
4,5,6,3,-7.6,5,1.36,1.99,1.11
4,5,6,3,13.1,1,1.56,1.47,1.0920833333333333
5,5,6,3,14.3,4,1.2,1.39,1.0808333333333333
5,5,6,3,23.6,3,1.88,0.61,1.10125
5,5,6,3,30.9,5,0.98,1.3,1.1166666666666667
5,5,6,3,22.4,1,0.44,0.62,1.0808333333333333
11,5,6,3,10.3,4,1.81,1.11,1.1304166666666668
12,5,6,3,32.9,2,1.28,1.33,1.1375
12,5,6,3,27.1,2,1.88,0.36,1.1604166666666667
13,5,6,3,7.2,3,0.67,1.29,1.1733333333333333
13,5,6,3,5.8,1,0.46,0.38,1.1387500000000002
13,5,6,3,0.1,5,1.95,1.74,1.2041666666666666
14,5,6,3,-5.8,5,0.97,1.35,1.1720833333333334
14,5,6,3,-4.2,1,0.84,0.58,1.1508333333333332
15,5,6,3,7.6,3,1.26,0.28,1.1791666666666667
16,5,6,3,30.0,2,1.39,1.56,1.2254166666666666
19,5,6,3,-1.7,4,0.37,0.95,1.1758333333333335
20,5,6,3,13.1,4,1.22,0.27,1.1870833333333335
20,5,6,3,9.4,4,1.88,1.56,1.2541666666666667
21,5,6,3,28.3,1,1.36,1.38,1.2458333333333333
23,5,6,3,8.3,2,0.84,0.9,1.2233333333333334
23,5,6,3,22.2,4,1.22,1.71,1.2366666666666666
0,6,0,3,40.0,4,1.59,1.15,1.2316666666666667
1,6,0,3,7.2,1,1.96,1.36,1.2654166666666666
3,6,0,3,31.8,2,0.87,1.56,1.2449999999999999
3,6,0,3,23.7,1,0.71,1.2,1.2095833333333335
3,6,0,3,39.4,5,0.39,1.88,1.1758333333333333
4,6,0,3,-0.7,2,0.28,0.98,1.1091666666666666
4,6,0,3,8.5,2,0.66,0.44,1.0958333333333332
4,6,0,3,25.3,1,1.41,1.81,1.13625
5,6,0,3,26.8,2,1.28,1.28,1.1141666666666665
6,6,0,3,8.2,4,0.47,1.88,1.0804166666666666
6,6,0,3,30.9,2,1.71,0.67,1.0733333333333333
6,6,0,3,30.1,1,1.5,0.46,1.1079166666666667
6,6,0,3,27.7,5,0.22,1.95,1.0979166666666667
9,6,0,3,40.0,5,1.69,0.97,1.0870833333333334
11,6,0,3,-2.5,2,1.95,0.84,1.1279166666666667
12,6,0,3,23.6,1,1.64,1.26,1.1612500000000001
12,6,0,3,5.8,1,0.2,1.39,1.1170833333333332
12,6,0,3,34.2,4,1.39,0.37,1.1170833333333332
13,6,0,3,-10.0,2,1.25,1.22,1.1537499999999998
14,6,0,3,-8.3,5,1.67,1.88,1.1725
17,6,0,3,12.9,2,1.09,1.36,1.1395833333333334
18,6,0,3,29.7,1,1.38,0.84,1.1404166666666666
19,6,0,3,-9.5,4,0.43,1.22,1.1233333333333333
20,6,0,3,0.5,2,1.94,1.59,1.1533333333333333
20,6,0,3,-7.6,2,1.39,1.96,1.1449999999999998
21,6,0,3,10.3,5,1.76,0.87,1.1366666666666667
21,6,0,3,7.3,4,0.95,0.71,1.14
22,6,0,3,15.8,2,0.92,0.39,1.14875
22,6,0,3,-7.6,5,1.92,0.28,1.2125
22,6,0,3,34.5,2,1.27,0.66,1.25375
23,6,0,3,38.9,4,1.37,1.41,1.2833333333333334
2,7,1,3,11.5,2,0.39,1.28,1.2408333333333335
4,7,1,3,22.7,4,0.35,0.47,1.2020833333333332
5,7,1,3,23.5,2,1.86,1.71,1.26
10,7,1,3,7.3,2,0.49,1.5,1.2091666666666667
12,7,1,3,17.1,5,1.55,0.22,1.21125
12,7,1,3,29.2,2,1.53,1.69,1.2658333333333334
12,7,1,3,24.3,5,0.83,1.95,1.23
15,7,1,3,-0.4,1,1.42,1.64,1.2079166666666667
15,7,1,3,-1.6,4,0.38,0.2,1.1554166666666668
19,7,1,3,9.9,1,1.64,1.39,1.2154166666666668
20,7,1,3,-0.8,2,0.45,1.25,1.17625
20,7,1,3,26.2,2,0.34,1.67,1.1383333333333334
21,7,1,3,21.2,4,1.61,1.09,1.1358333333333333
22,7,1,3,16.2,2,1.78,1.38,1.1645833333333333
22,7,1,3,24.4,3,0.39,0.43,1.1233333333333333
23,7,1,3,6.4,2,1.91,1.94,1.1849999999999998
23,7,1,3,8.2,5,0.91,1.39,1.1420833333333331
0,8,2,3,2.6,5,1.75,1.76,1.1570833333333335
0,8,2,3,12.3,2,1.44,0.95,1.14375
1,8,2,3,18.0,2,1.26,0.92,1.1566666666666667
1,8,2,3,8.9,1,0.74,1.92,1.1491666666666667
2,8,2,3,21.1,2,0.54,1.27,1.0916666666666666
2,8,2,3,30.2,5,1.35,1.37,1.095
2,8,2,3,22.3,3,1.11,0.39,1.0841666666666667
3,8,2,3,29.7,5,0.47,0.35,1.0875000000000001
4,8,2,3,32.5,4,0.84,1.86,1.1079166666666669
4,8,2,3,18.7,4,1.04,0.49,1.07375
4,8,2,3,-2.6,3,0.82,1.55,1.0875000000000001
5,8,2,3,5.6,3,0.73,1.53,1.0533333333333335
5,8,2,3,-9.1,4,1.54,0.83,1.05375
5,8,2,3,4.0,3,1.41,1.42,1.0779166666666666
6,8,2,3,25.2,3,1.58,0.38,1.0845833333333335
9,8,2,3,20.3,2,1.54,1.64,1.1329166666666666
10,8,2,3,3.3,5,0.73,0.45,1.095
11,8,2,3,-6.4,1,0.83,0.34,1.1108333333333333
12,8,2,3,-8.5,4,0.44,1.61,1.115
12,8,2,3,29.2,2,0.46,1.78,1.0670833333333334
14,8,2,3,34.2,5,1.65,0.39,1.0616666666666668
14,8,2,3,-4.3,2,0.93,1.91,1.0841666666666667
15,8,2,3,-1.2,2,1.2,0.91,1.0545833333333332
16,8,2,3,21.0,1,0.84,1.75,1.0516666666666667
16,8,2,3,22.4,5,0.35,1.44,0.9933333333333335
16,8,2,3,1.3,5,1.7,1.26,1.0041666666666667
17,8,2,3,1.2,4,0.91,0.74,0.9895833333333334
17,8,2,3,31.7,3,1.99,0.54,1.0416666666666667
20,8,2,3,-8.0,3,0.62,1.35,1.0450000000000002
21,8,2,3,-1.0,3,1.82,1.11,1.0645833333333334
21,8,2,3,31.7,5,1.35,0.47,1.0745833333333332
23,8,2,3,-8.2,5,1.17,0.84,1.10375
0,9,3,3,39.0,1,1.99,1.04,1.1516666666666666
1,9,3,3,0.6,4,0.56,0.82,1.1316666666666666
3,9,3,3,20.0,1,0.33,0.73,1.1112499999999998
5,9,3,3,35.5,2,0.91,1.54,1.11875
6,9,3,3,1.6,1,1.87,1.41,1.1325
7,9,3,3,-5.1,5,1.21,1.58,1.1241666666666668
7,9,3,3,28.7,3,1.92,1.54,1.1383333333333334
7,9,3,3,13.7,5,1.29,0.73,1.1279166666666667
8,9,3,3,30.7,1,1.74,0.83,1.1700000000000002
10,9,3,3,-3.7,5,0.8,0.44,1.16875
11,9,3,3,26.0,1,1.98,0.46,1.2329166666666669
12,9,3,3,-2.6,4,0.89,1.65,1.2508333333333332
12,9,3,3,2.9,4,1.88,0.93,1.2604166666666667
12,9,3,3,30.4,3,1.42,1.2,1.2808333333333333
13,9,3,3,-4.8,4,0.67,0.84,1.25875
13,9,3,3,39.0,2,0.96,0.35,1.26375
14,9,3,3,24.7,1,0.24,1.7,1.2591666666666665
16,9,3,3,2.3,4,1.58,0.91,1.2541666666666667
16,9,3,3,32.8,5,1.31,1.99,1.2708333333333333
17,9,3,3,17.6,4,0.35,0.62,1.2025
17,9,3,3,14.7,1,0.73,1.82,1.2070833333333333
18,9,3,3,5.0,5,1.9,1.35,1.2104166666666667
19,9,3,3,23.3,4,0.37,1.17,1.1695833333333334
20,9,3,3,-2.0,3,0.51,1.99,1.1420833333333333
20,9,3,3,24.7,5,1.48,0.56,1.1208333333333333
21,9,3,3,37.2,5,1.58,0.33,1.1633333333333333
21,9,3,3,25.2,5,1.66,0.91,1.21875
22,9,3,3,35.0,4,0.86,1.87,1.2166666666666666
22,9,3,3,3.5,5,1.06,1.21,1.1829166666666666
23,9,3,3,11.7,4,1.14,1.92,1.18
0,10,4,3,35.6,3,1.08,1.29,1.145
1,10,4,3,-5.1,3,0.27,1.74,1.1025
4,10,4,3,-4.6,1,0.99,0.8,1.07125
5,10,4,3,6.7,5,0.67,1.98,1.0658333333333332
6,10,4,3,4.1,3,1.47,0.89,1.0445833333333334
6,10,4,3,4.8,1,1.02,1.88,1.05
7,10,4,3,35.9,1,1.02,1.42,1.0141666666666667
8,10,4,3,28.0,1,0.92,0.67,0.9933333333333333
8,10,4,3,13.9,5,0.6,0.96,0.9904166666666666
8,10,4,3,-7.8,2,0.24,0.24,0.9604166666666667
9,10,4,3,3.6,1,1.1,1.58,0.99625
10,10,4,3,40.0,1,0.29,1.31,0.9425
10,10,4,3,32.6,5,1.23,0.35,0.9391666666666666
11,10,4,3,0.1,2,0.6,0.73,0.9495833333333334
11,10,4,3,10.4,1,0.71,1.9,0.94875
11,10,4,3,25.1,3,0.39,0.37,0.8858333333333333
11,10,4,3,22.1,2,1.38,0.51,0.9279166666666668
12,10,4,3,26.4,3,1.96,1.48,0.9883333333333333
13,10,4,3,15.6,2,0.34,1.58,0.9408333333333333
13,10,4,3,4.4,4,1.16,1.66,0.9233333333333333
13,10,4,3,-3.2,1,1.05,0.86,0.8979166666666667
14,10,4,3,4.0,1,0.96,1.06,0.9020833333333335
16,10,4,3,36.0,2,1.4,1.14,0.9162499999999999
17,10,4,3,11.6,5,1.63,1.08,0.9366666666666665
17,10,4,3,34.6,5,0.8,0.27,0.9249999999999999
19,10,4,3,19.6,1,0.85,0.99,0.9491666666666667
19,10,4,3,26.3,2,1.66,0.67,0.9770833333333333
22,10,4,3,16.8,1,1.67,1.47,1.01875
22,10,4,3,23.4,5,0.49,1.02,0.9779166666666667
23,10,4,3,-0.9,4,0.51,1.02,0.9566666666666666
23,10,4,3,34.3,1,0.6,0.92,0.9391666666666666
1,11,5,3,-9.7,4,1.51,0.6,0.96375
2,11,5,3,25.1,3,1.43,0.24,0.9983333333333332
2,11,5,3,13.1,4,1.55,1.1,1.0529166666666667
2,11,5,3,26.2,5,0.95,0.29,1.0466666666666666
3,11,5,3,9.4,5,0.32,1.23,1.0479166666666666
4,11,5,3,15.6,1,1.37,0.6,1.05375
4,11,5,3,30.6,4,1.42,0.71,1.0879166666666666
5,11,5,3,16.5,2,0.3,0.39,1.0708333333333333
6,11,5,3,12.4,1,1.75,1.38,1.1275
6,11,5,3,36.3,5,0.46,1.96,1.0891666666666666
8,11,5,3,2.7,2,1.01,0.34,1.0495833333333333
8,11,5,3,30.4,5,1.71,1.16,1.1066666666666667
8,11,5,3,36.3,2,1.45,1.05,1.1187500000000001
8,11,5,3,-5.0,3,0.82,0.96,1.1091666666666666
9,11,5,3,0.0,1,1.34,1.4,1.125
10,11,5,3,-4.2,5,0.23,1.63,1.0762500000000002
10,11,5,3,16.5,5,1.86,0.8,1.0858333333333334
11,11,5,3,13.5,3,0.21,0.85,1.06125
11,11,5,3,31.1,4,1.06,1.66,1.07
11,11,5,3,29.4,4,0.39,1.67,1.0170833333333333
11,11,5,3,28.0,1,0.99,0.49,0.98875
12,11,5,3,-8.6,1,1.63,0.51,1.03625
12,11,5,3,28.3,5,0.81,0.6,1.04875
13,11,5,3,14.0,5,1.11,1.51,1.07
13,11,5,3,19.4,5,1.01,1.43,1.0491666666666666
14,11,5,3,3.6,2,1.56,1.55,1.0545833333333334
14,11,5,3,2.0,2,1.47,0.95,1.05125
16,11,5,3,15.9,4,1.14,0.32,1.0591666666666668
17,11,5,3,29.8,4,1.7,1.37,1.1166666666666667
17,11,5,3,37.4,5,1.37,1.42,1.1166666666666667
18,11,5,3,-7.5,2,1.89,0.3,1.13625
19,11,5,3,24.6,1,0.65,1.75,1.1508333333333334
19,11,5,3,29.2,3,0.37,0.46,1.0933333333333335
19,11,5,3,-5.0,3,1.94,1.01,1.155
21,11,5,3,-7.2,5,0.4,1.71,1.1295833333333334
21,11,5,3,13.2,1,1.95,1.45,1.1395833333333332
21,11,5,3,19.2,5,1.83,0.82,1.1554166666666668
21,11,5,3,22.1,1,1.71,1.34,1.1925
22,11,5,3,-8.3,3,0.68,0.23,1.1649999999999998
23,11,5,3,-7.1,4,1.65,1.86,1.2241666666666666
0,12,6,3,37.6,4,0.53,0.21,1.16875
0,12,6,3,5.6,5,0.74,1.06,1.1908333333333334
3,12,6,3,29.2,4,1.69,0.39,1.2170833333333333
4,12,6,3,13.1,4,0.83,0.99,1.2354166666666666
4,12,6,3,37.4,3,1.84,1.63,1.2708333333333333
5,12,6,3,4.5,2,0.29,0.81,1.215
5,12,6,3,24.3,1,0.5,1.11,1.2020833333333332
6,12,6,3,21.7,2,0.32,1.01,1.1691666666666667
6,12,6,3,33.2,5,1.56,1.56,1.1920833333333334
8,12,6,3,-0.8,1,0.89,1.47,1.1641666666666668
8,12,6,3,22.3,4,0.62,1.14,1.12875
9,12,6,3,0.5,4,0.53,1.7,1.1033333333333333
11,12,6,3,18.4,2,0.98,1.37,1.0733333333333335
12,12,6,3,36.0,4,1.8,1.89,1.09125
12,12,6,3,-5.8,4,1.37,0.65,1.0695833333333333
13,12,6,3,-9.8,3,1.65,0.37,1.11125
15,12,6,3,-4.0,4,0.7,1.94,1.125
16,12,6,3,-7.2,5,1.91,0.4,1.12375
18,12,6,3,27.2,2,1.64,1.95,1.1754166666666668
18,12,6,3,17.8,3,0.86,1.83,1.1300000000000001
19,12,6,3,34.5,1,1.55,1.71,1.1183333333333334
21,12,6,3,33.4,4,1.72,0.68,1.1187500000000001
21,12,6,3,2.7,1,0.95,1.65,1.1300000000000001
22,12,6,3,17.9,1,0.49,0.53,1.0816666666666668
23,12,6,3,-7.0,2,0.67,0.74,1.0875
0,13,0,3,23.2,4,0.89,1.69,1.09375
1,13,0,3,5.6,2,0.67,0.83,1.0512499999999998
1,13,0,3,14.3,4,0.37,1.84,1.0320833333333332
1,13,0,3,15.0,1,1.2,0.29,1.0054166666666666
2,13,0,3,26.8,3,1.75,0.5,1.06625
2,13,0,3,32.5,5,0.89,0.32,1.0825
3,13,0,3,29.1,2,1.2,1.56,1.1191666666666666
3,13,0,3,12.1,2,0.75,0.89,1.0854166666666665
4,13,0,3,-4.3,3,1.89,0.62,1.1270833333333332
4,13,0,3,-2.9,5,1.49,0.53,1.1633333333333333
6,13,0,3,15.7,1,0.33,0.98,1.155
8,13,0,3,39.6,5,0.54,1.8,1.1366666666666665
9,13,0,3,-4.5,1,0.95,1.37,1.10125
10,13,0,3,12.8,5,0.26,1.65,1.055
11,13,0,3,27.4,1,0.94,0.7,1.0254166666666666
13,13,0,3,6.2,5,1.16,1.91,1.0445833333333334
14,13,0,3,4.1,4,1.99,1.64,1.0479166666666666
15,13,0,3,7.6,3,1.05,0.86,1.0233333333333332
16,13,0,3,-0.9,2,0.63,1.55,1.01375
17,13,0,3,16.6,2,0.4,1.72,0.9658333333333333
18,13,0,3,11.6,1,1.63,0.95,0.9620833333333333
18,13,0,3,24.9,5,0.68,0.49,0.9508333333333333
18,13,0,3,18.1,2,1.29,0.67,0.9841666666666665
20,13,0,3,33.0,5,1.96,0.89,1.0379166666666666
22,13,0,3,31.1,5,1.98,0.67,1.0833333333333333
0,14,1,3,24.0,1,0.6,0.37,1.0804166666666666
1,14,1,3,-9.7,2,1.42,1.2,1.1241666666666668
2,14,1,3,-0.7,3,0.98,1.75,1.115
4,14,1,3,-5.7,5,0.38,0.89,1.0579166666666666
7,14,1,3,25.9,3,1.84,1.2,1.0975
7,14,1,3,31.0,2,1.27,0.75,1.1004166666666666
9,14,1,3,22.5,5,0.86,1.89,1.1050000000000002
10,14,1,3,29.7,3,0.67,1.49,1.0541666666666667
10,14,1,3,-8.7,3,1.94,0.33,1.0729166666666667
11,14,1,3,-3.7,5,1.84,0.54,1.1358333333333335
11,14,1,3,18.9,5,1.95,0.95,1.1945833333333333
12,14,1,3,25.1,4,1.76,0.26,1.2283333333333333
13,14,1,3,-9.3,3,1.96,0.94,1.2991666666666666
14,14,1,3,24.6,4,1.86,1.16,1.3375000000000001
16,14,1,3,9.4,2,0.48,1.99,1.3091666666666666
17,14,1,3,25.5,5,0.89,1.05,1.2633333333333334
18,14,1,3,31.4,1,1.72,0.63,1.29125
