hour,day,weekday,month,Outdoor Temperature,Household Size,lag_1,lag_24,rolling_mean_24
16,21,1,2,36.2,4,0.71,0.92,1.1075
17,21,1,2,19.7,4,1.98,0.61,1.1516666666666666
18,21,1,2,2.4,5,0.61,0.53,1.1516666666666666
18,21,1,2,-9.5,4,1.41,1.75,1.1883333333333332
19,21,1,2,38.4,5,1.97,1.58,1.1975
19,21,1,2,29.3,3,1.22,1.92,1.1824999999999999
19,21,1,2,33.8,1,1.42,1.51,1.1616666666666668
20,21,1,2,30.4,1,1.46,1.68,1.1595833333333332
20,21,1,2,28.7,1,1.11,0.93,1.1358333333333333
21,21,1,2,27.1,4,1.47,0.71,1.1583333333333334
21,21,1,2,24.8,5,0.8,0.43,1.1620833333333334
0,22,2,2,18.7,1,0.67,0.28,1.1720833333333334
3,22,2,2,18.8,3,1.36,1.29,1.2170833333333333
3,22,2,2,11.8,1,0.26,1.06,1.1741666666666666
6,22,2,2,14.1,2,0.9,0.75,1.1675
7,22,2,2,32.2,5,0.48,1.76,1.15625
9,22,2,2,29.6,2,1.57,1.53,1.1483333333333332
9,22,2,2,1.0,3,0.41,0.42,1.1016666666666668
10,22,2,2,30.2,1,1.52,1.49,1.1475
12,22,2,2,36.7,4,1.01,0.99,1.1275000000000002
12,22,2,2,-5.0,2,0.82,1.09,1.1204166666666666
12,22,2,2,13.0,2,1.03,0.73,1.1179166666666667
13,22,2,2,37.1,4,0.37,1.91,1.1029166666666665
14,22,2,2,2.3,2,1.51,0.71,1.08625
15,22,2,2,16.6,3,1.4,1.98,1.115
16,22,2,2,17.2,2,1.2,0.61,1.0825
16,22,2,2,25.0,5,1.7,1.41,1.1279166666666667
17,22,2,2,-2.3,5,0.7,1.97,1.0983333333333334
17,22,2,2,32.1,1,0.21,1.22,1.025
18,22,2,2,36.1,2,1.23,1.42,1.0254166666666666
18,22,2,2,15.3,5,0.59,1.46,0.9908333333333332
19,22,2,2,-7.3,4,1.92,1.11,1.01
19,22,2,2,-5.1,1,0.28,1.47,0.9754166666666667
20,22,2,2,8.1,1,1.47,0.8,0.9754166666666667
20,22,2,2,7.5,2,1.49,0.67,1.0041666666666667
23,22,2,2,22.8,3,0.68,1.36,1.0045833333333334
0,23,3,2,29.0,2,0.38,0.26,0.96375
0,23,3,2,14.3,1,1.34,0.9,1.00875
1,23,3,2,3.9,5,0.21,0.48,0.98
1,23,3,2,36.2,2,1.52,1.57,1.0233333333333332
2,23,3,2,-7.8,3,1.11,0.41,1.0041666666666667
4,23,3,2,19.4,1,0.7,1.52,1.01625
6,23,3,2,24.1,4,1.07,1.01,0.9975
8,23,3,2,37.3,3,1.99,0.82,1.0383333333333333
9,23,3,2,29.7,2,1.84,1.03,1.0808333333333333
10,23,3,2,31.2,5,0.42,0.37,1.0554166666666667
10,23,3,2,14.1,5,0.78,1.51,1.0725
11,23,3,2,7.8,4,1.32,1.4,1.0645833333333332
12,23,3,2,-7.1,5,1.9,1.2,1.0854166666666667
12,23,3,2,-4.6,3,1.13,1.7,1.0825
19,23,3,2,15.8,4,0.96,0.7,1.0516666666666667
21,23,3,2,17.3,5,1.77,0.21,1.0962500000000002
21,23,3,2,-7.5,2,1.74,1.23,1.16
0,24,4,2,16.1,4,1.13,0.59,1.1558333333333335
0,24,4,2,18.8,3,0.65,1.92,1.1583333333333334
3,24,4,2,7.2,5,1.41,0.28,1.1370833333333332
3,24,4,2,3.3,1,1.94,1.47,1.20625
4,24,4,2,39.3,5,1.99,1.49,1.2279166666666665
4,24,4,2,-2.4,3,0.3,0.68,1.1783333333333335
5,24,4,2,38.8,4,1.9,0.38,1.2291666666666667
6,24,4,2,1.3,3,0.22,1.34,1.2225
9,24,4,2,-8.4,1,1.37,0.21,1.2237500000000001
9,24,4,2,-6.2,2,1.05,1.52,1.25875
9,24,4,2,19.2,2,0.6,1.11,1.2204166666666667
11,24,4,2,9.0,1,0.22,0.7,1.1833333333333333
11,24,4,2,19.8,1,1.21,1.07,1.2045833333333333
12,24,4,2,-2.9,5,0.34,1.99,1.1741666666666666
15,24,4,2,17.4,5,1.35,1.84,1.1475
16,24,4,2,12.7,3,1.21,0.42,1.12125
16,24,4,2,15.4,3,0.47,0.78,1.1233333333333333
16,24,4,2,26.3,1,1.76,1.32,1.1641666666666668
16,24,4,2,-1.9,3,1.25,1.9,1.1612500000000001
16,24,4,2,5.6,2,0.76,1.13,1.11375
18,24,4,2,-3.2,2,1.32,0.96,1.1216666666666668
18,24,4,2,30.3,3,1.55,1.77,1.14625
19,24,4,2,29.7,1,1.84,1.74,1.1491666666666667
22,24,4,2,4.0,5,0.41,1.13,1.09375
23,24,4,2,27.0,2,0.93,0.65,1.0854166666666665
23,24,4,2,19.2,4,1.03,1.41,1.10125
0,25,5,2,33.4,1,0.74,1.94,1.0733333333333335
3,25,5,2,30.5,4,1.28,1.99,1.0458333333333332
3,25,5,2,1.0,1,0.68,0.3,0.99125
5,25,5,2,32.6,1,0.58,1.9,1.0029166666666667
8,25,5,2,9.7,1,1.32,0.22,0.9787500000000001
8,25,5,2,34.4,3,1.22,1.37,1.0204166666666667
9,25,5,2,1.2,3,1.7,1.05,1.0341666666666667
10,25,5,2,3.0,3,1.3,0.6,1.0445833333333334
12,25,5,2,-8.6,1,1.45,0.22,1.0799999999999998
13,25,5,2,30.0,2,1.47,1.21,1.1320833333333333
13,25,5,2,29.7,2,1.66,0.34,1.1508333333333332
15,25,5,2,18.1,3,1.63,1.35,1.2045833333333333
16,25,5,2,10.5,4,1.23,1.21,1.1995833333333334
16,25,5,2,17.7,1,1.32,0.47,1.2041666666666668
17,25,5,2,31.8,2,0.48,1.76,1.2045833333333333
19,25,5,2,-3.0,2,0.78,1.25,1.16375
19,25,5,2,8.6,3,1.08,0.76,1.1566666666666667
20,25,5,2,-9.9,2,0.46,1.32,1.1441666666666666
20,25,5,2,7.8,3,0.95,1.55,1.1287500000000001
20,25,5,2,10.4,5,1.38,1.84,1.1216666666666668
21,25,5,2,2.2,4,1.97,0.41,1.1270833333333334
22,25,5,2,12.4,3,0.89,0.93,1.1470833333333335
1,26,6,2,-1.4,5,0.7,1.03,1.1375
3,26,6,2,4.1,1,1.05,0.74,1.1383333333333334
3,26,6,2,-6.4,4,1.03,1.28,1.1504166666666666
5,26,6,2,27.3,5,1.87,0.68,1.175
10,26,6,2,-0.3,1,1.71,0.58,1.2179166666666668
12,26,6,2,39.6,3,1.18,1.32,1.2429166666666667
12,26,6,2,17.6,1,1.08,1.22,1.2329166666666667
13,26,6,2,-1.7,2,0.8,1.7,1.2154166666666668
13,26,6,2,-2.0,5,0.6,1.3,1.1695833333333334
15,26,6,2,6.4,3,0.97,1.45,1.1558333333333333
15,26,6,2,36.5,5,1.63,1.47,1.1633333333333333
15,26,6,2,-8.4,5,0.98,1.66,1.1429166666666666
16,26,6,2,27.9,4,1.64,1.63,1.1420833333333333
16,26,6,2,17.2,1,0.23,1.23,1.08375
16,26,6,2,-7.4,4,1.53,1.32,1.09625
16,26,6,2,37.2,2,1.3,0.48,1.0954166666666667
17,26,6,2,30.3,4,1.89,0.78,1.1541666666666668
19,26,6,2,19.0,1,1.93,1.08,1.2020833333333334
19,26,6,2,34.8,2,1.86,0.46,1.2345833333333334
20,26,6,2,-3.4,2,0.25,0.95,1.2258333333333333
20,26,6,2,9.7,4,0.51,1.38,1.2074999999999998
21,26,6,2,5.5,5,1.92,1.97,1.23
21,26,6,2,-3.1,2,1.42,0.89,1.2070833333333333
21,26,6,2,37.2,5,0.52,0.7,1.1916666666666667
21,26,6,2,16.8,1,0.74,1.05,1.1933333333333334
21,26,6,2,29.2,5,1.09,1.03,1.195
21,26,6,2,9.5,4,0.85,1.87,1.1875
22,26,6,2,-2.2,5,0.41,1.71,1.1266666666666667
22,26,6,2,5.9,5,1.65,1.18,1.1241666666666668
23,26,6,2,8.0,1,1.75,1.08,1.1479166666666667
23,26,6,2,29.4,3,1.31,0.8,1.1575
0,27,0,2,5.5,4,1.03,0.6,1.1670833333333333
3,27,0,2,8.6,3,0.45,0.97,1.1608333333333334
3,27,0,2,35.4,4,1.13,1.63,1.1675000000000002
6,27,0,2,11.3,3,0.34,0.98,1.11375
7,27,0,2,33.2,1,0.29,1.64,1.085
9,27,0,2,7.9,2,0.6,0.23,1.0416666666666667
9,27,0,2,8.6,4,0.84,1.53,1.0670833333333334
9,27,0,2,20.7,4,1.23,1.3,1.0545833333333332
10,27,0,2,21.3,5,1.84,1.89,1.0770833333333332
11,27,0,2,27.1,1,1.36,1.93,1.055
11,27,0,2,2.2,3,0.95,1.86,1.0141666666666667
13,27,0,2,7.0,2,0.87,0.25,0.9729166666666665
14,27,0,2,11.7,3,0.75,0.51,0.9937499999999999
14,27,0,2,21.7,1,1.41,1.92,1.03125
16,27,0,2,21.7,2,1.99,1.42,1.0341666666666667
17,27,0,2,15.5,1,0.35,0.52,0.9895833333333334
17,27,0,2,27.3,4,0.27,0.74,0.9791666666666666
18,27,0,2,10.1,1,1.24,1.09,1.0
18,27,0,2,11.3,4,0.21,0.85,0.9633333333333334
20,27,0,2,-2.3,1,0.68,0.41,0.9562499999999999
20,27,0,2,26.1,1,1.71,1.65,1.0104166666666667
21,27,0,2,-4.4,5,1.85,1.75,1.01875
22,27,0,2,16.4,3,1.44,1.31,1.0058333333333334
23,27,0,2,18.0,3,0.24,1.03,0.96125
0,28,1,2,1.6,5,1.75,0.45,0.99125
3,28,1,2,4.9,2,0.56,1.13,0.9958333333333335
3,28,1,2,5.4,3,0.75,0.34,0.9800000000000001
3,28,1,2,23.6,3,1.16,0.29,1.0141666666666667
4,28,1,2,39.0,3,1.7,0.6,1.0729166666666667
4,28,1,2,15.3,1,0.81,0.84,1.0816666666666668
5,28,1,2,9.5,4,1.71,1.23,1.1179166666666667
6,28,1,2,3.5,4,1.15,1.84,1.1145833333333333
7,28,1,2,19.7,1,0.8,1.36,1.07125
11,28,1,2,-1.7,5,0.95,0.95,1.0541666666666667
12,28,1,2,3.3,1,0.78,0.87,1.0470833333333334
12,28,1,2,35.0,5,1.72,0.75,1.0825
14,28,1,2,27.6,1,1.07,1.41,1.0958333333333334
14,28,1,2,-4.3,1,1.95,1.99,1.1183333333333334
14,28,1,2,-8.8,4,0.92,0.35,1.07375
19,28,1,2,12.3,5,1.29,0.27,1.1129166666666668
19,28,1,2,17.4,3,1.23,1.24,1.1529166666666666
19,28,1,2,6.0,3,0.55,0.21,1.1241666666666668
19,28,1,2,6.2,1,1.82,0.68,1.19125
20,28,1,2,31.8,5,1.75,1.71,1.2358333333333333
20,28,1,2,1.1,5,0.26,1.85,1.1754166666666666
21,28,1,2,14.3,3,1.04,1.44,1.1416666666666668
21,28,1,2,35.8,5,1.18,0.24,1.1308333333333334
21,28,1,2,4.8,3,1.89,1.75,1.1995833333333334
22,28,1,2,32.0,5,1.79,0.56,1.2012500000000002
23,28,1,2,-0.8,5,1.92,0.75,1.2579166666666666
23,28,1,2,13.4,4,0.24,1.16,1.2366666666666666
0,1,2,3,10.0,5,0.89,1.7,1.2254166666666666
0,1,2,3,32.7,3,0.92,0.81,1.1929166666666666
1,1,2,3,1.9,3,1.44,1.71,1.2191666666666667
1,1,2,3,4.8,1,1.85,1.15,1.2249999999999999
2,1,2,3,3.4,2,1.18,0.8,1.22625
4,1,2,3,-2.5,4,0.96,0.95,1.2329166666666667
5,1,2,3,21.0,1,1.28,0.78,1.2466666666666668
7,1,2,3,-1.8,1,0.2,1.72,1.2225
8,1,2,3,37.9,4,1.81,1.07,1.22625
9,1,2,3,6.6,3,1.7,1.95,1.2525000000000002
9,1,2,3,19.1,1,1.47,0.92,1.2325000000000002
10,1,2,3,2.5,3,0.27,1.29,1.2054166666666666
10,1,2,3,1.4,4,1.67,1.23,1.2212500000000002
10,1,2,3,36.0,4,1.69,0.55,1.2404166666666667
11,1,2,3,37.8,1,0.77,1.82,1.2495833333333333
11,1,2,3,-8.8,3,1.89,1.75,1.2525
11,1,2,3,14.8,5,0.57,0.26,1.2033333333333334
14,1,2,3,4.1,5,0.79,1.04,1.2254166666666666
14,1,2,3,20.0,1,0.68,1.18,1.2104166666666665
15,1,2,3,-0.5,5,1.25,1.89,1.2133333333333332
15,1,2,3,5.1,1,0.72,1.79,1.1645833333333333
16,1,2,3,29.9,1,1.24,1.92,1.1416666666666666
17,1,2,3,39.6,2,1.54,0.24,1.1258333333333332
18,1,2,3,5.1,1,2.0,0.89,1.1991666666666665
18,1,2,3,-7.4,3,1.07,0.92,1.2066666666666666
20,1,2,3,39.2,2,0.69,1.44,1.1970833333333333
20,1,2,3,19.5,5,1.35,1.85,1.1933333333333334
21,1,2,3,30.9,2,1.41,1.18,1.175
23,1,2,3,2.8,2,0.8,0.96,1.1591666666666667
23,1,2,3,-0.8,4,0.76,1.28,1.1508333333333334
5,2,3,3,38.5,1,1.88,0.2,1.1758333333333333
5,2,3,3,3.0,3,0.75,1.81,1.19875
6,2,3,3,-8.3,5,1.05,1.7,1.1670833333333335
6,2,3,3,28.6,4,1.93,1.47,1.1766666666666665
9,2,3,3,-7.0,1,1.91,0.27,1.195
9,2,3,3,22.1,5,1.54,1.67,1.2479166666666666
11,2,3,3,3.5,1,0.29,1.69,1.1904166666666665
12,2,3,3,4.7,2,1.63,0.77,1.1879166666666667
14,2,3,3,28.1,2,1.32,1.89,1.2108333333333334
16,2,3,3,15.3,4,1.49,0.57,1.1941666666666666
16,2,3,3,-2.2,1,1.52,0.79,1.23375
18,2,3,3,8.6,1,1.25,0.68,1.2529166666666667
19,2,3,3,24.5,3,1.4,1.25,1.2829166666666667
19,2,3,3,-4.9,1,0.53,0.72,1.2529166666666667
20,2,3,3,-8.4,3,0.99,1.24,1.2641666666666667
20,2,3,3,33.2,3,1.44,1.54,1.2725
21,2,3,3,0.2,1,1.15,2.0,1.25625
21,2,3,3,-3.4,5,0.63,1.07,1.1991666666666667
21,2,3,3,6.3,2,0.44,0.69,1.1729166666666668
21,2,3,3,38.7,5,0.53,1.35,1.16625
22,2,3,3,10.3,5,0.21,1.41,1.11875
22,2,3,3,-1.3,2,0.41,0.8,1.0770833333333332
1,3,4,3,22.1,5,0.35,0.76,1.0583333333333333
4,3,4,3,4.9,1,1.99,1.88,1.1095833333333334
5,3,4,3,-4.0,1,0.48,0.75,1.05125
6,3,4,3,6.1,3,1.33,1.05,1.0754166666666667
8,3,4,3,0.4,3,1.84,1.93,1.1083333333333334
9,3,4,3,-7.0,5,0.21,1.91,1.0366666666666666
9,3,4,3,25.8,3,0.85,1.54,0.9925
10,3,4,3,35.2,1,0.57,0.29,0.9520833333333334
10,3,4,3,9.9,2,0.32,1.63,0.9533333333333335
11,3,4,3,-3.6,1,1.97,1.32,0.9674999999999999
12,3,4,3,-7.9,1,0.49,1.49,0.9329166666666665
14,3,4,3,10.0,4,1.75,1.52,0.94375
14,3,4,3,7.7,3,1.98,1.25,0.9629166666666666
16,3,4,3,32.8,1,0.4,1.4,0.9275000000000001
16,3,4,3,16.3,3,0.78,0.53,0.9016666666666665
17,3,4,3,-4.4,1,1.03,0.99,0.9225
19,3,4,3,27.9,1,1.42,1.44,0.9404166666666667
19,3,4,3,9.5,2,1.21,1.15,0.9308333333333333
19,3,4,3,17.7,3,0.28,0.63,0.8945833333333333
19,3,4,3,34.1,2,1.2,0.44,0.9183333333333333
19,3,4,3,25.4,3,1.35,0.53,0.9562499999999999
20,3,4,3,9.2,2,1.02,0.21,0.9766666666666667
22,3,4,3,19.2,3,0.33,0.41,0.9816666666666666
22,3,4,3,33.0,1,1.0,0.35,1.0062499999999999
0,4,5,3,33.9,2,1.42,1.99,1.0508333333333333
1,4,5,3,24.2,2,1.31,0.48,1.0225
1,4,5,3,14.0,3,1.14,1.33,1.05
1,4,5,3,11.1,5,0.87,1.84,1.0308333333333335
3,4,5,3,26.9,5,0.85,0.21,0.9895833333333334
6,4,5,3,-0.6,2,0.2,0.85,0.9891666666666667
6,4,5,3,22.3,5,1.8,0.57,1.0287499999999998
7,4,5,3,34.2,3,1.78,0.32,1.0791666666666666
7,4,5,3,12.7,5,1.93,1.97,1.14625
7,4,5,3,37.6,5,1.7,0.49,1.135
8,4,5,3,-4.1,3,1.87,1.75,1.1925000000000001
8,4,5,3,5.8,2,0.6,1.98,1.1445833333333335
8,4,5,3,-4.1,3,0.72,0.4,1.0920833333333333
12,4,5,3,36.4,4,0.41,0.78,1.0925
14,4,5,3,6.7,2,1.69,1.03,1.1304166666666668
15,4,5,3,32.7,2,0.88,1.42,1.1241666666666668
16,4,5,3,13.6,2,0.28,1.21,1.0766666666666667
16,4,5,3,24.6,1,1.67,0.28,1.0958333333333334
17,4,5,3,9.4,5,1.68,1.2,1.1541666666666666
19,4,5,3,31.5,1,0.88,1.35,1.1408333333333334
19,4,5,3,3.3,1,1.44,1.02,1.1445833333333333
20,4,5,3,10.5,4,1.36,0.33,1.15875
21,4,5,3,26.4,1,1.22,1.0,1.1958333333333335
21,4,5,3,31.1,4,1.43,1.42,1.21375
22,4,5,3,3.4,2,1.46,1.31,1.2154166666666666
22,4,5,3,6.2,4,1.8,1.14,1.2358333333333333
23,4,5,3,28.8,1,0.89,0.87,1.2254166666666666
0,5,6,3,13.4,5,0.81,0.85,1.2229166666666667
3,5,6,3,-6.9,1,0.46,0.2,1.2066666666666668
4,5,6,3,-7.9,4,1.11,1.8,1.2445833333333332
5,5,6,3,1.6,5,0.9,1.78,1.2070833333333335
5,5,6,3,27.7,5,0.25,1.93,1.1433333333333333
6,5,6,3,-8.1,5,1.28,1.7,1.11625
6,5,6,3,37.5,5,0.75,1.87,1.0766666666666669
6,5,6,3,31.9,2,0.27,0.6,1.01
6,5,6,3,-7.4,2,1.39,0.72,1.0429166666666665
7,5,6,3,-4.4,3,0.82,0.41,1.0470833333333334
8,5,6,3,-8.6,5,1.08,1.69,1.075
9,5,6,3,37.8,2,0.59,0.88,1.0291666666666666
10,5,6,3,16.0,5,0.42,0.28,1.01
10,5,6,3,-0.4,4,1.49,1.67,1.0604166666666666
13,5,6,3,21.5,1,1.95,1.68,1.0720833333333333
13,5,6,3,19.1,1,1.92,0.88,1.0820833333333335
13,5,6,3,11.2,3,0.36,1.44,1.0604166666666668
14,5,6,3,19.3,5,1.52,1.36,1.06375
15,5,6,3,-8.4,3,0.64,1.22,1.0337500000000002
15,5,6,3,21.3,2,1.07,1.43,1.0275
15,5,6,3,30.1,3,0.75,1.46,0.9991666666666666
15,5,6,3,11.4,2,1.53,1.8,1.0020833333333334
16,5,6,3,29.8,3,0.79,0.89,0.9600000000000001
16,5,6,3,14.6,4,0.4,0.81,0.9395833333333333
17,5,6,3,22.5,1,0.78,0.46,0.9383333333333335
19,5,6,3,8.4,5,0.66,1.11,0.9466666666666668
21,5,6,3,36.1,3,0.51,0.9,0.9216666666666667
22,5,6,3,-9.4,1,1.54,0.25,0.9483333333333333
22,5,6,3,25.7,2,1.1,1.28,0.98375
22,5,6,3,1.4,5,1.71,0.75,1.0016666666666667
23,5,6,3,28.3,2,1.2,0.27,1.0204166666666665
1,6,0,3,15.8,5,0.7,1.39,1.0383333333333333
3,6,0,3,33.2,2,0.66,0.82,1.0079166666666668
5,6,0,3,14.7,2,0.95,1.08,1.0133333333333334
7,6,0,3,39.9,1,1.03,0.59,1.01125
7,6,0,3,13.2,2,1.48,0.42,1.0483333333333333
8,6,0,3,22.0,5,1.83,1.49,1.1070833333333334
8,6,0,3,9.5,5,1.62,1.95,1.1125
11,6,0,3,39.0,5,0.99,1.92,1.0725
11,6,0,3,16.3,5,1.71,0.36,1.06375
11,6,0,3,17.8,3,0.86,1.52,1.0845833333333332
12,6,0,3,6.1,4,1.76,0.64,1.0945833333333332
12,6,0,3,26.0,3,1.18,1.07,1.1170833333333332
12,6,0,3,7.6,2,0.94,0.75,1.1116666666666666
12,6,0,3,22.3,5,1.24,1.53,1.1320833333333333
14,6,0,3,-6.7,4,1.87,0.79,1.14625
14,6,0,3,39.8,2,1.98,0.4,1.1958333333333333
14,6,0,3,-2.4,3,1.24,0.78,1.2308333333333332
14,6,0,3,17.8,3,0.79,0.66,1.23125
15,6,0,3,0.5,5,0.69,0.51,1.2325
15,6,0,3,-9.3,3,1.28,1.54,1.2645833333333334
15,6,0,3,9.6,1,1.94,1.1,1.28125
15,6,0,3,-9.0,3,1.55,1.71,1.3
16,6,0,3,4.0,4,1.32,1.2,1.28375
16,6,0,3,14.4,2,1.63,0.7,1.3016666666666665
17,6,0,3,17.0,3,0.41,0.66,1.2895833333333333
19,6,0,3,16.1,1,0.7,0.95,1.29125
21,6,0,3,24.1,4,1.66,1.03,1.3208333333333333
22,6,0,3,29.3,5,0.55,1.48,1.3008333333333333
22,6,0,3,26.2,1,1.09,1.83,1.2845833333333332
22,6,0,3,35.7,1,1.0,1.62,1.25
23,6,0,3,5.0,1,1.55,0.99,1.2470833333333333
1,7,1,3,12.4,4,1.02,1.71,1.2483333333333333
1,7,1,3,9.6,2,0.23,0.86,1.1866666666666668
1,7,1,3,22.8,3,1.99,1.76,1.2337500000000001
5,7,1,3,1.5,2,0.41,1.18,1.1775
5,7,1,3,0.9,2,1.65,0.94,1.1970833333333333
7,7,1,3,-2.0,4,0.87,1.24,1.1941666666666666
8,7,1,3,39.7,2,0.51,1.87,1.16375
10,7,1,3,23.6,3,1.91,1.98,1.1654166666666665
10,7,1,3,16.2,1,0.41,1.24,1.0999999999999999
11,7,1,3,-5.9,5,0.59,0.79,1.0729166666666667
12,7,1,3,-6.7,2,0.65,0.69,1.0670833333333334
14,7,1,3,-7.9,5,1.5,1.28,1.1008333333333333
15,7,1,3,-7.3,3,0.24,1.94,1.0574999999999999
15,7,1,3,25.5,4,0.75,1.55,1.0079166666666668
15,7,1,3,0.3,2,0.61,1.32,0.96875
15,7,1,3,38.6,1,1.39,1.63,0.9716666666666667
17,7,1,3,-2.2,5,0.72,0.41,0.93375
18,7,1,3,25.4,5,0.3,0.7,0.9291666666666667
20,7,1,3,2.8,4,1.57,1.66,0.9654166666666667
21,7,1,3,30.9,5,1.34,0.55,0.9520833333333334
21,7,1,3,0.8,1,1.2,1.09,0.9791666666666666
22,7,1,3,35.7,5,0.68,1.0,0.9620833333333333
23,7,1,3,-2.9,1,1.04,1.55,0.9637500000000001
23,7,1,3,26.1,3,1.16,1.02,0.9474999999999999
0,8,2,3,1.4,2,1.81,0.23,0.9804166666666667
1,8,2,3,10.6,2,1.99,1.99,1.05375
2,8,2,3,20.1,3,0.57,0.41,0.9945833333333333
2,8,2,3,-7.6,5,0.43,1.65,0.9954166666666665
2,8,2,3,16.3,2,1.87,0.87,1.0045833333333334
4,8,2,3,-7.3,3,1.04,0.51,1.0116666666666665
5,8,2,3,-3.8,2,1.51,1.91,1.0533333333333335
5,8,2,3,-0.8,2,0.24,0.41,0.98375
6,8,2,3,21.0,5,0.39,0.59,0.9829166666666667
6,8,2,3,36.3,2,0.51,0.65,0.9795833333333334
6,8,2,3,-9.9,1,0.22,1.5,0.9616666666666666
6,8,2,3,2.6,5,1.4,0.24,0.9574999999999999
6,8,2,3,30.6,3,1.47,0.75,1.00875
7,8,2,3,6.3,5,0.76,0.61,1.0091666666666665
7,8,2,3,32.7,2,0.59,1.39,1.0083333333333333
7,8,2,3,-5.4,5,1.13,0.72,0.9974999999999999
8,8,2,3,-7.4,5,1.51,0.3,1.0304166666666668
9,8,2,3,-8.1,3,0.53,1.57,1.04
10,8,2,3,20.9,1,0.41,1.34,0.9916666666666667
10,8,2,3,-5.5,2,1.95,1.2,1.0170833333333333
11,8,2,3,25.3,5,0.75,0.68,0.9983333333333334
11,8,2,3,31.0,3,1.57,1.04,1.0354166666666667
12,8,2,3,-8.3,3,1.05,1.16,1.0358333333333334
12,8,2,3,20.5,2,0.99,1.81,1.02875
13,8,2,3,15.5,3,0.64,1.99,0.98
13,8,2,3,14.8,4,0.44,0.57,0.9154166666666668
14,8,2,3,6.2,5,1.8,0.43,0.9666666666666667
15,8,2,3,30.7,3,1.72,1.87,1.0204166666666667
15,8,2,3,-0.9,1,1.95,1.04,1.02375
16,8,2,3,25.1,5,1.75,1.51,1.0533333333333335
17,8,2,3,0.5,1,1.63,0.24,1.0583333333333333
17,8,2,3,25.7,2,0.45,0.39,1.0670833333333334
18,8,2,3,24.4,5,1.2,0.51,1.1008333333333333
18,8,2,3,20.4,2,1.86,0.22,1.1570833333333332
19,8,2,3,25.9,5,1.43,1.4,1.2075
19,8,2,3,13.0,3,1.22,1.47,1.2
20,8,2,3,30.9,3,1.52,0.76,1.2020833333333332
20,8,2,3,-1.0,4,1.93,0.59,1.2508333333333332
20,8,2,3,30.1,3,1.02,1.13,1.26875
21,8,2,3,27.1,5,1.17,1.51,1.2704166666666667
22,8,2,3,24.7,3,1.53,0.53,1.27125
22,8,2,3,6.3,5,1.17,0.41,1.2979166666666666
23,8,2,3,16.7,2,1.47,1.95,1.3420833333333333
23,8,2,3,35.7,3,0.76,0.75,1.2925
0,9,3,3,19.6,1,0.45,1.57,1.28
1,9,3,3,20.8,2,1.55,1.05,1.2791666666666666
1,9,3,3,30.0,1,0.36,0.99,1.2504166666666665
2,9,3,3,-1.9,1,0.89,0.64,1.24625
3,9,3,3,2.3,2,1.46,0.44,1.2804166666666668
5,9,3,3,5.4,1,0.56,1.8,1.2854166666666667
6,9,3,3,11.3,3,1.93,1.72,1.2908333333333333
6,9,3,3,6.6,2,0.5,1.95,1.24
8,9,3,3,31.8,2,0.81,1.75,1.1925
9,9,3,3,29.1,3,1.3,1.63,1.1737499999999998
10,9,3,3,-4.6,1,1.12,0.45,1.1525
11,9,3,3,25.0,1,0.89,1.2,1.1708333333333334
12,9,3,3,7.2,2,0.51,1.86,1.1420833333333331
16,9,3,3,18.3,5,1.06,1.43,1.10875
16,9,3,3,11.2,1,0.5,1.22,1.07
18,9,3,3,35.7,1,0.57,1.52,1.0429166666666667
18,9,3,3,-5.1,5,0.32,1.93,0.9929166666666668
18,9,3,3,24.7,3,1.92,1.02,0.9925
18,9,3,3,31.2,5,1.81,1.17,1.0254166666666669
18,9,3,3,33.5,2,1.27,1.53,1.0295833333333333
18,9,3,3,13.3,1,1.61,1.17,1.0329166666666667
19,9,3,3,7.8,2,0.81,1.47,1.0179166666666666
20,9,3,3,-3.7,5,0.35,0.76,0.9712500000000001
20,9,3,3,38.5,1,1.05,0.45,0.9833333333333334
22,9,3,3,3.3,5,1.17,1.55,1.0133333333333334
23,9,3,3,1.3,5,1.1,0.36,0.9945833333333334
0,10,4,3,34.2,4,0.66,0.89,1.0070833333333333
0,10,4,3,-2.4,5,0.74,1.46,1.0008333333333332
2,10,4,3,5.1,5,0.6,0.56,0.965
3,10,4,3,13.7,1,1.24,1.93,0.9933333333333333
3,10,4,3,36.4,2,0.2,0.5,0.92125
4,10,4,3,-6.8,2,1.46,0.81,0.96125
4,10,4,3,0.7,5,1.58,1.3,0.9933333333333333
5,10,4,3,36.2,4,1.07,1.12,0.9837500000000001
6,10,4,3,22.5,3,0.49,0.89,0.9575
7,10,4,3,11.0,5,0.3,0.51,0.9329166666666667
8,10,4,3,14.1,1,0.98,1.06,0.9525000000000001
9,10,4,3,8.9,4,1.0,0.5,0.9500000000000001
9,10,4,3,7.1,3,0.27,0.57,0.9404166666666667
10,10,4,3,14.4,1,1.04,0.32,0.96
11,10,4,3,20.0,2,0.58,1.92,0.9708333333333333
12,10,4,3,2.2,5,1.36,1.81,0.9475000000000001
13,10,4,3,15.6,2,1.19,1.27,0.9216666666666665
15,10,4,3,32.6,2,0.9,1.61,0.90625
15,10,4,3,36.3,2,1.37,0.81,0.8962499999999999
15,10,4,3,30.6,5,0.72,0.35,0.8925000000000001
16,10,4,3,-1.9,4,1.24,1.05,0.9295833333333333
