hour,day,weekday,month,Outdoor Temperature,Household Size,lag_1,lag_24,rolling_mean_24
21,25,5,2,33.9,5,0.54,1.87,1.2175
21,25,5,2,0.1,4,0.99,0.9,1.1808333333333334
1,26,6,2,-5.3,3,1.76,1.49,1.2166666666666668
1,26,6,2,-3.6,1,1.16,0.68,1.2029166666666666
1,26,6,2,21.3,4,0.76,1.53,1.20625
2,26,6,2,10.8,1,1.11,1.02,1.18875
2,26,6,2,19.2,5,0.94,1.78,1.1854166666666666
4,26,6,2,16.6,3,0.79,0.58,1.1441666666666668
4,26,6,2,37.5,3,1.63,0.22,1.1879166666666665
5,26,6,2,36.5,5,0.61,1.52,1.2041666666666668
5,26,6,2,33.2,5,1.83,1.74,1.2170833333333333
5,26,6,2,-4.7,1,0.59,0.57,1.1691666666666667
5,26,6,2,-2.5,4,1.3,1.56,1.1995833333333332
7,26,6,2,36.3,3,0.9,1.03,1.1720833333333334
7,26,6,2,17.4,4,0.54,1.47,1.1516666666666666
8,26,6,2,35.2,3,1.85,1.78,1.1675
8,26,6,2,25.8,4,1.03,1.41,1.13625
9,26,6,2,29.2,2,0.35,1.69,1.0920833333333333
10,26,6,2,32.5,3,0.79,1.15,1.0545833333333334
10,26,6,2,36.7,5,1.18,1.92,1.0558333333333334
10,26,6,2,7.1,2,1.34,1.31,1.0316666666666667
11,26,6,2,-1.9,3,0.21,0.6,0.9858333333333333
11,26,6,2,26.4,5,1.66,0.86,1.03
11,26,6,2,39.2,5,0.32,0.54,1.0075
12,26,6,2,17.3,1,0.96,0.99,1.025
12,26,6,2,1.5,2,0.87,1.76,1.02
13,26,6,2,18.2,2,0.93,1.16,0.9854166666666666
14,26,6,2,0.0,2,0.91,0.76,0.975
15,26,6,2,37.3,3,1.28,1.11,0.9966666666666667
16,26,6,2,35.5,4,1.11,0.94,0.9966666666666667
16,26,6,2,38.9,1,0.3,0.79,0.9700000000000001
17,26,6,2,31.8,2,1.6,1.63,1.00375
18,26,6,2,37.6,3,1.16,0.61,0.9841666666666667
18,26,6,2,4.9,3,0.49,1.83,0.9791666666666666
20,26,6,2,18.8,4,1.23,0.59,0.9541666666666667
20,26,6,2,-5.2,1,0.21,1.3,0.9383333333333334
21,26,6,2,-5.4,3,1.31,0.9,0.9387500000000001
22,26,6,2,-1.6,3,1.48,0.54,0.9629166666666668
0,27,0,2,13.1,5,0.97,1.85,0.9808333333333333
1,27,0,2,21.5,5,0.77,1.03,0.9358333333333334
1,27,0,2,-4.8,3,1.2,0.35,0.9429166666666666
2,27,0,2,14.8,5,1.2,0.79,0.9783333333333332
2,27,0,2,10.4,3,1.27,1.18,0.9983333333333334
2,27,0,2,-5.7,2,1.49,1.34,1.01125
3,27,0,2,-2.8,2,1.47,0.21,1.0166666666666666
4,27,0,2,25.7,1,1.05,1.66,1.0516666666666665
4,27,0,2,19.2,5,1.42,0.32,1.0416666666666667
5,27,0,2,8.2,4,0.51,0.96,1.0495833333333333
6,27,0,2,27.2,4,0.99,0.87,1.0508333333333335
6,27,0,2,-1.3,1,0.39,0.93,1.0308333333333333
7,27,0,2,39.5,2,1.35,0.91,1.0483333333333333
9,27,0,2,18.6,2,0.53,1.28,1.0325
10,27,0,2,32.6,3,0.34,1.11,0.9933333333333333
11,27,0,2,-4.6,1,0.29,0.3,0.9591666666666666
12,27,0,2,10.9,5,0.3,1.6,0.9591666666666666
12,27,0,2,13.6,2,0.89,1.16,0.9295833333333334
13,27,0,2,37.0,3,0.46,0.49,0.9004166666666668
14,27,0,2,13.8,3,1.46,1.23,0.9408333333333333
15,27,0,2,1.2,5,1.76,0.21,0.9629166666666666
16,27,0,2,13.9,4,0.55,1.31,0.9770833333333334
16,27,0,2,16.4,3,0.64,1.48,0.9491666666666666
17,27,0,2,11.9,5,1.9,0.97,0.9666666666666667
17,27,0,2,-9.6,4,1.51,0.77,0.9891666666666666
19,27,0,2,6.3,3,0.72,1.2,0.9870833333333334
19,27,0,2,15.8,4,1.83,1.2,1.0133333333333334
20,27,0,2,20.7,4,0.63,1.27,0.9895833333333335
20,27,0,2,1.1,5,1.18,1.49,0.9858333333333333
21,27,0,2,18.7,5,0.84,1.47,0.9587500000000001
21,27,0,2,37.8,5,0.39,1.05,0.91375
21,27,0,2,29.2,1,1.96,1.42,0.9516666666666667
21,27,0,2,25.4,2,0.84,0.51,0.9274999999999999
22,27,0,2,16.9,3,1.37,0.99,0.9633333333333334
23,27,0,2,0.8,2,1.93,0.39,1.0025
23,27,0,2,6.3,5,1.87,1.35,1.0641666666666667
0,28,1,2,-3.2,5,0.47,0.53,1.0275
0,28,1,2,7.8,3,0.47,0.34,1.025
1,28,1,2,25.8,5,0.59,0.29,1.0354166666666667
2,28,1,2,26.7,1,1.47,0.3,1.0845833333333335
2,28,1,2,11.1,5,1.14,0.89,1.1195833333333334
2,28,1,2,13.6,4,1.32,0.46,1.1375
3,28,1,2,-6.0,5,0.83,1.46,1.1529166666666666
5,28,1,2,29.3,1,1.36,1.76,1.14875
5,28,1,2,17.2,4,1.71,0.55,1.1466666666666667
6,28,1,2,29.1,5,1.28,0.64,1.1770833333333333
7,28,1,2,27.3,5,0.32,1.9,1.16375
7,28,1,2,-2.2,4,0.23,1.51,1.0941666666666665
8,28,1,2,23.0,1,0.9,0.72,1.06875
8,28,1,2,-0.8,5,1.99,1.83,1.1216666666666666
9,28,1,2,16.8,5,1.16,0.63,1.09375
10,28,1,2,-1.6,2,1.42,1.18,1.1266666666666667
11,28,1,2,4.4,1,0.72,0.84,1.1075
12,28,1,2,-5.2,4,1.17,0.39,1.1212499999999999
13,28,1,2,18.0,3,1.92,1.96,1.1849999999999998
14,28,1,2,22.1,3,1.41,0.84,1.1620833333333334
17,28,1,2,25.8,2,0.5,1.37,1.1479166666666667
17,28,1,2,-2.2,2,1.42,1.93,1.15
18,28,1,2,39.4,3,1.46,1.87,1.1304166666666666
19,28,1,2,21.0,1,0.76,0.47,1.0841666666666667
19,28,1,2,38.4,3,1.93,0.47,1.145
23,28,1,2,-0.2,4,0.7,0.59,1.1545833333333333
2,1,2,3,32.1,2,0.37,1.47,1.1454166666666667
3,1,2,3,-5.0,4,1.82,1.14,1.16
4,1,2,3,9.8,1,0.78,1.32,1.1449999999999998
5,1,2,3,36.7,5,0.91,0.83,1.1279166666666665
5,1,2,3,3.6,2,0.3,1.36,1.1058333333333332
6,1,2,3,34.7,3,1.6,1.71,1.1158333333333335
6,1,2,3,-4.6,2,1.62,1.28,1.1120833333333333
7,1,2,3,7.8,3,1.13,0.32,1.1058333333333332
9,1,2,3,15.4,3,1.31,0.23,1.1470833333333335
12,1,2,3,9.3,4,1.75,0.9,1.2104166666666667
12,1,2,3,8.8,3,0.54,1.99,1.1954166666666666
13,1,2,3,12.8,5,1.87,1.16,1.1904166666666667
16,1,2,3,11.0,5,1.28,1.42,1.1954166666666668
18,1,2,3,39.5,1,1.38,0.72,1.1937499999999999
18,1,2,3,30.8,4,1.53,1.17,1.2275
18,1,2,3,25.1,3,1.66,1.92,1.2479166666666666
19,1,2,3,27.6,5,0.58,1.41,1.1920833333333334
20,1,2,3,38.0,3,1.7,0.5,1.2041666666666666
21,1,2,3,-7.7,2,0.88,1.42,1.22
21,1,2,3,0.4,1,1.86,1.46,1.2383333333333335
21,1,2,3,-4.9,4,1.09,0.76,1.2229166666666667
22,1,2,3,-4.8,1,1.89,1.93,1.27
22,1,2,3,30.8,3,1.13,0.7,1.2366666666666666
23,1,2,3,-3.8,4,1.01,0.37,1.2495833333333333
0,2,3,3,-7.3,3,0.32,1.82,1.2474999999999998
0,2,3,3,18.5,1,0.72,0.78,1.2016666666666667
0,2,3,3,-3.2,4,1.65,0.91,1.2379166666666668
0,2,3,3,15.7,1,1.69,0.3,1.2704166666666667
0,2,3,3,9.9,5,1.76,1.6,1.33125
0,2,3,3,10.4,4,0.95,1.62,1.3041666666666665
1,2,3,3,16.6,1,0.92,1.13,1.2750000000000001
1,2,3,3,21.7,5,1.52,1.31,1.29125
2,2,3,3,37.3,3,1.32,1.75,1.2916666666666667
4,2,3,3,1.5,3,0.78,0.54,1.25125
4,2,3,3,-9.2,1,1.51,1.87,1.2916666666666667
4,2,3,3,-3.3,1,1.62,1.28,1.28125
4,2,3,3,4.5,3,1.87,1.38,1.3058333333333334
5,2,3,3,13.5,2,1.9,1.53,1.3275
7,2,3,3,37.6,1,1.18,1.66,1.3129166666666665
10,2,3,3,36.1,1,0.34,0.58,1.2579166666666666
11,2,3,3,-7.7,1,1.1,1.7,1.2795833333333333
12,2,3,3,18.1,5,1.25,0.88,1.2608333333333335
12,2,3,3,-0.4,2,0.59,1.86,1.24875
13,2,3,3,26.0,5,0.85,1.09,1.2066666666666668
15,2,3,3,9.6,2,0.71,1.89,1.1908333333333332
15,2,3,3,15.1,3,1.19,1.13,1.1616666666666666
15,2,3,3,22.4,3,1.32,1.01,1.1695833333333334
15,2,3,3,13.4,5,1.85,0.32,1.2045833333333336
17,2,3,3,35.9,4,1.14,0.72,1.23875
18,2,3,3,-5.9,4,1.23,1.65,1.26
18,2,3,3,-7.1,4,0.42,1.69,1.20875
19,2,3,3,40.0,4,1.62,1.76,1.2058333333333333
19,2,3,3,-9.9,1,1.46,0.95,1.1933333333333334
19,2,3,3,5.1,4,0.25,0.92,1.1641666666666668
19,2,3,3,-4.4,3,0.7,1.52,1.155
21,2,3,3,7.4,5,0.44,1.32,1.11
0,3,4,3,-1.0,5,1.67,0.78,1.1245833333333335
1,3,4,3,28.6,1,1.39,1.51,1.15
2,3,4,3,-4.5,3,0.77,1.62,1.1191666666666666
4,3,4,3,16.4,2,1.24,1.87,1.1033333333333333
5,3,4,3,34.1,4,0.63,1.9,1.0516666666666665
5,3,4,3,11.5,4,1.67,1.18,1.0420833333333335
7,3,4,3,31.4,2,0.66,0.34,1.0204166666666667
8,3,4,3,33.8,4,1.06,1.1,1.0504166666666668
9,3,4,3,-8.8,3,0.3,1.25,1.0170833333333333
9,3,4,3,-5.7,5,0.28,0.59,0.9766666666666666
9,3,4,3,6.2,5,0.24,0.85,0.9620833333333333
10,3,4,3,22.8,1,0.36,0.71,0.9416666666666665
10,3,4,3,24.8,3,0.36,1.19,0.9270833333333334
14,3,4,3,22.5,5,1.93,1.32,0.9579166666666666
15,3,4,3,8.0,2,1.43,1.85,0.9624999999999999
18,3,4,3,33.2,2,1.77,1.14,0.9591666666666668
18,3,4,3,30.4,2,0.53,1.23,0.93375
18,3,4,3,18.7,3,1.43,0.42,0.9420833333333333
20,3,4,3,-2.2,5,0.81,1.62,0.9583333333333334
20,3,4,3,9.1,2,1.36,1.46,0.9475000000000001
21,3,4,3,19.6,3,0.32,0.25,0.9
21,3,4,3,-4.6,1,1.0,0.7,0.93125
23,3,4,3,27.7,4,0.53,0.44,0.9241666666666667
1,4,5,3,34.2,2,1.24,1.67,0.9575
1,4,5,3,31.9,3,0.29,1.39,0.9
1,4,5,3,20.0,4,1.05,0.77,0.8858333333333334
2,4,5,3,23.2,1,1.76,1.24,0.9270833333333334
3,4,5,3,7.7,4,0.7,0.63,0.9045833333333334
4,4,5,3,14.8,1,1.17,1.67,0.9270833333333334
4,4,5,3,28.7,2,1.94,0.66,0.9383333333333334
7,4,5,3,8.3,2,1.16,1.06,0.9591666666666666
7,4,5,3,21.5,2,0.43,0.3,0.9329166666666667
7,4,5,3,3.8,4,1.65,0.28,0.9891666666666666
9,4,5,3,24.4,5,0.37,0.24,0.9929166666666668
10,4,5,3,37.7,3,1.19,0.36,1.0325
10,4,5,3,8.0,1,1.14,0.36,1.065
10,4,5,3,33.6,3,1.29,1.93,1.10375
10,4,5,3,32.0,5,1.43,1.43,1.0829166666666667
11,4,5,3,38.1,5,0.66,1.77,1.0508333333333335
11,4,5,3,39.9,2,0.57,0.53,1.0008333333333335
12,4,5,3,2.9,4,1.5,1.43,1.04125
13,4,5,3,39.8,5,1.19,0.81,1.03125
13,4,5,3,-2.2,5,1.86,1.36,1.075
13,4,5,3,11.4,5,0.57,0.32,1.0420833333333333
16,4,5,3,33.9,2,1.92,1.0,1.10875
16,4,5,3,7.5,5,1.59,0.53,1.1333333333333333
16,4,5,3,39.9,1,1.21,1.24,1.1616666666666668
16,4,5,3,39.7,5,1.32,0.29,1.165
16,4,5,3,4.0,2,0.81,1.05,1.1866666666666668
17,4,5,3,30.4,4,1.14,1.76,1.1904166666666667
18,4,5,3,34.8,4,1.29,0.7,1.1708333333333334
19,4,5,3,14.8,3,1.53,1.17,1.2054166666666666
19,4,5,3,11.1,1,0.5,1.94,1.1775
19,4,5,3,37.2,3,0.33,1.16,1.1104166666666666
19,4,5,3,12.1,3,0.21,0.43,1.0708333333333333
21,4,5,3,37.4,2,1.79,1.65,1.1275
21,4,5,3,33.6,1,1.98,0.37,1.14125
22,4,5,3,18.7,3,0.47,1.19,1.1454166666666665
0,5,6,3,16.7,2,1.61,1.14,1.1629166666666666
2,5,6,3,26.2,5,1.97,1.29,1.1975
2,5,6,3,18.2,3,1.07,1.43,1.1883333333333332
2,5,6,3,-2.0,1,1.46,0.66,1.1895833333333332
2,5,6,3,24.7,5,1.21,0.57,1.2125
3,5,6,3,25.2,4,0.88,1.5,1.2254166666666668
4,5,6,3,32.5,1,0.37,1.19,1.1783333333333335
4,5,6,3,2.9,2,1.1,1.86,1.1745833333333333
5,5,6,3,14.2,4,0.78,0.57,1.1295833333333334
6,5,6,3,-0.3,3,0.48,1.92,1.1258333333333332
8,5,6,3,-0.5,2,0.3,1.59,1.0583333333333333
8,5,6,3,19.0,1,0.44,1.21,1.0104166666666667
8,5,6,3,3.0,3,1.0,1.32,1.0016666666666667
11,5,6,3,14.7,4,0.45,0.81,0.9654166666666666
13,5,6,3,21.5,5,0.51,1.14,0.9529166666666667
15,5,6,3,20.1,4,0.49,1.29,0.9258333333333333
15,5,6,3,9.4,2,0.47,1.53,0.8916666666666666
15,5,6,3,20.3,4,0.97,0.5,0.8683333333333333
16,5,6,3,-2.8,1,1.73,0.33,0.9195833333333333
17,5,6,3,18.4,1,1.36,0.21,0.9625
17,5,6,3,32.2,4,1.61,1.79,1.0208333333333333
17,5,6,3,-3.2,3,1.5,1.98,1.00875
17,5,6,3,-1.0,2,1.08,0.47,0.97125
20,5,6,3,12.5,2,1.12,1.61,0.9983333333333334
21,5,6,3,6.4,2,0.26,1.97,0.9420833333333335
22,5,6,3,33.9,4,1.12,1.07,0.9066666666666666
23,5,6,3,36.5,2,0.77,1.46,0.8941666666666667
23,5,6,3,16.8,3,1.73,1.21,0.9054166666666665
6,6,0,3,20.2,2,1.03,0.88,0.8979166666666667
8,6,0,3,25.2,3,0.92,0.37,0.8995833333333333
10,6,0,3,12.0,4,0.93,1.1,0.9229166666666667
12,6,0,3,-8.7,2,0.92,0.78,0.9154166666666667
13,6,0,3,21.5,4,1.48,0.48,0.9445833333333332
13,6,0,3,26.5,4,1.18,0.3,0.97375
14,6,0,3,13.2,5,1.85,0.44,1.0383333333333333
16,6,0,3,17.4,5,0.93,1.0,1.05875
16,6,0,3,16.2,4,1.88,0.45,1.0954166666666667
16,6,0,3,-7.4,4,1.15,0.51,1.1245833333333335
18,6,0,3,38.3,5,1.11,0.49,1.1495833333333334
20,6,0,3,14.5,3,1.87,0.47,1.2070833333333335
21,6,0,3,26.8,4,0.81,0.97,1.2212500000000002
21,6,0,3,1.5,4,0.79,1.73,1.2137499999999999
23,6,0,3,15.2,1,1.95,1.36,1.2229166666666667
23,6,0,3,1.2,1,1.46,1.61,1.2270833333333333
23,6,0,3,4.4,4,0.98,1.5,1.2008333333333334
23,6,0,3,-4.9,3,1.22,1.08,1.1891666666666667
23,6,0,3,26.4,3,1.39,1.12,1.2020833333333334
0,7,1,3,-2.3,4,0.48,0.26,1.1754166666666668
2,7,1,3,-8.0,5,0.37,1.12,1.18
3,7,1,3,10.9,2,0.98,0.77,1.1741666666666668
3,7,1,3,9.4,4,0.21,1.73,1.1508333333333332
5,7,1,3,30.5,3,1.99,1.03,1.1616666666666668
8,7,1,3,-4.7,2,1.74,0.92,1.19125
8,7,1,3,28.4,4,0.35,0.93,1.1675
9,7,1,3,-0.9,5,0.99,0.92,1.17
9,7,1,3,35.4,5,1.66,1.48,1.2008333333333334
10,7,1,3,-3.6,2,0.51,1.18,1.1604166666666667
12,7,1,3,7.9,3,1.34,1.85,1.1670833333333335
13,7,1,3,22.4,3,0.7,0.93,1.1191666666666666
13,7,1,3,3.0,2,1.5,1.88,1.1429166666666666
14,7,1,3,10.2,4,1.96,1.15,1.14625
14,7,1,3,11.1,4,1.97,1.11,1.1804166666666667
14,7,1,3,0.6,1,1.07,1.87,1.17875
14,7,1,3,15.1,3,0.69,0.81,1.1295833333333334
16,7,1,3,19.0,2,1.07,0.79,1.1404166666666666
17,7,1,3,6.0,4,1.34,1.95,1.1633333333333333
17,7,1,3,21.3,4,0.82,1.46,1.1162500000000002
18,7,1,3,-1.4,4,1.06,0.98,1.0995833333333334
19,7,1,3,15.0,2,0.58,1.22,1.0829166666666665
19,7,1,3,34.8,1,0.51,1.39,1.0533333333333335
19,7,1,3,14.0,4,1.53,0.48,1.0591666666666668
20,7,1,3,-4.6,2,1.2,0.37,1.0891666666666666
22,7,1,3,-9.9,4,1.56,0.98,1.13875
22,7,1,3,2.4,5,0.96,0.21,1.1379166666666667
23,7,1,3,-3.4,4,0.88,1.99,1.1658333333333333
1,8,2,3,12.2,4,1.28,1.74,1.13625
1,8,2,3,29.1,5,0.62,0.35,1.0895833333333333
1,8,2,3,2.5,1,0.57,0.99,1.0987500000000001
1,8,2,3,7.8,2,1.38,1.66,1.115
2,8,2,3,12.8,3,1.98,0.51,1.1283333333333334
2,8,2,3,-6.6,3,1.62,1.34,1.1745833333333333
2,8,2,3,31.1,3,0.21,0.7,1.1275
3,8,2,3,-2.4,5,0.53,1.5,1.1204166666666666
4,8,2,3,4.6,1,1.39,1.96,1.1158333333333335
6,8,2,3,22.1,1,1.68,1.97,1.1041666666666667
7,8,2,3,2.9,5,1.64,1.07,1.0904166666666668
7,8,2,3,35.9,1,1.95,0.69,1.1270833333333334
10,8,2,3,16.7,1,1.77,1.07,1.1720833333333334
11,8,2,3,27.2,4,1.08,1.34,1.1724999999999999
11,8,2,3,20.0,4,1.43,0.82,1.1762499999999998
12,8,2,3,24.1,1,0.7,1.06,1.17125
12,8,2,3,0.8,3,1.36,0.58,1.18375
12,8,2,3,32.2,3,1.5,0.51,1.2220833333333334
14,8,2,3,18.8,1,0.64,1.53,1.2275
14,8,2,3,-5.0,1,0.94,1.2,1.2029166666666666
17,8,2,3,8.3,1,1.84,1.56,1.2295833333333333
18,8,2,3,1.4,4,1.16,0.96,1.2129166666666666
18,8,2,3,22.8,4,1.7,0.88,1.2437500000000001
19,8,2,3,24.4,4,0.52,1.28,1.22875
20,8,2,3,35.3,3,1.78,0.62,1.2495833333333333
21,8,2,3,26.2,3,0.9,0.57,1.26125
23,8,2,3,18.4,3,0.47,1.38,1.2570833333333333
23,8,2,3,-5.1,4,0.77,1.98,1.2316666666666667
23,8,2,3,3.4,1,1.72,1.62,1.2208333333333332
1,9,3,3,27.7,3,1.09,0.21,1.1987500000000002
2,9,3,3,16.3,3,0.5,0.53,1.2108333333333334
3,9,3,3,1.7,5,0.77,1.39,1.2208333333333334
3,9,3,3,26.5,3,1.0,1.68,1.2045833333333333
4,9,3,3,7.3,4,1.11,1.64,1.1808333333333334
6,9,3,3,27.7,3,0.46,1.95,1.1316666666666666
6,9,3,3,36.6,3,1.02,1.77,1.0929166666666668
6,9,3,3,31.7,4,1.35,1.08,1.0754166666666667
7,9,3,3,-0.8,1,0.52,1.43,1.0520833333333333
8,9,3,3,23.8,1,1.5,0.7,1.055
8,9,3,3,11.9,2,0.93,1.36,1.0645833333333334
12,9,3,3,39.7,3,0.94,1.5,1.0470833333333334
15,9,3,3,-0.6,5,1.89,0.64,1.0633333333333332
15,9,3,3,0.3,2,1.41,0.94,1.0954166666666667
16,9,3,3,10.7,1,0.76,1.84,1.0879166666666666
19,9,3,3,36.4,4,1.5,1.16,1.0737500000000002
19,9,3,3,-0.2,1,1.79,1.7,1.1
19,9,3,3,10.6,1,1.16,0.52,1.0775000000000001
20,9,3,3,27.1,2,0.68,1.78,1.0841666666666667
21,9,3,3,-2.6,3,1.36,0.9,1.0666666666666667
21,9,3,3,17.9,3,1.18,0.47,1.0783333333333334
22,9,3,3,17.6,5,0.38,0.77,1.0745833333333332
0,10,4,3,-2.8,3,0.6,1.72,1.0675000000000001
2,10,4,3,21.6,2,1.6,1.09,1.0625
3,10,4,3,35.1,5,1.59,0.5,1.0833333333333333
4,10,4,3,32.8,5,1.4,0.77,1.1208333333333333
6,10,4,3,24.6,2,0.27,1.0,1.0999999999999999
7,10,4,3,-3.6,2,1.64,1.11,1.1266666666666667
7,10,4,3,19.5,4,0.86,0.46,1.11625
8,10,4,3,22.3,4,0.23,1.02,1.1066666666666667
9,10,4,3,6.5,3,1.15,1.35,1.1120833333333333
9,10,4,3,33.3,2,1.35,0.52,1.1120833333333333
10,10,4,3,31.3,4,1.54,1.5,1.1545833333333333
11,10,4,3,31.1,1,1.74,0.93,1.1645833333333335
13,10,4,3,5.4,5,1.6,0.94,1.1925
13,10,4,3,13.6,3,1.82,1.89,1.2291666666666667
14,10,4,3,11.6,3,1.81,1.41,1.2258333333333333
14,10,4,3,14.0,5,1.74,0.76,1.2395833333333333
15,10,4,3,-6.0,4,1.4,1.5,1.26625
15,10,4,3,17.8,2,1.67,1.79,1.2733333333333334
15,10,4,3,2.4,4,0.95,1.16,1.2383333333333333
16,10,4,3,27.0,1,0.48,0.68,1.21
18,10,4,3,16.2,2,1.67,1.36,1.25125
18,10,4,3,-2.5,1,1.17,1.18,1.2433333333333334
20,10,4,3,-3.6,5,0.28,0.38,1.2058333333333333
21,10,4,3,19.9,4,0.31,0.6,1.2029166666666666
21,10,4,3,24.1,2,1.95,1.6,1.2591666666666665
21,10,4,3,30.7,4,0.94,1.59,1.2316666666666667
21,10,4,3,10.4,3,1.59,1.4,1.2316666666666667
22,10,4,3,15.0,5,1.15,0.27,1.22125
22,10,4,3,5.9,2,0.98,1.64,1.2508333333333332
23,10,4,3,6.4,1,1.34,0.86,1.2383333333333333
23,10,4,3,-6.0,5,0.99,0.23,1.2437500000000001
0,11,5,3,-8.6,2,1.18,1.15,1.2833333333333334
0,11,5,3,33.3,5,1.33,1.35,1.2908333333333333
2,11,5,3,0.1,1,0.96,1.54,1.2745833333333334
2,11,5,3,27.8,2,0.36,1.74,1.2254166666666666
2,11,5,3,0.9,4,0.85,1.6,1.1883333333333332
4,11,5,3,13.8,1,1.16,1.82,1.1700000000000002
6,11,5,3,38.3,5,0.64,1.81,1.1208333333333333
7,11,5,3,37.7,4,0.68,1.74,1.07375
7,11,5,3,30.0,2,0.54,1.4,1.02375
8,11,5,3,12.2,5,1.1,1.67,1.0112500000000002
9,11,5,3,13.3,4,1.28,0.95,0.995
9,11,5,3,22.2,4,0.21,0.48,0.9641666666666667
10,11,5,3,-5.3,2,0.77,1.67,0.97625
11,11,5,3,-8.7,2,0.21,1.17,0.9154166666666667
15,11,5,3,-1.5,5,0.56,0.28,0.89
17,11,5,3,4.1,1,0.75,0.31,0.9095833333333333
18,11,5,3,27.9,1,0.6,1.95,0.9216666666666667
18,11,5,3,30.4,1,1.77,0.94,0.9141666666666667
19,11,5,3,36.9,5,1.3,1.59,0.9291666666666667
20,11,5,3,-1.4,3,1.29,1.15,0.9166666666666666
21,11,5,3,2.6,1,0.42,0.98,0.88625
23,11,5,3,11.0,5,1.04,1.34,0.88875
23,11,5,3,-0.6,5,1.05,0.99,0.8766666666666666
23,11,5,3,38.7,3,1.24,1.18,0.8870833333333333
3,12,6,3,39.0,5,0.44,1.33,0.8562500000000001
4,12,6,3,2.2,1,1.28,0.96,0.8541666666666666
4,12,6,3,32.4,3,0.85,0.36,0.8495833333333334
6,12,6,3,0.6,4,1.55,0.85,0.8991666666666668
7,12,6,3,37.2,4,0.39,1.16,0.8799999999999999
7,12,6,3,34.8,5,1.69,0.64,0.9020833333333332
7,12,6,3,32.6,4,1.74,0.68,0.9479166666666666
7,12,6,3,-2.1,3,1.3,0.54,0.9737499999999999
10,12,6,3,7.3,4,1.56,1.1,1.01625
10,12,6,3,-6.9,5,1.53,1.28,1.0341666666666665
12,12,6,3,32.0,1,1.28,0.21,1.0341666666666667
12,12,6,3,-7.1,5,0.44,0.77,1.04375
13,12,6,3,-0.7,5,0.93,0.21,1.0504166666666668
14,12,6,3,1.4,2,0.54,0.56,1.0641666666666667
17,12,6,3,4.5,4,1.37,0.75,1.0979166666666667
18,12,6,3,25.4,5,1.0,0.6,1.1083333333333334
19,12,6,3,16.4,5,0.28,1.77,1.095
21,12,6,3,3.2,3,1.2,1.3,1.07125
21,12,6,3,21.8,2,0.45,1.29,1.0358333333333334
22,12,6,3,-6.4,3,1.62,0.42,1.0495833333333333
22,12,6,3,19.5,3,0.89,1.04,1.0691666666666668
22,12,6,3,30.8,5,1.38,1.05,1.0833333333333333
23,12,6,3,-2.2,1,0.63,1.24,1.0658333333333334
23,12,6,3,14.7,1,1.88,0.44,1.0925
2,13,0,3,-7.4,5,1.43,1.28,1.1337499999999998
4,13,0,3,35.5,4,0.3,0.85,1.0929166666666668
7,13,0,3,2.9,2,1.3,1.55,1.1116666666666666
7,13,0,3,34.6,5,0.43,0.39,1.065
8,13,0,3,-1.5,5,0.59,1.69,1.0733333333333335
9,13,0,3,39.6,2,0.98,1.74,1.04375
9,13,0,3,16.2,5,1.77,1.3,1.045
10,13,0,3,-7.2,4,1.22,1.56,1.0416666666666667
10,13,0,3,31.5,3,1.24,1.53,1.0283333333333333
10,13,0,3,28.0,4,0.7,1.28,0.99375
11,13,0,3,4.5,4,1.62,0.44,1.0079166666666668
11,13,0,3,33.9,4,0.92,0.93,1.0279166666666666
11,13,0,3,-2.6,3,0.54,0.54,1.0116666666666667
11,13,0,3,22.2,1,1.96,1.37,1.0708333333333333
14,13,0,3,-7.4,5,1.97,1.0,1.0958333333333334
16,13,0,3,-8.8,1,1.63,0.28,1.1220833333333333
16,13,0,3,-7.5,2,1.1,1.2,1.1562499999999998
17,13,0,3,30.8,1,0.52,0.45,1.1279166666666667
17,13,0,3,38.7,1,0.64,1.62,1.1358333333333333
18,13,0,3,-8.2,3,0.64,0.89,1.095
18,13,0,3,4.1,5,1.94,1.38,1.13875
19,13,0,3,37.1,3,1.12,0.63,1.1279166666666667
20,13,0,3,4.7,4,1.43,1.88,1.1612500000000001
22,13,0,3,5.9,5,0.74,1.43,1.11375
22,13,0,3,38.3,2,0.89,0.3,1.09125
23,13,0,3,3.9,5,1.71,1.3,1.1500000000000001
23,13,0,3,24.1,2,1.15,0.43,1.14375
0,14,1,3,5.0,4,1.82,0.59,1.2016666666666667
0,14,1,3,0.0,4,1.25,0.98,1.2291666666666667
2,14,1,3,-3.4,4,1.32,1.77,1.2433333333333334
2,14,1,3,30.0,1,0.71,1.22,1.1991666666666667
2,14,1,3,26.0,4,0.4,1.24,1.165
3,14,1,3,-4.5,5,1.64,0.7,1.1816666666666666
3,14,1,3,28.1,5,0.21,1.62,1.1612500000000001
3,14,1,3,-8.6,1,1.94,0.92,1.1745833333333333
4,14,1,3,-6.7,1,1.87,0.54,1.2141666666666666
6,14,1,3,7.5,5,1.34,1.96,1.2474999999999998
6,14,1,3,6.8,4,1.91,1.97,1.2454166666666666
7,14,1,3,5.2,3,0.54,1.63,1.1858333333333333
8,14,1,3,4.3,3,1.42,1.1,1.1770833333333333
9,14,1,3,-0.9,1,0.42,0.52,1.14875
10,14,1,3,31.1,1,0.33,0.64,1.1408333333333334
13,14,1,3,35.1,1,1.38,0.64,1.1716666666666666
