hour,day,weekday,month,Outdoor Temperature,Household Size,lag_1,lag_24,rolling_mean_24
5,16,3,2,6.3,2,3.45,3.84,3.575833333333333
6,16,3,2,1.4,3,2.0,3.79,3.499166666666666
6,16,3,2,26.4,1,3.53,4.87,3.4883333333333333
6,16,3,2,-4.0,1,4.95,2.15,3.4916666666666667
7,16,3,2,35.0,5,3.87,3.85,3.563333333333333
8,16,3,2,0.1,2,4.6,3.82,3.594583333333333
9,16,3,2,11.9,2,4.88,3.39,3.6387500000000004
9,16,3,2,-6.0,4,3.13,4.7,3.627916666666667
10,16,3,2,17.3,5,2.71,2.05,3.545
11,16,3,2,18.0,5,3.61,3.19,3.61
13,16,3,2,39.0,3,3.28,3.2,3.6137499999999996
13,16,3,2,9.7,2,4.15,2.38,3.6533333333333338
14,16,3,2,19.8,2,2.95,3.45,3.6770833333333335
14,16,3,2,22.0,4,2.99,3.07,3.6579166666666665
15,16,3,2,25.2,1,4.6,2.24,3.7216666666666662
15,16,3,2,30.3,3,3.8,4.17,3.786666666666667
15,16,3,2,22.9,3,3.45,3.89,3.7566666666666664
16,16,3,2,31.4,4,2.62,4.97,3.70375
17,16,3,2,34.9,2,2.49,4.54,3.6004166666666673
18,16,3,2,24.2,3,3.12,4.32,3.54125
19,16,3,2,28.2,3,2.3,3.88,3.4570833333333333
20,16,3,2,29.2,5,3.38,2.58,3.43625
20,16,3,2,-6.6,2,4.32,4.03,3.5087499999999996
23,16,3,2,24.5,5,2.17,3.45,3.43125
0,17,4,2,26.7,2,2.37,2.0,3.3862500000000004
0,17,4,2,8.9,2,3.57,3.53,3.4516666666666667
1,17,4,2,-9.6,5,4.01,4.95,3.471666666666667
3,17,4,2,39.4,5,2.09,3.87,3.3525000000000005
3,17,4,2,0.2,3,2.84,4.6,3.309583333333333
4,17,4,2,18.5,4,4.36,4.88,3.299583333333333
6,17,4,2,14.7,2,2.99,3.13,3.220833333333333
7,17,4,2,35.7,2,3.68,2.71,3.24375
7,17,4,2,21.0,1,3.9,3.61,3.2933333333333334
10,17,4,2,27.9,4,2.55,3.28,3.249166666666667
11,17,4,2,32.6,4,3.94,4.15,3.276666666666667
11,17,4,2,34.9,1,3.89,2.95,3.265833333333333
13,17,4,2,28.7,4,2.22,2.99,3.235416666666666
13,17,4,2,39.0,4,4.52,4.6,3.299166666666667
13,17,4,2,11.3,4,3.26,3.8,3.2433333333333336
13,17,4,2,4.8,5,2.69,3.45,3.197083333333333
14,17,4,2,13.4,2,2.25,2.62,3.1470833333333332
14,17,4,2,25.4,3,3.32,2.49,3.17625
15,17,4,2,-9.5,4,4.96,3.12,3.2791666666666663
16,17,4,2,28.2,1,2.95,2.3,3.2720833333333332
16,17,4,2,24.0,4,2.09,3.38,3.2633333333333336
18,17,4,2,1.6,1,2.9,4.32,3.2433333333333327
19,17,4,2,39.7,5,4.39,2.17,3.24625
19,17,4,2,37.0,3,4.55,2.37,3.345416666666667
20,17,4,2,-0.6,1,2.55,3.57,3.3529166666666668
22,17,4,2,30.9,3,3.67,4.01,3.3570833333333336
22,17,4,2,25.7,5,4.77,2.09,3.38875
23,17,4,2,8.2,5,2.62,2.84,3.410833333333333
0,18,5,2,10.3,4,4.47,4.36,3.4787500000000002
0,18,5,2,21.2,2,3.39,2.99,3.438333333333334
5,18,5,2,6.0,5,4.49,3.68,3.500833333333333
6,18,5,2,-9.1,5,3.49,3.9,3.4929166666666664
6,18,5,2,38.0,3,3.51,2.55,3.4766666666666666
7,18,5,2,7.6,2,2.09,3.94,3.4575
9,18,5,2,-4.2,3,4.75,3.89,3.4912500000000004
11,18,5,2,12.4,4,2.94,2.22,3.4516666666666667
11,18,5,2,33.8,2,4.53,4.52,3.547916666666667
12,18,5,2,10.2,4,2.38,3.26,3.4587499999999998
12,18,5,2,18.8,5,3.54,2.69,3.470416666666667
13,18,5,2,11.1,2,4.05,2.25,3.5270833333333336
16,18,5,2,38.1,1,4.34,3.32,3.614166666666667
16,18,5,2,21.2,1,3.71,4.96,3.6304166666666666
18,18,5,2,11.2,3,2.07,2.95,3.5100000000000002
19,18,5,2,20.2,4,4.17,2.09,3.5608333333333335
21,18,5,2,1.5,1,3.01,2.9,3.5991666666666666
22,18,5,2,22.8,2,3.18,4.39,3.610833333333334
0,19,6,2,2.7,3,3.21,4.55,3.561666666666667
0,19,6,2,35.2,5,4.68,2.55,3.567083333333333
2,19,6,2,2.4,4,4.9,3.67,3.6649999999999996
2,19,6,2,-2.8,4,3.1,4.77,3.64125
3,19,6,2,24.2,2,4.38,2.62,3.625
4,19,6,2,38.5,2,3.8,4.47,3.6741666666666664
5,19,6,2,6.0,2,2.37,3.39,3.5866666666666664
5,19,6,2,32.3,1,2.77,4.49,3.560833333333333
7,19,6,2,15.9,3,3.65,3.49,3.5258333333333334
8,19,6,2,19.1,1,4.88,3.51,3.58375
8,19,6,2,27.5,1,4.99,2.09,3.6454166666666663
9,19,6,2,13.8,4,2.06,4.75,3.6441666666666666
9,19,6,2,34.6,5,4.62,2.94,3.63875
9,19,6,2,-8.7,1,2.71,4.53,3.6291666666666664
10,19,6,2,13.9,3,4.98,2.38,3.6479166666666667
10,19,6,2,4.4,2,3.29,3.54,3.6858333333333335
10,19,6,2,20.4,5,2.54,4.05,3.6441666666666666
11,19,6,2,34.9,1,2.22,4.34,3.5679166666666666
11,19,6,2,28.9,1,4.64,3.71,3.5804166666666664
11,19,6,2,-0.8,3,4.36,2.07,3.6075
12,19,6,2,-7.2,2,2.66,4.17,3.6320833333333336
13,19,6,2,-2.5,1,2.18,3.01,3.5491666666666664
14,19,6,2,12.6,2,2.33,3.18,3.5208333333333335
14,19,6,2,-1.3,3,4.72,3.21,3.5849999999999995
15,19,6,2,7.1,3,4.67,4.68,3.6458333333333335
15,19,6,2,29.1,4,2.75,4.9,3.5654166666666662
17,19,6,2,23.4,1,2.47,3.1,3.464166666666667
17,19,6,2,30.5,2,4.92,4.38,3.5399999999999996
18,19,6,2,23.6,4,3.48,3.8,3.5025
19,19,6,2,7.7,3,3.95,2.37,3.5087500000000005
20,19,6,2,36.5,2,2.44,2.77,3.5116666666666667
22,19,6,2,9.0,1,4.23,3.65,3.5725000000000002
22,19,6,2,13.8,3,4.83,4.88,3.6216666666666666
22,19,6,2,14.8,1,2.42,4.99,3.519166666666667
0,20,0,2,-10.0,5,4.29,2.06,3.49
0,20,0,2,12.0,1,3.86,4.62,3.565
0,20,0,2,14.5,1,2.45,2.71,3.4745833333333334
0,20,0,2,4.9,2,4.11,4.98,3.532916666666667
2,20,0,2,3.8,5,4.88,3.29,3.52875
2,20,0,2,6.7,3,2.97,2.54,3.515416666666667
3,20,0,2,-5.2,1,3.22,2.22,3.5437500000000006
4,20,0,2,6.2,3,3.57,4.64,3.6
6,20,0,2,32.2,1,4.7,4.36,3.6025000000000005
6,20,0,2,2.7,1,2.76,2.66,3.535833333333334
7,20,0,2,-5.9,5,4.25,2.18,3.602083333333333
8,20,0,2,17.2,2,3.01,2.33,3.6366666666666667
9,20,0,2,17.1,4,2.36,4.72,3.637916666666667
9,20,0,2,21.2,1,4.26,4.67,3.6187500000000004
9,20,0,2,18.9,1,3.9,2.75,3.5866666666666664
10,20,0,2,1.4,5,3.09,2.47,3.6008333333333336
10,20,0,2,2.0,1,3.29,4.92,3.6350000000000002
10,20,0,2,23.0,3,3.81,3.48,3.5887499999999997
10,20,0,2,12.7,5,3.39,3.95,3.5849999999999995
11,20,0,2,12.4,2,4.81,2.44,3.620833333333333
12,20,0,2,28.3,4,4.66,4.23,3.7133333333333334
14,20,0,2,15.9,1,2.15,4.83,3.6266666666666665
15,20,0,2,5.8,4,2.69,2.42,3.5374999999999996
16,20,0,2,13.7,4,2.82,4.29,3.5541666666666667
17,20,0,2,18.9,3,3.69,3.86,3.529166666666667
19,20,0,2,10.2,3,2.42,2.45,3.4691666666666667
21,20,0,2,26.0,2,3.81,4.11,3.5258333333333334
23,20,0,2,-8.0,2,2.16,4.88,3.4445833333333336
23,20,0,2,0.6,2,4.99,2.97,3.4491666666666667
1,21,1,2,18.5,1,2.2,3.22,3.417083333333333
3,21,1,2,21.8,4,2.76,3.57,3.3979166666666667
3,21,1,2,5.5,3,2.27,4.7,3.34375
3,21,1,2,23.4,4,3.1,2.76,3.277083333333333
4,21,1,2,24.9,3,3.23,4.25,3.2966666666666664
5,21,1,2,3.9,1,4.65,3.01,3.313333333333334
5,21,1,2,14.0,2,3.24,2.36,3.3229166666666665
5,21,1,2,19.6,3,3.44,4.26,3.3679166666666664
5,21,1,2,13.2,4,2.13,3.9,3.279166666666667
9,21,1,2,-8.2,4,4.08,3.09,3.286666666666667
10,21,1,2,-3.6,5,4.86,3.29,3.360416666666667
12,21,1,2,4.5,3,3.54,3.81,3.370833333333333
12,21,1,2,24.9,1,4.26,3.39,3.389583333333334
13,21,1,2,35.1,5,4.16,4.81,3.421666666666667
13,21,1,2,19.5,2,3.65,4.66,3.3733333333333335
16,21,1,2,17.1,5,4.91,2.15,3.3837500000000005
23,21,1,2,2.3,3,4.47,2.69,3.4804166666666667
1,22,2,2,34.0,1,2.13,2.82,3.4570833333333333
2,22,2,2,17.0,4,3.38,3.69,3.4804166666666667
4,22,2,2,2.4,1,4.91,2.42,3.53125
4,22,2,2,26.0,2,2.35,3.81,3.528333333333333
5,22,2,2,29.3,4,2.85,2.16,3.4883333333333333
6,22,2,2,38.9,2,3.98,4.99,3.564166666666667
6,22,2,2,32.3,2,2.58,2.2,3.4637500000000006
7,22,2,2,11.8,5,3.6,2.76,3.5220833333333332
7,22,2,2,17.5,1,3.62,2.27,3.557916666666667
8,22,2,2,19.8,2,2.41,3.1,3.56375
8,22,2,2,6.3,3,3.07,3.23,3.5625000000000004
8,22,2,2,13.8,2,2.54,4.65,3.53375
9,22,2,2,5.0,1,2.1,3.24,3.4274999999999998
10,22,2,2,2.8,2,3.66,3.44,3.4450000000000003
10,22,2,2,-3.4,1,2.03,2.13,3.3862500000000004
11,22,2,2,0.2,1,4.73,4.08,3.494583333333333
13,22,2,2,26.8,3,2.11,4.86,3.4124999999999996
13,22,2,2,38.5,4,2.96,3.54,3.3333333333333335
13,22,2,2,18.0,5,2.21,4.26,3.2779166666666666
14,22,2,2,15.6,4,4.5,4.16,3.2879166666666664
14,22,2,2,28.7,1,3.92,3.65,3.2779166666666666
15,22,2,2,19.3,3,4.61,4.91,3.3179166666666666
15,22,2,2,15.0,2,3.24,4.47,3.2483333333333335
16,22,2,2,30.8,1,2.72,2.13,3.175416666666667
17,22,2,2,-10.0,2,4.04,3.38,3.2550000000000003
18,22,2,2,32.5,1,2.19,4.91,3.2054166666666664
18,22,2,2,24.7,3,2.18,2.35,3.091666666666667
18,22,2,2,9.2,3,2.98,2.85,3.1179166666666673
21,22,2,2,38.4,2,3.59,3.98,3.1487499999999997
21,22,2,2,0.7,1,4.32,2.58,3.1629166666666664
21,22,2,2,-7.5,1,4.39,3.6,3.2383333333333333
23,22,2,2,-3.2,1,4.79,3.62,3.2879166666666664
2,23,3,2,13.4,1,4.64,2.41,3.3304166666666664
3,23,3,2,28.4,2,3.79,3.07,3.387916666666667
3,23,3,2,24.9,4,2.85,2.54,3.3787499999999997
4,23,3,2,5.5,1,2.75,2.1,3.3874999999999997
5,23,3,2,5.1,4,3.95,3.66,3.464583333333333
6,23,3,2,4.1,2,4.69,2.03,3.5075
6,23,3,2,28.8,1,2.12,4.73,3.51125
7,23,3,2,16.7,5,3.32,2.11,3.4525
7,23,3,2,19.9,5,2.15,2.96,3.454166666666667
8,23,3,2,3.5,4,4.81,2.21,3.53125
10,23,3,2,28.3,2,3.0,4.5,3.564166666666667
11,23,3,2,-2.9,1,3.0,3.92,3.501666666666667
12,23,3,2,2.8,2,2.4,4.61,3.438333333333333
13,23,3,2,26.9,5,4.08,3.24,3.4162500000000002
14,23,3,2,21.0,2,3.6,2.72,3.43125
15,23,3,2,20.3,3,2.61,4.04,3.4266666666666663
15,23,3,2,38.9,4,4.79,2.19,3.457916666666667
16,23,3,2,1.7,2,4.15,2.18,3.5395833333333333
17,23,3,2,1.9,4,2.83,2.98,3.5666666666666664
18,23,3,2,21.4,3,4.01,3.59,3.609583333333333
19,23,3,2,14.3,4,3.52,4.32,3.606666666666667
20,23,3,2,35.4,5,4.92,4.39,3.6316666666666664
20,23,3,2,20.4,5,3.3,4.79,3.5862499999999997
21,23,3,2,39.9,2,2.31,4.64,3.4829166666666667
22,23,3,2,36.8,4,3.02,3.79,3.4154166666666668
23,23,3,2,12.1,2,4.04,2.85,3.4258333333333333
0,24,4,2,-1.0,4,3.13,2.75,3.4375
1,24,4,2,4.2,1,4.65,3.95,3.516666666666667
1,24,4,2,36.4,4,4.39,4.69,3.535
2,24,4,2,35.6,5,3.33,2.12,3.4783333333333335
2,24,4,2,28.4,3,4.9,3.32,3.5941666666666663
3,24,4,2,19.6,3,4.16,2.15,3.629166666666667
5,24,4,2,-6.3,5,3.29,4.81,3.6766666666666663
6,24,4,2,12.8,3,3.34,3.0,3.6154166666666665
6,24,4,2,15.5,3,2.82,3.0,3.6079166666666667
8,24,4,2,33.6,4,3.2,2.4,3.6162499999999995
8,24,4,2,36.3,5,4.85,4.08,3.7183333333333337
8,24,4,2,36.3,4,4.92,3.6,3.7533333333333334
9,24,4,2,6.5,4,3.1,2.61,3.7325
10,24,4,2,9.1,2,2.39,4.79,3.723333333333333
10,24,4,2,39.5,2,4.44,4.15,3.7087499999999998
10,24,4,2,15.2,4,2.76,2.83,3.6508333333333334
10,24,4,2,-6.3,4,4.7,4.01,3.7287500000000002
11,24,4,2,34.5,5,2.57,3.52,3.6687499999999997
12,24,4,2,-0.8,4,2.76,4.92,3.6370833333333334
13,24,4,2,4.1,5,2.97,3.3,3.5558333333333336
14,24,4,2,-7.4,2,4.13,2.31,3.5904166666666666
15,24,4,2,1.9,2,2.89,3.02,3.6145833333333335
17,24,4,2,-0.4,2,2.92,4.04,3.610416666666667
18,24,4,2,-1.9,1,2.37,3.13,3.5408333333333335
19,24,4,2,5.9,3,4.27,4.65,3.5883333333333334
19,24,4,2,9.0,5,4.88,4.39,3.5979166666666664
20,24,4,2,4.5,4,4.39,3.33,3.5979166666666664
20,24,4,2,30.9,5,2.28,4.9,3.5541666666666667
21,24,4,2,-1.1,5,4.39,4.16,3.532916666666667
22,24,4,2,4.0,4,3.08,3.29,3.4879166666666666
23,24,4,2,15.9,1,2.0,3.34,3.4341666666666666
23,24,4,2,38.3,3,3.0,2.82,3.42
0,25,5,2,37.0,3,4.05,3.2,3.4712499999999995
0,25,5,2,38.1,1,4.95,4.85,3.544166666666667
2,25,5,2,-9.2,3,2.84,4.92,3.4604166666666667
3,25,5,2,15.5,1,4.65,3.1,3.4491666666666667
5,25,5,2,-6.0,5,3.09,2.39,3.44875
5,25,5,2,-0.7,3,4.36,4.44,3.5308333333333333
6,25,5,2,6.0,3,4.42,2.76,3.53
6,25,5,2,34.3,1,2.48,4.7,3.518333333333333
9,25,5,2,8.8,4,3.31,2.57,3.4604166666666667
11,25,5,2,-3.9,5,4.3,2.76,3.5325
12,25,5,2,28.8,1,4.41,2.97,3.60125
14,25,5,2,14.3,1,2.63,4.13,3.5870833333333336
14,25,5,2,-5.3,5,4.97,2.89,3.6220833333333338
17,25,5,2,31.1,1,3.17,2.92,3.6337499999999996
20,25,5,2,-6.9,1,3.94,2.37,3.67625
20,25,5,2,39.6,1,4.54,4.27,3.766666666666666
20,25,5,2,-5.6,2,2.67,4.88,3.6999999999999997
22,25,5,2,1.7,5,3.58,4.39,3.6458333333333335
23,25,5,2,28.4,3,4.22,2.28,3.63875
23,25,5,2,-9.2,5,4.59,4.39,3.735
0,26,6,2,32.6,5,2.76,3.08,3.6670833333333337
1,26,6,2,16.0,4,4.33,2.0,3.7191666666666667
2,26,6,2,14.5,2,4.69,3.0,3.8312500000000003
2,26,6,2,-1.9,5,2.95,4.05,3.829166666666667
5,26,6,2,24.1,4,2.4,4.95,3.7604166666666665
5,26,6,2,-6.2,3,2.62,2.84,3.6633333333333336
7,26,6,2,-7.9,4,3.67,4.65,3.6979166666666665
8,26,6,2,23.7,2,2.36,3.09,3.6024999999999996
8,26,6,2,33.3,1,4.56,4.36,3.6637500000000003
12,26,6,2,-9.9,2,2.38,4.42,3.5812500000000003
13,26,6,2,9.0,5,3.91,2.48,3.56
13,26,6,2,4.5,4,2.29,3.31,3.5520833333333335
15,26,6,2,3.1,4,2.49,4.3,3.5179166666666664
15,26,6,2,31.7,5,3.1,4.41,3.467916666666667
15,26,6,2,20.7,4,2.73,2.63,3.3979166666666667
16,26,6,2,37.5,2,4.0,4.97,3.4549999999999996
17,26,6,2,8.4,3,4.5,3.17,3.4354166666666663
17,26,6,2,8.8,2,2.83,3.94,3.42125
18,26,6,2,16.7,4,4.43,4.54,3.4416666666666664
19,26,6,2,35.2,4,4.3,2.67,3.4316666666666666
21,26,6,2,-1.7,4,3.8,3.58,3.47875
21,26,6,2,19.7,3,4.56,4.22,3.5195833333333333
22,26,6,2,23.1,5,4.92,4.59,3.54875
22,26,6,2,33.2,2,4.98,2.76,3.565
23,26,6,2,-0.8,1,3.31,4.33,3.5879166666666666
0,27,0,2,-2.3,2,3.84,4.69,3.5674999999999994
1,27,0,2,22.1,1,2.3,2.95,3.467916666666667
2,27,0,2,4.6,2,4.87,2.4,3.547916666666666
4,27,0,2,24.1,4,3.12,2.62,3.577916666666667
5,27,0,2,-1.3,1,4.08,3.67,3.63875
5,27,0,2,-8.4,5,2.37,2.36,3.5845833333333332
6,27,0,2,6.9,3,4.26,4.56,3.66375
8,27,0,2,-9.9,4,2.1,2.38,3.56125
8,27,0,2,-1.3,2,3.93,3.91,3.625833333333333
12,27,0,2,3.0,1,3.98,2.29,3.62875
15,27,0,2,-6.7,5,3.26,2.49,3.669166666666667
17,27,0,2,9.2,1,4.32,3.1,3.745416666666667
17,27,0,2,6.6,2,3.59,2.73,3.765833333333333
19,27,0,2,1.0,3,3.33,4.0,3.7908333333333335
20,27,0,2,25.7,3,2.25,4.5,3.717916666666667
21,27,0,2,21.5,2,4.06,2.83,3.6995833333333334
22,27,0,2,22.8,2,3.47,4.43,3.7262500000000003
0,28,1,2,11.1,5,3.95,4.3,3.7062500000000003
0,28,1,2,35.4,5,4.44,3.8,3.7120833333333336
0,28,1,2,9.8,3,2.35,4.56,3.651666666666667
1,28,1,2,-1.7,4,4.56,4.92,3.651666666666667
2,28,1,2,18.2,4,3.75,4.98,3.6029166666666668
6,28,1,2,9.1,1,4.27,3.31,3.573333333333333
6,28,1,2,38.1,4,3.29,3.84,3.5725
7,28,1,2,22.9,3,2.88,2.3,3.5325
7,28,1,2,38.9,3,4.39,4.87,3.619583333333333
8,28,1,2,26.8,2,3.88,3.12,3.578333333333333
10,28,1,2,15.2,4,4.24,4.08,3.625
10,28,1,2,39.8,1,2.59,2.37,3.5629166666666667
11,28,1,2,8.1,3,4.22,4.26,3.64
12,28,1,2,-3.8,2,2.85,2.1,3.5812500000000003
13,28,1,2,29.6,5,4.35,3.93,3.6749999999999994
13,28,1,2,-5.2,3,2.81,3.98,3.6283333333333334
15,28,1,2,34.1,1,2.91,3.26,3.58375
16,28,1,2,-9.0,3,2.74,4.32,3.5620833333333333
17,28,1,2,4.0,1,3.8,3.59,3.5404166666666668
17,28,1,2,7.3,5,4.32,3.33,3.5708333333333333
17,28,1,2,9.4,1,4.58,2.25,3.622916666666667
20,28,1,2,34.0,1,3.45,4.06,3.672916666666667
20,28,1,2,0.8,4,2.77,3.47,3.6191666666666666
21,28,1,2,21.4,3,3.25,3.95,3.61
23,28,1,2,29.0,3,4.68,4.44,3.6404166666666664
1,1,2,3,-0.5,5,2.93,2.35,3.5775
1,1,2,3,39.0,4,2.69,4.56,3.591666666666667
2,1,2,3,-1.0,1,3.9,3.75,3.564166666666667
5,1,2,3,-3.6,5,3.03,4.27,3.534166666666667
7,1,2,3,22.9,1,4.53,3.29,3.5450000000000004
7,1,2,3,32.8,4,2.21,2.88,3.5
7,1,2,3,20.3,5,4.14,4.39,3.5525
7,1,2,3,26.5,2,4.85,3.88,3.5716666666666668
8,1,2,3,39.9,1,2.94,4.24,3.5325
8,1,2,3,3.7,3,4.93,2.59,3.56125
9,1,2,3,27.0,2,4.72,4.22,3.65
9,1,2,3,1.2,2,2.68,2.85,3.585833333333333
13,1,2,3,33.5,2,3.66,4.35,3.6195833333333334
13,1,2,3,21.2,5,4.56,2.81,3.628333333333334
14,1,2,3,-0.4,1,3.35,2.91,3.6508333333333334
14,1,2,3,26.2,1,3.99,2.74,3.695833333333333
15,1,2,3,39.3,2,3.5,3.8,3.7274999999999996
16,1,2,3,4.2,2,4.02,4.32,3.736666666666667
16,1,2,3,9.5,5,3.06,4.58,3.684166666666666
17,1,2,3,-6.5,3,3.38,3.45,3.6341666666666668
17,1,2,3,31.3,2,4.47,2.77,3.6766666666666663
19,1,2,3,-1.6,1,4.18,3.25,3.735416666666666
19,1,2,3,34.9,1,4.08,4.68,3.7699999999999996
19,1,2,3,22.3,1,4.78,2.93,3.7741666666666664
21,1,2,3,39.6,1,4.57,2.69,3.8425
22,1,2,3,6.6,5,4.37,3.9,3.9125
0,2,3,3,-3.9,3,2.35,3.03,3.8479166666666664
1,2,3,3,8.8,1,2.78,4.53,3.8375
2,2,3,3,3.7,4,4.33,2.21,3.829166666666666
3,2,3,3,3.4,2,2.36,4.14,3.8354166666666667
4,2,3,3,23.2,2,2.0,4.85,3.74625
5,2,3,3,16.3,5,4.68,2.94,3.739166666666667
5,2,3,3,28.2,3,3.13,4.93,3.7470833333333338
6,2,3,3,18.7,4,3.11,4.72,3.67125
9,2,3,3,34.5,5,4.73,2.68,3.671666666666667
9,2,3,3,14.2,2,3.86,3.66,3.7208333333333337
10,2,3,3,38.7,5,3.42,4.56,3.7108333333333334
12,2,3,3,10.2,5,2.09,3.35,3.607916666666666
14,2,3,3,-0.8,5,3.59,3.99,3.6179166666666664
14,2,3,3,10.7,5,2.1,3.5,3.5391666666666666
16,2,3,3,-7.1,4,3.4,4.02,3.535
16,2,3,3,6.9,5,3.03,3.06,3.49375
17,2,3,3,15.0,2,4.0,3.38,3.532916666666667
17,2,3,3,12.1,4,4.2,4.47,3.567083333333333
17,2,3,3,29.7,1,2.73,4.18,3.494583333333333
19,2,3,3,5.5,4,2.17,4.08,3.410833333333333
20,2,3,3,-2.6,1,2.53,4.78,3.34625
21,2,3,3,28.9,3,4.87,4.57,3.35
22,2,3,3,24.7,4,4.28,4.37,3.3379166666666666
0,3,4,3,34.1,3,2.31,2.35,3.2520833333333337
1,3,4,3,28.4,2,4.84,2.78,3.355833333333333
1,3,4,3,-2.9,2,2.03,4.33,3.324583333333333
2,3,4,3,-7.7,5,4.14,2.36,3.3166666666666664
3,3,4,3,0.1,3,3.33,2.0,3.357083333333333
5,3,4,3,-1.3,4,3.23,4.68,3.408333333333333
5,3,4,3,3.2,2,2.53,3.13,3.31875
5,3,4,3,11.9,3,4.16,3.11,3.3616666666666664
6,3,4,3,38.7,4,2.42,4.73,3.3329166666666663
7,3,4,3,39.0,3,2.73,3.86,3.2495833333333333
7,3,4,3,-5.8,5,4.08,3.42,3.2587499999999996
9,3,4,3,39.3,2,2.12,2.09,3.2045833333333333
9,3,4,3,12.9,4,2.01,3.59,3.20125
11,3,4,3,14.1,1,2.67,2.1,3.1629166666666664
14,3,4,3,-0.7,1,3.59,3.4,3.225
15,3,4,3,19.9,5,3.37,3.03,3.2237500000000003
16,3,4,3,3.2,1,2.6,4.0,3.205833333333333
16,3,4,3,28.1,3,2.27,4.2,3.1337499999999996
18,3,4,3,17.2,4,3.02,2.73,3.0845833333333332
20,3,4,3,18.6,2,3.64,2.17,3.1225000000000005
21,3,4,3,5.7,2,2.33,2.53,3.129166666666667
22,3,4,3,24.4,3,2.9,4.87,3.1445833333333333
22,3,4,3,7.8,4,2.59,4.28,3.049583333333333
22,3,4,3,29.5,2,3.21,2.31,3.0050000000000003
0,4,5,3,24.1,3,2.98,4.84,3.0329166666666665
1,4,5,3,31.3,1,3.4,2.03,2.9729166666666664
2,4,5,3,-1.3,2,3.46,4.14,3.0325
2,4,5,3,35.1,5,2.27,3.33,2.954583333333334
3,4,5,3,38.9,4,2.12,3.23,2.904166666666667
3,4,5,3,31.6,1,2.85,2.53,2.8883333333333336
7,4,5,3,29.3,1,2.46,4.16,2.8854166666666665
8,4,5,3,17.6,1,3.51,2.42,2.858333333333334
9,4,5,3,11.0,2,2.34,2.73,2.8550000000000004
9,4,5,3,34.4,4,2.68,4.08,2.8529166666666668
11,4,5,3,-9.3,5,3.05,2.12,2.81
11,4,5,3,31.6,2,4.7,2.01,2.9175
13,4,5,3,33.9,5,2.98,2.67,2.957916666666667
13,4,5,3,17.9,5,4.96,3.59,3.0533333333333332
16,4,5,3,8.2,4,3.3,3.37,3.04125
17,4,5,3,-9.0,5,2.89,2.6,3.0212499999999998
17,4,5,3,31.3,2,2.08,2.27,2.9995833333333337
21,4,5,3,21.0,3,4.94,3.02,3.110833333333334
22,4,5,3,23.6,3,2.16,3.64,3.0749999999999997
22,4,5,3,10.0,5,3.31,2.33,3.06125
0,5,6,3,-8.5,4,2.08,2.9,3.0508333333333333
0,5,6,3,27.1,2,4.18,2.59,3.1041666666666665
0,5,6,3,-3.5,5,2.34,3.21,3.09375
0,5,6,3,21.0,3,2.04,2.98,3.045
0,5,6,3,26.4,4,4.33,3.4,3.1012500000000003
0,5,6,3,16.2,1,2.56,3.46,3.06625
1,5,6,3,31.5,5,4.06,2.27,3.0912500000000005
1,5,6,3,-1.8,5,2.92,2.12,3.1183333333333336
1,5,6,3,21.4,3,4.82,2.85,3.2308333333333334
2,5,6,3,29.7,1,4.37,2.46,3.294166666666667
3,5,6,3,29.9,3,3.23,3.51,3.32625
3,5,6,3,21.5,3,3.96,2.34,3.345
5,5,6,3,35.4,1,4.4,2.68,3.4308333333333336
5,5,6,3,21.7,1,4.16,3.05,3.4925
8,5,6,3,34.3,2,4.49,4.7,3.5525
8,5,6,3,11.8,1,2.89,2.98,3.4770833333333333
8,5,6,3,20.5,1,2.28,4.96,3.4479166666666665
8,5,6,3,29.9,5,3.2,3.3,3.3745833333333337
10,5,6,3,39.2,5,4.0,2.89,3.4037500000000005
11,5,6,3,-0.7,2,3.68,2.08,3.436666666666667
12,5,6,3,5.9,2,4.42,4.94,3.5341666666666662
13,5,6,3,10.0,2,2.3,2.16,3.4241666666666664
14,5,6,3,27.8,5,4.55,3.31,3.52375
14,5,6,3,30.6,1,2.43,2.08,3.487083333333333
15,5,6,3,10.4,2,2.31,4.18,3.4966666666666666
15,5,6,3,-9.3,4,2.99,2.34,3.4470833333333335
15,5,6,3,-6.2,3,4.24,2.04,3.5262500000000006
16,5,6,3,8.0,5,3.54,4.33,3.5887499999999997
20,5,6,3,28.0,4,4.77,2.56,3.6070833333333336
21,5,6,3,35.8,3,2.18,4.06,3.59125
21,5,6,3,-6.8,2,4.47,2.92,3.608333333333333
22,5,6,3,30.8,2,3.8,4.82,3.645
0,6,0,3,-5.4,2,3.48,4.37,3.589166666666667
1,6,0,3,35.3,4,2.26,3.23,3.50125
1,6,0,3,20.4,2,3.05,3.96,3.4937500000000004
2,6,0,3,20.4,1,3.99,4.4,3.4949999999999997
2,6,0,3,20.2,2,4.53,4.16,3.5004166666666663
3,6,0,3,33.9,4,4.89,4.49,3.5308333333333333
4,6,0,3,10.1,5,2.52,2.89,3.44875
5,6,0,3,16.1,5,4.68,2.28,3.5233333333333334
6,6,0,3,2.6,4,4.09,3.2,3.5987500000000003
6,6,0,3,34.8,2,3.22,4.0,3.5995833333333334
6,6,0,3,-1.8,3,2.37,3.68,3.5316666666666663
