hour,day,weekday,month,Outdoor Temperature,Household Size,lag_1,lag_24,rolling_mean_24
22,14,1,2,12.1,4,1.11,0.7,1.1533333333333333
22,14,1,2,36.6,4,1.9,1.67,1.2033333333333334
0,15,2,2,1.6,2,0.22,1.48,1.1429166666666666
0,15,2,2,-4.6,2,1.83,0.63,1.1575
1,15,2,2,28.9,1,1.01,1.76,1.1733333333333331
2,15,2,2,13.9,4,1.85,1.9,1.1770833333333333
3,15,2,2,2.3,5,0.94,0.21,1.1370833333333334
3,15,2,2,12.5,2,1.66,1.26,1.1975
5,15,2,2,11.4,3,0.57,1.71,1.16875
5,15,2,2,3.5,5,0.56,1.01,1.1208333333333333
6,15,2,2,22.3,5,0.34,1.61,1.0929166666666668
7,15,2,2,10.2,4,1.89,0.5,1.1045833333333335
8,15,2,2,22.4,2,1.02,0.72,1.12625
8,15,2,2,27.4,5,0.77,1.23,1.1283333333333332
11,15,2,2,26.7,2,0.99,0.79,1.1183333333333334
12,15,2,2,16.4,1,1.14,0.88,1.1329166666666666
16,15,2,2,-0.5,2,0.54,1.17,1.11875
17,15,2,2,36.6,4,1.72,1.08,1.1416666666666668
18,15,2,2,34.7,2,1.45,0.35,1.1570833333333332
18,15,2,2,22.4,3,0.53,1.97,1.1645833333333333
21,15,2,2,10.3,4,0.28,0.59,1.0941666666666665
21,15,2,2,3.2,2,1.23,1.69,1.1208333333333333
21,15,2,2,20.7,1,1.41,1.66,1.1091666666666666
22,15,2,2,34.1,3,1.95,1.11,1.12125
22,15,2,2,-8.7,1,0.72,1.9,1.105
23,15,2,2,-2.5,3,1.81,0.22,1.10125
23,15,2,2,-2.8,3,0.29,1.83,1.1041666666666667
1,16,3,2,-2.7,4,0.73,1.01,1.0583333333333333
2,16,3,2,9.5,5,1.21,1.85,1.0666666666666667
2,16,3,2,32.4,1,0.61,0.94,1.015
2,16,3,2,19.8,4,0.57,1.66,0.9995833333333333
3,16,3,2,-0.3,5,0.51,0.57,0.9516666666666665
4,16,3,2,-4.1,1,1.05,0.56,0.9716666666666667
5,16,3,2,-0.4,4,1.27,0.34,1.00125
5,16,3,2,1.1,5,1.17,1.89,1.0358333333333334
6,16,3,2,18.0,2,0.22,1.02,0.9662499999999999
6,16,3,2,38.5,2,0.97,0.77,0.9641666666666667
7,16,3,2,-8.9,5,0.92,0.99,0.9704166666666666
7,16,3,2,31.4,2,1.24,1.14,0.9808333333333333
7,16,3,2,21.1,1,1.58,0.54,0.9991666666666666
8,16,3,2,24.5,5,1.9,1.72,1.0558333333333334
8,16,3,2,9.7,2,1.42,1.45,1.0433333333333332
9,16,3,2,-2.7,4,0.87,0.53,1.0191666666666668
9,16,3,2,-0.8,1,0.24,0.28,1.0070833333333333
10,16,3,2,14.6,4,0.89,1.23,1.0325
11,16,3,2,15.1,5,1.4,1.41,1.0395833333333333
11,16,3,2,18.6,1,0.48,1.95,1.0008333333333332
12,16,3,2,34.1,2,1.2,0.72,0.9695833333333334
12,16,3,2,28.5,3,1.87,1.81,1.0174999999999998
13,16,3,2,11.2,5,0.57,0.29,0.9658333333333333
14,16,3,2,15.3,2,1.01,0.73,0.9958333333333332
14,16,3,2,-1.3,4,0.3,1.21,0.9779166666666667
15,16,3,2,38.4,4,1.74,0.61,1.0
15,16,3,2,25.8,1,0.77,0.57,1.0066666666666666
15,16,3,2,15.6,4,0.42,0.51,1.0004166666666665
16,16,3,2,15.9,3,0.69,1.05,1.0079166666666668
17,16,3,2,2.4,4,1.35,1.27,1.0204166666666667
18,16,3,2,33.7,4,0.55,1.17,0.9904166666666666
19,16,3,2,21.8,2,0.62,0.22,0.9674999999999999
19,16,3,2,33.6,3,1.32,0.97,1.0133333333333334
20,16,3,2,5.6,1,0.52,0.92,0.9945833333333333
21,16,3,2,14.2,1,0.99,1.24,0.9975
21,16,3,2,8.8,4,0.98,1.58,0.9866666666666668
21,16,3,2,37.2,1,1.17,1.9,0.9695833333333334
21,16,3,2,21.5,3,0.51,1.42,0.9116666666666667
22,16,3,2,18.0,5,1.38,0.87,0.91
1,17,4,2,7.4,3,0.55,0.24,0.8966666666666666
2,17,4,2,-5.5,2,1.71,0.89,0.9579166666666666
3,17,4,2,-0.8,1,0.57,1.4,0.9445833333333332
3,17,4,2,27.8,4,1.96,0.48,0.9679166666666666
3,17,4,2,39.0,3,0.21,1.2,0.9566666666666667
4,17,4,2,6.5,4,1.68,1.87,0.9766666666666667
4,17,4,2,-2.0,5,1.84,0.57,0.9754166666666667
4,17,4,2,38.1,4,1.75,1.01,1.0245833333333334
5,17,4,2,1.9,1,1.74,0.3,1.055
6,17,4,2,37.5,5,0.72,1.74,1.0725
7,17,4,2,19.7,2,0.84,0.77,1.035
7,17,4,2,11.0,1,0.42,0.42,1.0204166666666665
8,17,4,2,-6.2,3,0.9,0.69,1.0404166666666668
8,17,4,2,39.3,4,0.99,1.35,1.0529166666666667
8,17,4,2,6.5,2,1.83,0.55,1.0729166666666667
9,17,4,2,13.2,3,1.67,0.62,1.1195833333333334
9,17,4,2,2.2,5,0.63,1.32,1.1199999999999999
12,17,4,2,9.1,5,0.33,0.52,1.07875
12,17,4,2,12.9,2,0.32,0.99,1.0704166666666668
14,17,4,2,14.2,3,0.33,0.98,1.0429166666666665
15,17,4,2,1.4,5,1.43,1.17,1.0616666666666665
16,17,4,2,7.2,2,0.26,0.51,1.02375
16,17,4,2,18.3,5,0.49,1.38,1.0229166666666665
17,17,4,2,19.8,1,0.64,0.55,0.9920833333333333
18,17,4,2,1.1,5,1.44,1.71,1.0291666666666666
18,17,4,2,9.8,2,0.4,0.57,0.9745833333333334
21,17,4,2,-2.1,3,0.64,1.96,0.9775
22,17,4,2,3.6,1,0.24,0.21,0.9058333333333334
23,17,4,2,4.3,2,1.39,1.68,0.955
23,17,4,2,-1.4,3,1.46,1.84,0.9458333333333333
23,17,4,2,24.7,3,0.39,1.75,0.8854166666666666
2,18,5,2,22.4,4,1.62,1.74,0.88
3,18,5,2,11.4,4,1.62,0.72,0.875
4,18,5,2,-5.9,4,0.23,0.84,0.8545833333333333
4,18,5,2,8.0,3,0.28,0.42,0.8312499999999999
6,18,5,2,-8.2,4,0.24,0.9,0.8237500000000001
6,18,5,2,5.3,3,0.98,0.99,0.8270833333333333
8,18,5,2,32.5,2,0.22,1.83,0.795
14,18,5,2,14.6,4,1.09,1.67,0.7641666666666667
14,18,5,2,35.5,3,1.95,0.63,0.7758333333333334
17,18,5,2,-5.0,5,0.27,0.33,0.7608333333333334
19,18,5,2,22.7,1,1.8,0.32,0.8220833333333334
19,18,5,2,5.2,3,1.63,0.33,0.8766666666666666
19,18,5,2,18.7,4,1.16,1.43,0.91125
22,18,5,2,9.9,1,0.35,0.26,0.8662500000000001
23,18,5,2,-9.7,1,0.99,0.49,0.8966666666666666
1,19,6,2,-2.6,2,0.96,0.64,0.9162500000000001
2,19,6,2,-5.3,1,1.54,1.44,0.95375
6,19,6,2,15.2,5,1.17,0.4,0.9425
6,19,6,2,30.6,5,0.27,0.64,0.9370833333333334
6,19,6,2,24.7,5,1.22,0.24,0.96125
7,19,6,2,18.4,4,1.55,1.39,1.0158333333333334
7,19,6,2,16.9,3,0.2,1.46,0.96625
7,19,6,2,29.2,4,1.78,0.39,0.9795833333333334
7,19,6,2,16.7,4,0.86,1.62,0.9991666666666666
9,19,6,2,24.4,3,0.63,1.62,0.9579166666666666
10,19,6,2,-4.9,5,0.69,0.23,0.9191666666666666
11,19,6,2,33.4,1,0.87,0.28,0.9458333333333334
12,19,6,2,9.9,1,0.85,0.24,0.9695833333333334
13,19,6,2,27.2,5,1.78,0.98,1.0337500000000002
14,19,6,2,20.0,4,1.94,0.22,1.07375
15,19,6,2,39.8,2,0.23,1.09,1.0741666666666665
17,19,6,2,27.5,3,0.44,1.95,1.0470833333333334
18,19,6,2,5.6,1,1.59,0.27,1.0320833333333332
18,19,6,2,14.8,4,1.26,1.8,1.0733333333333335
18,19,6,2,3.3,2,0.75,1.63,1.0295833333333333
19,19,6,2,23.6,1,0.43,1.16,0.9795833333333334
19,19,6,2,32.0,2,0.82,0.35,0.9654166666666667
19,19,6,2,10.3,1,0.3,0.99,0.9633333333333333
19,19,6,2,19.8,5,1.42,0.96,0.9812500000000001
22,19,6,2,29.1,1,1.15,1.54,0.9891666666666666
23,19,6,2,35.0,1,1.51,1.17,0.9879166666666667
0,20,0,2,24.2,4,1.14,0.27,0.9866666666666667
2,20,0,2,4.8,3,1.11,1.22,1.0216666666666667
5,20,0,2,-9.2,1,0.24,1.55,0.9808333333333333
5,20,0,2,17.8,5,1.29,0.2,0.9700000000000001
6,20,0,2,27.9,1,0.25,1.78,0.9720833333333333
9,20,0,2,22.3,1,1.74,0.86,0.9704166666666666
9,20,0,2,14.5,3,1.92,0.63,1.0145833333333332
9,20,0,2,35.5,1,0.65,0.69,1.0154166666666666
12,20,0,2,38.5,4,0.31,0.87,0.9995833333333333
13,20,0,2,14.3,4,0.68,0.85,0.9916666666666666
14,20,0,2,22.3,4,1.74,1.78,1.02875
16,20,0,2,5.7,4,0.7,1.94,0.98375
17,20,0,2,9.5,5,0.83,0.23,0.9375
17,20,0,2,2.3,5,1.23,0.44,0.9791666666666666
17,20,0,2,-7.9,4,0.94,1.59,1.0
19,20,0,2,30.9,3,0.74,1.26,0.9645833333333332
19,20,0,2,0.9,2,0.63,0.75,0.9383333333333334
20,20,0,2,-3.7,2,1.0,0.43,0.94875
21,20,0,2,-2.6,5,0.9,0.82,0.9683333333333333
23,20,0,2,20.3,4,0.53,0.3,0.9562499999999999
0,21,1,2,10.2,4,1.46,1.42,1.0045833333333334
0,21,1,2,39.7,1,0.75,1.15,0.9766666666666666
0,21,1,2,38.1,3,1.3,1.51,0.9829166666666667
2,21,1,2,23.4,4,0.52,1.14,0.9416666666666665
2,21,1,2,11.5,5,1.13,1.11,0.94125
4,21,1,2,38.8,5,1.39,0.24,0.9529166666666665
4,21,1,2,9.2,1,1.62,1.29,1.0104166666666667
5,21,1,2,35.8,1,1.01,0.25,0.9987500000000001
5,21,1,2,23.5,3,1.75,1.74,1.06125
7,21,1,2,-3.4,3,0.67,1.92,1.0166666666666666
7,21,1,2,14.6,5,0.84,0.65,0.9716666666666667
8,21,1,2,-7.0,3,1.95,0.31,1.0258333333333332
10,21,1,2,1.1,1,1.73,0.68,1.085
14,21,1,2,33.5,5,0.96,1.74,1.0966666666666667
15,21,1,2,25.4,3,1.96,0.7,1.1058333333333332
16,21,1,2,-6.9,1,0.53,0.83,1.0987500000000001
16,21,1,2,-9.0,4,1.68,1.23,1.1341666666666668
17,21,1,2,12.3,2,0.24,0.94,1.0929166666666668
17,21,1,2,32.1,1,1.35,0.74,1.11
18,21,1,2,7.5,2,1.12,0.63,1.1258333333333332
18,21,1,2,30.5,3,0.96,1.0,1.1395833333333332
19,21,1,2,21.7,2,0.81,0.9,1.1316666666666666
22,21,1,2,23.1,1,0.43,0.53,1.1120833333333333
0,22,2,2,35.1,1,1.48,1.46,1.1516666666666666
1,22,2,2,18.0,5,1.9,0.75,1.1700000000000002
3,22,2,2,0.9,4,1.66,1.3,1.2079166666666667
3,22,2,2,-7.3,5,0.52,0.52,1.1754166666666668
3,22,2,2,38.8,1,1.34,1.13,1.2095833333333335
6,22,2,2,-6.7,4,1.66,1.39,1.2316666666666667
6,22,2,2,-3.5,2,0.83,1.62,1.2083333333333333
6,22,2,2,-4.4,4,1.24,1.01,1.1925000000000001
7,22,2,2,13.8,5,1.78,1.75,1.2245833333333334
7,22,2,2,14.5,4,1.39,0.67,1.2095833333333332
7,22,2,2,6.0,5,0.69,0.84,1.2104166666666667
8,22,2,2,26.2,5,1.02,1.95,1.2179166666666668
11,22,2,2,25.1,1,1.23,1.73,1.1879166666666667
11,22,2,2,31.7,5,1.14,0.96,1.1633333333333333
12,22,2,2,-7.8,1,0.81,1.96,1.1570833333333332
12,22,2,2,2.6,3,1.41,0.53,1.1341666666666665
12,22,2,2,20.2,4,0.51,1.68,1.1333333333333333
13,22,2,2,11.4,2,0.74,0.24,1.0941666666666665
14,22,2,2,-1.9,2,0.5,1.35,1.105
15,22,2,2,34.3,3,0.36,1.12,1.06375
16,22,2,2,22.7,4,1.01,0.96,1.0591666666666668
17,22,2,2,1.8,3,0.79,0.81,1.0520833333333333
18,22,2,2,24.7,4,0.66,0.43,1.0458333333333332
19,22,2,2,10.8,5,1.72,1.48,1.0995833333333331
22,22,2,2,8.6,1,1.62,1.9,1.1054166666666665
0,23,3,2,35.6,3,0.36,1.66,1.04125
1,23,3,2,36.2,4,1.85,0.52,1.0491666666666666
4,23,3,2,27.3,3,0.41,1.34,1.0445833333333334
4,23,3,2,37.5,5,1.49,1.66,1.0508333333333333
5,23,3,2,8.0,1,0.61,0.83,1.0070833333333333
5,23,3,2,10.7,4,0.96,1.24,1.0125
7,23,3,2,24.3,2,0.98,1.78,1.0016666666666667
7,23,3,2,34.8,5,0.44,1.39,0.9458333333333333
8,23,3,2,-8.3,4,1.27,0.69,0.9408333333333334
9,23,3,2,27.6,5,1.91,1.02,0.9916666666666667
10,23,3,2,-2.9,2,1.2,1.23,0.9991666666666666
10,23,3,2,16.2,4,0.29,1.14,0.96
10,23,3,2,20.1,1,1.67,0.81,0.9820833333333333
11,23,3,2,38.4,1,1.03,1.41,0.99125
16,23,3,2,28.7,3,0.68,0.51,0.9608333333333333
19,23,3,2,36.5,1,0.59,0.74,0.9641666666666667
21,23,3,2,32.7,1,0.97,0.5,0.97375
22,23,3,2,-5.8,1,1.92,0.36,1.0329166666666667
23,23,3,2,5.7,2,1.84,1.01,1.0945833333333332
23,23,3,2,7.2,1,1.31,0.79,1.1070833333333334
0,24,4,2,-4.2,5,1.63,0.66,1.1420833333333333
1,24,4,2,7.2,1,0.82,1.72,1.14875
2,24,4,2,31.5,3,1.09,1.62,1.1225
3,24,4,2,27.6,4,0.85,0.36,1.0904166666666668
3,24,4,2,14.9,3,1.28,1.85,1.12875
3,24,4,2,26.9,3,0.21,0.41,1.0604166666666666
4,24,4,2,37.6,1,1.54,1.49,1.1075
5,24,4,2,35.3,3,1.53,0.61,1.1091666666666666
6,24,4,2,3.0,5,1.57,0.96,1.1491666666666667
6,24,4,2,30.2,2,1.12,0.98,1.1558333333333335
6,24,4,2,28.8,3,1.8,0.44,1.19
9,24,4,2,25.5,5,0.22,1.27,1.1808333333333334
9,24,4,2,-7.4,2,1.06,1.91,1.1720833333333334
10,24,4,2,5.5,5,0.79,1.2,1.1254166666666665
10,24,4,2,8.5,5,1.14,0.29,1.1229166666666666
12,24,4,2,27.5,3,0.26,1.67,1.1216666666666668
14,24,4,2,27.1,3,1.05,1.03,1.0958333333333334
14,24,4,2,9.1,2,1.8,0.68,1.1279166666666667
14,24,4,2,0.8,1,1.64,0.59,1.1679166666666667
14,24,4,2,6.2,2,0.81,0.97,1.1770833333333333
17,24,4,2,35.0,3,1.45,1.92,1.1970833333333333
18,24,4,2,31.7,5,1.03,1.84,1.16
20,24,4,2,24.3,2,1.32,1.31,1.1383333333333334
22,24,4,2,3.7,5,0.55,1.63,1.1066666666666667
4,25,5,2,35.5,3,1.33,0.82,1.0941666666666667
4,25,5,2,30.5,3,1.73,1.09,1.1320833333333333
6,25,5,2,31.3,1,1.75,0.85,1.1595833333333334
8,25,5,2,6.2,1,0.34,1.28,1.1383333333333334
9,25,5,2,-8.9,3,1.3,0.21,1.1391666666666667
10,25,5,2,13.6,2,1.08,1.54,1.1754166666666668
10,25,5,2,24.5,2,1.06,1.53,1.1554166666666668
12,25,5,2,9.8,1,0.54,1.57,1.1141666666666667
13,25,5,2,-2.8,1,1.77,1.12,1.1225
13,25,5,2,12.9,4,1.29,1.8,1.1295833333333334
14,25,5,2,-3.3,2,1.95,0.22,1.1358333333333335
14,25,5,2,13.3,2,1.28,1.06,1.18
15,25,5,2,16.8,5,0.79,0.79,1.16875
16,25,5,2,32.0,4,0.75,1.14,1.1670833333333335
17,25,5,2,39.1,2,0.56,0.26,1.1429166666666666
18,25,5,2,2.8,3,1.84,1.05,1.20875
19,25,5,2,9.4,1,1.64,1.8,1.2333333333333332
19,25,5,2,-1.5,5,0.84,1.64,1.1933333333333334
20,25,5,2,14.2,3,0.53,0.81,1.1470833333333335
21,25,5,2,30.5,4,0.59,1.45,1.1379166666666667
23,25,5,2,12.6,1,1.05,1.03,1.12125
0,26,6,2,-1.2,1,0.36,1.32,1.0933333333333335
0,26,6,2,34.0,1,0.25,0.55,1.04875
2,26,6,2,24.8,2,1.56,1.33,1.0908333333333333
3,26,6,2,19.6,3,0.72,1.73,1.0654166666666667
4,26,6,2,20.4,4,1.79,1.75,1.0679166666666666
5,26,6,2,18.8,3,1.01,0.34,1.0370833333333334
6,26,6,2,5.5,4,1.46,1.3,1.08375
6,26,6,2,33.9,2,1.33,1.08,1.0850000000000002
6,26,6,2,32.1,4,0.33,1.06,1.05375
7,26,6,2,15.5,1,0.74,0.54,1.0404166666666668
8,26,6,2,-1.7,1,1.12,1.77,1.0645833333333332
10,26,6,2,12.3,3,0.47,1.29,1.0104166666666667
10,26,6,2,25.7,5,1.25,1.95,1.00875
12,26,6,2,18.1,4,0.32,1.28,0.9408333333333334
12,26,6,2,34.7,5,0.37,0.79,0.9029166666666666
12,26,6,2,30.2,4,1.86,0.75,0.9475000000000001
13,26,6,2,22.9,2,1.56,0.56,0.9812500000000001
14,26,6,2,36.1,3,1.79,1.84,1.0325
14,26,6,2,10.3,5,1.73,1.64,1.0279166666666666
18,26,6,2,-3.1,4,1.93,0.84,1.04
19,26,6,2,29.1,5,0.9,0.53,1.0425000000000002
21,26,6,2,3.5,4,1.11,0.59,1.0666666666666667
22,26,6,2,15.3,5,0.21,1.05,1.0508333333333335
22,26,6,2,-1.7,1,0.91,0.36,1.045
22,26,6,2,28.6,2,0.93,0.25,1.06875
22,26,6,2,34.7,4,0.22,1.56,1.0675000000000001
23,26,6,2,38.4,4,1.7,0.72,1.0733333333333335
1,27,0,2,18.8,1,0.48,1.79,1.0633333333333332
2,27,0,2,20.5,1,1.61,1.01,1.0558333333333334
4,27,0,2,-6.9,4,1.25,1.46,1.0658333333333332
5,27,0,2,-1.0,2,0.65,1.33,1.0320833333333335
6,27,0,2,30.8,2,0.29,0.33,0.98875
7,27,0,2,38.4,2,1.56,0.74,1.04
7,27,0,2,7.5,3,1.02,1.12,1.0516666666666665
8,27,0,2,35.2,3,0.33,0.47,1.01875
10,27,0,2,18.5,5,0.86,1.25,1.035
10,27,0,2,37.5,1,0.37,0.32,0.9983333333333334
10,27,0,2,22.0,1,1.0,0.37,1.0266666666666666
12,27,0,2,21.7,2,1.38,1.86,1.06875
13,27,0,2,28.6,2,1.39,1.56,1.0491666666666666
14,27,0,2,35.2,1,0.6,1.79,1.0091666666666665
15,27,0,2,33.1,5,0.97,1.73,0.9750000000000001
15,27,0,2,35.6,4,0.4,1.93,0.9195833333333333
16,27,0,2,1.7,1,1.28,0.9,0.8925000000000001
16,27,0,2,28.0,1,0.24,1.11,0.8649999999999999
18,27,0,2,34.4,2,1.18,0.21,0.8679166666666666
18,27,0,2,19.9,2,1.48,0.91,0.9208333333333333
18,27,0,2,9.6,1,1.97,0.93,0.965
19,27,0,2,31.3,2,1.9,0.22,1.0054166666666666
20,27,0,2,15.2,1,1.57,1.7,1.0616666666666668
21,27,0,2,3.2,3,1.4,0.48,1.0491666666666666
0,28,1,2,25.4,4,0.8,1.61,1.0625
0,28,1,2,23.1,5,1.19,1.25,1.045
0,28,1,2,9.7,2,0.78,0.65,1.0254166666666666
2,28,1,2,39.3,5,0.35,0.29,1.0129166666666667
2,28,1,2,0.1,4,1.99,1.56,1.08375
2,28,1,2,8.1,4,0.21,1.02,1.0275
2,28,1,2,15.2,1,0.37,0.33,1.0004166666666667
3,28,1,2,-1.0,5,0.74,0.86,1.0174999999999998
3,28,1,2,20.5,3,0.63,0.37,1.0079166666666666
4,28,1,2,38.4,2,0.52,1.0,1.0141666666666667
5,28,1,2,6.5,5,1.12,1.38,1.0191666666666666
5,28,1,2,25.8,4,1.34,1.39,1.0174999999999998
5,28,1,2,5.4,3,0.54,0.6,0.9820833333333333
5,28,1,2,-3.2,5,1.9,0.97,1.0362500000000001
6,28,1,2,36.7,5,1.05,0.4,1.0395833333333333
6,28,1,2,21.4,2,0.3,1.28,1.0354166666666667
8,28,1,2,-4.5,3,0.99,0.24,1.0233333333333332
9,28,1,2,5.2,4,1.41,1.18,1.0720833333333333
9,28,1,2,27.2,5,1.64,1.48,1.09125
10,28,1,2,-6.5,3,1.29,1.97,1.0833333333333333
11,28,1,2,3.8,2,1.61,1.9,1.0683333333333334
11,28,1,2,6.2,4,1.93,1.57,1.0695833333333333
12,28,1,2,16.2,3,1.56,1.4,1.0691666666666666
13,28,1,2,17.1,2,1.38,0.8,1.0683333333333334
13,28,1,2,27.5,2,0.3,1.19,1.0475
13,28,1,2,13.8,1,1.66,0.78,1.0670833333333334
13,28,1,2,9.3,4,1.88,0.35,1.1129166666666668
13,28,1,2,24.5,4,0.39,1.99,1.1145833333333333
13,28,1,2,36.5,3,1.4,0.21,1.09
14,28,1,2,26.0,5,1.79,0.37,1.1558333333333333
15,28,1,2,25.6,3,0.72,0.74,1.1704166666666667
15,28,1,2,25.0,1,0.61,0.63,1.165
16,28,1,2,32.4,2,0.57,0.52,1.1625
18,28,1,2,3.9,3,1.93,1.12,1.22125
18,28,1,2,23.4,3,0.82,1.34,1.20875
19,28,1,2,26.9,3,0.58,0.54,1.1770833333333333
20,28,1,2,-1.5,1,1.83,1.9,1.2308333333333332
21,28,1,2,37.1,5,1.48,1.05,1.2133333333333334
21,28,1,2,-4.5,3,1.34,0.3,1.2254166666666666
22,28,1,2,-4.6,5,1.53,0.99,1.2766666666666666
22,28,1,2,13.0,4,1.42,1.41,1.2945833333333334
23,28,1,2,28.0,1,1.26,1.64,1.2883333333333333
0,1,2,3,-9.3,1,0.72,1.29,1.25
0,1,2,3,22.1,2,0.92,1.61,1.2345833333333334
2,1,2,3,-5.9,5,0.79,1.93,1.2004166666666667
2,1,2,3,7.3,5,0.66,1.56,1.1475
3,1,2,3,32.8,3,1.76,1.38,1.1558333333333333
3,1,2,3,31.7,2,1.15,0.3,1.14625
4,1,2,3,-9.5,1,1.91,1.66,1.2133333333333332
5,1,2,3,8.8,3,1.29,1.88,1.1979166666666667
6,1,2,3,35.6,1,0.98,0.39,1.1604166666666667
7,1,2,3,11.4,2,1.78,1.4,1.2183333333333333
7,1,2,3,21.6,5,1.01,1.79,1.2020833333333334
8,1,2,3,7.7,1,1.16,0.72,1.1758333333333335
9,1,2,3,17.0,3,0.82,0.61,1.18
10,1,2,3,28.0,5,1.29,0.57,1.2083333333333333
10,1,2,3,10.2,1,1.31,1.93,1.2391666666666665
12,1,2,3,5.3,2,1.98,0.82,1.24125
13,1,2,3,-8.0,5,0.43,0.58,1.2249999999999999
13,1,2,3,13.1,5,0.62,1.83,1.2266666666666668
15,1,2,3,-6.5,5,1.5,1.48,1.2129166666666666
15,1,2,3,-1.5,1,0.97,1.34,1.1916666666666667
15,1,2,3,13.1,3,0.52,1.53,1.1575
16,1,2,3,26.7,1,1.08,1.42,1.1387500000000002
16,1,2,3,27.8,5,1.42,1.26,1.13875
16,1,2,3,29.2,2,0.87,0.72,1.1225
17,1,2,3,39.5,3,0.81,0.92,1.12625
17,1,2,3,39.2,1,0.98,0.79,1.12875
18,1,2,3,-5.5,5,1.76,0.66,1.1691666666666667
18,1,2,3,37.1,1,1.85,1.76,1.21875
19,1,2,3,-6.6,4,0.99,1.15,1.1866666666666668
21,1,2,3,6.3,2,0.72,1.91,1.16875
22,1,2,3,-3.7,1,1.38,1.29,1.1466666666666667
22,1,2,3,14.0,4,0.98,0.98,1.1337499999999998
23,1,2,3,-0.3,3,1.37,1.78,1.1500000000000001
0,2,3,3,-8.7,1,0.96,1.01,1.1158333333333335
0,2,3,3,-2.0,3,0.24,1.16,1.08375
2,2,3,3,12.7,1,1.99,0.82,1.1183333333333334
2,2,3,3,17.2,5,0.98,1.29,1.125
3,2,3,3,24.8,1,1.0,1.31,1.1129166666666668
3,2,3,3,36.7,5,1.84,1.98,1.135
4,2,3,3,-0.3,1,1.73,0.43,1.1245833333333333
5,2,3,3,25.1,1,0.88,0.62,1.1433333333333333
8,2,3,3,17.3,3,0.91,1.5,1.1554166666666668
8,2,3,3,1.9,1,1.81,0.97,1.1683333333333332
8,2,3,3,-2.4,1,0.46,0.52,1.1470833333333335
9,2,3,3,34.5,5,1.32,1.08,1.1804166666666667
10,2,3,3,4.9,1,1.7,1.42,1.20625
12,2,3,3,35.5,3,1.52,0.87,1.2104166666666667
13,2,3,3,25.6,4,0.39,0.81,1.1904166666666667
15,2,3,3,0.7,3,1.03,0.98,1.1995833333333334
15,2,3,3,16.8,2,1.24,1.76,1.2104166666666667
17,2,3,3,28.8,2,1.08,1.85,1.1820833333333334
17,2,3,3,4.2,4,1.11,0.99,1.15125
18,2,3,3,9.4,5,1.96,0.72,1.1916666666666667
19,2,3,3,15.7,2,0.57,1.38,1.1854166666666666
19,2,3,3,24.6,4,0.47,0.98,1.1475000000000002
20,2,3,3,17.8,2,0.38,1.37,1.1225
23,2,3,3,14.9,2,0.56,0.96,1.0887499999999999
23,2,3,3,3.7,1,1.31,0.24,1.1033333333333333
1,3,4,3,-8.7,5,1.6,1.99,1.16
4,3,4,3,21.4,2,1.4,0.98,1.1354166666666667
5,3,4,3,8.5,3,0.96,1.0,1.1345833333333335
6,3,4,3,-6.0,5,1.73,1.84,1.165
7,3,4,3,-4.3,2,1.87,1.73,1.16625
8,3,4,3,-4.0,2,1.67,0.88,1.16375
9,3,4,3,10.6,2,1.72,0.91,1.19875
9,3,4,3,18.2,4,0.49,1.81,1.18125
9,3,4,3,11.3,3,1.31,0.46,1.1604166666666667
9,3,4,3,33.6,1,1.32,1.32,1.19625
10,3,4,3,4.9,4,1.26,1.7,1.1937499999999999
10,3,4,3,8.3,2,1.31,1.52,1.1775
10,3,4,3,34.7,5,0.29,0.39,1.12625
12,3,4,3,35.0,3,0.63,1.03,1.13625
13,3,4,3,5.7,4,1.86,1.24,1.1708333333333332
13,3,4,3,38.8,2,1.4,1.08,1.1775
14,3,4,3,38.2,4,1.16,1.11,1.1808333333333334
15,3,4,3,-9.2,2,0.95,1.96,1.1741666666666666
16,3,4,3,32.1,3,1.72,0.57,1.1641666666666666
17,3,4,3,14.7,4,1.08,0.47,1.1854166666666668
19,3,4,3,7.8,3,0.74,0.38,1.1966666666666665
19,3,4,3,28.9,3,0.38,0.56,1.1966666666666665
20,3,4,3,14.2,1,1.97,1.31,1.2554166666666668
21,3,4,3,38.6,3,0.46,1.6,1.22
21,3,4,3,-3.5,3,0.3,1.4,1.1658333333333333
22,3,4,3,21.0,1,0.25,0.96,1.1179166666666667
22,3,4,3,2.3,4,0.22,1.73,1.0870833333333334
22,3,4,3,-2.4,2,1.76,1.87,1.0883333333333334
23,3,4,3,26.2,3,0.38,1.67,1.0262499999999999
23,3,4,3,31.9,4,0.23,1.72,0.9662499999999999
0,4,5,3,10.6,1,1.83,0.49,0.9708333333333333
0,4,5,3,35.2,2,1.97,1.31,1.0325
0,4,5,3,30.9,2,1.52,1.32,1.04125
1,4,5,3,21.2,5,1.94,1.26,1.0670833333333334
2,4,5,3,-3.7,4,1.82,1.31,1.0904166666666668
3,4,5,3,36.0,1,0.47,0.29,1.0554166666666667
3,4,5,3,30.6,3,0.76,0.63,1.075
4,4,5,3,2.9,2,1.38,1.86,1.10625
4,4,5,3,33.5,4,1.66,1.4,1.0979166666666667
6,4,5,3,19.5,5,1.05,1.16,1.0833333333333333
7,4,5,3,35.8,4,1.4,0.95,1.0933333333333333
