hour,day,weekday,month,Outdoor Temperature,Household Size,lag_1,lag_24,rolling_mean_24
4,2,3,3,-4.9,3,0.45,0.17,0.30333333333333334
4,2,3,3,4.3,2,0.5,0.17,0.31708333333333333
7,2,3,3,3.5,3,0.37,0.48,0.32541666666666663
8,2,3,3,30.0,5,0.18,0.15,0.3129166666666667
9,2,3,3,8.7,5,0.36,0.23,0.32166666666666666
9,2,3,3,20.6,3,0.28,0.26,0.32375000000000004
10,2,3,3,-9.1,3,0.3,0.19,0.32541666666666663
10,2,3,3,32.0,3,0.36,0.23,0.3325
11,2,3,3,33.3,3,0.46,0.36,0.3420833333333333
12,2,3,3,22.3,1,0.44,0.34,0.3454166666666667
13,2,3,3,8.3,1,0.45,0.35,0.35000000000000003
14,2,3,3,0.5,3,0.5,0.12,0.35625
15,2,3,3,32.7,2,0.31,0.46,0.3641666666666667
21,2,3,3,5.5,1,0.1,0.2,0.3491666666666667
22,2,3,3,18.7,1,0.33,0.48,0.3545833333333333
23,2,3,3,23.7,3,0.39,0.16,0.35083333333333333
0,3,4,3,-4.2,5,0.25,0.47,0.3545833333333334
0,3,4,3,3.4,2,0.24,0.4,0.345
1,3,4,3,-7.3,1,0.15,0.47,0.3345833333333333
1,3,4,3,5.1,1,0.5,0.4,0.3358333333333334
1,3,4,3,10.7,2,0.23,0.21,0.32875
2,3,4,3,12.9,4,0.5,0.26,0.3408333333333333
4,3,4,3,-3.9,4,0.45,0.27,0.34874999999999995
5,3,4,3,1.2,3,0.14,0.45,0.3433333333333333
5,3,4,3,8.9,4,0.42,0.5,0.34208333333333335
6,3,4,3,12.1,2,0.16,0.37,0.3279166666666667
6,3,4,3,35.5,5,0.29,0.18,0.32458333333333333
6,3,4,3,9.2,2,0.39,0.36,0.3333333333333333
8,3,4,3,38.0,5,0.25,0.28,0.32875
8,3,4,3,-7.8,3,0.49,0.3,0.33749999999999997
8,3,4,3,12.5,3,0.33,0.36,0.33875000000000005
10,3,4,3,30.6,1,0.24,0.46,0.33375
10,3,4,3,36.6,1,0.21,0.44,0.3233333333333333
10,3,4,3,10.7,4,0.4,0.45,0.3216666666666667
10,3,4,3,23.9,2,0.28,0.5,0.3145833333333333
13,3,4,3,-2.2,2,0.26,0.31,0.3045833333333334
17,3,4,3,0.4,1,0.37,0.1,0.3070833333333333
17,3,4,3,34.4,3,0.44,0.33,0.32125
23,3,4,3,21.8,3,0.22,0.39,0.31666666666666665
0,4,5,3,0.6,1,0.28,0.25,0.3120833333333333
2,4,5,3,27.0,4,0.39,0.24,0.3179166666666667
2,4,5,3,-9.0,4,0.2,0.15,0.31625
3,4,5,3,0.2,2,0.26,0.5,0.32083333333333336
4,4,5,3,-7.8,3,0.43,0.23,0.3179166666666667
4,4,5,3,21.4,2,0.39,0.5,0.32458333333333333
4,4,5,3,-8.5,3,0.39,0.45,0.32
5,4,5,3,-2.2,3,0.34,0.14,0.3154166666666667
6,4,5,3,-8.8,3,0.24,0.42,0.31958333333333333
7,4,5,3,30.3,1,0.29,0.16,0.31416666666666665
8,4,5,3,14.4,1,0.33,0.29,0.32125
10,4,5,3,4.8,4,0.14,0.39,0.315
11,4,5,3,6.5,3,0.45,0.25,0.31750000000000006
11,4,5,3,-5.1,2,0.4,0.49,0.32375000000000004
12,4,5,3,-2.1,5,0.46,0.33,0.3225
13,4,5,3,3.1,5,0.42,0.24,0.32625
15,4,5,3,5.6,5,0.33,0.21,0.33
15,4,5,3,14.4,1,0.11,0.4,0.32583333333333336
15,4,5,3,35.9,4,0.15,0.28,0.3154166666666666
16,4,5,3,21.4,4,0.39,0.26,0.32
17,4,5,3,1.7,2,0.22,0.37,0.3183333333333333
17,4,5,3,10.8,3,0.18,0.44,0.3104166666666667
17,4,5,3,23.7,3,0.16,0.22,0.29875
18,4,5,3,-4.0,4,0.13,0.28,0.295
19,4,5,3,11.9,3,0.4,0.39,0.3
19,4,5,3,-8.4,3,0.17,0.2,0.29083333333333333
20,4,5,3,11.8,5,0.26,0.26,0.29333333333333333
20,4,5,3,36.7,1,0.22,0.43,0.2916666666666667
20,4,5,3,18.1,5,0.35,0.39,0.28833333333333333
21,4,5,3,32.2,2,0.27,0.39,0.2833333333333334
0,5,6,3,13.6,4,0.33,0.34,0.2808333333333333
1,5,6,3,-2.2,2,0.49,0.24,0.2870833333333333
2,5,6,3,19.9,3,0.27,0.29,0.2883333333333334
3,5,6,3,11.5,4,0.33,0.33,0.29000000000000004
3,5,6,3,28.3,3,0.33,0.14,0.29000000000000004
3,5,6,3,13.5,5,0.14,0.45,0.29
5,5,6,3,-3.5,4,0.19,0.4,0.2791666666666666
5,5,6,3,37.8,1,0.41,0.46,0.27958333333333335
5,5,6,3,11.7,5,0.14,0.42,0.26625000000000004
6,5,6,3,5.0,1,0.16,0.33,0.2554166666666667
6,5,6,3,18.9,3,0.32,0.11,0.255
7,5,6,3,2.7,1,0.41,0.15,0.2675
8,5,6,3,0.6,1,0.3,0.39,0.27375
8,5,6,3,0.8,3,0.4,0.22,0.27416666666666667
9,5,6,3,31.6,2,0.47,0.18,0.28458333333333335
10,5,6,3,29.5,3,0.4,0.16,0.29375
10,5,6,3,33.1,3,0.24,0.13,0.29708333333333337
15,5,6,3,-4.7,3,0.5,0.4,0.3125
15,5,6,3,27.3,3,0.19,0.17,0.30375
16,5,6,3,17.8,2,0.47,0.26,0.31625
17,5,6,3,32.3,1,0.4,0.22,0.32208333333333333
19,5,6,3,11.1,2,0.19,0.35,0.3208333333333333
19,5,6,3,19.8,3,0.23,0.27,0.31583333333333335
20,5,6,3,-7.1,4,0.36,0.33,0.3195833333333334
22,5,6,3,29.2,3,0.1,0.49,0.31
22,5,6,3,24.5,4,0.19,0.27,0.29750000000000004
0,6,0,3,4.4,5,0.25,0.33,0.2966666666666667
0,6,0,3,27.5,5,0.32,0.33,0.29624999999999996
0,6,0,3,15.9,1,0.23,0.14,0.2920833333333333
1,6,0,3,23.2,1,0.33,0.19,0.3
3,6,0,3,8.1,2,0.34,0.41,0.30624999999999997
3,6,0,3,-8.7,5,0.31,0.14,0.3020833333333333
4,6,0,3,19.9,1,0.22,0.16,0.30541666666666667
5,6,0,3,39.1,5,0.36,0.32,0.31375
7,6,0,3,35.1,2,0.24,0.41,0.3104166666666667
8,6,0,3,5.7,1,0.4,0.3,0.31
10,6,0,3,19.9,3,0.16,0.4,0.30416666666666664
10,6,0,3,17.6,5,0.19,0.47,0.29541666666666666
11,6,0,3,8.6,1,0.34,0.4,0.29
11,6,0,3,13.5,1,0.42,0.24,0.29083333333333333
12,6,0,3,8.9,2,0.3,0.5,0.2933333333333334
13,6,0,3,16.2,2,0.22,0.19,0.2816666666666667
13,6,0,3,33.6,1,0.13,0.47,0.2791666666666667
14,6,0,3,31.3,1,0.36,0.4,0.27458333333333335
15,6,0,3,-1.0,3,0.49,0.19,0.2783333333333333
15,6,0,3,3.1,2,0.19,0.23,0.2783333333333334
16,6,0,3,12.5,5,0.21,0.36,0.2775
16,6,0,3,19.7,4,0.33,0.1,0.27625
18,6,0,3,21.6,4,0.23,0.19,0.2816666666666667
18,6,0,3,13.7,3,0.28,0.25,0.28541666666666665
19,6,0,3,-4.3,4,0.33,0.32,0.28875
19,6,0,3,23.0,3,0.13,0.23,0.2808333333333333
20,6,0,3,6.0,5,0.45,0.33,0.29
23,6,0,3,4.0,1,0.12,0.34,0.28125
0,7,1,3,39.6,3,0.13,0.31,0.2725
1,7,1,3,2.5,1,0.49,0.22,0.28
1,7,1,3,37.6,3,0.17,0.36,0.27791666666666665
3,7,1,3,10.1,3,0.31,0.24,0.2758333333333333
3,7,1,3,-2.5,4,0.42,0.4,0.2833333333333333
6,7,1,3,16.4,5,0.44,0.16,0.285
9,7,1,3,0.4,2,0.28,0.19,0.29000000000000004
10,7,1,3,25.4,5,0.23,0.34,0.2916666666666667
10,7,1,3,-4.2,3,0.22,0.42,0.2866666666666667
12,7,1,3,32.0,3,0.12,0.3,0.27416666666666667
13,7,1,3,9.9,1,0.2,0.22,0.26999999999999996
13,7,1,3,30.0,1,0.13,0.13,0.26625
13,7,1,3,38.7,1,0.11,0.36,0.2654166666666667
14,7,1,3,11.5,1,0.22,0.49,0.25958333333333333
16,7,1,3,18.7,3,0.46,0.19,0.25833333333333336
17,7,1,3,22.1,1,0.19,0.21,0.25833333333333336
17,7,1,3,-6.1,4,0.29,0.33,0.26166666666666666
20,7,1,3,22.5,2,0.38,0.23,0.26375
20,7,1,3,6.4,5,0.45,0.28,0.2729166666666667
20,7,1,3,23.1,4,0.45,0.33,0.27999999999999997
22,7,1,3,-7.7,4,0.45,0.13,0.285
22,7,1,3,33.9,4,0.11,0.45,0.2841666666666667
22,7,1,3,35.2,2,0.33,0.12,0.2791666666666667
0,8,2,3,4.6,3,0.47,0.13,0.29375
1,8,2,3,12.9,5,0.34,0.49,0.3025
1,8,2,3,33.4,3,0.25,0.17,0.2925
2,8,2,3,26.6,5,0.43,0.31,0.3033333333333333
3,8,2,3,26.2,3,0.11,0.42,0.295
5,8,2,3,12.3,3,0.41,0.44,0.29458333333333336
5,8,2,3,16.1,2,0.48,0.28,0.29624999999999996
7,8,2,3,-3.2,3,0.4,0.23,0.30125
8,8,2,3,39.0,5,0.43,0.22,0.3095833333333333
10,8,2,3,-2.9,3,0.36,0.12,0.3154166666666667
10,8,2,3,23.3,4,0.19,0.2,0.31833333333333336
11,8,2,3,32.9,3,0.36,0.13,0.325
12,8,2,3,8.3,1,0.14,0.11,0.3254166666666667
13,8,2,3,8.3,5,0.36,0.22,0.3358333333333334
13,8,2,3,26.0,2,0.15,0.46,0.3329166666666667
14,8,2,3,38.3,2,0.47,0.19,0.3333333333333333
18,8,2,3,-4.9,5,0.41,0.29,0.34249999999999997
22,8,2,3,28.9,5,0.13,0.38,0.33583333333333326
23,8,2,3,20.1,5,0.3,0.45,0.33249999999999996
2,9,3,3,23.6,2,0.12,0.45,0.31875
2,9,3,3,34.8,3,0.19,0.45,0.30791666666666667
3,9,3,3,17.0,4,0.31,0.11,0.3020833333333333
4,9,3,3,31.2,3,0.3,0.33,0.31
5,9,3,3,17.1,1,0.37,0.47,0.31166666666666665
6,9,3,3,30.3,1,0.16,0.34,0.29875
8,9,3,3,17.9,4,0.36,0.25,0.2995833333333333
10,9,3,3,30.4,1,0.3,0.43,0.3016666666666667
10,9,3,3,33.4,4,0.26,0.11,0.29458333333333336
10,9,3,3,15.0,1,0.16,0.41,0.2966666666666667
12,9,3,3,29.5,5,0.24,0.48,0.28958333333333336
13,9,3,3,33.7,3,0.4,0.4,0.28625
14,9,3,3,-10.0,2,0.14,0.43,0.27541666666666664
15,9,3,3,-6.2,4,0.18,0.36,0.265
16,9,3,3,-4.9,5,0.28,0.19,0.26166666666666666
16,9,3,3,-5.5,4,0.11,0.36,0.2583333333333333
17,9,3,3,11.0,4,0.33,0.14,0.25708333333333333
17,9,3,3,35.7,4,0.38,0.36,0.2670833333333333
18,9,3,3,12.6,1,0.44,0.15,0.2704166666666667
18,9,3,3,31.2,3,0.26,0.47,0.27499999999999997
19,9,3,3,34.1,1,0.48,0.41,0.2754166666666667
20,9,3,3,1.7,4,0.29,0.13,0.2704166666666667
21,9,3,3,-9.6,2,0.41,0.3,0.2820833333333333
22,9,3,3,33.4,5,0.17,0.12,0.27666666666666667
0,10,4,3,13.8,3,0.24,0.19,0.2816666666666667
2,10,4,3,4.0,4,0.19,0.31,0.2816666666666667
2,10,4,3,30.3,1,0.13,0.3,0.27416666666666667
2,10,4,3,21.8,4,0.12,0.37,0.26666666666666666
2,10,4,3,-5.7,5,0.3,0.16,0.26375
4,10,4,3,39.8,5,0.32,0.36,0.2704166666666667
8,10,4,3,13.2,4,0.3,0.3,0.2679166666666667
8,10,4,3,23.3,2,0.45,0.26,0.27416666666666667
9,10,4,3,20.2,3,0.4,0.16,0.27999999999999997
10,10,4,3,25.2,3,0.16,0.24,0.27999999999999997
10,10,4,3,-4.5,2,0.24,0.4,0.27999999999999997
11,10,4,3,29.4,3,0.31,0.14,0.27625
12,10,4,3,-1.3,4,0.13,0.18,0.2758333333333333
12,10,4,3,37.9,5,0.37,0.28,0.28375
12,10,4,3,-5.7,4,0.39,0.11,0.28833333333333333
12,10,4,3,-5.5,3,0.46,0.33,0.30291666666666667
12,10,4,3,-1.4,2,0.5,0.38,0.31
13,10,4,3,3.5,2,0.47,0.44,0.31375000000000003
13,10,4,3,26.5,2,0.2,0.26,0.30375
13,10,4,3,9.5,1,0.42,0.48,0.3104166666666667
13,10,4,3,-9.1,4,0.23,0.29,0.3
13,10,4,3,24.0,5,0.26,0.41,0.29875
14,10,4,3,6.7,1,0.48,0.17,0.3016666666666667
17,10,4,3,14.9,2,0.17,0.24,0.3016666666666667
18,10,4,3,12.9,2,0.39,0.19,0.30791666666666667
19,10,4,3,-4.5,3,0.11,0.13,0.3045833333333333
19,10,4,3,9.1,3,0.33,0.12,0.3129166666666667
20,10,4,3,21.0,2,0.21,0.3,0.31666666666666665
21,10,4,3,38.1,4,0.2,0.32,0.3125
21,10,4,3,21.6,3,0.29,0.3,0.31124999999999997
22,10,4,3,21.6,1,0.15,0.45,0.305
22,10,4,3,23.3,4,0.25,0.4,0.2966666666666667
22,10,4,3,37.6,2,0.34,0.16,0.2941666666666667
22,10,4,3,12.3,1,0.15,0.24,0.29375
23,10,4,3,1.2,4,0.39,0.31,0.3
0,11,5,3,9.2,2,0.25,0.13,0.29750000000000004
0,11,5,3,26.0,5,0.47,0.37,0.3116666666666667
4,11,5,3,16.2,1,0.24,0.39,0.30625
4,11,5,3,0.2,1,0.39,0.46,0.30624999999999997
5,11,5,3,27.1,4,0.26,0.5,0.29791666666666666
5,11,5,3,18.7,1,0.11,0.47,0.2816666666666667
7,11,5,3,28.4,4,0.31,0.2,0.27499999999999997
9,11,5,3,38.3,1,0.16,0.42,0.2733333333333333
9,11,5,3,22.9,5,0.17,0.23,0.26291666666666663
10,11,5,3,-2.4,5,0.21,0.26,0.26208333333333333
11,11,5,3,39.9,4,0.31,0.48,0.26416666666666666
11,11,5,3,16.7,2,0.22,0.17,0.25333333333333335
11,11,5,3,2.6,4,0.21,0.39,0.255
11,11,5,3,-4.9,2,0.3,0.11,0.25125
11,11,5,3,35.1,4,0.36,0.33,0.26166666666666666
12,11,5,3,26.3,4,0.19,0.21,0.25583333333333336
12,11,5,3,-6.1,1,0.15,0.2,0.25333333333333335
13,11,5,3,-9.7,3,0.27,0.29,0.25625000000000003
14,11,5,3,20.4,3,0.16,0.15,0.2508333333333333
14,11,5,3,19.7,3,0.37,0.25,0.25999999999999995
16,11,5,3,20.4,1,0.32,0.34,0.26291666666666663
16,11,5,3,-3.2,3,0.35,0.15,0.2633333333333333
16,11,5,3,11.4,1,0.45,0.39,0.2758333333333333
16,11,5,3,19.4,5,0.21,0.25,0.2683333333333333
18,11,5,3,-2.4,5,0.21,0.47,0.26666666666666666
21,11,5,3,7.0,1,0.23,0.24,0.25666666666666665
21,11,5,3,4.5,5,0.26,0.39,0.2575
21,11,5,3,19.6,2,0.42,0.26,0.25875
23,11,5,3,38.6,3,0.17,0.11,0.255
23,11,5,3,2.1,5,0.42,0.31,0.26791666666666664
0,12,6,3,-9.0,3,0.21,0.16,0.26375
0,12,6,3,8.2,3,0.28,0.17,0.26875
0,12,6,3,-1.2,3,0.38,0.21,0.2775
2,12,6,3,14.0,4,0.36,0.31,0.28375
3,12,6,3,21.5,5,0.22,0.22,0.27999999999999997
3,12,6,3,32.6,1,0.35,0.21,0.28541666666666665
3,12,6,3,33.2,5,0.12,0.3,0.2816666666666667
3,12,6,3,1.1,3,0.17,0.36,0.27625
4,12,6,3,-0.9,3,0.4,0.19,0.27791666666666665
5,12,6,3,28.1,3,0.4,0.15,0.2866666666666667
5,12,6,3,32.6,3,0.16,0.27,0.28708333333333336
6,12,6,3,16.1,4,0.41,0.16,0.29291666666666666
6,12,6,3,37.3,2,0.17,0.37,0.29333333333333333
6,12,6,3,29.9,3,0.41,0.32,0.295
7,12,6,3,22.1,2,0.37,0.35,0.2970833333333333
7,12,6,3,-2.8,1,0.17,0.45,0.28958333333333336
13,12,6,3,16.8,2,0.26,0.21,0.2816666666666667
14,12,6,3,24.2,2,0.11,0.21,0.2775
15,12,6,3,38.0,3,0.37,0.23,0.2841666666666667
15,12,6,3,34.3,5,0.12,0.26,0.27958333333333335
15,12,6,3,-1.1,1,0.2,0.42,0.27708333333333335
16,12,6,3,-6.8,1,0.11,0.17,0.26416666666666666
18,12,6,3,24.2,4,0.45,0.42,0.2758333333333333
18,12,6,3,32.0,4,0.11,0.21,0.2629166666666667
18,12,6,3,20.5,4,0.37,0.28,0.26958333333333334
19,12,6,3,9.6,5,0.18,0.38,0.2654166666666667
19,12,6,3,-6.6,5,0.2,0.36,0.2579166666666667
20,12,6,3,34.8,4,0.29,0.22,0.255
20,12,6,3,18.5,4,0.17,0.35,0.2529166666666667
20,12,6,3,26.6,4,0.18,0.12,0.24583333333333335
22,12,6,3,4.1,4,0.19,0.17,0.24875000000000003
23,12,6,3,15.5,5,0.44,0.4,0.26
23,12,6,3,-7.3,3,0.38,0.4,0.25916666666666666
0,13,0,3,11.1,5,0.45,0.16,0.26125
0,13,0,3,14.5,4,0.21,0.41,0.2633333333333333
0,13,0,3,19.8,3,0.37,0.17,0.26166666666666666
0,13,0,3,29.5,1,0.48,0.41,0.27458333333333335
1,13,0,3,19.7,1,0.17,0.37,0.26458333333333334
3,13,0,3,15.4,1,0.31,0.17,0.26208333333333333
4,13,0,3,5.2,5,0.27,0.26,0.26625000000000004
6,13,0,3,35.5,5,0.25,0.11,0.26583333333333337
6,13,0,3,24.1,2,0.12,0.37,0.26625000000000004
6,13,0,3,-1.1,5,0.29,0.12,0.26291666666666663
7,13,0,3,19.9,4,0.3,0.2,0.2704166666666667
8,13,0,3,21.3,1,0.29,0.11,0.27416666666666667
8,13,0,3,23.2,4,0.22,0.45,0.27875
9,13,0,3,8.5,4,0.36,0.11,0.27499999999999997
11,13,0,3,5.2,4,0.47,0.37,0.29
11,13,0,3,36.1,2,0.46,0.18,0.29375
12,13,0,3,-4.1,5,0.31,0.2,0.29916666666666664
12,13,0,3,37.9,3,0.18,0.29,0.29833333333333334
12,13,0,3,8.5,1,0.39,0.17,0.3025
13,13,0,3,39.9,3,0.41,0.18,0.3125
13,13,0,3,39.1,1,0.15,0.19,0.31124999999999997
15,13,0,3,28.2,2,0.42,0.44,0.3208333333333333
15,13,0,3,33.0,2,0.24,0.38,0.3125
15,13,0,3,-7.3,1,0.12,0.45,0.3016666666666667
16,13,0,3,14.7,3,0.19,0.21,0.29083333333333333
17,13,0,3,0.5,5,0.5,0.37,0.30291666666666667
20,13,0,3,25.2,5,0.15,0.48,0.29375
20,13,0,3,30.9,3,0.47,0.17,0.2933333333333333
21,13,0,3,29.9,4,0.46,0.31,0.3054166666666666
22,13,0,3,24.4,3,0.26,0.27,0.30333333333333334
23,13,0,3,-3.8,5,0.17,0.25,0.29916666666666664
0,14,1,3,29.1,3,0.27,0.12,0.3
4,14,1,3,36.8,1,0.23,0.29,0.3045833333333334
4,14,1,3,11.6,4,0.3,0.3,0.305
4,14,1,3,25.2,4,0.36,0.29,0.3075
5,14,1,3,-1.2,1,0.41,0.22,0.31249999999999994
6,14,1,3,4.6,2,0.12,0.36,0.3083333333333333
7,14,1,3,25.6,3,0.15,0.47,0.2995833333333333
12,14,1,3,30.8,3,0.13,0.46,0.28541666666666665
12,14,1,3,10.0,5,0.32,0.31,0.27958333333333335
14,14,1,3,24.0,4,0.44,0.18,0.285
14,14,1,3,26.2,4,0.4,0.39,0.29416666666666663
15,14,1,3,11.9,2,0.47,0.41,0.2975
16,14,1,3,34.8,5,0.28,0.15,0.2920833333333333
16,14,1,3,1.5,2,0.35,0.42,0.30041666666666667
18,14,1,3,2.2,4,0.34,0.24,0.29708333333333337
19,14,1,3,39.3,1,0.18,0.12,0.29458333333333336
22,14,1,3,9.6,2,0.15,0.19,0.29583333333333334
22,14,1,3,-2.0,1,0.47,0.5,0.3075
22,14,1,3,36.6,1,0.18,0.15,0.29416666666666663
1,15,2,3,29.2,3,0.3,0.47,0.30041666666666667
3,15,2,3,21.3,2,0.5,0.46,0.3016666666666667
4,15,2,3,12.3,5,0.46,0.26,0.3016666666666667
4,15,2,3,12.5,5,0.43,0.17,0.30875
4,15,2,3,33.9,1,0.15,0.27,0.30791666666666667
5,15,2,3,2.1,3,0.49,0.23,0.31708333333333333
5,15,2,3,15.6,1,0.35,0.3,0.32208333333333333
5,15,2,3,34.3,4,0.4,0.36,0.32625
9,15,2,3,-9.2,1,0.14,0.41,0.31708333333333333
11,15,2,3,-5.3,2,0.24,0.12,0.31
11,15,2,3,16.3,5,0.38,0.15,0.32083333333333336
11,15,2,3,-1.3,5,0.37,0.13,0.33
12,15,2,3,21.7,2,0.45,0.32,0.3433333333333333
12,15,2,3,31.0,2,0.17,0.44,0.33708333333333335
14,15,2,3,-3.4,1,0.18,0.4,0.32625
15,15,2,3,20.3,2,0.31,0.47,0.3225
17,15,2,3,11.9,1,0.25,0.28,0.31333333333333335
18,15,2,3,33.3,5,0.13,0.35,0.3070833333333333
20,15,2,3,31.1,3,0.39,0.34,0.30875
20,15,2,3,8.3,3,0.46,0.18,0.31375000000000003
22,15,2,3,32.7,5,0.14,0.15,0.3120833333333333
23,15,2,3,25.7,2,0.48,0.47,0.32583333333333336
23,15,2,3,32.3,2,0.47,0.18,0.3258333333333333
2,16,3,3,29.5,4,0.34,0.3,0.3325
3,16,3,3,11.3,2,0.46,0.5,0.33916666666666667
4,16,3,3,-6.4,2,0.23,0.46,0.3279166666666667
5,16,3,3,-1.8,5,0.36,0.43,0.32375000000000004
5,16,3,3,26.8,5,0.42,0.15,0.3233333333333333
6,16,3,3,13.9,1,0.17,0.49,0.32416666666666666
6,16,3,3,14.2,5,0.22,0.35,0.3129166666666667
6,16,3,3,16.5,4,0.15,0.4,0.3045833333333334
7,16,3,3,31.7,2,0.42,0.14,0.30541666666666667
9,16,3,3,32.5,4,0.45,0.24,0.31833333333333336
9,16,3,3,-1.7,2,0.48,0.38,0.3283333333333333
10,16,3,3,8.6,5,0.42,0.37,0.33
10,16,3,3,19.3,1,0.35,0.45,0.32916666666666666
10,16,3,3,28.6,5,0.15,0.17,0.31666666666666665
10,16,3,3,39.7,4,0.45,0.18,0.3283333333333333
11,16,3,3,-2.3,3,0.26,0.31,0.33166666666666667
15,16,3,3,20.3,1,0.13,0.25,0.32416666666666666
16,16,3,3,19.4,2,0.48,0.13,0.33375
17,16,3,3,2.6,4,0.22,0.39,0.33749999999999997
18,16,3,3,-2.0,5,0.34,0.46,0.3354166666666667
18,16,3,3,-7.0,5,0.26,0.14,0.32708333333333334
18,16,3,3,15.6,3,0.3,0.48,0.33375
19,16,3,3,26.7,3,0.45,0.47,0.3325
19,16,3,3,-1.2,3,0.28,0.34,0.32458333333333333
20,16,3,3,39.9,2,0.43,0.46,0.3283333333333333
21,16,3,3,-1.5,2,0.49,0.23,0.3295833333333333
22,16,3,3,33.8,1,0.26,0.36,0.33083333333333337
0,17,4,3,0.8,2,0.31,0.42,0.32875
0,17,4,3,-3.9,4,0.12,0.17,0.31625
1,17,4,3,6.4,5,0.37,0.22,0.32458333333333333
3,17,4,3,-6.2,3,0.27,0.15,0.32666666666666666
3,17,4,3,8.7,2,0.29,0.42,0.33249999999999996
3,17,4,3,15.6,2,0.14,0.45,0.32083333333333336
3,17,4,3,17.4,3,0.36,0.48,0.31708333333333333
4,17,4,3,37.3,5,0.11,0.42,0.3016666666666667
4,17,4,3,25.9,1,0.33,0.35,0.29791666666666666
4,17,4,3,8.6,2,0.24,0.15,0.29333333333333333
5,17,4,3,-9.7,1,0.3,0.45,0.29958333333333337
7,17,4,3,20.9,4,0.44,0.26,0.29916666666666664
8,17,4,3,30.7,1,0.5,0.13,0.30916666666666665
8,17,4,3,-7.3,3,0.14,0.48,0.3095833333333334
9,17,4,3,-2.0,3,0.31,0.22,0.3025
9,17,4,3,3.3,2,0.35,0.34,0.30791666666666667
11,17,4,3,1.3,3,0.16,0.26,0.30041666666666667
12,17,4,3,39.2,1,0.39,0.3,0.30583333333333335
13,17,4,3,-1.9,1,0.48,0.45,0.3133333333333333
14,17,4,3,10.6,3,0.21,0.28,0.3033333333333333
15,17,4,3,31.8,2,0.48,0.43,0.3116666666666667
15,17,4,3,-8.5,5,0.45,0.49,0.3125
18,17,4,3,18.3,2,0.2,0.26,0.30041666666666667
21,17,4,3,13.7,5,0.11,0.31,0.29416666666666663
22,17,4,3,7.2,3,0.23,0.12,0.29083333333333333
22,17,4,3,30.0,4,0.14,0.37,0.2916666666666667
0,18,5,3,3.1,4,0.33,0.27,0.29
0,18,5,3,23.9,3,0.3,0.29,0.29125
1,18,5,3,17.9,1,0.27,0.14,0.2904166666666667
2,18,5,3,13.4,3,0.46,0.36,0.30375
2,18,5,3,29.4,1,0.11,0.11,0.29333333333333333
3,18,5,3,21.3,2,0.1,0.33,0.29291666666666666
6,18,5,3,35.2,3,0.49,0.24,0.2995833333333333
7,18,5,3,-8.5,5,0.47,0.3,0.30916666666666665
8,18,5,3,33.0,4,0.32,0.44,0.31
8,18,5,3,35.3,4,0.16,0.5,0.29833333333333334
8,18,5,3,7.1,3,0.23,0.14,0.28708333333333336
10,18,5,3,-0.9,3,0.34,0.31,0.29541666666666666
11,18,5,3,27.2,3,0.4,0.35,0.2991666666666667
12,18,5,3,23.4,3,0.39,0.16,0.30083333333333334
13,18,5,3,31.9,4,0.35,0.39,0.30875
14,18,5,3,37.2,5,0.48,0.48,0.3125
15,18,5,3,38.7,5,0.25,0.21,0.30291666666666667
15,18,5,3,-4.3,3,0.21,0.48,0.30291666666666667
15,18,5,3,37.6,4,0.11,0.45,0.2875
16,18,5,3,10.3,4,0.11,0.2,0.2733333333333333
17,18,5,3,9.2,1,0.2,0.11,0.2733333333333334
18,18,5,3,13.4,2,0.21,0.23,0.2775
19,18,5,3,21.3,4,0.5,0.14,0.28875
20,18,5,3,-8.7,1,0.38,0.33,0.29875
21,18,5,3,23.4,3,0.47,0.3,0.3045833333333333
21,18,5,3,17.1,3,0.24,0.27,0.3020833333333333
22,18,5,3,21.1,2,0.15,0.46,0.2970833333333333
22,18,5,3,-6.6,4,0.22,0.11,0.2870833333333333
22,18,5,3,37.6,5,0.2,0.1,0.29083333333333333
23,18,5,3,5.4,5,0.48,0.49,0.30666666666666664
23,18,5,3,14.8,2,0.17,0.47,0.29333333333333333
23,18,5,3,19.4,2,0.17,0.32,0.2808333333333333
0,19,6,3,-2.9,4,0.17,0.16,0.27458333333333335
1,19,6,3,3.0,3,0.27,0.23,0.2791666666666667
1,19,6,3,9.2,4,0.49,0.34,0.29
4,19,6,3,-2.9,3,0.42,0.4,0.29333333333333333
4,19,6,3,33.2,5,0.42,0.39,0.29416666666666663
4,19,6,3,16.9,4,0.46,0.35,0.2970833333333333
5,19,6,3,21.5,1,0.16,0.48,0.2891666666666667
6,19,6,3,4.7,5,0.46,0.25,0.28833333333333333
6,19,6,3,23.8,3,0.24,0.21,0.28791666666666665
7,19,6,3,24.6,5,0.13,0.11,0.28458333333333335
8,19,6,3,-4.0,1,0.33,0.11,0.29375
8,19,6,3,37.5,3,0.39,0.2,0.30541666666666667
10,19,6,3,-4.1,1,0.43,0.21,0.315
10,19,6,3,12.7,1,0.13,0.5,0.3116666666666667
10,19,6,3,10.1,4,0.43,0.38,0.30875
13,19,6,3,29.1,5,0.34,0.47,0.3070833333333333
14,19,6,3,9.1,5,0.47,0.24,0.3070833333333333
14,19,6,3,32.2,1,0.49,0.15,0.3175
14,19,6,3,9.3,4,0.35,0.22,0.32583333333333336
