hour,day,weekday,month,Outdoor Temperature (C),Household Size,lag_1,lag_24,rolling_mean_24
21,22,6,10,11.1,1,0.46,0.46,0.46
15,2,3,11,6.5,5,0.46,0.46,0.46
6,6,0,11,35.3,5,0.46,0.46,0.46
15,14,1,11,34.2,1,0.46,0.46,0.46
20,24,4,11,28.3,2,0.46,0.46,0.46
12,30,3,11,16.9,1,0.46,0.46,0.46
8,5,1,12,-5.6,5,0.46,0.46,0.46
6,10,6,12,2.5,4,0.46,0.46,0.46
22,13,2,12,31.7,2,0.46,0.46,0.46
6,15,4,12,30.6,3,0.46,0.46,0.46
7,18,0,12,10.0,3,0.46,0.46,0.46
15,19,1,12,26.1,5,0.46,0.46,0.46
10,20,4,1,-7.7,5,0.46,0.46,0.46
16,29,6,1,-0.8,2,0.47,0.46,0.4604166666666667
14,2,3,2,-6.1,5,0.47,0.46,0.4608333333333334
11,13,0,2,7.9,2,0.47,0.46,0.46125
3,17,4,2,35.1,1,0.47,0.46,0.4616666666666667
17,25,5,2,20.7,3,0.47,0.46,0.46208333333333335
16,28,1,2,25.6,3,0.47,0.46,0.4625000000000001
5,6,0,3,26.8,2,0.47,0.46,0.46291666666666664
2,8,2,3,22.3,3,0.47,0.46,0.4633333333333333
7,16,3,3,-5.8,5,0.47,0.46,0.46375000000000005
9,29,2,3,22.8,5,0.47,0.46,0.4641666666666666
14,9,6,4,34.6,3,0.47,0.46,0.46458333333333335
10,12,2,4,11.7,5,0.47,0.46,0.465
17,12,2,4,27.0,4,0.47,0.46,0.46541666666666665
10,25,1,4,5.3,5,0.47,0.46,0.4658333333333333
19,2,1,5,-1.9,5,0.47,0.46,0.46625
20,6,5,5,31.7,3,0.47,0.46,0.4666666666666666
0,16,1,5,23.4,3,0.47,0.46,0.46708333333333335
13,17,2,5,30.7,2,0.47,0.46,0.46749999999999997
21,24,2,5,9.0,3,0.47,0.46,0.4679166666666667
4,4,6,6,-4.9,1,0.47,0.46,0.4683333333333333
6,15,3,6,35.9,2,0.47,0.46,0.46875
5,18,6,6,-6.6,3,0.47,0.46,0.4691666666666667
1,21,2,6,26.9,1,0.47,0.46,0.4695833333333333
7,24,5,6,22.7,1,0.47,0.47,0.47
0,29,3,6,34.9,4,0.47,0.47,0.47
11,18,1,7,34.7,5,0.47,0.47,0.47
9,21,4,7,37.7,2,0.47,0.47,0.47
15,23,6,7,31.2,4,0.47,0.47,0.47
16,12,5,8,15.3,2,0.47,0.47,0.47
23,12,5,8,15.1,5,0.47,0.47,0.47
12,14,0,8,22.6,2,0.47,0.47,0.47
20,18,4,8,3.1,5,0.47,0.47,0.47
11,27,6,8,-2.2,1,0.47,0.47,0.47
6,30,2,8,12.2,1,0.47,0.47,0.47
8,4,0,9,17.4,3,0.47,0.47,0.47
23,18,0,9,6.2,5,0.47,0.47,0.47
20,20,2,9,17.9,3,0.47,0.47,0.47
4,26,1,9,33.7,4,0.47,0.47,0.47
6,19,3,10,31.8,3,0.47,0.47,0.47
10,20,4,10,-3.1,1,0.47,0.47,0.47
5,23,0,10,0.2,5,0.47,0.47,0.47
22,24,1,10,3.2,2,0.47,0.47,0.47
3,10,4,11,18.2,1,0.47,0.47,0.47
17,23,3,11,20.4,5,0.47,0.47,0.47
13,27,0,11,7.1,2,0.47,0.47,0.47
7,4,0,12,37.8,5,0.47,0.47,0.47
19,11,0,12,37.5,3,0.47,0.47,0.47
20,1,0,1,-6.0,2,0.47,0.47,0.47
12,13,4,1,13.4,5,0.47,0.47,0.47
5,18,2,1,28.4,4,0.48,0.47,0.47041666666666665
23,27,4,1,5.6,4,0.48,0.47,0.47083333333333327
18,1,2,2,12.4,2,0.48,0.47,0.47124999999999995
21,17,4,2,22.4,2,0.48,0.47,0.4716666666666667
11,23,3,2,-6.0,2,0.48,0.47,0.47208333333333324
14,14,1,3,24.6,4,0.48,0.47,0.4725
2,25,5,3,37.6,3,0.48,0.47,0.47291666666666665
0,26,6,3,25.6,2,0.48,0.47,0.47333333333333333
19,28,1,3,16.9,3,0.48,0.47,0.47374999999999995
1,1,5,4,36.2,1,0.48,0.47,0.4741666666666666
5,10,0,4,36.5,1,0.48,0.47,0.4745833333333333
13,11,1,4,-0.5,3,0.48,0.47,0.47500000000000003
9,20,3,4,38.4,1,0.48,0.47,0.4754166666666666
13,20,3,4,12.6,1,0.48,0.47,0.47583333333333333
22,21,4,4,31.2,5,0.48,0.47,0.47625
8,26,2,4,-9.2,1,0.48,0.47,0.4766666666666666
6,4,3,5,-2.2,1,0.48,0.47,0.4770833333333333
21,4,3,5,31.9,5,0.48,0.47,0.4775
2,8,0,5,11.5,5,0.48,0.47,0.4779166666666666
6,8,0,5,-5.9,5,0.48,0.47,0.47833333333333333
1,14,6,5,16.9,2,0.48,0.47,0.47874999999999995
16,21,6,5,10.9,1,0.48,0.47,0.4791666666666667
23,26,4,5,-5.3,1,0.48,0.47,0.4795833333333333
1,4,6,6,-7.6,2,0.48,0.48,0.48
19,10,5,6,31.8,4,0.48,0.48,0.48
3,11,6,6,17.1,4,0.48,0.48,0.48
14,11,6,6,19.1,1,0.48,0.48,0.48
0,19,0,6,33.7,2,0.48,0.48,0.48
22,5,2,7,12.0,1,0.48,0.48,0.48
3,11,1,7,-8.4,5,0.48,0.48,0.48
15,19,2,7,13.7,3,0.48,0.48,0.48
18,27,3,7,-5.5,4,0.48,0.48,0.48
17,9,2,8,-8.9,2,0.48,0.48,0.48
8,10,3,8,2.6,5,0.48,0.48,0.48
6,16,2,8,18.4,4,0.48,0.48,0.48
14,23,2,8,15.8,4,0.48,0.48,0.48
22,28,0,8,23.9,5,0.48,0.48,0.48
1,2,5,9,17.5,4,0.48,0.48,0.48
22,6,2,9,26.5,4,0.48,0.48,0.48
23,12,1,9,14.1,4,0.48,0.48,0.48
10,14,3,9,17.4,5,0.48,0.48,0.48
15,16,5,9,-0.9,4,0.48,0.48,0.48
3,20,2,9,10.7,4,0.48,0.48,0.48
5,21,3,9,13.5,3,0.48,0.48,0.48
9,23,5,9,-2.7,5,0.48,0.48,0.48
3,26,1,9,24.7,2,0.48,0.48,0.48
7,1,6,10,6.0,4,0.48,0.48,0.48
5,7,5,10,22.8,4,0.48,0.48,0.48
13,12,3,10,24.6,4,0.48,0.48,0.48
16,16,0,10,-7.5,4,0.48,0.48,0.48
22,18,2,10,-8.3,1,0.48,0.48,0.48
11,20,4,10,20.8,2,0.48,0.48,0.48
5,21,5,10,0.3,1,0.48,0.48,0.48
3,24,1,10,7.3,2,0.48,0.48,0.48
23,29,6,10,34.9,2,0.48,0.48,0.48
1,30,0,10,19.0,4,0.48,0.48,0.48
3,2,3,11,36.5,2,0.48,0.48,0.48
2,3,4,11,12.5,3,0.48,0.48,0.48
2,11,5,11,13.2,3,0.48,0.48,0.48
3,15,2,11,15.8,5,0.48,0.48,0.48
13,16,3,11,15.3,3,0.48,0.48,0.48
8,19,6,11,2.4,3,0.48,0.48,0.48
8,7,3,12,24.2,1,0.48,0.48,0.48
3,11,0,12,27.0,4,0.48,0.48,0.48
9,29,4,12,14.1,3,0.48,0.48,0.48
10,23,0,1,12.3,4,0.48,0.48,0.48
3,6,0,2,-8.4,2,0.49,0.48,0.48041666666666666
17,13,0,2,37.5,5,0.49,0.48,0.4808333333333333
2,16,3,2,13.0,2,0.49,0.48,0.48125
22,24,4,2,16.3,2,0.49,0.48,0.4816666666666667
3,27,0,2,17.3,1,0.49,0.48,0.48208333333333336
6,27,0,2,27.2,1,0.49,0.48,0.48249999999999993
3,2,3,3,9.8,2,0.49,0.48,0.48291666666666666
4,3,4,3,31.0,2,0.49,0.48,0.48333333333333334
5,7,1,3,23.5,2,0.49,0.48,0.48374999999999996
22,10,4,3,16.8,1,0.49,0.48,0.48416666666666663
21,12,6,3,2.7,1,0.49,0.48,0.48458333333333337
9,17,4,3,24.1,4,0.49,0.48,0.48500000000000004
21,17,4,3,18.0,1,0.49,0.48,0.48541666666666666
21,21,1,3,10.8,4,0.49,0.48,0.4858333333333333
1,7,4,4,7.3,2,0.49,0.48,0.48625
18,16,6,4,38.8,2,0.49,0.48,0.48666666666666664
18,19,2,4,6.5,1,0.49,0.48,0.4870833333333333
23,21,4,4,-4.0,2,0.49,0.48,0.4875
0,23,6,4,5.3,5,0.49,0.48,0.4879166666666667
19,23,6,4,36.6,3,0.49,0.48,0.48833333333333334
15,26,2,4,30.7,5,0.49,0.48,0.48875
13,8,0,5,33.9,3,0.49,0.48,0.4891666666666666
13,2,4,6,37.8,5,0.49,0.48,0.4895833333333333
13,4,6,6,-5.3,2,0.49,0.49,0.49
0,6,1,6,10.7,1,0.49,0.49,0.49
18,11,6,6,-1.8,2,0.49,0.49,0.49
22,17,5,6,37.6,3,0.49,0.49,0.49
4,21,2,6,21.2,4,0.49,0.49,0.49
19,28,2,6,37.4,1,0.49,0.49,0.49
2,2,6,7,0.3,5,0.49,0.49,0.49
21,11,1,7,15.8,4,0.49,0.49,0.49
10,18,1,7,8.2,1,0.49,0.49,0.49
14,27,3,7,28.1,2,0.49,0.49,0.49
9,5,5,8,30.7,3,0.49,0.49,0.49
9,16,2,8,22.3,1,0.49,0.49,0.49
8,30,2,8,36.4,5,0.49,0.49,0.49
22,31,3,8,35.6,5,0.49,0.49,0.49
21,5,1,9,-0.8,5,0.49,0.49,0.49
6,6,2,9,34.0,5,0.49,0.49,0.49
17,7,3,9,21.4,3,0.49,0.49,0.49
17,13,2,9,10.5,1,0.49,0.49,0.49
10,15,4,9,-9.7,5,0.49,0.49,0.49
16,17,6,9,29.0,4,0.49,0.49,0.49
10,29,4,9,8.0,1,0.49,0.49,0.49
4,13,4,10,35.1,3,0.49,0.49,0.49
5,16,0,10,15.0,1,0.49,0.49,0.49
12,11,5,11,18.8,3,0.49,0.49,0.49
3,14,3,12,11.5,2,0.49,0.49,0.49
0,29,4,12,14.5,3,0.49,0.49,0.49
0,29,4,12,16.0,5,0.49,0.49,0.49
23,30,5,12,4.7,2,0.49,0.49,0.49
6,2,3,2,15.9,4,0.49,0.49,0.49
12,7,1,2,9.5,4,0.5,0.49,0.49041666666666667
17,12,6,2,4.3,5,0.5,0.49,0.4908333333333334
0,20,0,2,22.8,4,0.5,0.49,0.49125
7,25,5,2,-8.5,1,0.5,0.49,0.4916666666666667
16,27,0,2,7.1,3,0.5,0.49,0.4920833333333334
5,12,6,3,4.5,2,0.5,0.49,0.4925
15,17,4,3,32.3,1,0.5,0.49,0.49291666666666667
15,19,6,3,-6.4,4,0.5,0.49,0.49333333333333335
22,20,0,3,2.7,2,0.5,0.49,0.49374999999999997
4,17,0,4,34.6,1,0.5,0.49,0.4941666666666667
1,29,5,4,-0.7,3,0.5,0.49,0.4945833333333334
16,16,1,5,5.1,1,0.5,0.49,0.49500000000000005
23,17,2,5,-2.2,4,0.5,0.49,0.49541666666666667
20,22,0,5,26.2,2,0.5,0.49,0.49583333333333335
9,24,2,5,36.8,3,0.5,0.49,0.49625
22,25,3,5,21.5,3,0.5,0.49,0.49666666666666665
3,1,3,6,29.3,5,0.5,0.49,0.4970833333333333
3,5,0,6,0.7,4,0.5,0.49,0.49750000000000005
23,12,0,6,-5.6,4,0.5,0.49,0.49791666666666673
2,20,1,6,33.1,1,0.5,0.49,0.49833333333333335
13,3,0,7,33.1,2,0.5,0.49,0.49875
5,16,6,7,3.3,1,0.5,0.49,0.4991666666666667
11,16,6,7,32.6,4,0.5,0.49,0.4995833333333333
16,20,3,7,-5.6,3,0.5,0.5,0.5
1,25,1,7,19.6,4,0.5,0.5,0.5
19,27,3,7,23.0,2,0.5,0.5,0.5
18,30,6,7,17.4,3,0.5,0.5,0.5
16,2,2,8,30.1,3,0.5,0.5,0.5
2,17,3,8,34.6,2,0.5,0.5,0.5
7,4,0,9,20.9,1,0.5,0.5,0.5
22,12,1,9,38.0,1,0.5,0.5,0.5
18,24,6,9,35.2,2,0.5,0.5,0.5
22,15,6,10,2.5,5,0.5,0.5,0.5
0,27,4,10,21.0,4,0.5,0.5,0.5
8,27,4,10,-1.1,3,0.5,0.5,0.5
2,30,0,10,12.5,4,0.5,0.5,0.5
21,31,1,10,32.0,1,0.5,0.5,0.5
20,11,5,11,29.2,3,0.5,0.5,0.5
23,12,6,11,39.7,1,0.5,0.5,0.5
22,30,3,11,24.0,3,0.5,0.5,0.5
19,5,1,12,23.7,5,0.5,0.5,0.5
7,6,2,12,26.0,1,0.5,0.5,0.5
3,10,6,12,-1.1,1,0.5,0.5,0.5
8,10,6,12,5.9,2,0.5,0.5,0.5
18,11,0,12,14.7,4,0.5,0.5,0.5
2,17,6,12,4.2,4,0.5,0.5,0.5
21,23,5,12,-2.5,3,0.5,0.5,0.5
21,27,2,12,-9.7,2,0.5,0.5,0.5
23,28,3,12,6.1,3,0.5,0.5,0.5
23,1,0,1,13.2,5,0.5,0.5,0.5
2,13,4,1,16.2,5,0.5,0.5,0.5
10,15,6,1,28.5,1,0.51,0.5,0.5004166666666666
4,25,2,1,2.2,5,0.51,0.5,0.5008333333333334
23,28,1,2,-7.1,2,0.51,0.5,0.50125
19,9,3,3,23.3,4,0.51,0.5,0.5016666666666666
22,10,4,3,23.4,5,0.51,0.5,0.5020833333333333
8,19,6,3,34.6,5,0.51,0.5,0.5025
15,28,1,3,36.6,3,0.51,0.5,0.5029166666666667
18,1,5,4,34.4,5,0.51,0.5,0.5033333333333333
1,7,4,4,24.8,5,0.51,0.5,0.50375
16,12,2,4,-2.7,2,0.51,0.5,0.5041666666666667
1,15,5,4,22.8,2,0.51,0.5,0.5045833333333333
2,19,2,4,30.9,4,0.51,0.5,0.505
13,23,6,4,26.2,2,0.51,0.5,0.5054166666666666
17,24,0,4,-9.6,2,0.51,0.5,0.5058333333333332
17,27,3,4,27.2,1,0.51,0.5,0.50625
8,12,4,5,17.6,4,0.51,0.5,0.5066666666666667
15,18,3,5,22.3,2,0.51,0.5,0.5070833333333333
9,30,1,5,28.2,3,0.51,0.5,0.5075
21,6,1,6,38.4,1,0.51,0.5,0.5079166666666667
7,12,0,6,32.0,3,0.51,0.5,0.5083333333333333
22,12,0,6,-2.2,1,0.51,0.5,0.5087499999999999
0,17,5,6,38.4,5,0.51,0.5,0.5091666666666667
18,30,4,6,18.4,4,0.51,0.5,0.5095833333333334
21,17,0,7,21.8,1,0.51,0.51,0.51
22,29,5,7,27.9,2,0.51,0.51,0.51
2,2,2,8,28.4,2,0.51,0.51,0.51
1,6,6,8,39.4,4,0.51,0.51,0.51
2,10,3,8,27.0,4,0.51,0.51,0.51
2,12,5,8,25.3,1,0.51,0.51,0.51
14,16,2,8,16.8,4,0.51,0.51,0.51
3,23,2,8,16.3,2,0.51,0.51,0.51
1,24,3,8,39.4,4,0.51,0.51,0.51
4,25,4,8,23.2,2,0.51,0.51,0.51
6,3,6,9,23.6,3,0.51,0.51,0.51
12,4,0,9,10.0,5,0.51,0.51,0.51
20,14,3,9,26.6,3,0.51,0.51,0.51
4,16,5,9,25.2,4,0.51,0.51,0.51
7,20,2,9,20.4,2,0.51,0.51,0.51
23,5,3,10,7.7,1,0.51,0.51,0.51
17,12,3,10,-8.2,2,0.51,0.51,0.51
13,20,4,10,37.7,5,0.51,0.51,0.51
11,5,6,11,30.6,5,0.51,0.51,0.51
0,6,0,11,7.5,4,0.51,0.51,0.51
8,7,1,11,20.5,5,0.51,0.51,0.51
16,17,6,12,-5.8,1,0.51,0.51,0.51
3,18,0,12,1.0,2,0.51,0.51,0.51
7,27,2,12,0.5,1,0.51,0.51,0.51
15,6,4,1,24.2,4,0.51,0.51,0.51
6,22,6,1,37.9,5,0.52,0.51,0.5104166666666666
9,24,1,1,39.1,4,0.52,0.51,0.5108333333333334
16,1,2,2,22.9,2,0.52,0.51,0.51125
1,2,3,2,-2.5,5,0.52,0.51,0.5116666666666667
18,2,3,2,13.8,5,0.52,0.51,0.5120833333333333
3,10,4,2,3.6,5,0.52,0.51,0.5125000000000001
12,16,3,2,35.3,3,0.52,0.51,0.5129166666666666
22,23,3,2,24.4,3,0.52,0.51,0.5133333333333333
7,24,4,3,26.0,3,0.52,0.51,0.51375
17,25,5,3,33.2,5,0.52,0.51,0.5141666666666667
23,25,5,3,22.6,3,0.52,0.51,0.5145833333333333
6,4,1,4,4.7,1,0.52,0.51,0.515
21,4,1,4,-7.6,5,0.52,0.51,0.5154166666666667
11,13,3,4,25.3,3,0.52,0.51,0.5158333333333334
22,24,0,4,15.4,2,0.52,0.51,0.51625
17,29,5,4,32.7,2,0.52,0.51,0.5166666666666667
13,3,2,5,-5.5,4,0.52,0.51,0.5170833333333333
21,6,5,5,26.0,3,0.52,0.51,0.5175
15,7,6,5,32.5,4,0.52,0.51,0.5179166666666667
1,11,3,5,39.8,1,0.52,0.51,0.5183333333333334
22,17,2,5,36.2,2,0.52,0.51,0.51875
9,3,5,6,-7.5,3,0.52,0.51,0.5191666666666667
21,5,0,6,2.9,3,0.52,0.51,0.5195833333333333
10,8,3,6,20.8,4,0.52,0.52,0.52
20,11,6,6,6.9,5,0.52,0.52,0.52
23,3,0,7,-9.9,2,0.52,0.52,0.52
10,12,2,7,36.2,2,0.52,0.52,0.52
20,14,4,7,9.8,5,0.52,0.52,0.52
22,20,3,7,18.0,3,0.52,0.52,0.52
22,31,0,7,36.8,2,0.52,0.52,0.52
19,2,2,8,27.3,3,0.52,0.52,0.52
7,3,3,8,24.8,3,0.52,0.52,0.52
13,13,6,8,-9.5,5,0.52,0.52,0.52
8,18,4,8,32.6,2,0.52,0.52,0.52
22,22,1,8,9.7,4,0.52,0.52,0.52
1,29,1,8,38.9,5,0.52,0.52,0.52
11,31,3,8,-9.1,2,0.52,0.52,0.52
18,31,3,8,25.5,5,0.52,0.52,0.52
14,1,4,9,19.9,3,0.52,0.52,0.52
15,1,4,9,-6.1,1,0.52,0.52,0.52
22,7,3,9,7.4,3,0.52,0.52,0.52
23,8,4,9,8.3,3,0.52,0.52,0.52
4,14,3,9,30.3,5,0.52,0.52,0.52
10,19,1,9,27.6,3,0.52,0.52,0.52
11,2,0,10,27.7,3,0.52,0.52,0.52
12,6,4,10,19.7,4,0.52,0.52,0.52
1,8,6,10,34.7,2,0.52,0.52,0.52
21,27,4,10,28.2,2,0.52,0.52,0.52
5,7,1,11,7.0,3,0.52,0.52,0.52
8,13,0,11,27.9,1,0.52,0.52,0.52
5,26,6,11,29.4,3,0.52,0.52,0.52
12,5,1,12,23.3,2,0.52,0.52,0.52
14,7,3,12,-0.1,5,0.52,0.52,0.52
4,8,4,12,20.5,1,0.52,0.52,0.52
18,8,4,12,20.3,3,0.52,0.52,0.52
8,15,4,12,-5.4,4,0.52,0.52,0.52
21,16,5,12,14.2,4,0.52,0.52,0.52
3,26,1,12,22.0,3,0.52,0.52,0.52
13,26,1,12,-9.8,2,0.52,0.52,0.52
6,11,2,1,37.3,4,0.52,0.52,0.52
16,12,3,1,18.0,1,0.53,0.52,0.5204166666666666
0,13,4,1,11.8,2,0.53,0.52,0.5208333333333334
4,13,4,1,39.1,1,0.53,0.52,0.5212500000000001
16,20,4,1,33.1,3,0.53,0.52,0.5216666666666666
15,22,6,1,8.3,1,0.53,0.52,0.5220833333333333
18,26,3,1,20.4,1,0.53,0.52,0.5225000000000001
2,5,6,2,-9.6,4,0.53,0.52,0.5229166666666667
5,17,4,2,6.0,3,0.53,0.52,0.5233333333333333
6,17,4,2,5.5,4,0.53,0.52,0.52375
8,20,0,2,31.0,4,0.53,0.52,0.5241666666666667
5,22,2,2,15.0,4,0.53,0.52,0.5245833333333334
7,22,2,2,37.0,2,0.53,0.52,0.525
4,24,4,2,36.1,4,0.53,0.52,0.5254166666666666
23,11,5,3,-7.1,4,0.53,0.52,0.5258333333333334
8,12,6,3,22.3,4,0.53,0.52,0.52625
18,14,1,3,35.1,5,0.53,0.52,0.5266666666666667
1,20,0,3,-3.7,1,0.53,0.52,0.5270833333333333
22,23,3,3,20.8,2,0.53,0.52,0.5275
20,27,0,3,39.7,4,0.53,0.52,0.5279166666666667
0,7,4,4,8.8,1,0.53,0.52,0.5283333333333333
20,16,6,4,21.2,5,0.53,0.52,0.52875
8,5,4,5,8.1,5,0.53,0.52,0.5291666666666667
14,14,6,5,29.3,1,0.53,0.52,0.5295833333333334
9,16,1,5,23.3,4,0.53,0.53,0.53
10,18,3,5,12.6,5,0.53,0.53,0.53
19,23,1,5,-3.8,3,0.53,0.53,0.53
1,13,1,6,21.6,3,0.53,0.53,0.53
0,22,3,6,5.8,1,0.53,0.53,0.53
3,22,3,6,5.2,2,0.53,0.53,0.53
13,9,6,7,27.6,3,0.53,0.53,0.53
15,21,4,7,1.5,4,0.53,0.53,0.53
7,23,6,7,1.5,1,0.53,0.53,0.53
10,29,5,7,29.8,3,0.53,0.53,0.53
1,10,3,8,25.5,1,0.53,0.53,0.53
13,16,2,8,17.8,3,0.53,0.53,0.53
22,18,4,8,33.7,2,0.53,0.53,0.53
5,26,5,8,16.2,5,0.53,0.53,0.53
14,1,4,9,38.6,2,0.53,0.53,0.53
17,9,5,9,14.6,1,0.53,0.53,0.53
14,13,2,9,32.9,5,0.53,0.53,0.53
0,16,5,9,-3.2,4,0.53,0.53,0.53
13,1,6,10,6.2,3,0.53,0.53,0.53
8,10,1,10,17.9,2,0.53,0.53,0.53
16,12,3,10,24.3,4,0.53,0.53,0.53
0,16,0,10,34.3,5,0.53,0.53,0.53
10,16,0,10,12.5,2,0.53,0.53,0.53
15,17,1,10,3.7,4,0.53,0.53,0.53
13,18,2,10,16.6,5,0.53,0.53,0.53
18,20,4,10,7.2,1,0.53,0.53,0.53
18,27,4,10,13.0,5,0.53,0.53,0.53
14,31,1,10,10.1,4,0.53,0.53,0.53
6,7,1,11,3.3,2,0.53,0.53,0.53
21,7,1,11,19.8,4,0.53,0.53,0.53
22,24,4,11,-3.6,5,0.53,0.53,0.53
4,30,3,11,14.9,2,0.53,0.53,0.53
6,3,6,12,-2.8,1,0.53,0.53,0.53
14,22,4,12,8.4,1,0.53,0.53,0.53
5,1,0,1,34.0,3,0.53,0.53,0.53
10,2,0,1,-9.4,2,0.53,0.53,0.53
10,4,2,1,38.1,1,0.54,0.53,0.5304166666666666
8,9,0,1,18.0,5,0.54,0.53,0.5308333333333334
10,9,0,1,21.5,3,0.54,0.53,0.53125
17,9,0,1,-1.6,1,0.54,0.53,0.5316666666666667
7,20,4,1,31.6,3,0.54,0.53,0.5320833333333334
20,20,4,1,-1.7,1,0.54,0.53,0.5325000000000001
1,28,5,1,2.6,5,0.54,0.53,0.5329166666666667
3,28,5,1,29.2,2,0.54,0.53,0.5333333333333333
0,2,3,2,19.2,3,0.54,0.53,0.5337500000000001
22,19,6,2,13.1,1,0.54,0.53,0.5341666666666668
23,22,2,2,11.9,5,0.54,0.53,0.5345833333333333
22,23,3,2,13.5,5,0.54,0.53,0.535
1,8,2,3,8.9,1,0.54,0.53,0.5354166666666667
6,13,0,3,15.7,1,0.54,0.53,0.5358333333333334
23,16,3,3,5.7,2,0.54,0.53,0.53625
18,23,3,3,22.7,4,0.54,0.53,0.5366666666666667
0,3,0,4,36.4,5,0.54,0.53,0.5370833333333334
22,3,0,4,27.0,4,0.54,0.53,0.5375
23,5,2,4,-1.9,2,0.54,0.53,0.5379166666666667
6,15,5,4,4.2,5,0.54,0.53,0.5383333333333334
23,15,5,4,1.8,3,0.54,0.53,0.53875
1,20,3,4,-1.7,5,0.54,0.53,0.5391666666666667
20,26,2,4,20.3,1,0.54,0.53,0.5395833333333334
15,30,6,4,33.9,5,0.54,0.54,0.54
0,1,0,5,18.1,1,0.54,0.54,0.54
9,14,6,5,17.5,2,0.54,0.54,0.54
3,17,2,5,-7.9,5,0.54,0.54,0.54
21,17,2,5,25.3,1,0.54,0.54,0.54
2,25,3,5,1.4,1,0.54,0.54,0.54
11,31,2,5,3.1,3,0.54,0.54,0.54
21,8,3,6,1.8,1,0.54,0.54,0.54
9,11,6,6,22.4,3,0.54,0.54,0.54
15,11,6,6,20.5,5,0.54,0.54,0.54
21,15,3,6,12.8,2,0.54,0.54,0.54
7,16,4,6,-1.7,1,0.54,0.54,0.54
15,12,2,7,9.8,2,0.54,0.54,0.54
20,14,4,7,15.2,3,0.54,0.54,0.54
22,14,4,7,9.7,5,0.54,0.54,0.54
12,23,6,7,5.1,4,0.54,0.54,0.54
2,6,6,8,26.9,1,0.54,0.54,0.54
6,10,3,8,27.6,2,0.54,0.54,0.54
7,13,6,8,-4.6,2,0.54,0.54,0.54
5,14,0,8,5.1,3,0.54,0.54,0.54
5,28,0,8,35.1,5,0.54,0.54,0.54
23,28,0,8,28.8,2,0.54,0.54,0.54
6,29,1,8,-7.6,4,0.54,0.54,0.54
11,29,1,8,12.2,2,0.54,0.54,0.54
21,8,4,9,3.7,4,0.54,0.54,0.54
1,17,6,9,9.9,5,0.54,0.54,0.54
13,19,1,9,15.1,4,0.54,0.54,0.54
9,24,6,9,8.5,1,0.54,0.54,0.54
8,12,3,10,21.7,2,0.54,0.54,0.54
6,16,0,10,2.5,3,0.54,0.54,0.54
10,21,5,10,29.8,2,0.54,0.54,0.54
8,23,0,10,33.1,4,0.54,0.54,0.54
2,3,4,11,-5.0,4,0.54,0.54,0.54
5,22,2,11,39.6,4,0.54,0.54,0.54
5,22,2,11,27.3,2,0.54,0.54,0.54
22,22,2,11,1.5,5,0.54,0.54,0.54
19,5,1,12,1.9,5,0.54,0.54,0.54
23,5,1,12,-8.8,3,0.54,0.54,0.54
14,8,4,12,28.6,2,0.54,0.54,0.54
17,9,5,12,1.2,4,0.54,0.54,0.54
5,11,0,12,-3.7,4,0.54,0.54,0.54
9,23,5,12,37.3,2,0.54,0.54,0.54
23,3,1,1,8.2,3,0.54,0.54,0.54
18,6,4,1,18.6,2,0.55,0.54,0.5404166666666667
14,7,5,1,8.2,2,0.55,0.54,0.5408333333333334
22,8,6,1,37.0,5,0.55,0.54,0.5412500000000001
2,11,2,1,-5.5,3,0.55,0.54,0.5416666666666666
3,11,2,1,32.9,1,0.55,0.54,0.5420833333333334
8,14,5,1,-5.9,5,0.55,0.54,0.5425
13,16,0,1,7.5,4,0.55,0.54,0.5429166666666667
10,22,6,1,34.3,1,0.55,0.54,0.5433333333333333
12,30,0,1,5.9,5,0.55,0.54,0.5437500000000001
16,31,1,1,26.4,2,0.55,0.54,0.5441666666666667
17,14,1,2,33.6,1,0.55,0.54,0.5445833333333334
7,28,1,2,-3.3,1,0.55,0.54,0.545
8,16,3,3,18.9,2,0.55,0.54,0.5454166666666668
6,17,4,3,6.8,4,0.55,0.54,0.5458333333333334
14,27,0,3,1.6,3,0.55,0.54,0.54625
14,4,1,4,-3.6,2,0.55,0.54,0.5466666666666667
19,5,2,4,1.1,2,0.55,0.54,0.5470833333333334
11,7,4,4,12.5,5,0.55,0.54,0.5475
19,8,5,4,-4.4,2,0.55,0.54,0.5479166666666667
18,18,1,4,-3.0,3,0.55,0.54,0.5483333333333333
2,20,3,4,-4.5,2,0.55,0.54,0.5487500000000001
21,25,1,4,29.4,5,0.55,0.54,0.5491666666666667
4,6,5,5,-5.4,1,0.55,0.54,0.5495833333333334
23,7,6,5,7.4,2,0.55,0.55,0.55
10,13,5,5,4.8,4,0.55,0.55,0.55
15,13,5,5,20.7,3,0.55,0.55,0.55
12,16,1,5,5.5,2,0.55,0.55,0.55
17,23,1,5,24.6,2,0.55,0.55,0.55
9,2,4,6,9.9,4,0.55,0.55,0.55
8,10,5,6,24.7,3,0.55,0.55,0.55
4,9,6,7,-8.8,3,0.55,0.55,0.55
11,10,0,7,11.6,1,0.55,0.55,0.55
13,12,2,7,38.5,2,0.55,0.55,0.55
0,13,3,7,22.9,4,0.55,0.55,0.55
23,20,3,7,20.8,1,0.55,0.55,0.55
5,26,2,7,3.8,3,0.55,0.55,0.55
