hour,day,weekday,month,Outdoor Temperature (C),Household Size,lag_1,lag_24,rolling_mean_24
0,13,6,8,-1.0,5,0.45,0.44,0.4475
21,20,6,8,38.6,1,0.45,0.44,0.4479166666666667
1,25,4,8,30.9,1,0.45,0.44,0.4483333333333333
23,29,1,8,38.2,5,0.45,0.44,0.44875
15,12,1,9,1.9,1,0.45,0.44,0.4491666666666667
11,17,6,9,22.1,5,0.45,0.44,0.4495833333333334
7,9,0,10,0.9,5,0.45,0.45,0.45
18,9,0,10,15.0,5,0.45,0.45,0.45
23,17,1,10,38.7,3,0.45,0.45,0.45
18,22,6,10,-2.5,2,0.45,0.45,0.45
12,26,3,10,11.1,2,0.45,0.45,0.45
6,27,4,10,26.6,5,0.45,0.45,0.45
9,30,0,10,35.1,2,0.45,0.45,0.45
23,1,2,11,27.4,2,0.45,0.45,0.45
12,4,5,11,-8.3,4,0.45,0.45,0.45
11,18,5,11,-5.4,3,0.45,0.45,0.45
0,24,4,11,2.7,5,0.45,0.45,0.45
23,24,4,11,23.3,1,0.45,0.45,0.45
16,26,6,11,8.6,2,0.45,0.45,0.45
6,3,6,12,29.5,4,0.45,0.45,0.45
8,14,3,12,-2.0,2,0.45,0.45,0.45
14,15,4,12,27.5,3,0.45,0.45,0.45
2,5,3,1,28.9,1,0.45,0.45,0.45
15,15,6,1,34.4,2,0.46,0.45,0.45041666666666663
17,29,6,1,2.9,2,0.46,0.45,0.45083333333333336
6,6,0,2,-3.4,5,0.46,0.45,0.4512500000000001
20,9,3,2,13.3,4,0.46,0.45,0.45166666666666666
8,2,3,3,1.9,1,0.46,0.45,0.4520833333333334
20,3,4,3,14.2,1,0.46,0.45,0.45249999999999996
22,10,4,3,14.8,1,0.46,0.45,0.4529166666666667
23,21,1,3,18.8,1,0.46,0.45,0.45333333333333337
21,25,5,3,34.4,5,0.46,0.45,0.45375000000000004
5,26,6,3,-1.7,3,0.46,0.45,0.45416666666666666
23,28,1,3,13.2,1,0.46,0.45,0.45458333333333334
12,11,1,4,-1.6,2,0.46,0.45,0.455
18,14,4,4,28.7,5,0.46,0.45,0.45541666666666664
1,25,3,5,1.3,5,0.46,0.45,0.4558333333333333
4,26,4,5,36.0,1,0.46,0.45,0.45625000000000004
17,3,5,6,14.1,1,0.46,0.45,0.4566666666666666
19,4,6,6,-0.9,5,0.46,0.45,0.45708333333333334
19,10,5,6,24.1,2,0.46,0.45,0.4575
21,11,6,6,-5.3,4,0.46,0.45,0.4579166666666667
11,19,0,6,27.2,4,0.46,0.45,0.4583333333333334
9,20,1,6,-5.4,4,0.46,0.45,0.45875
17,22,3,6,21.7,3,0.46,0.45,0.4591666666666667
7,26,0,6,30.1,5,0.46,0.45,0.4595833333333333
0,2,6,7,17.2,2,0.46,0.46,0.46
12,13,3,7,31.6,2,0.46,0.46,0.46
13,22,5,7,-7.2,3,0.46,0.46,0.46
19,5,5,8,0.4,3,0.46,0.46,0.46
13,6,6,8,17.5,4,0.46,0.46,0.46
18,26,5,8,31.3,1,0.46,0.46,0.46
15,4,0,9,27.9,4,0.46,0.46,0.46
3,14,3,9,31.4,4,0.46,0.46,0.46
20,19,1,9,20.6,2,0.46,0.46,0.46
12,5,3,10,33.4,1,0.46,0.46,0.46
21,9,0,10,19.1,5,0.46,0.46,0.46
1,15,6,10,27.9,1,0.46,0.46,0.46
4,18,2,10,7.8,4,0.46,0.46,0.46
5,20,4,10,9.5,1,0.46,0.46,0.46
2,23,0,10,14.1,4,0.46,0.46,0.46
23,23,0,10,-0.2,3,0.46,0.46,0.46
5,15,2,11,35.6,5,0.46,0.46,0.46
15,23,3,11,2.5,1,0.46,0.46,0.46
15,26,6,11,30.1,5,0.46,0.46,0.46
21,1,4,12,3.5,3,0.46,0.46,0.46
16,7,3,12,26.1,3,0.46,0.46,0.46
5,8,4,12,28.7,1,0.46,0.46,0.46
16,25,0,12,0.9,1,0.46,0.46,0.46
20,26,1,12,30.7,2,0.46,0.46,0.46
12,1,6,1,20.9,1,0.46,0.46,0.46
22,12,3,1,29.6,5,0.47,0.46,0.4604166666666667
9,27,4,1,-8.1,1,0.47,0.46,0.4608333333333334
10,1,2,2,11.3,4,0.47,0.46,0.46125
22,12,6,2,29.7,2,0.47,0.46,0.46166666666666667
8,26,6,2,-1.7,1,0.47,0.46,0.4620833333333334
19,2,3,3,15.7,2,0.47,0.46,0.46249999999999997
2,4,5,3,-3.7,4,0.47,0.46,0.4629166666666667
10,7,1,3,22.2,4,0.47,0.46,0.4633333333333333
20,12,6,3,36.8,2,0.47,0.46,0.46375000000000005
3,18,5,3,17.2,1,0.47,0.46,0.46416666666666667
4,18,5,3,28.9,1,0.47,0.46,0.4645833333333333
18,29,2,3,-5.5,1,0.47,0.46,0.465
13,30,3,3,22.3,1,0.47,0.46,0.46541666666666665
15,12,2,4,18.7,3,0.47,0.46,0.4658333333333333
23,20,3,4,-1.1,5,0.47,0.46,0.46625
18,31,2,5,-5.7,5,0.47,0.46,0.4666666666666666
5,2,4,6,4.7,2,0.47,0.46,0.4670833333333333
14,5,0,6,-9.1,4,0.47,0.46,0.4675
0,8,3,6,-0.2,5,0.47,0.46,0.4679166666666666
19,8,3,6,21.0,3,0.47,0.46,0.4683333333333333
20,25,6,6,9.9,4,0.47,0.46,0.46875
15,26,0,6,38.2,3,0.47,0.46,0.4691666666666667
8,27,1,6,37.5,4,0.47,0.46,0.4695833333333333
12,1,5,7,5.3,3,0.47,0.47,0.47
8,12,2,7,19.1,4,0.47,0.47,0.47
11,14,4,7,29.2,2,0.47,0.47,0.47
9,22,5,7,20.2,3,0.47,0.47,0.47
6,3,3,8,37.0,4,0.47,0.47,0.47
6,14,0,8,37.0,1,0.47,0.47,0.47
7,14,0,8,23.7,2,0.47,0.47,0.47
17,22,1,8,-1.5,2,0.47,0.47,0.47
21,1,4,9,15.6,1,0.47,0.47,0.47
10,21,3,9,15.5,1,0.47,0.47,0.47
16,24,6,9,23.4,5,0.47,0.47,0.47
23,11,2,10,-1.0,1,0.47,0.47,0.47
21,17,1,10,13.8,1,0.47,0.47,0.47
4,24,1,10,-7.7,2,0.47,0.47,0.47
14,28,5,10,-7.8,1,0.47,0.47,0.47
16,5,6,11,22.0,2,0.47,0.47,0.47
23,16,3,11,24.5,3,0.47,0.47,0.47
2,28,1,11,3.1,3,0.47,0.47,0.47
7,7,3,12,1.9,2,0.47,0.47,0.47
15,7,3,12,-6.0,3,0.47,0.47,0.47
2,8,4,12,38.8,5,0.47,0.47,0.47
12,16,5,12,29.5,4,0.47,0.47,0.47
7,28,3,12,34.2,1,0.47,0.47,0.47
4,29,4,12,9.4,3,0.47,0.47,0.47
17,1,0,1,21.4,4,0.47,0.47,0.47
17,10,1,1,18.7,5,0.47,0.47,0.47
2,12,3,1,33.4,4,0.48,0.47,0.47041666666666665
5,28,5,1,33.8,5,0.48,0.47,0.4708333333333334
11,16,3,2,15.1,5,0.48,0.47,0.47124999999999995
23,26,6,2,38.4,4,0.48,0.47,0.4716666666666666
2,5,6,3,26.8,5,0.48,0.47,0.47208333333333335
5,11,5,3,-6.6,3,0.48,0.47,0.4725
8,14,1,3,22.4,5,0.48,0.47,0.47291666666666665
20,18,5,3,17.5,3,0.48,0.47,0.47333333333333333
2,19,6,3,11.9,1,0.48,0.47,0.47374999999999995
13,19,6,3,32.6,5,0.48,0.47,0.4741666666666667
4,5,2,4,16.6,4,0.48,0.47,0.4745833333333333
8,11,1,4,30.2,1,0.48,0.47,0.4749999999999999
9,21,4,4,3.1,1,0.48,0.47,0.47541666666666665
17,30,6,4,36.9,1,0.48,0.47,0.47583333333333333
13,1,0,5,25.6,2,0.48,0.47,0.47625
6,7,6,5,0.7,1,0.48,0.47,0.4766666666666666
1,21,6,5,6.3,5,0.48,0.47,0.4770833333333333
15,4,6,6,19.5,3,0.48,0.47,0.47750000000000004
22,17,5,6,1.1,4,0.48,0.47,0.4779166666666666
8,29,3,6,22.6,5,0.48,0.47,0.4783333333333333
9,23,6,7,-3.3,4,0.48,0.47,0.47875
4,25,1,7,-1.9,2,0.48,0.47,0.4791666666666667
19,25,1,7,25.2,3,0.48,0.47,0.4795833333333333
14,1,1,8,5.0,1,0.48,0.48,0.48
23,2,2,8,27.4,2,0.48,0.48,0.48
1,12,5,8,25.8,5,0.48,0.48,0.48
22,12,5,8,27.1,4,0.48,0.48,0.48
7,18,0,9,-0.4,2,0.48,0.48,0.48
18,24,6,9,4.7,1,0.48,0.48,0.48
14,27,2,9,19.3,4,0.48,0.48,0.48
19,14,5,10,22.7,3,0.48,0.48,0.48
18,16,0,10,4.9,5,0.48,0.48,0.48
11,15,2,11,13.0,2,0.48,0.48,0.48
7,19,6,11,-3.2,4,0.48,0.48,0.48
17,20,0,11,-3.7,4,0.48,0.48,0.48
0,1,4,12,30.7,4,0.48,0.48,0.48
8,1,4,12,38.8,1,0.48,0.48,0.48
10,1,4,12,7.2,1,0.48,0.48,0.48
1,8,4,12,36.4,2,0.48,0.48,0.48
12,8,4,12,-1.2,4,0.48,0.48,0.48
20,9,5,12,31.6,5,0.48,0.48,0.48
9,14,3,12,6.3,1,0.48,0.48,0.48
11,23,5,12,31.3,1,0.48,0.48,0.48
3,26,1,12,2.1,5,0.48,0.48,0.48
5,26,1,12,-9.2,2,0.48,0.48,0.48
1,27,2,12,33.8,5,0.48,0.48,0.48
22,27,2,12,-1.5,1,0.48,0.48,0.48
21,29,4,12,7.1,2,0.48,0.48,0.48
19,31,6,12,35.9,1,0.48,0.48,0.48
22,2,0,1,16.2,3,0.48,0.48,0.48
15,8,6,1,14.3,1,0.49,0.48,0.48041666666666666
15,19,3,1,16.5,3,0.49,0.48,0.4808333333333333
8,21,5,1,19.4,1,0.49,0.48,0.48124999999999996
0,22,6,1,16.9,4,0.49,0.48,0.48166666666666663
10,25,2,1,38.8,2,0.49,0.48,0.48208333333333336
10,26,3,1,-6.2,4,0.49,0.48,0.4825
13,30,0,1,-8.7,1,0.49,0.48,0.48291666666666666
0,4,5,2,24.6,1,0.49,0.48,0.48333333333333334
16,17,4,2,7.2,2,0.49,0.48,0.48374999999999996
9,3,4,3,10.6,2,0.49,0.48,0.48416666666666663
9,11,5,3,25.5,3,0.49,0.48,0.4845833333333333
21,18,5,3,-0.3,3,0.49,0.48,0.48499999999999993
17,19,6,3,21.5,3,0.49,0.48,0.48541666666666666
5,9,6,4,13.4,5,0.49,0.48,0.48583333333333334
16,9,6,4,17.8,5,0.49,0.48,0.48625
10,13,3,4,17.6,2,0.49,0.48,0.48666666666666664
8,15,5,4,-3.8,3,0.49,0.48,0.4870833333333333
13,15,5,4,19.0,1,0.49,0.48,0.4875
7,16,6,4,37.7,2,0.49,0.48,0.4879166666666666
1,30,6,4,24.2,4,0.49,0.48,0.4883333333333333
11,5,4,5,4.6,3,0.49,0.48,0.48875
5,9,1,5,33.2,2,0.49,0.48,0.4891666666666667
8,15,0,5,35.3,1,0.49,0.48,0.4895833333333333
1,24,2,5,0.3,2,0.49,0.49,0.49
4,18,6,6,28.7,5,0.49,0.49,0.49
4,25,6,6,1.5,1,0.49,0.49,0.49
12,25,6,6,-9.9,4,0.49,0.49,0.49
8,14,4,7,-7.5,5,0.49,0.49,0.49
16,7,0,8,36.1,5,0.49,0.49,0.49
7,11,4,8,12.5,2,0.49,0.49,0.49
15,13,6,8,28.7,2,0.49,0.49,0.49
18,13,6,8,26.2,2,0.49,0.49,0.49
22,31,3,8,5.1,3,0.49,0.49,0.49
5,1,4,9,36.2,5,0.49,0.49,0.49
1,18,0,9,37.2,4,0.49,0.49,0.49
16,23,5,9,2.1,4,0.49,0.49,0.49
10,23,0,10,9.6,2,0.49,0.49,0.49
16,30,0,10,3.5,5,0.49,0.49,0.49
10,5,6,11,0.3,3,0.49,0.49,0.49
20,8,2,11,-9.5,2,0.49,0.49,0.49
21,9,3,11,7.4,1,0.49,0.49,0.49
19,16,3,11,-1.1,4,0.49,0.49,0.49
11,23,3,11,4.5,1,0.49,0.49,0.49
4,7,3,12,18.2,5,0.49,0.49,0.49
15,12,1,12,9.0,4,0.49,0.49,0.49
11,14,3,12,21.3,3,0.49,0.49,0.49
17,20,2,12,29.0,4,0.49,0.49,0.49
17,27,2,12,30.2,3,0.49,0.49,0.49
13,3,1,1,34.8,3,0.49,0.49,0.49
5,6,4,1,24.2,1,0.5,0.49,0.49041666666666667
12,7,5,1,31.3,4,0.5,0.49,0.4908333333333334
18,7,5,1,4.2,1,0.5,0.49,0.49124999999999996
5,12,3,1,-8.5,3,0.5,0.49,0.4916666666666667
5,15,6,1,19.9,1,0.5,0.49,0.49208333333333326
20,16,0,1,34.0,3,0.5,0.49,0.4925
4,18,2,1,18.9,2,0.5,0.49,0.4929166666666666
16,19,3,1,23.6,4,0.5,0.49,0.49333333333333335
23,20,4,1,27.0,4,0.5,0.49,0.4937500000000001
17,28,5,1,35.7,4,0.5,0.49,0.49416666666666664
19,28,5,1,36.8,5,0.5,0.49,0.4945833333333334
17,6,0,2,14.1,1,0.5,0.49,0.49499999999999994
8,14,1,2,9.9,4,0.5,0.49,0.49541666666666667
13,22,2,2,11.4,2,0.5,0.49,0.4958333333333333
4,21,1,3,34.3,4,0.5,0.49,0.49625
4,26,6,3,11.6,1,0.5,0.49,0.49666666666666676
5,26,6,3,20.7,2,0.5,0.49,0.4970833333333333
9,29,2,3,-4.2,2,0.5,0.49,0.49750000000000005
21,13,3,4,7.7,1,0.5,0.49,0.4979166666666666
0,22,5,4,26.5,1,0.5,0.49,0.49833333333333335
1,22,5,4,10.0,4,0.5,0.49,0.49874999999999997
12,24,0,4,6.8,2,0.5,0.49,0.4991666666666667
21,7,6,5,9.5,3,0.5,0.49,0.49958333333333327
9,8,0,5,-2.5,3,0.5,0.5,0.5
0,10,2,5,1.2,1,0.5,0.5,0.5
16,29,0,5,5.4,2,0.5,0.5,0.5
12,5,0,6,32.3,3,0.5,0.5,0.5
7,6,1,6,16.4,2,0.5,0.5,0.5
15,6,1,6,-4.8,4,0.5,0.5,0.5
2,14,2,6,36.0,3,0.5,0.5,0.5
19,5,2,7,1.6,1,0.5,0.5,0.5
3,10,0,7,29.3,1,0.5,0.5,0.5
4,20,3,7,17.0,2,0.5,0.5,0.5
13,21,4,7,37.1,4,0.5,0.5,0.5
11,23,6,7,-2.9,2,0.5,0.5,0.5
8,5,5,8,5.9,5,0.5,0.5,0.5
18,9,2,8,34.8,4,0.5,0.5,0.5
0,11,4,8,29.0,2,0.5,0.5,0.5
1,15,1,8,9.2,4,0.5,0.5,0.5
5,20,2,9,-9.8,1,0.5,0.5,0.5
1,21,3,9,29.0,3,0.5,0.5,0.5
4,30,5,9,25.4,1,0.5,0.5,0.5
11,2,0,10,22.0,1,0.5,0.5,0.5
7,4,2,10,-4.4,3,0.5,0.5,0.5
19,5,3,10,-1.4,2,0.5,0.5,0.5
0,7,5,10,24.0,1,0.5,0.5,0.5
2,19,3,10,21.9,2,0.5,0.5,0.5
3,19,3,10,37.7,5,0.5,0.5,0.5
22,23,0,10,20.6,5,0.5,0.5,0.5
2,7,1,11,35.3,1,0.5,0.5,0.5
10,10,4,11,2.3,4,0.5,0.5,0.5
11,15,2,11,35.9,1,0.5,0.5,0.5
7,30,3,11,18.7,2,0.5,0.5,0.5
23,2,5,12,27.7,3,0.5,0.5,0.5
8,4,0,12,10.5,2,0.5,0.5,0.5
11,7,3,12,15.3,4,0.5,0.5,0.5
18,10,6,12,34.2,1,0.5,0.5,0.5
15,21,3,12,25.2,2,0.5,0.5,0.5
0,24,6,12,29.1,3,0.5,0.5,0.5
9,1,6,1,35.3,3,0.5,0.5,0.5
19,24,1,1,34.9,5,0.51,0.5,0.5004166666666667
10,3,4,2,2.2,5,0.51,0.5,0.5008333333333334
17,3,4,2,17.5,5,0.51,0.5,0.50125
2,16,3,2,19.8,4,0.51,0.5,0.5016666666666667
21,16,3,2,37.2,1,0.51,0.5,0.5020833333333333
12,22,2,2,2.6,3,0.51,0.5,0.5025000000000001
4,9,3,3,4.2,2,0.51,0.5,0.5029166666666666
8,9,3,3,1.2,5,0.51,0.5,0.5033333333333334
16,17,4,3,1.8,3,0.51,0.5,0.50375
2,19,6,3,0.9,4,0.51,0.5,0.5041666666666667
16,20,0,3,-2.0,4,0.51,0.5,0.5045833333333334
10,22,2,3,-6.0,5,0.51,0.5,0.505
14,23,3,3,19.7,3,0.51,0.5,0.5054166666666667
21,24,4,3,-8.1,5,0.51,0.5,0.5058333333333332
16,26,6,3,0.3,1,0.51,0.5,0.50625
16,26,6,3,11.6,1,0.51,0.5,0.5066666666666667
18,11,1,4,21.4,2,0.51,0.5,0.5070833333333333
13,16,6,4,-2.4,1,0.51,0.5,0.5075000000000001
21,20,3,4,27.4,2,0.51,0.5,0.5079166666666667
15,23,6,4,17.5,1,0.51,0.5,0.5083333333333334
14,25,3,5,19.8,5,0.51,0.5,0.5087499999999999
21,26,4,5,13.4,2,0.51,0.5,0.5091666666666667
14,5,0,6,33.0,4,0.51,0.5,0.5095833333333333
10,12,0,6,11.2,5,0.51,0.51,0.51
7,13,1,6,5.2,1,0.51,0.51,0.51
9,14,2,6,18.8,5,0.51,0.51,0.51
23,14,2,6,8.6,5,0.51,0.51,0.51
4,25,6,6,12.7,2,0.51,0.51,0.51
15,7,4,7,5.6,1,0.51,0.51,0.51
14,18,1,7,29.2,2,0.51,0.51,0.51
10,27,3,7,8.5,2,0.51,0.51,0.51
12,16,2,8,25.8,4,0.51,0.51,0.51
11,28,0,8,35.1,1,0.51,0.51,0.51
13,1,4,9,19.9,4,0.51,0.51,0.51
7,15,4,9,12.6,2,0.51,0.51,0.51
15,21,3,9,-0.5,4,0.51,0.51,0.51
1,23,5,9,39.7,3,0.51,0.51,0.51
20,6,4,10,17.0,4,0.51,0.51,0.51
8,7,5,10,30.1,2,0.51,0.51,0.51
1,16,0,10,29.5,5,0.51,0.51,0.51
12,16,0,10,-1.5,1,0.51,0.51,0.51
19,16,0,10,1.7,1,0.51,0.51,0.51
21,19,3,10,-0.9,2,0.51,0.51,0.51
10,30,0,10,-4.2,2,0.51,0.51,0.51
11,5,6,11,33.2,4,0.51,0.51,0.51
20,7,1,11,39.7,4,0.51,0.51,0.51
23,22,2,11,1.1,3,0.51,0.51,0.51
6,24,4,11,18.5,3,0.51,0.51,0.51
9,10,6,12,-9.6,1,0.51,0.51,0.51
11,15,4,12,20.3,3,0.51,0.51,0.51
7,26,1,12,23.0,5,0.51,0.51,0.51
9,26,1,12,30.4,5,0.51,0.51,0.51
9,3,1,1,14.5,5,0.51,0.51,0.51
12,6,4,1,25.2,5,0.52,0.51,0.5104166666666666
13,15,6,1,12.8,1,0.52,0.51,0.5108333333333334
3,23,0,1,25.8,2,0.52,0.51,0.51125
22,28,5,1,27.5,3,0.52,0.51,0.5116666666666666
20,31,1,1,-0.1,5,0.52,0.51,0.5120833333333333
13,5,6,2,-6.4,5,0.52,0.51,0.5125000000000001
2,6,0,2,11.1,2,0.52,0.51,0.5129166666666667
9,6,0,2,39.0,4,0.52,0.51,0.5133333333333333
19,16,3,2,33.6,3,0.52,0.51,0.51375
0,21,1,2,38.1,3,0.52,0.51,0.5141666666666668
3,22,2,2,0.9,4,0.52,0.51,0.5145833333333334
3,28,1,2,20.5,3,0.52,0.51,0.515
15,1,2,3,-1.5,1,0.52,0.51,0.5154166666666666
5,18,5,3,23.8,1,0.52,0.51,0.5158333333333334
22,20,0,3,-3.2,4,0.52,0.51,0.51625
20,22,2,3,23.9,2,0.52,0.51,0.5166666666666667
23,22,2,3,18.2,2,0.52,0.51,0.5170833333333333
18,30,3,3,17.1,1,0.52,0.51,0.5175000000000001
6,3,0,4,23.5,3,0.52,0.51,0.5179166666666667
17,3,0,4,-8.4,3,0.52,0.51,0.5183333333333333
5,15,5,4,10.1,3,0.52,0.51,0.5187499999999999
15,9,1,5,15.4,2,0.52,0.51,0.5191666666666667
22,9,1,5,31.0,3,0.52,0.51,0.5195833333333334
9,13,5,5,20.0,1,0.52,0.52,0.52
19,5,0,6,22.4,5,0.52,0.52,0.52
11,6,1,6,37.6,4,0.52,0.52,0.52
17,9,4,6,12.7,4,0.52,0.52,0.52
23,10,5,6,20.8,1,0.52,0.52,0.52
4,16,4,6,23.8,1,0.52,0.52,0.52
5,17,5,6,7.4,5,0.52,0.52,0.52
14,21,2,6,11.2,3,0.52,0.52,0.52
12,22,3,6,21.5,2,0.52,0.52,0.52
21,23,4,6,-3.1,4,0.52,0.52,0.52
21,1,5,7,21.0,5,0.52,0.52,0.52
12,11,1,7,3.0,5,0.52,0.52,0.52
23,19,2,7,-8.6,2,0.52,0.52,0.52
14,3,3,8,18.1,5,0.52,0.52,0.52
20,21,0,8,-4.5,5,0.52,0.52,0.52
4,3,6,9,-3.9,2,0.52,0.52,0.52
21,11,0,9,-5.1,2,0.52,0.52,0.52
0,3,1,10,38.3,2,0.52,0.52,0.52
4,10,1,10,18.6,3,0.52,0.52,0.52
2,12,3,10,26.0,5,0.52,0.52,0.52
18,14,5,10,28.9,4,0.52,0.52,0.52
17,20,4,10,7.3,5,0.52,0.52,0.52
1,27,4,10,7.5,4,0.52,0.52,0.52
22,6,0,11,-7.4,5,0.52,0.52,0.52
15,15,2,11,11.1,4,0.52,0.52,0.52
6,25,5,11,18.6,1,0.52,0.52,0.52
21,15,4,12,-4.8,2,0.52,0.52,0.52
2,24,6,12,-5.5,4,0.52,0.52,0.52
13,24,6,12,-8.3,1,0.52,0.52,0.52
13,7,5,1,32.8,5,0.52,0.52,0.52
7,18,2,1,7.7,5,0.53,0.52,0.5204166666666666
11,19,3,1,32.2,5,0.53,0.52,0.5208333333333334
22,22,6,1,-8.7,3,0.53,0.52,0.5212500000000001
13,31,1,1,-0.4,2,0.53,0.52,0.5216666666666667
0,4,5,2,36.4,4,0.53,0.52,0.5220833333333333
7,6,0,2,25.0,2,0.53,0.52,0.5225000000000001
4,8,2,2,33.5,5,0.53,0.52,0.5229166666666667
0,13,0,2,5.3,1,0.53,0.52,0.5233333333333333
18,15,2,2,34.7,2,0.53,0.52,0.52375
21,20,0,2,-2.6,5,0.53,0.52,0.5241666666666667
15,21,1,2,25.4,3,0.53,0.52,0.5245833333333333
19,25,5,2,-1.5,5,0.53,0.52,0.525
9,13,0,3,1.0,5,0.53,0.52,0.5254166666666666
9,6,3,4,37.3,5,0.53,0.52,0.5258333333333334
16,6,3,4,-8.2,4,0.53,0.52,0.52625
18,8,5,4,38.8,2,0.53,0.52,0.5266666666666667
12,16,6,4,25.9,2,0.53,0.52,0.5270833333333333
5,22,5,4,20.1,3,0.53,0.52,0.5275
21,2,1,5,9.2,5,0.53,0.52,0.5279166666666667
22,12,4,5,24.0,4,0.53,0.52,0.5283333333333334
1,13,5,5,-1.9,4,0.53,0.52,0.5287499999999999
18,25,3,5,-2.5,1,0.53,0.52,0.5291666666666667
11,26,4,5,22.9,3,0.53,0.52,0.5295833333333334
14,31,2,5,13.7,2,0.53,0.53,0.53
4,2,4,6,-9.7,2,0.53,0.53,0.53
2,6,1,6,-8.5,5,0.53,0.53,0.53
6,8,3,6,19.4,3,0.53,0.53,0.53
23,8,3,6,29.7,5,0.53,0.53,0.53
7,15,3,6,31.5,5,0.53,0.53,0.53
14,15,3,6,7.3,5,0.53,0.53,0.53
15,17,5,6,25.8,1,0.53,0.53,0.53
8,20,1,6,17.3,2,0.53,0.53,0.53
14,27,1,6,25.3,2,0.53,0.53,0.53
13,3,0,7,26.4,4,0.53,0.53,0.53
23,5,2,7,34.8,5,0.53,0.53,0.53
5,18,1,7,18.2,5,0.53,0.53,0.53
13,1,1,8,36.8,1,0.53,0.53,0.53
5,9,2,8,3.2,5,0.53,0.53,0.53
17,10,3,8,-8.2,1,0.53,0.53,0.53
6,23,2,8,2.3,4,0.53,0.53,0.53
17,24,3,8,34.4,4,0.53,0.53,0.53
19,27,6,8,-1.7,2,0.53,0.53,0.53
4,29,1,8,24.2,5,0.53,0.53,0.53
0,31,3,8,18.9,3,0.53,0.53,0.53
11,5,1,9,30.1,5,0.53,0.53,0.53
22,9,5,9,10.5,4,0.53,0.53,0.53
22,13,2,9,5.8,3,0.53,0.53,0.53
15,16,5,9,9.8,3,0.53,0.53,0.53
15,17,6,9,33.3,3,0.53,0.53,0.53
19,30,5,9,15.7,1,0.53,0.53,0.53
9,21,5,10,13.6,3,0.53,0.53,0.53
16,24,1,10,24.4,3,0.53,0.53,0.53
7,4,5,11,4.1,1,0.53,0.53,0.53
0,8,2,11,2.7,4,0.53,0.53,0.53
23,10,4,11,22.8,3,0.53,0.53,0.53
3,23,3,11,1.8,1,0.53,0.53,0.53
8,1,4,12,34.0,4,0.53,0.53,0.53
17,12,1,12,17.1,1,0.53,0.53,0.53
14,14,3,12,-5.9,3,0.53,0.53,0.53
3,15,4,12,35.6,5,0.53,0.53,0.53
7,15,4,12,32.6,2,0.53,0.53,0.53
23,20,2,12,29.6,2,0.53,0.53,0.53
11,25,0,12,-1.7,5,0.53,0.53,0.53
2,2,0,1,2.9,1,0.53,0.53,0.53
5,6,4,1,3.3,1,0.54,0.53,0.5304166666666666
18,8,6,1,38.3,5,0.54,0.53,0.5308333333333334
21,17,1,1,38.1,2,0.54,0.53,0.5312500000000001
21,17,1,1,1.4,5,0.54,0.53,0.5316666666666666
7,2,3,2,16.8,2,0.54,0.53,0.5320833333333334
18,6,0,2,5.3,2,0.54,0.53,0.5325
12,15,2,2,16.4,1,0.54,0.53,0.5329166666666667
10,25,5,2,24.5,2,0.54,0.53,0.5333333333333333
5,28,1,2,25.8,4,0.54,0.53,0.5337500000000001
14,20,0,3,29.3,1,0.54,0.53,0.5341666666666667
14,31,4,3,32.1,4,0.54,0.53,0.5345833333333333
21,8,5,4,27.3,5,0.54,0.53,0.535
5,24,0,4,24.7,5,0.54,0.53,0.5354166666666668
19,24,0,4,29.6,2,0.54,0.53,0.5358333333333333
9,26,2,4,9.7,5,0.54,0.53,0.53625
16,2,1,5,32.4,4,0.54,0.53,0.5366666666666667
8,13,5,5,27.3,3,0.54,0.53,0.5370833333333334
8,15,0,5,4.5,2,0.54,0.53,0.5375
8,24,2,5,30.0,5,0.54,0.53,0.5379166666666667
5,26,4,5,34.3,3,0.54,0.53,0.5383333333333333
0,4,6,6,34.7,1,0.54,0.53,0.5387500000000001
1,6,1,6,-2.4,1,0.54,0.53,0.5391666666666667
0,14,2,6,-9.0,5,0.54,0.53,0.5395833333333334
20,18,6,6,33.0,1,0.54,0.54,0.54
10,19,0,6,33.4,1,0.54,0.54,0.54
17,19,0,6,1.9,4,0.54,0.54,0.54
15,21,2,6,34.3,1,0.54,0.54,0.54
4,27,1,6,-9.5,4,0.54,0.54,0.54
8,29,3,6,14.8,2,0.54,0.54,0.54
6,3,0,7,23.4,4,0.54,0.54,0.54
2,10,3,8,0.1,2,0.54,0.54,0.54
16,14,0,8,-2.9,5,0.54,0.54,0.54
18,15,1,8,19.5,4,0.54,0.54,0.54
18,18,4,8,5.7,5,0.54,0.54,0.54
19,7,3,9,3.2,4,0.54,0.54,0.54
19,14,3,9,31.9,2,0.54,0.54,0.54
16,15,4,9,3.0,2,0.54,0.54,0.54
17,21,3,9,34.4,5,0.54,0.54,0.54
0,22,4,9,4.2,3,0.54,0.54,0.54
1,24,6,9,35.8,2,0.54,0.54,0.54
19,4,2,10,20.9,4,0.54,0.54,0.54
9,22,6,10,-1.9,3,0.54,0.54,0.54
18,28,5,10,22.6,5,0.54,0.54,0.54
18,6,0,11,38.0,1,0.54,0.54,0.54
13,7,1,11,6.3,3,0.54,0.54,0.54
1,8,2,11,29.7,3,0.54,0.54,0.54
1,11,5,11,-5.1,5,0.54,0.54,0.54
22,14,1,11,12.3,2,0.54,0.54,0.54
