Appliance Type,hour,day,weekday,month,lag1,lag24,rolling_mean
Dishwasher,21,28,1,2,1.3,5.35,1.2841666666666667
Dishwasher,22,28,1,2,4.859999999999999,1.3,1.3541666666666667
Dishwasher,23,28,1,2,1.92,4.859999999999999,1.3283333333333334
Dishwasher,0,1,2,3,1.13,1.92,1.4033333333333333
Dishwasher,1,1,2,3,2.36,1.13,1.5295833333333333
Dishwasher,2,1,2,3,3.03,2.36,1.5695833333333333
Dishwasher,3,1,2,3,0.96,3.03,1.4191666666666667
Dishwasher,4,1,2,3,0.0,0.96,1.3675
Dishwasher,5,1,2,3,1.28,0.0,1.3279166666666666
Dishwasher,6,1,2,3,0.2,1.28,1.2945833333333332
Dishwasher,7,1,2,3,0.0,0.2,1.3304166666666666
Dishwasher,8,1,2,3,1.81,0.0,1.4012499999999999
Dishwasher,9,1,2,3,1.7,1.81,1.47375
Dishwasher,10,1,2,3,1.74,1.7,1.6458333333333333
Dishwasher,11,1,2,3,4.13,1.74,1.74875
Dishwasher,12,1,2,3,3.25,4.13,1.6325
Dishwasher,13,1,2,3,0.0,3.25,1.6325
Dishwasher,14,1,2,3,0.0,0.0,1.5395833333333335
Dishwasher,15,1,2,3,1.93,0.0,1.62125
Dishwasher,16,1,2,3,1.96,1.93,1.6854166666666668
Dishwasher,17,1,2,3,1.54,1.96,1.76875
Dishwasher,18,1,2,3,2.0,1.54,1.8420833333333333
Dishwasher,19,1,2,3,1.76,2.0,1.6191666666666666
Dishwasher,20,1,2,3,0.0,1.76,1.6799999999999997
Dishwasher,21,1,2,3,2.76,0.0,1.5108333333333333
Dishwasher,22,1,2,3,0.8,2.76,1.4308333333333334
Dishwasher,23,1,2,3,0.0,0.8,1.4937500000000001
Dishwasher,0,2,3,3,2.64,0.0,1.3954166666666667
Dishwasher,1,2,3,3,0.0,2.64,1.2691666666666666
Dishwasher,2,2,3,3,0.0,0.0,1.2291666666666667
Dishwasher,3,2,3,3,0.0,0.0,1.2291666666666667
Dishwasher,4,2,3,3,0.0,0.0,1.1758333333333333
Dishwasher,5,2,3,3,0.0,0.0,1.2425
Dishwasher,6,2,3,3,1.8,0.0,1.4024999999999999
Dishwasher,7,2,3,3,3.84,1.8,1.3270833333333332
Dishwasher,8,2,3,3,0.0,3.84,1.2562499999999999
Dishwasher,9,2,3,3,0.0,0.0,1.26
Dishwasher,10,2,3,3,1.83,0.0,1.0879166666666666
Dishwasher,11,2,3,3,0.0,1.83,1.0204166666666665
Dishwasher,12,2,3,3,1.63,0.0,1.0754166666666667
Dishwasher,13,2,3,3,1.32,1.63,1.0754166666666667
Dishwasher,14,2,3,3,0.0,1.32,1.0570833333333332
Dishwasher,15,2,3,3,1.49,0.0,0.9754166666666667
Dishwasher,16,2,3,3,0.0,1.49,1.0266666666666666
Dishwasher,17,2,3,3,2.77,0.0,0.9433333333333332
Dishwasher,18,2,3,3,0.0,2.77,0.9283333333333333
Dishwasher,19,2,3,3,1.4,0.0,0.9916666666666667
Dishwasher,20,2,3,3,1.52,1.4,0.9845833333333333
Dishwasher,21,2,3,3,2.59,1.52,1.0266666666666666
Dishwasher,22,2,3,3,1.81,2.59,1.0583333333333333
Dishwasher,23,2,3,3,0.76,1.81,0.9483333333333334
Dishwasher,0,3,4,3,0.0,0.76,0.9483333333333334
Dishwasher,1,3,4,3,0.0,0.0,1.03125
Dishwasher,2,3,4,3,1.99,0.0,1.03125
Dishwasher,3,3,4,3,0.0,1.99,1.03125
Dishwasher,4,3,4,3,0.0,0.0,1.05125
Dishwasher,5,3,4,3,0.48,0.0,1.0316666666666665
Dishwasher,6,3,4,3,1.33,0.48,0.9483333333333334
Dishwasher,7,3,4,3,1.84,1.33,0.9483333333333334
Dishwasher,8,3,4,3,0.0,1.84,0.9570833333333333
Dishwasher,9,3,4,3,0.21,0.0,0.9400000000000001
Dishwasher,10,3,4,3,1.42,0.21,1.0354166666666667
Dishwasher,11,3,4,3,2.29,1.42,0.9879166666666666
Dishwasher,12,3,4,3,0.49,2.29,1.0058333333333331
Dishwasher,13,3,4,3,1.75,0.49,1.0058333333333331
Dishwasher,14,3,4,3,0.0,1.75,1.0429166666666667
Dishwasher,15,3,4,3,2.38,0.0,1.0429166666666667
Dishwasher,16,3,4,3,0.0,2.38,1.0029166666666667
Dishwasher,17,3,4,3,1.81,0.0,1.0620833333333335
Dishwasher,18,3,4,3,1.42,1.81,1.00375
Dishwasher,19,3,4,3,0.0,1.42,1.1512499999999999
Dishwasher,20,3,4,3,5.0600000000000005,0.0,1.0570833333333332
Dishwasher,21,3,4,3,0.33,5.0600000000000005,0.9816666666666666
Dishwasher,22,3,4,3,0.0,0.33,1.0508333333333333
Dishwasher,23,3,4,3,2.42,0.0,1.0508333333333333
Dishwasher,0,4,5,3,0.0,2.42,1.1054166666666665
Dishwasher,1,4,5,3,1.31,0.0,1.1416666666666666
Dishwasher,2,4,5,3,2.86,1.31,1.1416666666666666
Dishwasher,3,4,5,3,0.0,2.86,1.1500000000000001
Dishwasher,4,4,5,3,0.2,0.0,1.1300000000000001
Dishwasher,5,4,5,3,0.0,0.2,1.0745833333333332
Dishwasher,6,4,5,3,0.0,0.0,1.1470833333333332
Dishwasher,7,4,5,3,3.58,0.0,1.37625
Dishwasher,8,4,5,3,5.5,3.58,1.4395833333333332
Dishwasher,9,4,5,3,1.73,5.5,1.3804166666666668
Dishwasher,10,4,5,3,0.0,1.73,1.285
Dishwasher,11,4,5,3,0.0,0.0,1.2645833333333334
Dishwasher,12,4,5,3,0.0,0.0,1.2620833333333334
Dishwasher,13,4,5,3,1.69,0.0,1.2620833333333334
Dishwasher,14,4,5,3,0.0,1.69,1.1995833333333332
Dishwasher,15,4,5,3,0.88,0.0,1.21125
Dishwasher,16,4,5,3,0.28,0.88,1.2754166666666666
Dishwasher,17,4,5,3,3.35,0.28,1.2529166666666667
Dishwasher,18,4,5,3,0.88,3.35,1.2529166666666667
Dishwasher,19,4,5,3,0.0,0.88,1.15875
Dishwasher,20,4,5,3,2.8,0.0,1.1958333333333335
Dishwasher,21,4,5,3,1.22,2.8,1.3162500000000001
Dishwasher,22,4,5,3,2.89,1.22,1.3275
Dishwasher,23,4,5,3,2.69,2.89,1.36125
Dishwasher,0,5,6,3,0.81,2.69,1.3258333333333334
Dishwasher,1,5,6,3,0.46,0.81,1.2066666666666668
Dishwasher,2,5,6,3,0.0,0.46,1.2066666666666668
Dishwasher,3,5,6,3,0.0,0.0,1.2445833333333332
Dishwasher,4,5,6,3,1.11,0.0,1.2820833333333332
Dishwasher,5,5,6,3,0.9,1.11,1.3458333333333332
Dishwasher,6,5,6,3,1.53,0.9,1.33125
Dishwasher,7,5,6,3,3.23,1.53,1.1470833333333335
Dishwasher,8,5,6,3,1.08,3.23,1.0995833333333334
Dishwasher,9,5,6,3,0.59,1.08,1.1170833333333332
Dishwasher,10,5,6,3,0.42,0.59,1.2604166666666667
Dishwasher,11,5,6,3,3.44,0.42,1.2604166666666667
Dishwasher,12,5,6,3,0.0,3.44,1.19
Dishwasher,13,5,6,3,0.0,0.0,1.3483333333333334
Dishwasher,14,5,6,3,3.8,0.0,1.3383333333333332
Dishwasher,15,5,6,3,0.64,3.8,1.4991666666666665
Dishwasher,16,5,6,3,4.140000000000001,0.64,1.4087499999999997
Dishwasher,17,5,6,3,1.1800000000000002,4.140000000000001,1.3995833333333334
Dishwasher,18,5,6,3,0.66,1.1800000000000002,1.3995833333333334
Dishwasher,19,5,6,3,0.0,0.66,1.3041666666666667
Dishwasher,20,5,6,3,0.51,0.0,1.2533333333333332
Dishwasher,21,5,6,3,0.0,0.51,1.1970833333333333
Dishwasher,22,5,6,3,1.54,0.0,1.2520833333333334
Dishwasher,23,5,6,3,4.01,1.54,1.2475
Dishwasher,0,6,0,3,0.7,4.01,1.2283333333333333
Dishwasher,1,6,0,3,0.0,0.7,1.2558333333333334
Dishwasher,2,6,0,3,0.66,0.0,1.2558333333333334
Dishwasher,3,6,0,3,0.0,0.66,1.2491666666666668
Dishwasher,4,6,0,3,0.95,0.0,1.2116666666666667
Dishwasher,5,6,0,3,0.0,0.95,1.1908333333333332
Dishwasher,6,6,0,3,1.03,0.0,1.0562500000000001
Dishwasher,7,6,0,3,0.0,1.03,1.1491666666666667
Dishwasher,8,6,0,3,3.31,0.0,1.2333333333333334
Dishwasher,9,6,0,3,2.6100000000000003,3.31,1.2158333333333335
Dishwasher,10,6,0,3,0.0,2.6100000000000003,1.0725
Dishwasher,11,6,0,3,0.0,0.0,1.2529166666666667
Dishwasher,12,6,0,3,4.33,0.0,1.4708333333333332
Dishwasher,13,6,0,3,5.23,4.33,1.3125
Dishwasher,14,6,0,3,0.0,5.23,1.4816666666666667
Dishwasher,15,6,0,3,4.7,0.0,1.5629166666666665
Dishwasher,16,6,0,3,6.09,4.7,1.59875
Dishwasher,17,6,0,3,2.04,6.09,1.6004166666666668
Dishwasher,18,6,0,3,0.7,2.04,1.6004166666666668
Dishwasher,19,6,0,3,0.0,0.7,1.6483333333333332
Dishwasher,20,6,0,3,1.66,0.0,1.6483333333333332
Dishwasher,21,6,0,3,0.0,1.66,1.6070833333333334
Dishwasher,22,6,0,3,0.55,0.0,1.5916666666666668
Dishwasher,23,6,0,3,3.64,0.55,1.6049999999999998
Dishwasher,0,7,1,3,1.02,3.64,1.6049999999999998
Dishwasher,1,7,1,3,0.0,1.02,1.6870833333333335
Dishwasher,2,7,1,3,2.63,0.0,1.6870833333333335
Dishwasher,3,7,1,3,0.0,2.63,1.6475
Dishwasher,4,7,1,3,0.0,0.0,1.6475
Dishwasher,5,7,1,3,0.0,0.0,1.7095833333333335
Dishwasher,6,7,1,3,2.52,0.0,1.7095833333333335
Dishwasher,7,7,1,3,0.0,2.52,1.5929166666666668
Dishwasher,8,7,1,3,0.51,0.0,1.56375
Dishwasher,9,7,1,3,1.91,0.51,1.56375
Dishwasher,10,7,1,3,0.0,1.91,1.6054166666666667
Dishwasher,11,7,1,3,1.0,0.0,1.4520833333333334
Dishwasher,12,7,1,3,0.65,1.0,1.2966666666666666
Dishwasher,13,7,1,3,1.5,0.65,1.2966666666666666
Dishwasher,14,7,1,3,0.0,1.5,1.1108333333333333
Dishwasher,15,7,1,3,0.24,0.0,1.0016666666666667
Dishwasher,16,7,1,3,3.47,0.24,0.9166666666666666
Dishwasher,17,7,1,3,0.0,3.47,0.8999999999999999
Dishwasher,18,7,1,3,0.3,0.0,0.9654166666666666
Dishwasher,19,7,1,3,1.57,0.3,0.8962499999999999
Dishwasher,20,7,1,3,0.0,1.57,0.9520833333333333
Dishwasher,21,7,1,3,1.34,0.0,1.0075
Dishwasher,22,7,1,3,1.88,1.34,0.8991666666666668
Dishwasher,23,7,1,3,1.04,1.88,0.9804166666666667
Dishwasher,0,8,2,3,2.97,1.04,1.0633333333333335
Dishwasher,1,8,2,3,1.99,2.97,0.9775
Dishwasher,2,8,2,3,0.57,1.99,1.1166666666666667
Dishwasher,3,8,2,3,3.34,0.57,1.1166666666666667
Dishwasher,4,8,2,3,0.0,3.34,1.1795833333333332
Dishwasher,5,8,2,3,1.51,0.0,1.1008333333333333
Dishwasher,6,8,2,3,0.63,1.51,1.2825
Dishwasher,7,8,2,3,4.359999999999999,0.63,1.3958333333333333
Dishwasher,8,8,2,3,3.2299999999999995,4.359999999999999,1.3383333333333332
Dishwasher,9,8,2,3,0.53,3.2299999999999995,1.3554166666666667
Dishwasher,10,8,2,3,0.41,0.53,1.4262500000000002
Dishwasher,11,8,2,3,2.7,0.41,1.5083333333333335
Dishwasher,12,8,2,3,2.62,2.7,1.5137500000000002
Dishwasher,13,8,2,3,1.63,2.62,1.6070833333333334
Dishwasher,14,8,2,3,2.24,1.63,1.66875
Dishwasher,15,8,2,3,1.72,2.24,1.6783333333333335
Dishwasher,16,8,2,3,3.7,1.72,1.74625
Dishwasher,17,8,2,3,1.63,3.7,1.8025
Dishwasher,18,8,2,3,1.65,1.63,1.8741666666666665
Dishwasher,19,8,2,3,3.29,1.65,1.9883333333333333
Dishwasher,20,8,2,3,2.74,3.29,2.1041666666666665
Dishwasher,21,8,2,3,4.12,2.74,2.089583333333333
Dishwasher,22,8,2,3,1.53,4.12,2.15625
Dishwasher,23,8,2,3,2.64,1.53,2.0829166666666667
Dishwasher,0,9,3,3,1.21,2.64,2.064583333333333
Dishwasher,1,9,3,3,1.55,1.21,2.0929166666666665
Dishwasher,2,9,3,3,1.25,1.55,2.0145833333333334
Dishwasher,3,9,3,3,1.46,1.25,2.037916666666667
Dishwasher,4,9,3,3,0.56,1.46,1.9749999999999999
Dishwasher,5,9,3,3,0.0,0.56,2.029166666666667
Dishwasher,6,9,3,3,1.93,0.0,1.9020833333333336
Dishwasher,7,9,3,3,1.31,1.93,1.7675
Dishwasher,8,9,3,3,0.0,1.31,1.7995833333333335
Dishwasher,9,9,3,3,1.3,0.0,1.8291666666666666
Dishwasher,10,9,3,3,1.12,1.3,1.75375
Dishwasher,11,9,3,3,0.89,1.12,1.6658333333333335
Dishwasher,12,9,3,3,0.51,0.89,1.6420833333333331
Dishwasher,13,9,3,3,1.06,0.51,1.54875
Dishwasher,14,9,3,3,0.0,1.06,1.4770833333333335
Dishwasher,15,9,3,3,0.0,0.0,1.3229166666666667
Dishwasher,16,9,3,3,0.0,0.0,1.2995833333333333
Dishwasher,17,9,3,3,1.0699999999999998,0.0,1.2308333333333332
Dishwasher,18,9,3,3,0.0,1.0699999999999998,1.41625
Dishwasher,19,9,3,3,7.74,0.0,1.3166666666666667
Dishwasher,20,9,3,3,0.35,7.74,1.2375
Dishwasher,21,9,3,3,2.22,0.35,1.17375
Dishwasher,22,9,3,3,0.0,2.22,1.1095833333333334
Dishwasher,23,9,3,3,1.1,0.0,1.0866666666666667
Dishwasher,0,10,4,3,0.66,1.1,1.0779166666666666
Dishwasher,1,10,4,3,1.34,0.66,1.0258333333333334
Dishwasher,2,10,4,3,0.0,1.34,1.0166666666666668
Dishwasher,3,10,4,3,1.24,0.0,1.0625
Dishwasher,4,10,4,3,1.66,1.24,1.1729166666666666
Dishwasher,5,10,4,3,2.6500000000000004,1.66,1.1129166666666668
Dishwasher,6,10,4,3,0.49,2.6500000000000004,1.0708333333333335
Dishwasher,7,10,4,3,0.3,0.49,1.1116666666666668
Dishwasher,8,10,4,3,0.98,0.3,1.0991666666666668
Dishwasher,9,10,4,3,1.0,0.98,1.1070833333333334
Dishwasher,10,10,4,3,1.31,1.0,1.0941666666666665
Dishwasher,11,10,4,3,0.58,1.31,1.1295833333333334
Dishwasher,12,10,4,3,1.36,0.58,1.135
Dishwasher,13,10,4,3,1.19,1.36,1.1725
Dishwasher,14,10,4,3,0.9,1.19,1.1725
Dishwasher,15,10,4,3,0.0,0.9,1.31125
Dishwasher,16,10,4,3,3.33,0.0,1.3233333333333335
Dishwasher,17,10,4,3,1.36,3.33,1.3683333333333334
Dishwasher,18,10,4,3,1.08,1.36,1.0616666666666668
Dishwasher,19,10,4,3,0.38,1.08,1.1670833333333333
Dishwasher,20,10,4,3,2.88,0.38,1.0745833333333332
Dishwasher,21,10,4,3,0.0,2.88,1.0745833333333332
Dishwasher,22,10,4,3,0.0,0.0,1.0287499999999998
Dishwasher,23,10,4,3,0.0,0.0,1.0495833333333333
Dishwasher,0,11,5,3,1.16,0.0,1.0779166666666666
Dishwasher,1,11,5,3,2.02,1.16,1.1112499999999998
Dishwasher,2,11,5,3,0.8,2.02,1.10625
Dishwasher,3,11,5,3,1.12,0.8,1.0825
Dishwasher,4,11,5,3,1.09,1.12,1.035
Dishwasher,5,11,5,3,1.51,1.09,1.0354166666666667
Dishwasher,6,11,5,3,0.5,1.51,1.1020833333333333
Dishwasher,7,11,5,3,1.9,0.5,1.07375
Dishwasher,8,11,5,3,0.3,1.9,1.0670833333333334
Dishwasher,9,11,5,3,0.84,0.3,1.1220833333333333
Dishwasher,10,11,5,3,2.63,0.84,1.0979166666666667
Dishwasher,11,11,5,3,0.0,2.63,1.04125
Dishwasher,12,11,5,3,0.0,0.0,1.0204166666666667
Dishwasher,13,11,5,3,0.69,0.0,1.0245833333333334
Dishwasher,14,11,5,3,1.0,0.69,1.0245833333333334
Dishwasher,15,11,5,3,0.0,1.0,1.0054166666666668
Dishwasher,16,11,5,3,2.87,0.0,1.1691666666666667
Dishwasher,17,11,5,3,5.29,2.87,1.16625
Dishwasher,18,11,5,3,1.01,5.29,1.3183333333333334
Dishwasher,19,11,5,3,4.03,1.01,1.2337500000000001
Dishwasher,20,11,5,3,0.85,4.03,1.2337500000000001
Dishwasher,21,11,5,3,0.0,0.85,1.2337500000000001
Dishwasher,22,11,5,3,0.0,0.0,1.3379166666666666
Dishwasher,23,11,5,3,2.5,0.0,1.2895833333333335
Dishwasher,0,12,6,3,0.0,2.5,1.2054166666666666
Dishwasher,1,12,6,3,0.0,0.0,1.3141666666666667
Dishwasher,2,12,6,3,3.41,0.0,1.2675
Dishwasher,3,12,6,3,0.0,3.41,1.2220833333333334
Dishwasher,4,12,6,3,0.0,0.0,1.21125
Dishwasher,5,12,6,3,1.25,0.0,1.28125
Dishwasher,6,12,6,3,2.18,1.25,1.3379166666666666
Dishwasher,7,12,6,3,3.26,2.18,1.4858333333333331
Dishwasher,8,12,6,3,3.85,3.26,1.5758333333333334
Dishwasher,9,12,6,3,3.0,3.85,1.4662499999999998
Dishwasher,10,12,6,3,0.0,3.0,1.6229166666666668
Dishwasher,11,12,6,3,3.76,0.0,1.6229166666666668
Dishwasher,12,12,6,3,0.0,3.76,1.741666666666667
Dishwasher,13,12,6,3,3.54,0.0,1.7000000000000002
Dishwasher,14,12,6,3,0.0,3.54,1.7641666666666669
Dishwasher,15,12,6,3,1.54,0.0,1.7941666666666665
Dishwasher,16,12,6,3,3.59,1.54,1.6504166666666666
Dishwasher,17,12,6,3,1.84,3.59,1.7320833333333334
Dishwasher,18,12,6,3,2.97,1.84,1.5641666666666667
Dishwasher,19,12,6,3,0.0,2.97,1.62875
Dishwasher,20,12,6,3,2.4,0.0,1.6766666666666665
Dishwasher,21,12,6,3,1.15,2.4,1.68875
Dishwasher,22,12,6,3,0.29,1.15,1.5845833333333335
Dishwasher,23,12,6,3,0.0,0.29,1.7016666666666664
Dishwasher,0,13,0,3,2.81,0.0,1.8812499999999999
Dishwasher,1,13,0,3,4.3100000000000005,2.81,1.7391666666666667
Dishwasher,2,13,0,3,0.0,4.3100000000000005,1.9033333333333333
Dishwasher,3,13,0,3,3.94,0.0,2.004583333333333
Dishwasher,4,13,0,3,2.43,3.94,1.9745833333333334
Dishwasher,5,13,0,3,0.53,2.43,2.0008333333333335
Dishwasher,6,13,0,3,2.81,0.53,1.9399999999999997
Dishwasher,7,13,0,3,1.8,2.81,1.852916666666667
Dishwasher,8,13,0,3,1.76,1.8,1.727916666666667
Dishwasher,9,13,0,3,0.0,1.76,1.9350000000000003
Dishwasher,10,13,0,3,4.97,0.0,1.865
Dishwasher,11,13,0,3,2.08,4.97,1.865
Dishwasher,12,13,0,3,0.0,2.08,1.7175
Dishwasher,13,13,0,3,0.0,0.0,1.7333333333333334
Dishwasher,14,13,0,3,0.38,0.0,1.6691666666666667
Dishwasher,15,13,0,3,0.0,0.38,1.5195833333333335
Dishwasher,16,13,0,3,0.0,0.0,1.45375
Dishwasher,17,13,0,3,0.26,0.0,1.33
Dishwasher,18,13,0,3,0.0,0.26,1.4087500000000002
Dishwasher,19,13,0,3,1.89,0.0,1.30875
Dishwasher,20,13,0,3,0.0,1.89,1.2608333333333335
Dishwasher,21,13,0,3,0.0,0.0,1.4900000000000002
Dishwasher,22,13,0,3,5.79,0.0,1.5741666666666667
Dishwasher,23,13,0,3,2.02,5.79,1.5112499999999998
Dishwasher,0,14,1,3,1.3,2.02,1.3983333333333334
Dishwasher,1,14,1,3,1.6,1.3,1.4945833333333336
Dishwasher,2,14,1,3,2.31,1.6,1.3304166666666666
Dishwasher,3,14,1,3,0.0,2.31,1.2291666666666667
Dishwasher,4,14,1,3,0.0,0.0,1.2070833333333335
Dishwasher,5,14,1,3,0.0,0.0,1.155
Dishwasher,6,14,1,3,1.56,0.0,1.3133333333333332
Dishwasher,7,14,1,3,5.6,1.56,1.24
Dishwasher,8,14,1,3,0.0,5.6,1.36625
Dishwasher,9,14,1,3,3.03,0.0,1.159166666666667
Dishwasher,10,14,1,3,0.0,3.03,1.085
Dishwasher,11,14,1,3,0.3,0.0,1.1754166666666668
Dishwasher,12,14,1,3,2.17,0.3,1.24
Dishwasher,13,14,1,3,1.55,2.17,1.2241666666666668
Dishwasher,14,14,1,3,0.0,1.55,1.2241666666666668
Dishwasher,15,14,1,3,0.0,0.0,1.2691666666666668
Dishwasher,16,14,1,3,1.08,0.0,1.2583333333333333
Dishwasher,17,14,1,3,0.0,1.08,1.2583333333333333
Dishwasher,18,14,1,3,0.0,0.0,1.20125
Dishwasher,19,14,1,3,0.52,0.0,1.2316666666666667
Dishwasher,20,14,1,3,0.73,0.52,1.2316666666666667
Dishwasher,21,14,1,3,0.0,0.73,1.0416666666666667
Dishwasher,22,14,1,3,1.23,0.0,1.0808333333333333
Dishwasher,23,14,1,3,2.96,1.23,1.1533333333333333
Dishwasher,0,15,2,3,3.04,2.96,1.0866666666666667
Dishwasher,1,15,2,3,0.0,3.04,0.9904166666666666
Dishwasher,2,15,2,3,0.0,0.0,1.0841666666666667
Dishwasher,3,15,2,3,2.25,0.0,1.1495833333333334
Dishwasher,4,15,2,3,1.5699999999999998,2.25,1.1683333333333332
Dishwasher,5,15,2,3,0.45,1.5699999999999998,1.1033333333333333
Dishwasher,6,15,2,3,0.0,0.45,0.9591666666666666
Dishwasher,7,15,2,3,2.14,0.0,1.0204166666666665
Dishwasher,8,15,2,3,1.47,2.14,0.9474999999999999
Dishwasher,9,15,2,3,1.28,1.47,1.1537499999999998
Dishwasher,10,15,2,3,4.95,1.28,1.2133333333333334
Dishwasher,11,15,2,3,1.73,4.95,1.29
Dishwasher,12,15,2,3,4.01,1.73,1.352083333333333
Dishwasher,13,15,2,3,3.04,4.01,1.5408333333333333
Dishwasher,14,15,2,3,4.53,3.04,1.70875
Dishwasher,15,15,2,3,4.03,4.53,1.7675
Dishwasher,16,15,2,3,2.49,4.03,1.7675
Dishwasher,17,15,2,3,0.0,2.49,1.7675
Dishwasher,18,15,2,3,0.0,0.0,1.8025
Dishwasher,19,15,2,3,1.36,0.0,1.7720833333333335
Dishwasher,20,15,2,3,0.0,1.36,1.82625
Dishwasher,21,15,2,3,1.3,0.0,1.7749999999999997
Dishwasher,22,15,2,3,0.0,1.3,1.6516666666666666
Dishwasher,23,15,2,3,0.0,0.0,1.6079166666666664
Dishwasher,0,16,3,3,1.99,0.0,1.6545833333333333
Dishwasher,1,16,3,3,1.12,1.99,1.8154166666666665
Dishwasher,2,16,3,3,3.86,1.12,1.732083333333333
Dishwasher,3,16,3,3,0.25,3.86,1.6666666666666667
Dishwasher,4,16,3,3,0.0,0.25,1.7275
Dishwasher,5,16,3,3,1.91,0.0,1.7275
Dishwasher,6,16,3,3,0.0,1.91,1.6383333333333334
Dishwasher,7,16,3,3,0.0,0.0,1.7212500000000002
Dishwasher,8,16,3,3,3.46,0.0,1.7729166666666665
Dishwasher,9,16,3,3,2.52,3.46,1.6416666666666666
Dishwasher,10,16,3,3,1.8,2.52,1.5695833333333333
Dishwasher,11,16,3,3,0.0,1.8,1.5420833333333335
Dishwasher,12,16,3,3,3.3500000000000005,0.0,1.4733333333333336
Dishwasher,13,16,3,3,1.39,3.3500000000000005,1.315416666666667
Dishwasher,14,16,3,3,0.74,1.39,1.1770833333333333
Dishwasher,15,16,3,3,0.71,0.74,1.1420833333333333
Dishwasher,16,16,3,3,1.65,0.71,1.1420833333333333
Dishwasher,17,16,3,3,0.0,1.65,1.1420833333333333
Dishwasher,18,16,3,3,0.0,0.0,1.0854166666666667
Dishwasher,19,16,3,3,0.0,0.0,1.1108333333333333
Dishwasher,20,16,3,3,0.61,0.0,1.0566666666666666
Dishwasher,21,16,3,3,0.0,0.61,1.11625
Dishwasher,22,16,3,3,1.43,0.0,1.1704166666666667
Dishwasher,23,16,3,3,1.3,1.43,1.0875000000000001
Dishwasher,0,17,4,3,0.0,1.3,1.1120833333333333
Dishwasher,1,17,4,3,1.71,0.0,1.0908333333333333
Dishwasher,2,17,4,3,3.35,1.71,1.1166666666666667
Dishwasher,3,17,4,3,0.87,3.35,1.1666666666666667
Dishwasher,4,17,4,3,1.2,0.87,1.11625
Dishwasher,5,17,4,3,0.7,1.2,1.1991666666666667
Dishwasher,6,17,4,3,1.99,0.7,1.375
Dishwasher,7,17,4,3,4.22,1.99,1.2429166666666667
Dishwasher,8,17,4,3,0.29,4.22,1.1958333333333333
Dishwasher,9,17,4,3,1.39,0.29,1.1541666666666666
Dishwasher,10,17,4,3,0.8,1.39,1.1541666666666666
Dishwasher,11,17,4,3,0.0,0.8,1.0866666666666667
Dishwasher,12,17,4,3,1.73,0.0,1.02875
Dishwasher,13,17,4,3,0.0,1.73,0.9979166666666667
Dishwasher,14,17,4,3,0.0,0.0,1.1454166666666667
Dishwasher,15,17,4,3,4.25,0.0,1.0766666666666667
Dishwasher,16,17,4,3,0.0,4.25,1.14375
Dishwasher,17,17,4,3,1.61,0.0,1.1791666666666667
Dishwasher,18,17,4,3,0.85,1.61,1.3041666666666665
Dishwasher,19,17,4,3,3.0,0.85,1.3404166666666668
Dishwasher,20,17,4,3,1.48,3.0,1.3891666666666664
Dishwasher,21,17,4,3,1.17,1.48,1.4516666666666669
Dishwasher,22,17,4,3,2.93,1.17,1.46875
Dishwasher,23,17,4,3,1.71,2.93,1.46875
Dishwasher,0,18,5,3,0.0,1.71,1.4124999999999999
Dishwasher,1,18,5,3,0.36,0.0,1.3575
Dishwasher,2,18,5,3,2.03,0.36,1.32125
Dishwasher,3,18,5,3,0.0,2.03,1.3216666666666665
Dishwasher,4,18,5,3,1.21,0.0,1.4366666666666668
Dishwasher,5,18,5,3,3.46,1.21,1.3537499999999998
Dishwasher,6,18,5,3,0.0,3.46,1.2666666666666666
Dishwasher,7,18,5,3,2.13,0.0,1.2545833333333334
Dishwasher,8,18,5,3,0.0,2.13,1.1966666666666665
Dishwasher,9,18,5,3,0.0,0.0,1.1633333333333333
Dishwasher,10,18,5,3,0.0,0.0,1.2325
Dishwasher,11,18,5,3,1.66,0.0,1.2191666666666665
Dishwasher,12,18,5,3,1.41,1.66,1.2191666666666665
Dishwasher,13,18,5,3,0.0,1.41,1.2420833333333332
Dishwasher,14,18,5,3,0.55,0.0,1.065
Dishwasher,15,18,5,3,0.0,0.55,1.1279166666666667
Dishwasher,16,18,5,3,1.51,0.0,1.115
Dishwasher,17,18,5,3,1.3,1.51,1.1845833333333333
Dishwasher,18,18,5,3,2.52,1.3,1.1329166666666666
Dishwasher,19,18,5,3,1.76,2.52,1.1433333333333333
Dishwasher,20,18,5,3,1.73,1.76,1.16625
Dishwasher,21,18,5,3,1.72,1.73,1.0441666666666667
Dishwasher,22,18,5,3,0.0,1.72,0.9729166666666665
Dishwasher,23,18,5,3,0.0,0.0,1.0483333333333333
Dishwasher,0,19,6,3,1.81,0.0,1.0333333333333334
Dishwasher,1,19,6,3,0.0,1.81,0.9758333333333334
Dishwasher,2,19,6,3,0.65,0.0,1.0241666666666667
Dishwasher,3,19,6,3,1.16,0.65,1.0154166666666666
Dishwasher,4,19,6,3,1.0,1.16,0.9333333333333332
Dishwasher,5,19,6,3,1.49,1.0,1.0229166666666667
Dishwasher,6,19,6,3,2.15,1.49,0.9341666666666667
Dishwasher,7,19,6,3,0.0,2.15,0.98
Dishwasher,8,19,6,3,1.1,0.0,1.0591666666666668
Dishwasher,9,19,6,3,1.9,1.1,1.0591666666666668
