Outdoor Temperature (°C),Household Size,hour,day,month,week,lag_1,lag_24,rolling_mean_24
-8.2,5,21,4,3,5,2.74,3.5,3.105833333333333
34.5,1,23,4,3,5,2.64,2.39,3.1624999999999996
38.6,1,0,5,3,6,3.75,3.71,3.110416666666667
10.1,3,1,5,3,6,2.46,2.65,3.1441666666666666
-8.6,4,3,5,3,6,3.46,2.49,3.219583333333333
1.8,1,5,5,3,6,4.3,2.59,3.2870833333333334
32.7,5,5,5,3,6,4.21,2.53,3.275833333333333
5.9,1,6,5,3,6,2.26,4.42,3.2424999999999997
34.3,1,6,5,3,6,3.62,4.02,3.1799999999999997
18.0,3,7,5,3,6,2.52,2.33,3.2575
-1.9,3,8,5,3,6,4.19,4.79,3.1508333333333334
32.4,4,8,5,3,6,2.23,3.15,3.115
22.7,5,8,5,3,6,2.29,2.55,3.170833333333334
21.9,1,9,5,3,6,3.89,3.03,3.1654166666666668
8.6,1,10,5,3,6,2.9,3.68,3.119583333333333
20.3,3,11,5,3,6,2.58,3.09,3.129583333333333
-0.9,4,12,5,3,6,3.33,2.05,3.1458333333333335
28.0,2,13,5,3,6,2.44,2.05,3.1595833333333334
26.2,4,13,5,3,6,2.38,3.98,3.094583333333333
-2.2,3,16,5,3,6,2.42,3.21,3.089166666666667
20.1,2,17,5,3,6,3.08,3.48,3.0829166666666663
32.6,3,17,5,3,6,3.33,3.03,3.1133333333333333
-7.1,5,18,5,3,6,3.76,3.94,3.0500000000000003
22.8,2,18,5,3,6,2.42,2.74,3.0679166666666666
7.1,1,20,5,3,6,3.17,2.64,3.0425
17.3,1,22,5,3,6,2.03,3.75,3.0583333333333336
16.2,3,22,5,3,6,4.13,2.46,3.0804166666666664
-6.4,4,23,5,3,6,2.99,3.46,3.1116666666666664
38.0,2,0,6,3,0,4.21,4.3,3.125833333333333
33.0,4,0,6,3,0,4.64,4.21,3.1366666666666663
20.5,2,4,6,3,0,4.47,2.26,3.2158333333333338
16.2,1,5,6,3,0,4.16,3.62,3.1779166666666665
-4.4,1,6,6,3,0,2.71,2.52,3.24625
-8.2,2,7,6,3,0,4.16,4.19,3.20375
23.7,1,7,6,3,0,3.17,2.23,3.1983333333333337
20.6,5,7,6,3,0,2.1,2.29,3.245416666666667
4.5,3,8,6,3,0,3.42,3.89,3.1879166666666663
28.0,2,10,6,3,0,2.51,2.9,3.2237500000000003
16.9,3,12,6,3,0,3.76,2.58,3.251666666666667
29.8,5,14,6,3,0,3.25,3.33,3.2916666666666665
39.2,4,15,6,3,0,4.29,2.44,3.275
24.6,5,15,6,3,0,2.04,2.38,3.307916666666667
37.1,5,16,6,3,0,3.17,2.42,3.375833333333333
26.2,2,20,6,3,0,4.05,3.08,3.3695833333333334
12.6,4,23,6,3,0,2.93,3.33,3.327916666666667
32.8,1,1,7,3,1,2.33,3.76,3.3183333333333334
-5.3,1,2,7,3,1,3.53,2.42,3.3154166666666662
21.3,4,2,7,3,1,2.35,3.17,3.31875
21.7,2,4,7,3,1,3.25,2.03,3.342916666666667
4.5,3,4,7,3,1,2.61,4.13,3.3225
24.6,5,4,7,3,1,3.64,2.99,3.3541666666666665
4.6,1,5,7,3,1,3.75,4.21,3.2816666666666667
22.9,2,7,7,3,1,2.47,4.64,3.2758333333333334
-9.8,4,8,7,3,1,4.5,4.47,3.174583333333334
34.8,3,8,7,3,1,2.04,4.16,3.102083333333333
-0.8,2,11,7,3,1,2.42,2.71,3.1683333333333334
-4.1,2,12,7,3,1,4.3,4.16,3.171666666666667
19.9,1,12,7,3,1,4.24,3.17,3.1520833333333336
12.1,1,13,7,3,1,2.7,2.1,3.2449999999999997
0.8,5,14,7,3,1,4.33,3.42,3.2241666666666666
-8.9,3,15,7,3,1,2.92,2.51,3.207916666666667
2.4,5,15,7,3,1,2.12,3.76,3.2070833333333333
11.7,5,17,7,3,1,3.74,3.25,3.219583333333333
-6.9,4,18,7,3,1,3.55,4.29,3.1533333333333338
13.3,2,18,7,3,1,2.7,2.04,3.23375
5.3,3,21,7,3,1,3.97,3.17,3.3016666666666663
18.3,5,21,7,3,1,4.8,4.05,3.2504166666666667
30.0,5,22,7,3,1,2.82,2.93,3.3225
31.9,5,22,7,3,1,4.66,2.33,3.4270833333333335
11.1,2,23,7,3,1,4.84,3.53,3.4604166666666667
14.8,1,23,7,3,1,4.33,2.35,3.5625
8.1,1,0,8,3,2,4.8,3.25,3.52125
32.3,3,0,8,3,2,2.26,2.61,3.51375
33.2,1,1,8,3,2,2.43,3.64,3.4891666666666663
-7.1,5,1,8,3,2,3.05,3.75,3.4829166666666667
22.1,4,1,8,3,2,3.6,2.47,3.5100000000000002
17.4,3,1,8,3,2,3.12,4.5,3.4066666666666667
36.1,5,2,8,3,2,2.02,2.04,3.4887499999999996
31.1,2,2,8,3,2,4.01,2.42,3.5775000000000006
27.2,4,4,8,3,2,4.55,4.3,3.5083333333333333
16.1,1,4,8,3,2,2.64,4.24,3.5054166666666666
20.2,4,5,8,3,2,4.17,2.7,3.5437499999999997
21.1,2,6,8,3,2,3.62,4.33,3.5420833333333337
9.2,1,6,8,3,2,4.29,2.92,3.595
10.4,5,7,8,3,2,4.19,2.12,3.6174999999999997
6.2,4,9,8,3,2,2.66,3.74,3.5849999999999995
9.0,4,10,8,3,2,2.96,3.55,3.5245833333333336
3.1,4,10,8,3,2,2.1,2.7,3.5704166666666666
8.4,4,11,8,3,2,3.8,3.97,3.5516666666666663
26.7,2,12,8,3,2,3.52,4.8,3.52
-2.7,3,12,8,3,2,4.04,2.82,3.5558333333333327
-1.1,2,13,8,3,2,3.68,4.66,3.5549999999999997
21.9,1,13,8,3,2,4.64,4.84,3.4804166666666667
11.3,4,15,8,3,2,3.05,4.33,3.4124999999999996
24.1,2,16,8,3,2,2.7,4.8,3.3154166666666662
-8.9,1,16,8,3,2,2.47,2.26,3.357083333333333
-6.6,1,17,8,3,2,3.26,2.43,3.3441666666666667
24.8,2,17,8,3,2,2.12,3.05,3.4150000000000005
31.4,3,17,8,3,2,4.75,3.6,3.4133333333333336
33.9,1,19,8,3,2,3.56,3.12,3.4633333333333334
39.5,1,20,8,3,2,4.32,2.02,3.5529166666666665
7.8,4,23,8,3,2,4.17,4.01,3.48625
13.8,2,0,9,3,3,2.41,4.55,3.4712499999999995
36.9,1,1,9,3,3,4.19,2.64,3.4462499999999996
29.1,2,1,9,3,3,2.04,4.17,3.391666666666667
11.3,4,1,9,3,3,2.86,3.62,3.345416666666667
-4.6,1,3,9,3,3,2.51,4.29,3.3024999999999998
-0.7,2,5,9,3,3,3.26,4.19,3.285
3.1,4,6,9,3,3,3.77,2.66,3.31375
14.3,3,6,9,3,3,3.35,2.96,3.277916666666666
22.2,1,6,9,3,3,2.1,2.1,3.310833333333333
-4.1,4,7,9,3,3,2.89,3.8,3.2783333333333338
2.1,5,7,9,3,3,3.02,3.52,3.289166666666667
15.2,4,8,9,3,3,3.78,4.04,3.2062500000000003
31.8,2,9,9,3,3,2.05,3.68,3.23625
1.3,4,10,9,3,3,4.4,4.64,3.173333333333334
1.2,2,12,9,3,3,3.13,3.05,3.170416666666666
30.5,4,15,9,3,3,2.98,2.7,3.2108333333333334
36.9,5,15,9,3,3,3.67,2.47,3.222916666666667
21.5,1,16,9,3,3,2.76,3.26,3.265
19.5,5,17,9,3,3,4.27,2.12,3.3120833333333333
-6.1,5,17,9,3,3,3.25,4.75,3.3141666666666665
-1.6,3,20,9,3,3,4.8,3.56,3.3333333333333335
-3.8,3,20,9,3,3,4.02,4.32,3.2716666666666665
21.2,2,22,9,3,3,2.84,4.17,3.2929166666666667
30.5,1,23,9,3,3,4.68,2.41,3.3733333333333335
-8.6,5,0,10,3,4,4.34,4.19,3.375833333333334
26.2,1,0,10,3,4,4.25,2.04,3.39125
3.7,2,1,10,3,4,2.41,2.86,3.3670833333333334
12.8,1,1,10,3,4,2.28,2.51,3.4149999999999996
3.3,3,2,10,3,4,3.66,3.26,3.46625
26.7,4,4,10,3,4,4.49,3.77,3.4704166666666665
19.3,1,9,10,3,4,3.87,3.35,3.480833333333333
20.6,1,9,10,3,4,3.6,2.1,3.5225000000000004
36.2,5,10,10,3,4,3.1,2.89,3.52
31.6,1,10,10,3,4,2.83,3.02,3.5383333333333327
25.2,2,10,10,3,4,3.46,3.78,3.5262499999999997
14.9,5,10,10,3,4,3.49,2.05,3.53875
19.2,1,11,10,3,4,2.35,4.4,3.545
14.5,3,12,10,3,4,4.55,3.13,3.574583333333333
30.4,1,14,10,3,4,3.84,2.98,3.610833333333334
21.9,1,14,10,3,4,3.85,3.67,3.5537500000000004
7.2,5,14,10,3,4,2.3,2.76,3.6354166666666665
27.7,3,15,10,3,4,4.72,4.27,3.645
8.2,2,15,10,3,4,4.5,3.25,3.6329166666666666
3.4,4,16,10,3,4,2.96,4.8,3.580833333333333
21.3,3,17,10,3,4,3.55,4.02,3.5520833333333335
-10.0,5,18,10,3,4,3.33,2.84,3.5704166666666666
32.2,4,18,10,3,4,3.28,4.68,3.4625
8.0,3,20,10,3,4,2.09,4.34,3.405
25.5,5,20,10,3,4,2.96,4.25,3.3966666666666665
-3.0,5,21,10,3,4,4.05,2.41,3.4316666666666666
6.0,1,22,10,3,4,3.25,2.28,3.5004166666666663
0.9,2,23,10,3,4,3.93,3.66,3.498333333333333
2.7,2,1,11,3,5,3.61,4.49,3.4170833333333337
15.0,1,3,11,3,5,2.54,3.87,3.3970833333333332
18.9,5,3,11,3,5,3.39,3.6,3.3350000000000004
8.9,2,3,11,3,5,2.11,3.1,3.2966666666666664
18.1,4,3,11,3,5,2.18,2.83,3.374166666666667
-0.6,5,4,11,3,5,4.69,3.46,3.32875
28.3,5,4,11,3,5,2.37,3.49,3.3641666666666663
12.7,5,5,11,3,5,4.34,2.35,3.3883333333333336
6.4,4,5,11,3,5,2.93,4.55,3.348333333333333
29.7,1,6,11,3,5,3.59,3.84,3.2816666666666667
37.0,3,7,11,3,5,2.24,3.85,3.2854166666666664
26.3,5,7,11,3,5,3.94,2.3,3.2925
32.4,1,7,11,3,5,2.47,4.72,3.2129166666666666
-2.0,4,7,11,3,5,2.81,4.5,3.2225
24.4,2,8,11,3,5,4.73,2.96,3.188333333333334
30.1,3,9,11,3,5,2.14,3.55,3.209166666666667
13.5,2,9,11,3,5,4.05,3.33,3.2704166666666663
1.9,5,10,11,3,5,4.8,3.28,3.295833333333334
38.3,5,10,11,3,5,3.89,2.09,3.3008333333333333
9.9,4,11,11,3,5,2.21,2.96,3.28125
29.6,3,12,11,3,5,2.49,4.05,3.311666666666667
-4.5,5,14,11,3,5,4.78,3.25,3.35125
-1.6,5,14,11,3,5,4.2,3.93,3.3870833333333334
7.4,5,15,11,3,5,4.79,3.61,3.3487500000000003
9.2,5,15,11,3,5,2.69,2.54,3.4233333333333333
24.2,2,18,11,3,5,4.33,3.39,3.4475
-8.3,5,18,11,3,5,3.97,2.11,3.4616666666666664
14.1,5,19,11,3,5,2.45,2.18,3.5087500000000005
8.1,3,20,11,3,5,3.31,4.69,3.4316666666666666
15.0,5,21,11,3,5,2.84,2.37,3.4483333333333337
22.2,1,21,11,3,5,2.77,4.34,3.3633333333333333
2.1,1,22,11,3,5,2.3,2.93,3.375833333333333
8.7,3,22,11,3,5,3.23,3.59,3.3145833333333337
32.0,4,23,11,3,5,2.12,2.24,3.41
-2.5,4,23,11,3,5,4.53,3.94,3.345416666666667
-4.5,2,1,12,3,6,2.39,2.47,3.375833333333333
21.8,3,4,12,3,6,3.2,2.81,3.4525
21.2,2,5,12,3,6,4.65,4.73,3.3495833333333334
30.6,5,6,12,3,6,2.26,2.14,3.419166666666666
20.2,2,6,12,3,6,3.81,4.05,3.3929166666666664
6.3,1,7,12,3,6,3.42,4.8,3.3775
2.0,3,9,12,3,6,4.43,3.89,3.3662500000000004
1.7,1,9,12,3,6,3.62,2.21,3.4050000000000007
23.0,3,12,12,3,6,3.14,2.49,3.4145833333333333
9.2,3,12,12,3,6,2.72,4.78,3.299583333333333
37.2,1,13,12,3,6,2.02,4.2,3.2120833333333336
24.0,3,13,12,3,6,2.1,4.79,3.1308333333333334
32.9,2,13,12,3,6,2.84,2.69,3.130416666666667
13.1,3,15,12,3,6,2.68,4.33,3.14125
2.5,3,16,12,3,6,4.59,3.97,3.08625
17.0,4,16,12,3,6,2.65,2.45,3.1525
38.6,3,17,12,3,6,4.04,3.31,3.1208333333333336
10.0,1,19,12,3,6,2.55,2.84,3.1374999999999997
1.1,2,19,12,3,6,3.24,2.77,3.2008333333333336
10.4,2,20,12,3,6,4.29,2.3,3.237916666666667
27.3,5,21,12,3,6,3.19,3.23,3.2720833333333332
17.2,5,21,12,3,6,4.05,2.12,3.345
-2.6,2,22,12,3,6,3.87,4.53,3.3312499999999994
3.1,2,22,12,3,6,4.2,2.39,3.327083333333333
0.1,5,22,12,3,6,2.29,3.2,3.284166666666667
25.1,2,0,13,3,0,2.17,4.65,3.2825
33.9,5,0,13,3,0,4.61,2.26,3.29625
-5.5,1,0,13,3,0,2.59,3.81,3.3212500000000005
33.1,2,0,13,3,0,4.41,3.42,3.3070833333333334
30.7,3,2,13,3,0,3.08,4.43,3.31625
1.9,4,3,13,3,0,4.65,3.62,3.2504166666666663
11.4,2,4,13,3,0,2.04,3.14,3.2175
14.8,2,4,13,3,0,2.35,2.72,3.2466666666666666
26.7,2,8,13,3,0,3.42,2.02,3.25
19.6,3,9,13,3,0,2.1,2.1,3.3312500000000003
-3.8,3,10,13,3,0,4.05,2.84,3.34125
16.6,1,11,13,3,0,3.08,2.68,3.400833333333333
25.2,1,11,13,3,0,4.11,4.59,3.3683333333333336
31.9,5,12,13,3,0,3.81,2.65,3.3558333333333334
-1.3,4,12,13,3,0,2.35,4.04,3.3191666666666664
16.9,5,13,13,3,0,3.16,2.55,3.3520833333333333
-6.9,1,14,13,3,0,3.34,3.24,3.410416666666667
6.4,5,15,13,3,0,4.64,4.29,3.329166666666666
27.7,5,17,13,3,0,2.34,3.19,3.2808333333333333
7.1,1,19,13,3,0,2.03,4.05,3.3066666666666666
2.4,2,20,13,3,0,4.67,3.87,3.315
20.1,4,22,13,3,0,4.07,4.2,3.317916666666667
5.4,1,22,13,3,0,4.27,2.29,3.3874999999999997
38.5,5,22,13,3,0,3.96,2.17,3.4141666666666666
22.4,2,23,13,3,0,2.81,4.61,3.3716666666666666
11.3,2,0,14,3,1,3.59,2.59,3.4283333333333332
10.2,3,1,14,3,1,3.95,4.41,3.438333333333333
19.0,3,1,14,3,1,4.65,3.08,3.485416666666667
5.2,5,2,14,3,1,4.21,4.65,3.4175
26.6,2,7,14,3,1,3.02,2.04,3.474166666666667
-1.5,3,7,14,3,1,3.4,2.35,3.4720833333333334
29.7,5,7,14,3,1,2.3,3.42,3.4737499999999994
26.5,3,11,14,3,1,3.46,2.1,3.5841666666666665
9.7,3,14,14,3,1,4.75,4.05,3.552916666666667
26.7,5,14,14,3,1,3.3,3.08,3.6
-5.0,1,16,14,3,1,4.21,4.11,3.62875
36.4,3,18,14,3,1,4.8,3.81,3.59
13.3,4,18,14,3,1,2.88,2.35,3.672083333333333
4.3,5,18,14,3,1,4.32,3.16,3.700833333333333
20.0,2,21,14,3,1,3.85,3.34,3.74875
13.3,1,23,14,3,1,4.49,4.64,3.715833333333333
24.0,4,0,15,3,2,3.85,2.34,3.8175000000000003
-7.1,5,0,15,3,2,4.78,2.03,3.8400000000000003
37.7,2,0,15,3,2,2.57,4.67,3.8045833333333334
-2.0,3,1,15,3,2,3.82,4.07,3.7191666666666663
-5.7,1,2,15,3,2,2.02,4.27,3.63125
12.4,3,2,15,3,2,2.16,3.96,3.6508333333333334
-7.1,5,4,15,3,2,4.43,2.81,3.6804166666666664
2.3,2,5,15,3,2,3.52,3.59,3.64625
30.7,3,6,15,3,2,2.77,3.95,3.6779166666666665
7.9,1,7,15,3,2,4.71,4.65,3.5725000000000002
24.8,2,7,15,3,2,2.12,4.21,3.595833333333333
30.5,4,8,15,3,2,4.77,3.02,3.645
-7.1,1,9,15,3,2,4.2,3.4,3.589166666666667
-2.5,1,11,15,3,2,2.06,2.3,3.577083333333333
23.3,4,13,15,3,2,2.01,3.46,3.5620833333333337
11.2,1,16,15,3,2,3.1,4.75,3.565416666666667
-2.3,4,16,15,3,2,4.83,3.3,3.5850000000000004
-0.2,5,17,15,3,2,3.77,4.21,3.5829166666666663
2.4,1,18,15,3,2,4.16,4.8,3.5383333333333336
0.4,4,20,15,3,2,3.73,2.88,3.5120833333333334
14.4,2,21,15,3,2,2.25,4.32,3.44875
27.4,1,21,15,3,2,2.8,3.85,3.4270833333333335
22.0,5,21,15,3,2,3.33,4.49,3.328333333333333
28.8,2,23,15,3,2,2.12,3.85,3.3520833333333333
33.7,5,0,16,3,3,4.42,4.78,3.3354166666666667
3.1,3,1,16,3,3,4.38,2.57,3.403333333333333
5.5,1,2,16,3,3,4.2,3.82,3.3354166666666667
12.5,2,3,16,3,3,2.19,2.02,3.3866666666666667
2.8,1,4,16,3,3,3.25,2.16,3.3991666666666664
29.5,3,16,16,3,3,2.46,4.43,3.370416666666667
0.5,3,18,16,3,3,3.74,3.52,3.4162500000000002
5.5,3,19,16,3,3,4.62,2.77,3.4704166666666665
30.8,4,19,16,3,3,4.07,4.71,3.3683333333333336
7.3,2,21,16,3,3,2.26,2.12,3.436666666666666
3.0,2,21,16,3,3,3.76,4.77,3.4258333333333333
33.5,2,21,16,3,3,4.51,4.2,3.4320833333333334
-6.3,1,23,16,3,3,4.35,2.06,3.465
-6.5,1,0,17,3,4,2.85,2.01,3.51375
10.4,5,2,17,3,4,3.18,3.1,3.5516666666666663
20.7,1,2,17,3,4,4.01,4.83,3.5220833333333332
31.8,1,4,17,3,4,4.12,3.77,3.455416666666667
2.0,1,5,17,3,4,2.17,4.16,3.3708333333333336
37.6,3,5,17,3,4,2.13,3.73,3.311666666666667
35.5,4,6,17,3,4,2.31,2.25,3.34375
12.4,4,8,17,3,4,3.02,2.8,3.4179166666666667
20.6,5,8,17,3,4,4.58,3.33,3.3991666666666673
37.1,4,8,17,3,4,2.88,2.12,3.4570833333333333
24.4,2,9,17,3,4,3.51,4.42,3.4204166666666667
21.0,5,9,17,3,4,3.54,4.38,3.327083333333334
29.0,4,10,17,3,4,2.14,4.2,3.330416666666667
17.6,1,11,17,3,4,4.28,2.19,3.3325
-4.8,3,11,17,3,4,2.24,3.25,3.3208333333333333
10.4,1,12,17,3,4,2.97,2.46,3.3562499999999997
21.0,3,12,17,3,4,3.31,3.74,3.284166666666667
5.7,1,15,17,3,4,2.01,4.62,3.2137499999999997
4.1,5,15,17,3,4,2.93,4.07,3.2320833333333336
5.3,5,15,17,3,4,4.51,2.26,3.3212499999999996
22.8,3,16,17,3,4,4.4,3.76,3.254583333333333
9.3,1,18,17,3,4,2.16,4.51,3.1666666666666665
18.4,3,18,17,3,4,2.4,4.35,3.150416666666667
-8.0,3,18,17,3,4,3.96,2.85,3.2220833333333334
36.7,5,18,17,3,4,4.57,3.18,3.208333333333334
-6.9,4,19,17,3,4,2.85,4.01,3.20875
-6.2,5,20,17,3,4,4.02,4.12,3.1824999999999997
-9.9,4,22,17,3,4,3.49,2.17,3.1991666666666667
30.2,3,23,17,3,4,2.57,2.13,3.2525
5.3,4,0,18,3,5,3.41,2.31,3.3000000000000003
2.2,3,1,18,3,5,3.45,3.02,3.3200000000000003
19.4,2,1,18,3,5,3.5,4.58,3.26625
-10.0,2,2,18,3,5,3.29,2.88,3.3425
19.1,4,2,18,3,5,4.71,3.51,3.3725
29.7,1,3,18,3,5,4.23,3.54,3.3654166666666665
24.2,5,3,18,3,5,3.37,2.14,3.4075
26.6,3,4,18,3,5,3.15,4.28,3.418333333333333
0.4,1,4,18,3,5,4.54,2.24,3.5237499999999997
38.5,4,4,18,3,5,4.77,2.97,3.4945833333333334
28.8,3,4,18,3,5,2.27,3.31,3.467916666666667
-9.2,5,5,18,3,5,2.67,2.01,3.5029166666666662
-9.4,1,6,18,3,5,2.85,2.93,3.57375
-0.0,1,7,18,3,5,4.63,4.51,3.5141666666666667
7.9,3,7,18,3,5,3.08,4.4,3.4779166666666668
30.8,4,7,18,3,5,3.53,2.16,3.5779166666666664
27.9,2,8,18,3,5,4.56,2.4,3.609166666666667
-8.5,4,11,18,3,5,3.15,3.96,3.605833333333333
28.4,2,11,18,3,5,3.88,4.57,3.5733333333333337
12.6,1,12,18,3,5,3.79,2.85,3.607083333333333
15.2,2,14,18,3,5,3.66,4.02,3.62375
21.8,3,14,18,3,5,4.42,3.49,3.5741666666666667
-9.2,4,15,18,3,5,2.3,2.57,3.64
-8.3,1,15,18,3,5,4.15,3.41,3.6975
4.8,5,15,18,3,5,4.79,3.45,3.704166666666666
36.8,2,16,18,3,5,3.61,3.5,3.6716666666666664
1.9,1,19,18,3,5,2.72,3.29,3.6216666666666666
-3.1,3,19,18,3,5,2.09,4.71,3.606666666666667
18.1,2,20,18,3,5,4.35,4.23,3.6220833333333338
12.0,4,20,18,3,5,4.6,3.37,3.6016666666666666
23.2,1,20,18,3,5,2.88,3.15,3.60125
24.0,5,21,18,3,5,3.14,4.54,3.6012500000000003
5.9,5,22,18,3,5,4.54,4.77,3.542083333333333
27.5,2,23,18,3,5,3.35,2.27,3.5875
8.7,2,0,19,3,6,3.36,2.67,3.6762499999999996
37.7,2,2,19,3,6,4.8,2.85,3.7116666666666664
9.0,2,3,19,3,6,3.7,4.63,3.6875
-9.7,2,4,19,3,6,4.05,3.08,3.653333333333333
33.3,2,5,19,3,6,2.26,3.53,3.61375
32.0,2,5,19,3,6,2.58,4.56,3.6216666666666666
18.6,2,6,19,3,6,4.75,3.15,3.6129166666666666
37.2,5,7,19,3,6,2.94,3.88,3.6166666666666667
35.1,4,8,19,3,6,3.97,3.79,3.64
-4.5,4,8,19,3,6,4.35,3.66,3.6470833333333332
2.8,4,8,19,3,6,3.83,4.42,3.658333333333333
-1.8,3,10,19,3,6,4.69,2.3,3.7183333333333333
9.2,2,11,19,3,6,3.74,4.15,3.6541666666666663
39.8,5,11,19,3,6,2.61,4.79,3.5620833333333337
22.0,2,12,19,3,6,2.58,3.61,3.59
28.5,2,13,19,3,6,4.28,2.72,3.64875
3.8,4,14,19,3,6,4.13,2.09,3.754583333333333
23.5,2,15,19,3,6,4.63,4.35,3.7358333333333333
26.1,4,18,19,3,6,3.9,4.6,3.655416666666667
5.5,2,19,19,3,6,2.67,2.88,3.7008333333333336
28.9,2,19,19,3,6,3.97,3.14,3.7245833333333334
12.9,5,19,19,3,6,3.71,4.54,3.652083333333333
-2.0,1,20,19,3,6,2.8,3.35,3.6612500000000003
1.1,4,21,19,3,6,3.57,3.36,3.6725
-5.5,5,22,19,3,6,3.63,4.8,3.6320833333333336
30.5,4,22,19,3,6,3.83,3.7,3.5775
35.3,5,22,19,3,6,2.39,4.05,3.5879166666666666
9.7,1,22,19,3,6,4.3,2.26,3.589166666666667
5.2,2,3,20,3,0,2.29,2.58,3.6045833333333337
-6.1,3,3,20,3,0,2.95,4.75,3.6062499999999997
7.7,1,4,20,3,0,4.79,2.94,3.630416666666667
12.8,3,5,20,3,0,3.52,3.97,3.62375
17.2,1,5,20,3,0,3.81,4.35,3.528333333333333
21.6,3,7,20,3,0,2.06,3.83,3.4599999999999995
34.2,2,8,20,3,0,2.19,4.69,3.4545833333333333
36.5,4,8,20,3,0,4.56,3.74,3.4912500000000004
18.7,2,9,20,3,0,4.62,2.61,3.584166666666667
25.4,5,9,20,3,0,4.84,2.58,3.5841666666666665
2.1,2,9,20,3,0,2.58,4.28,3.5900000000000003
17.9,1,10,20,3,0,4.42,4.13,3.6158333333333332
-6.6,4,10,20,3,0,4.75,4.63,3.625
30.9,4,12,20,3,0,4.85,3.9,3.6283333333333334
17.4,4,12,20,3,0,3.98,2.67,3.705833333333333
24.7,1,12,20,3,0,4.53,3.97,3.652083333333333
-8.2,2,12,20,3,0,2.68,3.71,3.672916666666667
-9.4,3,13,20,3,0,4.21,2.8,3.641666666666667
-9.6,4,13,20,3,0,2.05,3.57,3.6133333333333333
13.8,4,14,20,3,0,2.89,3.63,3.580833333333333
3.0,1,16,20,3,0,2.85,3.83,3.5075000000000003
3.5,4,17,20,3,0,2.07,2.39,3.504166666666667
26.5,3,19,20,3,0,2.31,4.3,3.495416666666667
39.0,3,19,20,3,0,4.09,2.29,3.5516666666666663
2.8,2,21,20,3,0,3.64,2.95,3.5483333333333333
38.6,5,21,20,3,0,2.87,4.79,3.5116666666666667
20.5,1,22,20,3,0,3.91,3.52,3.469583333333333
29.3,4,0,21,3,1,2.51,3.81,3.4458333333333333
37.5,3,0,21,3,1,3.24,2.06,3.501666666666667
19.7,3,3,21,3,1,3.4,2.19,3.549166666666667
11.0,5,5,21,3,1,3.33,4.56,3.4500000000000006
-3.0,4,6,21,3,1,2.18,4.62,3.407083333333333
28.2,2,6,21,3,1,3.59,4.84,3.31125
12.4,5,14,21,3,1,2.54,2.58,3.3837499999999996
25.7,5,15,21,3,1,4.32,4.42,3.2854166666666664
24.4,4,16,21,3,1,2.06,4.75,3.2091666666666665
35.6,2,18,21,3,1,2.92,4.85,3.176666666666667
-4.1,5,18,21,3,1,4.07,3.98,3.2025
18.8,5,18,21,3,1,4.6,4.53,3.16375
6.6,3,19,21,3,1,3.6,2.68,3.1675000000000004
22.2,2,20,21,3,1,2.77,4.21,3.11125
13.9,5,21,21,3,1,2.86,2.05,3.1337499999999996
26.3,2,23,21,3,1,2.59,2.89,3.1024999999999996
19.1,3,1,22,3,2,2.14,2.85,3.0825
27.6,3,1,22,3,2,2.37,2.07,3.139583333333333
-9.7,1,1,22,3,2,3.44,2.31,3.1479166666666667
9.3,1,1,22,3,2,2.51,4.09,3.0866666666666673
24.1,4,3,22,3,2,2.62,3.64,3.0825
12.7,3,5,22,3,2,3.54,2.87,3.14625
32.4,5,6,22,3,2,4.4,3.91,3.112916666666667
11.1,1,6,22,3,2,3.11,2.51,3.1458333333333335
-5.3,4,8,22,3,2,3.3,3.24,3.1470833333333332
26.2,2,9,22,3,2,3.27,3.4,3.1024999999999996
2.2,4,10,22,3,2,2.33,3.33,3.1079166666666667
31.9,2,11,22,3,2,3.46,2.18,3.21875
23.8,4,13,22,3,2,4.84,3.59,3.1966666666666668
-5.1,3,14,22,3,2,3.06,2.54,3.1925000000000003
20.7,1,14,22,3,2,2.44,4.32,3.1637500000000003
17.1,1,15,22,3,2,3.63,2.06,3.220416666666667
39.6,4,16,22,3,2,3.42,2.92,3.21625
18.5,2,17,22,3,2,2.82,4.07,3.1566666666666663
6.4,4,18,22,3,2,2.64,4.6,3.0533333333333332
29.8,2,21,22,3,2,2.12,3.6,3.03
34.0,5,22,22,3,2,3.04,2.77,3.076666666666666
17.7,1,22,22,3,2,3.89,2.86,3.043333333333333
15.2,1,22,22,3,2,2.06,2.59,3.0645833333333337
4.0,1,23,22,3,2,3.1,2.14,3.0995833333333334
4.4,4,0,23,3,3,2.98,2.37,3.129583333333333
16.7,1,1,23,3,3,3.09,3.44,3.145
-8.0,3,1,23,3,3,3.81,2.51,3.22125
-3.7,5,3,23,3,3,4.34,2.62,3.2987499999999996
-8.0,5,3,23,3,3,4.48,3.54,3.33375
-1.2,1,3,23,3,3,4.38,4.4,3.3295833333333333
33.4,4,3,23,3,3,4.3,3.11,3.3016666666666663
35.1,1,5,23,3,3,2.44,3.3,3.2737499999999997
28.0,5,6,23,3,3,2.63,3.27,3.2720833333333332
9.7,2,8,23,3,3,3.23,2.33,3.276666666666667
9.6,3,9,23,3,3,2.44,3.46,3.216666666666667
13.3,4,13,23,3,3,2.02,4.84,3.1924999999999994
-7.1,1,14,23,3,3,4.26,3.06,3.151666666666667
33.2,3,15,23,3,3,2.08,2.44,3.2433333333333327
