Outdoor Temperature (°C),Household Size,hour,day,month,week,lag_1,lag_24,rolling_mean_24
-0.5,2,12,12,2,6,0.77,1.2,1.0520833333333333
0.4,1,12,12,2,6,1.28,2.0,1.0033333333333334
-5.0,4,13,12,2,6,0.83,1.83,0.9945833333333333
28.6,2,15,12,2,6,1.62,0.54,1.0062499999999999
18.9,1,16,12,2,6,0.82,1.89,0.9816666666666666
18.3,1,17,12,2,6,1.3,1.68,0.9529166666666667
-4.3,1,17,12,2,6,0.99,0.49,0.9683333333333334
-9.5,5,18,12,2,6,0.86,1.99,0.9183333333333333
10.4,2,19,12,2,6,0.79,0.66,0.9333333333333332
36.8,5,19,12,2,6,1.02,0.71,0.9491666666666667
25.8,3,20,12,2,6,1.09,0.36,1.0008333333333332
11.8,4,21,12,2,6,1.6,1.87,0.9533333333333335
-9.2,4,22,12,2,6,0.73,1.25,0.93
14.9,3,22,12,2,6,0.69,0.57,0.9345833333333334
39.3,2,23,12,2,6,0.68,0.61,0.9845833333333335
15.1,5,2,13,2,0,1.81,0.43,1.0208333333333333
-4.9,5,2,13,2,0,1.3,0.53,1.0404166666666668
34.4,5,2,13,2,0,1.0,1.85,1.0125
11.4,4,3,13,2,0,1.18,0.32,1.0425
-3.6,3,3,13,2,0,1.04,1.02,1.0383333333333333
15.2,2,3,13,2,0,0.92,0.88,1.0554166666666667
-0.2,4,3,13,2,0,1.29,1.03,1.0504166666666668
-9.4,3,3,13,2,0,0.91,0.69,1.0312500000000002
12.8,3,4,13,2,0,0.23,0.77,1.0470833333333334
-4.0,5,5,13,2,0,1.15,1.28,1.0291666666666668
9.8,1,5,13,2,0,0.85,0.83,1.0429166666666667
9.0,2,6,13,2,0,1.16,1.62,1.0095833333333333
12.6,5,7,13,2,0,0.82,0.82,1.0241666666666667
30.1,3,7,13,2,0,1.17,1.3,0.9916666666666667
5.7,4,7,13,2,0,0.52,0.99,0.9716666666666667
3.9,2,9,13,2,0,0.51,0.86,0.9758333333333332
31.1,4,9,13,2,0,0.96,0.79,1.0075
5.7,2,9,13,2,0,1.55,1.02,1.0250000000000001
33.7,1,11,13,2,0,1.44,1.09,1.0266666666666666
31.9,2,12,13,2,0,1.13,1.6,0.9829166666666667
14.9,3,16,13,2,0,0.55,0.73,1.015
20.1,3,16,13,2,0,1.5,0.69,1.0229166666666667
32.1,5,16,13,2,0,0.88,0.68,1.0779166666666666
11.9,5,17,13,2,0,2.0,1.81,1.0725
-5.6,5,17,13,2,0,1.68,1.3,1.0904166666666666
16.9,4,18,13,2,0,1.73,1.0,1.0725
15.9,4,19,13,2,0,0.57,1.18,1.0820833333333333
0.6,4,20,13,2,0,1.41,1.04,1.09
35.0,5,22,13,2,0,1.23,0.92,1.0929166666666665
-0.9,3,23,13,2,0,0.99,1.29,1.0495833333333333
9.2,5,1,14,2,1,0.25,0.91,1.0770833333333332
31.8,5,1,14,2,1,1.57,0.23,1.1095833333333334
37.1,1,2,14,2,1,1.01,1.15,1.1008333333333333
15.8,2,3,14,2,1,0.94,0.85,1.0741666666666665
21.6,5,3,14,2,1,0.21,1.16,1.0395833333333333
37.4,4,4,14,2,1,0.33,0.82,1.0525
4.9,3,5,14,2,1,1.13,1.17,1.0429166666666665
-7.2,5,5,14,2,1,0.94,0.52,1.0887499999999999
3.4,4,6,14,2,1,1.62,0.51,1.0933333333333333
-9.2,4,6,14,2,1,0.62,0.96,1.0845833333333335
31.6,1,7,14,2,1,0.75,1.55,1.0533333333333335
21.1,5,7,14,2,1,0.8,1.44,1.0579166666666666
18.5,5,9,14,2,1,1.55,1.13,1.0262499999999999
3.1,4,10,14,2,1,0.37,0.55,1.02375
3.2,3,11,14,2,1,0.49,1.5,0.9699999999999999
3.1,3,12,14,2,1,0.21,0.88,0.94375
36.7,5,13,14,2,1,0.25,2.0,0.8704166666666667
3.5,3,13,14,2,1,0.24,1.68,0.83625
36.0,4,14,14,2,1,0.86,1.73,0.8016666666666666
18.6,4,14,14,2,1,0.9,0.57,0.8075
-0.2,1,15,14,2,1,0.71,1.41,0.8183333333333334
-8.5,3,15,14,2,1,1.67,1.23,0.8337499999999999
24.9,2,16,14,2,1,1.6,0.99,0.8245833333333333
26.7,3,18,14,2,1,0.77,0.25,0.8433333333333334
0.7,1,20,14,2,1,0.7,1.57,0.8241666666666667
26.0,2,21,14,2,1,1.11,1.01,0.8254166666666666
39.1,3,21,14,2,1,1.04,0.94,0.81
34.6,4,21,14,2,1,0.57,0.21,0.855
12.5,3,21,14,2,1,1.29,0.33,0.8608333333333332
27.6,4,21,14,2,1,0.47,1.13,0.8962499999999999
29.5,5,23,14,2,1,1.98,0.94,0.9183333333333334
4.7,5,23,14,2,1,1.47,1.62,0.8870833333333333
3.9,3,2,15,2,2,0.87,0.62,0.8754166666666666
13.2,1,5,15,2,2,0.34,0.75,0.8975
35.3,5,7,15,2,2,1.28,0.8,0.9133333333333332
12.0,1,8,15,2,2,1.18,1.55,0.9049999999999999
16.4,2,8,15,2,2,1.35,0.37,0.9541666666666667
16.4,1,8,15,2,2,1.55,0.49,0.9870833333333332
7.9,4,8,15,2,2,1.28,0.21,0.9870833333333334
-3.2,3,9,15,2,2,0.21,0.25,1.0595833333333333
8.8,2,10,15,2,2,1.99,0.24,1.13
15.0,5,10,15,2,2,1.93,0.86,1.1345833333333333
24.7,1,11,15,2,2,0.97,0.9,1.1141666666666667
-2.9,1,11,15,2,2,0.41,0.71,1.1612500000000001
39.4,3,13,15,2,2,1.84,1.67,1.1633333333333333
-5.3,2,13,15,2,2,1.72,1.6,1.1233333333333333
15.4,5,14,15,2,2,0.64,0.77,1.1387500000000002
10.7,5,17,15,2,2,1.14,0.7,1.1470833333333332
2.9,1,19,15,2,2,0.9,1.11,1.15
19.9,4,20,15,2,2,1.18,1.04,1.1358333333333333
-8.6,4,21,15,2,2,0.7,0.57,1.1308333333333334
28.5,5,21,15,2,2,0.45,1.29,1.1554166666666668
2.1,2,22,15,2,2,1.88,0.47,1.2145833333333333
13.7,4,22,15,2,2,1.89,1.98,1.2129166666666666
16.6,5,23,15,2,2,1.94,1.47,1.22625
3.8,4,23,15,2,2,1.79,0.87,1.27
0.8,2,1,16,2,3,1.92,0.34,1.3154166666666667
16.7,1,2,16,2,3,1.43,1.28,1.2762499999999999
-5.1,3,2,16,2,3,0.34,1.18,1.26875
36.9,5,4,16,2,3,1.0,1.35,1.2458333333333333
20.2,3,4,16,2,3,0.8,1.55,1.2029166666666666
-5.2,1,7,16,2,3,0.52,1.28,1.1604166666666667
17.1,4,8,16,2,3,0.26,0.21,1.2045833333333333
-9.3,3,8,16,2,3,1.27,1.99,1.1729166666666668
26.0,1,10,16,2,3,1.23,1.93,1.155
-4.3,4,13,16,2,3,1.5,0.97,1.1458333333333333
32.1,1,15,16,2,3,0.75,0.41,1.1595833333333332
33.5,3,15,16,2,3,0.74,1.84,1.12625
31.8,1,16,16,2,3,1.04,1.72,1.1075
5.7,5,16,16,2,3,1.27,0.64,1.1454166666666665
-6.0,3,17,16,2,3,1.55,1.14,1.1533333333333333
30.3,2,17,16,2,3,1.33,0.9,1.1475
37.1,5,18,16,2,3,0.76,1.18,1.1633333333333333
37.1,3,20,16,2,3,1.56,0.7,1.1554166666666668
-8.4,1,22,16,2,3,0.51,0.45,1.1845833333333333
30.6,2,0,17,2,4,1.15,1.88,1.1283333333333332
37.4,5,1,17,2,4,0.53,1.89,1.0758333333333334
26.7,1,1,17,2,4,0.63,1.94,1.0733333333333335
9.5,1,1,17,2,4,1.88,1.79,1.0295833333333333
9.2,3,2,17,2,4,0.74,1.92,1.0045833333333334
21.4,2,2,17,2,4,1.32,1.43,0.96875
25.9,2,3,17,2,4,0.57,0.34,0.9658333333333333
13.2,4,6,17,2,4,0.27,1.0,0.9712500000000001
29.5,5,6,17,2,4,1.13,0.8,0.9508333333333333
19.5,5,6,17,2,4,0.31,0.52,0.9808333333333333
16.4,1,6,17,2,4,1.24,0.26,1.0179166666666666
18.1,1,7,17,2,4,1.15,1.27,1.0458333333333332
2.0,5,7,17,2,4,1.94,1.23,1.0104166666666667
8.4,2,8,17,2,4,0.38,1.5,1.0262499999999999
18.2,4,8,17,2,4,1.88,0.75,1.06375
6.9,5,10,17,2,4,1.65,0.74,1.0429166666666667
38.0,3,10,17,2,4,0.24,1.04,1.0166666666666668
35.4,1,10,17,2,4,0.41,1.27,1.0458333333333334
21.5,2,11,17,2,4,1.97,1.55,1.0629166666666667
25.6,5,11,17,2,4,1.96,1.33,1.0704166666666666
5.5,4,12,17,2,4,1.51,0.76,1.115
-1.8,3,13,17,2,4,1.83,1.56,1.0945833333333332
7.1,2,13,17,2,4,1.07,0.51,1.1491666666666667
18.6,2,14,17,2,4,1.82,1.15,1.12875
19.4,4,15,17,2,4,0.66,0.53,1.1729166666666668
4.9,3,15,17,2,4,1.59,0.63,1.155
6.6,3,16,17,2,4,0.2,1.88,1.1058333333333332
24.7,3,16,17,2,4,0.7,0.74,1.1245833333333335
6.0,4,19,17,2,4,1.19,1.32,1.1483333333333332
7.2,1,20,17,2,4,1.89,0.57,1.1645833333333333
38.5,5,20,17,2,4,0.96,0.27,1.2183333333333335
31.9,1,20,17,2,4,1.56,1.13,1.2233333333333334
-1.6,4,21,17,2,4,1.25,0.31,1.22375
1.3,1,21,17,2,4,0.32,1.24,1.2170833333333333
15.6,3,22,17,2,4,1.08,1.15,1.2366666666666666
10.5,5,23,17,2,4,1.62,1.94,1.2345833333333334
32.1,3,1,18,2,5,1.89,0.38,1.2908333333333333
32.1,3,1,18,2,5,1.73,1.88,1.2804166666666668
14.7,4,2,18,2,5,1.63,1.65,1.24625
30.4,5,2,18,2,5,0.83,0.24,1.2595833333333333
31.2,5,2,18,2,5,0.56,0.41,1.31125
28.7,4,3,18,2,5,1.65,1.97,1.3083333333333333
13.6,1,4,18,2,5,1.9,1.96,1.2545833333333334
19.6,3,4,18,2,5,0.67,1.51,1.2270833333333333
8.6,3,5,18,2,5,0.85,1.83,1.1991666666666665
12.9,2,5,18,2,5,1.16,1.07,1.22125
28.9,3,7,18,2,5,1.6,1.82,1.1741666666666666
9.2,4,8,18,2,5,0.69,0.66,1.1629166666666666
34.2,3,9,18,2,5,0.39,1.59,1.14375
5.7,1,9,18,2,5,1.13,0.2,1.2095833333333332
17.7,3,12,18,2,5,1.78,0.7,1.2216666666666667
11.5,5,12,18,2,5,0.99,1.19,1.2345833333333334
13.4,1,14,18,2,5,1.5,1.89,1.225
7.5,2,14,18,2,5,1.66,0.96,1.21625
18.0,4,16,18,2,5,0.75,1.56,1.2170833333333333
19.9,5,16,18,2,5,1.58,1.25,1.2025
0.7,3,16,18,2,5,0.9,0.32,1.2433333333333334
-9.7,2,17,18,2,5,1.3,1.08,1.2233333333333334
2.4,1,19,18,2,5,0.6,1.62,1.1708333333333332
37.4,3,20,18,2,5,0.36,1.89,1.1379166666666667
38.0,2,20,18,2,5,1.1,1.73,1.0783333333333334
33.9,3,21,18,2,5,0.3,1.63,1.0425
21.5,5,22,18,2,5,0.77,0.83,1.0887499999999999
19.0,1,22,18,2,5,1.94,0.56,1.1395833333333332
-2.0,1,0,19,2,6,1.78,1.65,1.1070833333333334
22.2,5,0,19,2,6,0.87,1.9,1.09375
-9.5,1,2,19,2,6,1.58,0.67,1.1345833333333333
16.4,3,3,19,2,6,1.65,0.85,1.1691666666666667
35.5,4,3,19,2,6,1.68,1.16,1.1895833333333334
28.0,1,3,19,2,6,1.65,1.6,1.1466666666666667
14.1,2,5,19,2,6,0.57,0.69,1.1629166666666666
13.3,5,6,19,2,6,1.08,0.39,1.1816666666666669
1.9,1,8,19,2,6,0.84,1.13,1.1579166666666667
29.6,2,8,19,2,6,0.56,1.78,1.1533333333333333
-5.5,5,9,19,2,6,1.67,0.99,1.1937499999999999
-1.1,2,9,19,2,6,1.96,1.5,1.1583333333333334
-1.8,3,9,19,2,6,0.65,1.66,1.1658333333333333
25.9,5,10,19,2,6,1.84,0.75,1.1933333333333334
2.1,1,12,19,2,6,1.41,1.58,1.18875
26.6,1,12,19,2,6,1.47,0.9,1.1795833333333332
36.7,5,14,19,2,6,0.68,1.3,1.1612500000000001
3.6,2,15,19,2,6,0.86,0.6,1.1920833333333334
-8.8,3,15,19,2,6,1.34,0.36,1.2495833333333335
4.8,5,15,19,2,6,1.74,1.1,1.2541666666666667
31.0,3,15,19,2,6,1.21,0.3,1.28375
27.8,5,18,19,2,6,1.01,0.77,1.2725
-8.0,5,21,19,2,6,0.5,1.94,1.2525000000000002
36.0,2,21,19,2,6,1.46,1.78,1.2195833333333332
21.5,1,0,20,2,0,0.99,0.87,1.2604166666666667
12.5,4,0,20,2,0,1.85,1.58,1.2566666666666666
37.3,2,2,20,2,0,1.49,1.65,1.2579166666666666
-6.8,2,3,20,2,0,1.68,1.68,1.2616666666666665
24.8,5,6,20,2,0,1.77,1.65,1.2579166666666668
7.7,3,6,20,2,0,1.56,0.57,1.2895833333333333
23.2,1,6,20,2,0,1.33,1.08,1.2633333333333332
20.9,2,7,20,2,0,0.45,0.84,1.2716666666666667
6.6,4,7,20,2,0,1.04,0.56,1.2933333333333332
20.6,3,7,20,2,0,1.08,1.67,1.2820833333333335
40.0,5,7,20,2,0,1.4,1.96,1.2833333333333334
-5.0,1,9,20,2,0,1.99,0.65,1.3383333333333332
7.4,2,9,20,2,0,1.97,1.84,1.3283333333333334
22.8,1,9,20,2,0,1.6,1.41,1.3041666666666665
20.8,3,11,20,2,0,0.83,1.47,1.2866666666666666
25.0,3,11,20,2,0,1.05,0.68,1.2779166666666668
13.8,5,12,20,2,0,0.47,0.86,1.3
33.4,3,14,20,2,0,1.39,1.34,1.32375
25.7,4,16,20,2,0,1.91,1.74,1.2833333333333332
14.4,4,16,20,2,0,0.77,1.21,1.2454166666666666
24.8,5,18,20,2,0,0.3,1.01,1.26875
-7.7,2,18,20,2,0,1.57,0.5,1.3216666666666665
24.3,1,18,20,2,0,1.77,1.46,1.3045833333333332
2.0,1,20,20,2,0,1.05,0.99,1.3358333333333334
-3.7,3,21,20,2,0,1.74,1.85,1.3029166666666667
-2.9,1,22,20,2,0,1.06,1.49,1.265
29.4,3,0,21,2,1,0.58,1.68,1.2525000000000002
28.7,4,0,21,2,1,1.38,1.77,1.2612500000000002
0.1,5,1,21,2,1,1.98,1.56,1.2708333333333333
22.7,2,1,21,2,1,1.79,1.33,1.2895833333333333
8.0,4,3,21,2,1,1.78,0.45,1.35125
36.3,1,4,21,2,1,1.93,1.04,1.3325
34.3,1,4,21,2,1,0.59,1.08,1.3183333333333334
30.6,4,4,21,2,1,0.74,1.4,1.3412499999999998
16.7,2,4,21,2,1,1.95,1.99,1.3370833333333332
31.0,4,6,21,2,1,1.89,1.97,1.2833333333333334
39.3,2,7,21,2,1,0.68,1.6,1.2629166666666667
31.7,1,9,21,2,1,1.11,0.83,1.31125
17.6,1,10,21,2,1,1.99,1.05,1.3079166666666666
19.2,2,11,21,2,1,0.97,0.47,1.3245833333333332
34.1,5,11,21,2,1,0.87,1.39,1.3
37.2,4,11,21,2,1,0.8,1.91,1.2695833333333335
-7.3,4,11,21,2,1,1.18,0.77,1.2541666666666667
9.6,3,14,21,2,1,0.4,0.3,1.3225
14.1,1,14,21,2,1,1.94,1.57,1.33375
32.0,3,15,21,2,1,1.84,1.77,1.3266666666666667
30.2,5,17,21,2,1,1.6,1.05,1.3225
8.4,1,18,21,2,1,0.95,1.74,1.305
3.1,5,19,21,2,1,1.32,1.06,1.3220833333333333
15.3,2,19,21,2,1,1.47,0.58,1.3425
-1.2,5,19,21,2,1,1.07,1.38,1.325
33.7,5,20,21,2,1,0.96,1.98,1.2870833333333334
-5.8,3,22,21,2,1,1.07,1.79,1.2883333333333333
34.1,3,22,21,2,1,1.82,1.78,1.2754166666666669
7.1,3,23,21,2,1,1.47,1.93,1.2070833333333333
33.5,3,23,21,2,1,0.29,0.59,1.215
12.4,5,0,22,2,2,0.78,0.74,1.2541666666666667
18.9,3,0,22,2,2,1.68,1.95,1.24875
-8.0,3,1,22,2,2,1.82,1.89,1.2216666666666667
18.0,4,4,22,2,2,1.24,0.68,1.2483333333333333
1.3,5,5,22,2,2,1.32,1.11,1.2595833333333333
1.0,5,5,22,2,2,1.38,1.99,1.2125
20.2,3,5,22,2,2,0.86,0.97,1.2108333333333332
23.6,5,6,22,2,2,0.93,0.87,1.2545833333333334
27.8,4,6,22,2,2,1.92,0.8,1.2758333333333332
22.1,3,9,22,2,2,1.31,1.18,1.2904166666666665
24.8,1,10,22,2,2,1.53,0.4,1.3545833333333333
0.0,3,10,22,2,2,1.94,1.94,1.3404166666666668
2.8,5,11,22,2,2,1.6,1.84,1.3370833333333332
32.4,4,12,22,2,2,1.76,1.6,1.3233333333333335
29.1,1,12,22,2,2,1.27,0.95,1.3045833333333334
26.7,3,12,22,2,2,0.5,1.32,1.3275000000000001
-7.4,4,13,22,2,2,1.87,1.47,1.3325
32.6,2,13,22,2,2,1.59,1.07,1.3566666666666667
3.2,4,14,22,2,2,1.65,0.96,1.3262500000000002
-7.5,5,18,22,2,2,0.23,1.07,1.3045833333333334
25.3,1,18,22,2,2,0.55,1.82,1.2950000000000002
2.5,2,19,22,2,2,1.59,1.47,1.2545833333333334
9.0,4,21,22,2,2,0.5,0.29,1.3054166666666667
-0.4,3,23,22,2,2,1.51,0.78,1.3175
-10.0,3,1,23,2,3,1.07,1.68,1.2874999999999999
-1.3,1,1,23,2,3,0.96,1.82,1.2708333333333333
37.7,2,2,23,2,3,1.42,1.24,1.2633333333333334
2.7,3,2,23,2,3,1.06,1.32,1.2675
20.7,2,4,23,2,3,1.42,1.38,1.2379166666666668
-3.2,2,4,23,2,3,0.67,0.86,1.2475
-2.1,4,5,23,2,3,1.09,0.93,1.2837500000000002
12.7,4,6,23,2,3,1.8,1.92,1.2629166666666667
4.7,4,7,23,2,3,1.42,1.31,1.2304166666666667
33.3,3,8,23,2,3,0.53,1.53,1.18375
17.7,3,8,23,2,3,0.41,1.94,1.18125
11.3,2,9,23,2,3,1.88,1.6,1.1658333333333333
1.9,2,11,23,2,3,1.23,1.76,1.1570833333333332
4.5,4,12,23,2,3,1.55,1.27,1.1566666666666667
-0.7,2,12,23,2,3,1.26,0.5,1.1504166666666666
11.5,3,12,23,2,3,0.35,1.87,1.0841666666666667
-5.9,1,13,23,2,3,0.28,1.59,1.0833333333333333
-1.1,2,14,23,2,3,1.57,1.65,1.0725
1.6,1,17,23,2,3,1.39,0.23,1.1383333333333334
1.2,3,19,23,2,3,1.81,0.55,1.1824999999999999
35.3,4,21,23,2,3,1.61,1.59,1.16875
35.6,1,23,23,2,3,1.26,0.5,1.215
17.0,4,0,24,2,4,1.61,1.51,1.1841666666666668
-0.5,4,1,24,2,4,0.77,1.07,1.1541666666666668
38.9,5,1,24,2,4,0.35,0.96,1.1254166666666667
17.1,1,2,24,2,4,0.27,1.42,1.0783333333333334
30.9,1,3,24,2,4,0.29,1.06,1.0916666666666666
11.3,2,3,24,2,4,1.38,1.42,1.08
31.5,5,4,24,2,4,1.14,0.67,1.1058333333333332
6.4,4,4,24,2,4,1.29,1.09,1.1054166666666667
4.4,1,5,24,2,4,1.08,1.8,1.0604166666666666
-1.7,4,5,24,2,4,0.72,1.42,1.0429166666666667
2.6,1,5,24,2,4,1.0,0.53,1.1025
32.8,2,5,24,2,4,1.96,0.41,1.1420833333333333
35.7,1,6,24,2,4,1.36,1.88,1.1358333333333335
-8.6,3,6,24,2,4,1.73,1.23,1.0966666666666667
15.2,4,6,24,2,4,0.29,1.55,1.1145833333333333
6.0,3,6,24,2,4,1.98,1.26,1.1129166666666666
0.8,3,8,24,2,4,1.22,0.35,1.15375
33.6,2,9,24,2,4,1.33,0.28,1.18125
13.3,5,10,24,2,4,0.94,1.57,1.17875
29.0,2,11,24,2,4,1.51,1.39,1.14625
32.1,1,11,24,2,4,0.61,1.81,1.0845833333333335
-6.4,1,11,24,2,4,0.33,1.61,1.0574999999999999
20.4,2,11,24,2,4,0.96,1.26,1.02
31.4,3,14,24,2,4,0.36,1.61,1.0041666666666667
23.6,1,14,24,2,4,1.23,0.77,1.0470833333333334
34.7,5,17,24,2,4,1.8,0.35,1.10875
-7.9,5,20,24,2,4,1.83,0.27,1.1775
8.4,2,20,24,2,4,1.92,0.29,1.2091666666666667
14.2,4,20,24,2,4,1.05,1.38,1.17625
-9.4,5,21,24,2,4,0.59,1.14,1.1845833333333333
15.2,5,21,24,2,4,1.34,1.29,1.155
7.1,2,23,24,2,4,0.58,1.08,1.1670833333333333
-9.1,3,23,24,2,4,1.37,0.72,1.1683333333333332
17.8,1,0,25,2,5,0.75,1.0,1.1945833333333333
17.5,3,1,25,2,5,1.63,1.96,1.1666666666666667
1.1,4,1,25,2,5,1.29,1.36,1.1504166666666666
20.6,3,2,25,2,5,0.97,1.73,1.1233333333333333
25.0,4,2,25,2,5,1.08,0.29,1.12625
29.0,5,2,25,2,5,0.36,1.98,1.0916666666666666
32.9,5,2,25,2,5,1.15,1.22,1.0850000000000002
27.2,4,3,25,2,5,1.06,1.33,1.09
13.5,4,8,25,2,5,1.45,0.94,1.1066666666666667
21.1,5,8,25,2,5,1.34,1.51,1.09625
-3.3,4,9,25,2,5,1.26,0.61,1.1470833333333335
14.1,3,9,25,2,5,1.83,0.33,1.1883333333333332
17.3,2,9,25,2,5,1.32,0.96,1.1870833333333335
8.5,4,10,25,2,5,0.93,0.36,1.1879166666666665
12.3,5,13,25,2,5,0.38,1.23,1.2166666666666668
5.3,3,14,25,2,5,1.92,1.8,1.17625
-5.6,5,15,25,2,5,0.83,1.83,1.1320833333333333
38.1,2,18,25,2,5,0.77,1.92,1.0979166666666667
34.8,5,21,25,2,5,1.1,1.05,1.1079166666666667
-3.9,1,22,25,2,5,1.29,0.59,1.09375
31.9,3,22,25,2,5,0.25,1.34,1.0866666666666667
15.1,2,22,25,2,5,1.17,0.58,1.0904166666666666
35.6,1,0,26,2,6,0.67,1.37,1.0791666666666668
32.1,1,0,26,2,6,1.1,0.75,1.0745833333333334
14.1,2,3,26,2,6,0.64,1.63,1.0799999999999998
-2.1,5,4,26,2,6,1.76,1.29,1.06
16.9,5,4,26,2,6,0.81,0.97,1.0720833333333333
16.0,3,5,26,2,6,1.26,1.08,1.0991666666666666
27.0,2,6,26,2,6,1.73,0.36,1.1666666666666667
2.0,4,7,26,2,6,1.98,1.15,1.1641666666666668
-8.9,4,8,26,2,6,1.09,1.06,1.1475
36.7,1,9,26,2,6,0.66,1.45,1.1133333333333333
-0.5,3,11,26,2,6,0.63,1.34,1.0683333333333334
12.5,5,13,26,2,6,0.26,1.26,1.0483333333333336
31.7,5,13,26,2,6,0.78,1.83,1.0154166666666666
10.8,1,13,26,2,6,1.04,1.32,0.9833333333333334
2.7,2,13,26,2,6,0.55,0.93,0.9658333333333333
39.1,5,14,26,2,6,0.51,0.38,1.0250000000000001
-4.0,2,14,26,2,6,1.8,1.92,0.9641666666666667
13.1,2,15,26,2,6,0.46,0.83,0.9441666666666667
37.7,2,17,26,2,6,0.35,0.77,0.9212500000000001
-6.6,3,18,26,2,6,0.22,1.1,0.9083333333333333
19.0,2,19,26,2,6,0.79,1.29,0.9279166666666666
39.2,4,19,26,2,6,1.76,0.25,0.96875
8.7,4,20,26,2,6,1.23,1.17,0.9370833333333333
30.1,2,20,26,2,6,0.41,0.67,0.97375
38.2,2,23,26,2,6,1.55,1.1,0.9725
2.1,2,3,27,2,0,1.07,0.64,1.0033333333333332
-3.3,1,3,27,2,0,1.38,1.76,1.0008333333333332
-4.6,2,3,27,2,0,1.7,0.81,0.9774999999999999
6.1,3,4,27,2,0,0.25,1.26,0.9529166666666667
21.3,2,5,27,2,0,0.67,1.73,0.9420833333333333
37.1,3,6,27,2,0,1.47,1.98,0.8879166666666666
36.4,5,10,27,2,0,0.68,1.09,0.8516666666666667
1.6,1,11,27,2,0,0.22,0.66,0.8929166666666667
-8.9,4,11,27,2,0,1.65,0.63,0.8762500000000001
13.9,3,12,27,2,0,0.23,0.26,0.8895833333333333
39.4,1,12,27,2,0,0.58,0.78,0.8879166666666668
10.6,1,14,27,2,0,0.74,1.04,0.8716666666666666
31.4,4,15,27,2,0,0.65,0.55,0.9004166666666666
28.5,5,16,27,2,0,1.24,0.51,0.9283333333333333
12.7,2,17,27,2,0,1.18,1.8,0.9191666666666666
-4.9,4,20,27,2,0,1.58,0.46,0.9795833333333333
1.8,2,21,27,2,0,1.91,0.35,1.0054166666666668
17.0,5,22,27,2,0,0.97,0.22,1.0395833333333333
13.2,5,22,27,2,0,1.04,0.79,1.0466666666666666
4.4,4,23,27,2,0,0.96,1.76,1.0108333333333335
35.9,1,0,28,2,1,0.9,1.23,0.9891666666666667
21.1,5,2,28,2,1,0.71,0.41,0.9966666666666667
14.4,2,4,28,2,1,0.59,1.55,0.9920833333333333
14.2,5,6,28,2,1,1.44,1.07,1.0154166666666666
11.9,4,8,28,2,1,1.63,1.38,1.0170833333333333
6.0,3,8,28,2,1,1.42,1.7,0.9983333333333334
31.5,5,13,28,2,1,1.25,0.25,1.05
26.4,1,14,28,2,1,1.49,0.67,1.0487499999999998
8.9,5,14,28,2,1,0.64,1.47,1.0079166666666668
-5.9,5,15,28,2,1,0.49,0.68,1.0579166666666666
19.1,4,17,28,2,1,1.88,0.22,1.0629166666666665
4.1,3,18,28,2,1,0.34,1.65,1.0383333333333333
-6.8,3,18,28,2,1,1.06,0.23,1.07375
1.4,4,19,28,2,1,1.08,0.58,1.0916666666666668
6.2,1,20,28,2,1,1.01,0.74,1.09625
37.9,5,20,28,2,1,0.85,0.65,1.0841666666666667
12.5,3,21,28,2,1,0.36,1.24,1.0625
4.8,4,22,28,2,1,0.72,1.18,1.0275
-7.5,3,22,28,2,1,0.34,1.58,0.9983333333333334
27.4,1,0,1,3,2,0.88,1.91,0.945
-7.3,4,1,1,3,2,0.63,0.97,0.9679166666666666
12.1,4,2,1,3,2,1.52,1.04,0.9574999999999999
26.4,3,4,1,3,2,0.79,0.96,0.9929166666666666
8.2,2,4,1,3,2,1.81,0.9,1.02375
21.8,5,4,1,3,2,1.64,0.71,1.03
27.7,4,4,1,3,2,0.86,0.59,1.045
12.2,5,5,1,3,2,0.95,1.44,1.0554166666666667
19.8,3,7,1,3,2,1.69,1.63,1.015
-2.0,4,11,1,3,2,0.66,1.42,0.9908333333333333
8.9,2,11,1,3,2,0.84,1.25,0.9741666666666666
1.1,3,11,1,3,2,0.85,1.49,0.9562500000000002
32.1,1,11,1,3,2,1.06,0.64,0.9975
32.1,5,11,1,3,2,1.63,0.49,0.9929166666666666
22.4,5,12,1,3,2,0.38,1.88,0.9929166666666666
24.4,5,16,1,3,2,1.88,0.34,1.02125
14.9,2,21,1,3,2,1.02,1.06,1.0504166666666668
-3.9,2,21,1,3,2,1.76,1.08,1.07375
30.3,4,22,1,3,2,1.64,1.01,1.0599999999999998
13.1,2,0,2,3,3,0.68,0.85,1.0725
28.5,1,1,2,3,3,1.15,0.36,1.1129166666666668
11.9,2,2,2,3,3,1.33,0.72,1.1504166666666666
13.9,1,3,2,3,3,1.62,0.34,1.1975
29.7,5,3,2,3,3,1.47,0.88,1.18
-3.3,5,4,2,3,3,0.46,0.63,1.2283333333333333
32.4,3,4,2,3,3,1.79,1.52,1.18625
24.2,3,4,2,3,3,0.51,0.79,1.2141666666666666
26.8,1,11,2,3,3,1.46,1.81,1.2008333333333334
24.9,2,11,2,3,3,1.49,1.64,1.1891666666666667
-7.5,1,12,2,3,3,1.36,0.86,1.1779166666666667
-5.6,5,14,2,3,3,0.59,0.95,1.1508333333333334
2.9,2,14,2,3,3,0.3,1.69,1.1620833333333331
29.3,4,15,2,3,3,1.96,0.66,1.1975
