Outdoor Temperature (°C),Household Size,hour,day,month,week,lag_1,lag_24,rolling_mean_24
13.9,4,8,30,3,3,1.91,1.78,1.1612500000000001
17.7,4,9,30,3,3,1.0,0.86,1.1641666666666668
-0.1,2,11,30,3,3,0.93,0.54,1.1641666666666666
22.1,1,12,30,3,3,0.54,1.37,1.1616666666666668
34.7,1,13,30,3,3,1.31,1.09,1.1729166666666666
15.3,3,14,30,3,3,1.36,1.84,1.12625
1.5,3,15,30,3,3,0.72,0.46,1.1275000000000002
0.5,4,16,30,3,3,0.49,1.75,1.1125
24.2,2,19,30,3,3,1.39,1.09,1.10625
-6.8,4,19,30,3,3,0.94,1.72,1.08125
34.8,4,19,30,3,3,1.12,0.24,1.14375
19.4,3,20,30,3,3,1.74,0.54,1.1358333333333335
-2.9,1,0,31,3,4,0.35,0.3,1.1658333333333333
6.6,2,0,31,3,4,1.02,0.93,1.1395833333333334
38.8,5,2,31,3,4,0.3,1.76,1.0875
22.2,1,4,31,3,4,0.51,1.03,1.1054166666666665
-5.0,3,6,31,3,4,1.46,1.9,1.0479166666666666
13.3,2,12,31,3,4,0.52,0.92,1.0741666666666667
14.3,4,12,31,3,4,1.55,1.68,1.06125
33.7,5,12,31,3,4,1.37,0.72,1.0458333333333332
30.2,4,13,31,3,4,0.35,1.76,1.0204166666666667
2.0,4,13,31,3,4,1.15,1.26,1.04
21.5,3,14,31,3,4,1.73,1.2,1.07
13.5,4,16,31,3,4,1.92,1.91,1.0391666666666668
16.2,4,16,31,3,4,1.17,1.0,1.0733333333333335
31.6,3,18,31,3,4,1.82,0.93,1.0979166666666667
31.1,3,18,31,3,4,1.52,0.54,1.1575
36.5,5,19,31,3,4,1.97,1.31,1.1691666666666667
35.9,3,20,31,3,4,1.59,1.36,1.155
12.5,4,21,31,3,4,1.02,0.72,1.14125
1.6,2,21,31,3,4,0.39,0.49,1.18625
3.1,2,0,1,4,5,1.57,1.39,1.18
17.6,4,2,1,4,5,1.24,0.94,1.1679166666666667
25.7,3,2,1,4,5,0.65,1.12,1.1470833333333335
17.8,3,3,1,4,5,0.62,1.74,1.1383333333333334
5.1,2,3,1,4,5,1.53,0.35,1.16375
-6.4,2,5,1,4,5,0.96,1.02,1.1579166666666667
21.7,4,6,1,4,5,0.88,0.3,1.22375
-0.7,3,7,1,4,5,1.88,0.51,1.2429166666666667
37.0,4,7,1,4,5,0.97,1.46,1.2208333333333334
13.7,1,9,1,4,5,0.93,0.52,1.2795833333333333
28.8,3,10,1,4,5,1.93,1.55,1.2879166666666666
31.0,5,10,1,4,5,1.75,1.37,1.27
28.9,4,10,1,4,5,0.94,0.35,1.29375
22.1,2,10,1,4,5,0.92,1.15,1.3220833333333333
24.1,3,12,1,4,5,1.83,1.73,1.305
17.1,4,13,1,4,5,1.32,1.92,1.2475
-6.7,1,14,1,4,5,0.54,1.17,1.2791666666666666
14.7,2,15,1,4,5,1.93,1.82,1.2708333333333333
12.0,3,16,1,4,5,1.62,1.52,1.2820833333333332
20.1,2,17,1,4,5,1.79,1.97,1.2295833333333335
-4.8,2,17,1,4,5,0.71,1.59,1.2108333333333332
-9.9,1,17,1,4,5,1.14,1.02,1.23875
39.8,5,17,1,4,5,1.69,0.39,1.2683333333333333
-5.9,1,18,1,4,5,1.1,1.57,1.2491666666666668
39.5,5,20,1,4,5,1.11,1.24,1.2791666666666668
-8.5,1,20,1,4,5,1.96,0.65,1.29
13.5,1,2,2,4,6,0.91,0.62,1.3304166666666666
24.5,5,3,2,4,6,1.59,1.53,1.3445833333333335
31.1,1,5,2,4,6,1.87,0.96,1.3875
9.9,3,7,2,4,6,1.99,0.88,1.3699999999999999
21.1,1,7,2,4,6,0.46,1.88,1.3020833333333335
29.5,3,8,2,4,6,0.25,0.97,1.34375
10.8,5,8,2,4,6,1.97,0.93,1.3295833333333333
-5.8,5,9,2,4,6,0.59,1.93,1.30125
17.2,1,9,2,4,6,1.25,1.75,1.2554166666666666
11.5,2,10,2,4,6,0.65,0.94,1.2733333333333332
-4.0,1,10,2,4,6,1.37,0.92,1.2795833333333333
29.9,3,10,2,4,6,1.07,1.83,1.2416666666666665
1.9,2,11,2,4,6,0.92,1.32,1.2679166666666666
6.4,3,11,2,4,6,1.95,0.54,1.2591666666666665
13.5,3,12,2,4,6,0.33,1.93,1.25
5.7,5,13,2,4,6,1.71,1.62,1.1979166666666667
-8.1,4,13,2,4,6,0.37,1.79,1.1416666666666666
0.6,2,14,2,4,6,0.44,0.71,1.1833333333333333
-6.2,5,15,2,4,6,1.71,1.14,1.18375
29.1,4,16,2,4,6,1.15,1.69,1.1254166666666667
0.3,4,16,2,4,6,0.29,1.1,1.1416666666666666
-2.8,3,16,2,4,6,1.49,1.11,1.11875
0.2,3,17,2,4,6,0.56,1.96,1.0620833333333333
18.5,4,18,2,4,6,0.6,0.91,1.0512499999999998
14.4,3,18,2,4,6,0.65,1.59,1.0616666666666665
-5.2,4,23,2,4,6,1.84,1.87,1.0395833333333335
32.6,1,0,3,4,0,1.34,1.99,0.9745833333333334
20.2,2,0,3,4,0,0.43,0.46,1.01375
19.5,2,2,3,4,0,1.4,0.25,1.0420833333333333
-1.4,5,3,3,4,0,0.93,1.97,0.9833333333333333
-9.6,2,3,3,4,0,0.56,0.59,1.0241666666666667
30.8,4,3,3,4,0,1.57,1.25,1.0495833333333333
8.0,3,4,3,4,0,1.86,0.65,1.0366666666666668
15.9,1,4,3,4,0,0.34,1.37,1.0425
-4.5,1,4,3,4,0,1.51,1.07,1.0566666666666666
26.0,2,4,3,4,0,1.41,0.92,1.03
30.8,4,4,3,4,0,0.28,1.95,1.03125
28.8,1,5,3,4,0,1.98,0.33,1.0345833333333334
22.7,1,5,3,4,0,0.41,1.71,0.9816666666666666
8.1,5,5,3,4,0,0.44,0.37,1.0120833333333332
6.2,1,5,3,4,0,1.1,0.44,1.015
24.1,5,6,3,4,0,0.51,1.71,0.9641666666666667
2.3,5,8,3,4,0,0.49,1.15,0.9250000000000002
11.6,3,9,3,4,0,0.21,0.29,0.9725
21.0,3,9,3,4,0,1.43,1.49,0.9870833333333334
0.4,4,10,3,4,0,1.84,0.56,1.0133333333333334
3.1,4,11,3,4,0,1.19,0.6,1.0425
33.0,1,13,3,4,0,1.3,0.65,1.0308333333333335
28.0,5,13,3,4,0,0.37,1.84,0.9766666666666666
27.7,1,14,3,4,0,0.54,1.34,0.9725
-5.4,1,14,3,4,0,1.24,0.43,0.9925
34.3,3,15,3,4,0,0.91,1.4,0.9504166666666666
16.5,5,16,3,4,0,0.39,0.93,0.9425
7.5,4,17,3,4,0,0.74,0.56,1.00125
24.9,1,17,3,4,0,1.97,1.57,1.0
11.9,1,17,3,4,0,1.54,1.86,0.9345833333333333
17.2,3,17,3,4,0,0.29,0.34,1.0004166666666665
6.2,1,18,3,4,0,1.92,1.51,1.01625
11.2,5,20,3,4,0,1.89,1.41,1.0108333333333335
20.2,5,20,3,4,0,1.28,0.28,1.03875
14.5,3,0,4,4,1,0.95,1.98,1.0091666666666665
34.1,1,2,4,4,1,1.27,0.41,1.0404166666666665
12.1,4,2,4,4,1,1.16,0.44,1.08375
24.5,4,3,4,4,1,1.48,1.1,1.095
29.3,4,3,4,4,1,1.37,0.51,1.1279166666666667
1.3,3,4,4,4,1,1.3,0.49,1.1754166666666668
-8.4,5,6,4,4,1,1.63,0.21,1.2345833333333334
23.0,2,7,4,4,1,1.63,1.43,1.2095833333333332
11.0,1,7,4,4,1,0.83,1.84,1.1925
29.7,3,8,4,4,1,1.43,1.19,1.1879166666666667
0.4,3,9,4,4,1,1.08,1.3,1.16375
-0.1,2,9,4,4,1,0.72,0.37,1.1970833333333333
25.5,4,10,4,4,1,1.17,0.54,1.2054166666666666
18.2,1,11,4,4,1,0.74,1.24,1.2333333333333332
5.1,4,13,4,4,1,1.91,0.91,1.2254166666666666
-7.0,3,13,4,4,1,0.72,0.39,1.2308333333333332
-8.7,4,14,4,4,1,0.52,0.74,1.2274999999999998
37.6,2,16,4,4,1,0.66,1.97,1.1883333333333332
24.2,5,17,4,4,1,1.03,1.54,1.1700000000000002
7.6,5,17,4,4,1,1.1,0.29,1.1849999999999998
18.4,4,19,4,4,1,0.65,1.92,1.1187500000000001
38.7,5,19,4,4,1,0.33,1.89,1.0508333333333333
26.7,2,22,4,4,1,0.26,1.28,1.0454166666666667
35.3,5,22,4,4,1,1.15,0.95,1.0295833333333333
2.4,5,0,5,4,2,0.57,1.27,1.0108333333333333
34.4,2,0,5,4,2,0.82,1.16,0.9937499999999999
-0.9,1,1,5,4,2,0.75,1.48,0.9466666666666667
15.9,2,1,5,4,2,0.35,1.37,0.9624999999999999
-7.2,4,2,5,4,2,1.75,1.3,0.9295833333333334
19.2,2,2,5,4,2,0.51,1.63,0.94
11.5,1,3,5,4,2,1.88,1.63,0.95375
-6.7,4,3,5,4,2,1.96,0.83,0.9895833333333334
14.1,3,6,5,4,2,1.69,1.43,1.0004166666666667
-3.8,4,7,5,4,2,1.69,1.08,0.9954166666666667
9.3,3,7,5,4,2,0.96,0.72,1.0229166666666667
-1.0,3,7,5,4,2,1.38,1.17,1.0445833333333332
33.1,1,7,5,4,2,1.69,0.74,1.0745833333333332
2.7,4,14,5,4,2,1.46,1.91,1.0316666666666665
20.8,1,15,5,4,2,0.88,0.72,1.0391666666666668
15.9,2,16,5,4,2,0.9,0.52,1.0641666666666667
8.9,5,16,5,4,2,1.12,0.66,1.0604166666666668
0.5,4,17,5,4,2,0.57,1.03,1.0758333333333334
-7.0,3,17,5,4,2,1.4,1.1,1.055
17.6,2,19,5,4,2,0.6,0.65,1.0795833333333333
21.1,3,19,5,4,2,1.24,0.33,1.1479166666666665
23.7,2,19,5,4,2,1.97,0.26,1.1512499999999999
19.8,3,20,5,4,2,0.34,1.15,1.1475
37.8,4,20,5,4,2,1.06,0.57,1.1875
9.6,1,0,6,4,3,1.53,0.82,1.2141666666666666
35.2,1,1,6,4,3,1.46,0.75,1.2229166666666667
38.6,2,2,6,4,3,0.96,0.35,1.25125
3.2,4,3,6,4,3,1.03,1.75,1.1904166666666667
-4.5,5,3,6,4,3,0.29,0.51,1.2304166666666665
-2.9,4,3,6,4,3,1.47,1.88,1.1708333333333332
-2.7,3,5,6,4,3,0.45,1.96,1.1129166666666666
26.1,5,5,6,4,3,0.57,1.69,1.1029166666666665
-2.7,1,5,6,4,3,1.45,1.69,1.08625
-7.7,2,8,6,4,3,1.29,0.96,1.1279166666666665
13.6,4,9,6,4,3,1.96,1.38,1.1254166666666665
5.5,5,9,6,4,3,1.32,1.69,1.0766666666666667
8.0,3,9,6,4,3,0.52,1.46,1.0254166666666666
25.7,5,9,6,4,3,0.23,0.88,1.0254166666666669
11.0,1,11,6,4,3,0.88,0.9,1.0645833333333334
-8.6,2,12,6,4,3,1.84,1.12,1.03
-6.6,4,12,6,4,3,0.29,0.57,1.0799999999999998
30.3,2,13,6,4,3,1.77,1.4,1.04625
27.0,3,14,6,4,3,0.59,0.6,1.08375
36.7,3,14,6,4,3,1.5,1.24,1.1095833333333334
37.7,1,17,6,4,3,1.86,1.97,1.05125
6.8,5,18,6,4,3,0.57,0.34,1.12
2.0,3,19,6,4,3,1.99,1.06,1.1091666666666666
-0.7,1,21,6,4,3,0.8,1.53,1.1045833333333335
16.3,4,22,6,4,3,1.42,1.46,1.0887499999999999
24.4,2,22,6,4,3,1.08,0.96,1.06125
36.3,5,0,7,4,4,0.3,1.03,1.09625
30.2,3,1,7,4,4,1.87,0.29,1.11375
30.2,1,1,7,4,4,0.71,1.47,1.1141666666666667
30.4,3,1,7,4,4,1.48,0.45,1.125
-3.8,1,2,7,4,4,0.71,0.57,1.11
-8.9,2,3,7,4,4,0.21,1.45,1.1162500000000002
8.9,5,6,7,4,4,1.6,1.29,1.1141666666666665
12.4,3,7,7,4,4,1.24,1.96,1.0645833333333334
10.6,1,9,7,4,4,0.77,1.32,1.0354166666666667
-7.3,3,10,7,4,4,0.62,0.52,1.08375
9.7,2,11,7,4,4,1.68,0.23,1.1416666666666668
11.4,2,11,7,4,4,1.62,0.88,1.14625
32.3,3,12,7,4,4,0.99,1.84,1.145
34.8,3,12,7,4,4,1.81,0.29,1.1845833333333333
24.7,5,13,7,4,4,1.24,1.77,1.18875
26.3,3,13,7,4,4,1.87,0.59,1.1795833333333332
37.7,3,13,7,4,4,0.37,1.5,1.1804166666666667
17.3,2,14,7,4,4,1.52,1.86,1.1204166666666666
33.9,1,16,7,4,4,0.42,0.57,1.1666666666666667
27.9,3,17,7,4,4,1.68,1.99,1.1658333333333333
23.0,4,19,7,4,4,1.97,0.8,1.2108333333333334
28.8,2,19,7,4,4,1.88,1.42,1.1858333333333333
-4.5,3,21,7,4,4,0.82,1.08,1.2158333333333333
19.5,5,0,8,4,5,1.8,0.3,1.2520833333333334
1.9,4,1,8,4,5,1.17,1.87,1.1824999999999999
30.4,4,2,8,4,5,0.2,0.71,1.1729166666666666
1.8,4,3,8,4,5,0.48,1.48,1.16625
3.8,3,3,8,4,5,1.32,0.71,1.1612500000000001
-6.4,5,4,8,4,5,0.59,0.21,1.2041666666666666
31.9,4,7,8,4,5,1.24,1.6,1.1983333333333333
-8.7,1,9,8,4,5,1.46,1.24,1.2179166666666668
-8.9,5,11,8,4,5,1.71,0.77,1.2370833333333333
-7.1,4,11,8,4,5,1.23,0.62,1.2258333333333333
36.8,3,11,8,4,5,0.35,1.68,1.2079166666666667
38.4,5,13,8,4,5,1.25,1.62,1.1941666666666666
0.7,4,14,8,4,5,1.29,0.99,1.2345833333333334
20.2,2,14,8,4,5,1.96,1.81,1.1962499999999998
-4.1,5,15,8,4,5,0.89,1.24,1.1658333333333333
12.3,1,15,8,4,5,0.51,1.87,1.1333333333333333
-4.1,1,16,8,4,5,1.09,0.37,1.1591666666666667
24.5,1,16,8,4,5,0.99,1.52,1.15875
36.1,2,17,8,4,5,1.51,0.42,1.2125000000000001
4.2,3,17,8,4,5,1.71,1.68,1.1879166666666667
8.9,3,18,8,4,5,1.09,1.97,1.155
6.5,5,18,8,4,5,1.18,1.88,1.0875
15.1,2,19,8,4,5,0.26,0.82,1.1208333333333333
16.2,4,19,8,4,5,1.62,1.8,1.0958333333333334
38.0,5,21,8,4,5,1.2,1.17,1.0679166666666666
13.4,1,4,9,4,6,0.5,0.2,1.1008333333333333
39.8,3,5,9,4,6,0.99,0.48,1.1445833333333333
3.3,4,8,9,4,6,1.53,1.32,1.1070833333333334
30.8,5,9,9,4,6,0.42,0.59,1.1604166666666667
16.3,3,10,9,4,6,1.87,1.24,1.1824999999999999
7.0,5,11,9,4,6,1.77,1.46,1.1725
25.0,4,12,9,4,6,1.22,1.71,1.1516666666666666
25.5,5,13,9,4,6,1.21,1.23,1.1425
16.3,1,14,9,4,6,1.01,0.35,1.2095833333333335
22.8,3,14,9,4,6,1.96,1.25,1.1929166666666668
19.1,5,14,9,4,6,0.85,1.29,1.1833333333333333
11.8,1,15,9,4,6,1.06,1.96,1.11625
21.2,4,18,9,4,6,0.35,0.89,1.1587500000000002
-2.2,4,18,9,4,6,1.91,0.51,1.1691666666666667
39.7,4,22,9,4,6,0.76,1.09,1.1679166666666667
4.3,3,22,9,4,6,1.06,0.99,1.195
7.3,2,1,10,4,0,1.64,1.51,1.1958333333333333
25.4,2,1,10,4,0,1.53,1.71,1.1770833333333333
30.7,2,5,10,4,0,1.26,1.09,1.1754166666666668
37.8,5,6,10,4,0,1.05,1.18,1.1966666666666665
36.3,3,6,10,4,0,1.69,0.26,1.1983333333333335
38.9,2,8,10,4,0,0.3,1.62,1.1779166666666667
31.8,4,11,10,4,0,1.13,1.2,1.1408333333333334
10.9,3,12,10,4,0,0.31,0.5,1.1545833333333333
34.7,3,14,10,4,0,0.83,0.99,1.1566666666666665
27.3,3,14,10,4,0,1.04,1.53,1.1633333333333333
33.7,2,15,10,4,0,1.69,0.42,1.1729166666666666
2.2,5,15,10,4,0,0.65,1.87,1.14375
8.3,2,16,10,4,0,1.17,1.77,1.0920833333333333
12.8,5,16,10,4,0,0.53,1.22,1.07375
-9.2,3,16,10,4,0,0.78,1.21,1.04125
7.4,5,17,10,4,0,0.43,1.01,1.0491666666666666
18.2,3,17,10,4,0,1.2,1.96,1.04375
-2.9,3,18,10,4,0,1.83,0.85,1.0445833333333334
12.9,5,18,10,4,0,0.87,1.06,1.0579166666666666
30.9,1,18,10,4,0,1.38,0.35,1.0658333333333332
-6.1,1,19,10,4,0,0.54,1.91,0.9987499999999999
-6.3,2,20,10,4,0,0.3,0.76,1.0079166666666668
36.3,5,20,10,4,0,0.98,1.06,0.9829166666666667
7.9,4,20,10,4,0,0.46,1.64,0.9545833333333333
24.7,4,20,10,4,0,0.96,1.53,0.9570833333333333
17.5,4,23,10,4,0,1.59,1.26,0.9279166666666666
34.6,3,23,10,4,0,0.56,1.05,0.9537499999999999
3.0,1,23,10,4,0,1.67,1.69,0.9204166666666667
20.9,3,23,10,4,0,0.89,0.3,0.93
32.8,5,23,10,4,0,0.53,1.13,0.9187500000000001
16.6,5,1,11,4,1,0.86,0.31,0.98
24.5,5,1,11,4,1,1.78,0.83,1.0254166666666666
-3.7,2,3,11,4,1,1.92,1.04,1.0116666666666667
4.1,3,3,11,4,1,0.71,1.69,0.9541666666666666
10.9,3,3,11,4,1,0.31,0.65,0.9716666666666667
-3.1,3,5,11,4,1,1.07,1.17,0.9362499999999999
19.8,2,6,11,4,1,0.32,0.53,0.9516666666666667
34.9,1,7,11,4,1,0.9,0.78,0.9400000000000001
11.5,1,8,11,4,1,0.5,0.43,0.9750000000000001
15.5,2,9,11,4,1,1.27,1.2,0.9475000000000001
39.6,5,10,11,4,1,0.54,1.83,0.9179166666666667
24.9,1,12,11,4,1,1.12,0.87,0.9387500000000001
-4.6,2,13,11,4,1,1.37,1.38,0.90625
33.8,3,13,11,4,1,0.6,0.54,0.9587500000000001
13.1,2,13,11,4,1,1.8,0.3,0.9575
-2.8,2,13,11,4,1,0.27,0.98,0.9562499999999999
-5.2,5,14,11,4,1,0.95,0.46,1.00125
32.8,1,14,11,4,1,1.54,0.96,1.0050000000000001
18.3,5,15,11,4,1,1.05,1.59,0.9770833333333334
10.3,4,15,11,4,1,0.92,0.56,0.965
2.3,5,16,11,4,1,0.27,1.67,0.9741666666666667
29.5,4,16,11,4,1,1.89,0.89,0.9620833333333333
5.2,3,17,11,4,1,0.6,0.53,1.0170833333333333
36.2,3,19,11,4,1,1.85,0.86,1.0358333333333334
-6.1,3,19,11,4,1,1.31,1.78,1.0425
38.6,5,20,11,4,1,1.94,1.92,1.0154166666666666
5.0,2,22,11,4,1,1.27,0.71,0.9954166666666667
-0.3,4,23,11,4,1,0.23,0.31,1.0079166666666668
27.9,5,23,11,4,1,0.61,1.07,0.9858333333333333
27.8,4,0,12,4,2,0.54,0.32,0.9900000000000001
24.7,3,2,12,4,2,0.42,0.9,0.975
28.7,3,2,12,4,2,0.54,0.5,0.9841666666666665
-6.6,5,2,12,4,2,0.72,1.27,0.9512499999999999
4.9,3,3,12,4,2,0.48,0.54,1.0045833333333334
36.3,4,4,12,4,2,1.82,1.12,1.01875
20.6,1,5,12,4,2,1.46,1.37,1.005
11.5,3,5,12,4,2,1.04,0.6,1.0266666666666666
-8.2,5,5,12,4,2,1.12,1.8,1.0233333333333332
12.4,3,5,12,4,2,1.72,0.27,1.0304166666666668
17.0,5,6,12,4,2,0.44,0.95,1.0116666666666667
14.9,5,6,12,4,2,0.5,1.54,0.9650000000000002
15.9,2,6,12,4,2,0.42,1.05,0.9779166666666668
-7.9,4,6,12,4,2,1.36,0.92,0.9558333333333334
-6.5,5,6,12,4,2,0.39,0.27,1.0020833333333334
29.1,1,9,12,4,2,1.38,1.89,0.9995833333333333
29.4,5,9,12,4,2,1.83,0.6,1.0454166666666667
1.2,4,9,12,4,2,1.7,1.85,1.02
-4.7,1,10,12,4,2,1.24,1.31,1.0004166666666667
-9.8,5,10,12,4,2,0.84,1.94,1.0025
36.2,4,11,12,4,2,1.99,1.27,1.0279166666666668
-0.6,2,12,12,4,2,1.88,0.23,1.0983333333333334
37.7,5,13,12,4,2,1.92,0.61,1.1020833333333333
33.9,1,13,12,4,2,0.7,0.54,1.1266666666666667
19.5,1,14,12,4,2,1.13,0.42,1.11875
34.8,1,14,12,4,2,0.23,0.54,1.1204166666666666
-7.9,1,14,12,4,2,0.58,0.72,1.135
2.8,4,16,12,4,2,1.07,0.48,1.1433333333333333
13.6,4,17,12,4,2,0.68,1.82,1.1225
5.7,5,18,12,4,2,1.32,1.46,1.1120833333333333
-7.9,1,21,12,4,2,1.21,1.04,1.1408333333333334
19.0,1,21,12,4,2,1.73,1.12,1.1545833333333333
-3.2,4,21,12,4,2,1.45,1.72,1.1525
-0.7,5,22,12,4,2,1.67,0.44,1.1745833333333333
35.2,3,0,13,4,3,0.97,0.5,1.165
12.1,5,1,13,4,3,0.27,0.42,1.19125
8.3,3,2,13,4,3,1.05,1.36,1.1891666666666667
33.3,3,4,13,4,3,1.31,0.39,1.2
27.0,1,4,13,4,3,0.65,1.38,1.1633333333333333
-0.5,4,6,13,4,3,0.5,1.83,1.0979166666666667
-0.2,2,6,13,4,3,0.26,1.7,1.055
36.2,3,6,13,4,3,0.67,1.24,1.0174999999999998
38.4,2,7,13,4,3,0.34,0.84,0.9945833333333334
27.8,5,8,13,4,3,0.29,1.99,0.9754166666666667
19.9,1,10,13,4,3,1.53,1.88,0.9429166666666666
30.8,4,12,13,4,3,1.1,1.92,0.9383333333333334
25.9,5,13,13,4,3,1.81,0.7,0.9770833333333334
18.6,1,15,13,4,3,1.63,1.13,1.0091666666666665
30.4,4,15,13,4,3,1.9,0.23,1.04875
-0.6,3,17,13,4,3,1.18,0.58,1.0475
33.0,5,17,13,4,3,0.55,1.07,1.0425
31.9,4,17,13,4,3,0.95,0.68,1.0491666666666666
20.2,5,17,13,4,3,0.84,1.32,1.0583333333333333
19.8,3,18,13,4,3,1.54,1.21,1.07625
24.1,3,19,13,4,3,1.64,1.73,1.0383333333333333
34.7,4,20,13,4,3,0.82,1.45,1.0008333333333332
39.4,5,20,13,4,3,0.55,1.67,0.9420833333333333
39.5,1,21,13,4,3,0.26,0.97,0.9100000000000001
8.0,2,22,13,4,3,0.2,0.27,0.9158333333333332
29.3,1,22,13,4,3,0.41,1.05,0.9387500000000001
25.6,5,22,13,4,3,1.6,1.31,0.92375
-6.8,3,0,14,4,4,0.95,0.65,0.9720833333333334
3.0,3,0,14,4,4,1.81,0.5,0.9966666666666667
27.2,3,0,14,4,4,1.09,0.26,1.0658333333333332
3.2,4,1,14,4,4,1.92,0.67,1.0658333333333334
33.4,4,2,14,4,4,0.67,0.34,1.0629166666666667
31.6,1,2,14,4,4,0.27,0.29,1.0691666666666666
13.6,3,2,14,4,4,0.44,1.53,1.0154166666666666
-8.0,4,3,14,4,4,0.24,1.1,1.03875
-5.0,2,4,14,4,4,1.66,1.81,1.0391666666666668
-7.0,1,4,14,4,4,1.82,1.63,1.03125
12.0,4,4,14,4,4,1.44,1.9,0.9641666666666667
25.8,1,6,14,4,4,0.29,1.18,0.94625
30.6,3,7,14,4,4,0.75,0.55,0.9629166666666666
-1.1,1,8,14,4,4,0.95,0.95,0.9554166666666667
32.6,4,11,14,4,4,0.77,0.84,0.9804166666666667
6.0,1,12,14,4,4,1.44,1.54,0.95125
4.7,4,12,14,4,4,0.84,1.64,0.9516666666666667
34.7,5,13,14,4,4,1.65,0.82,0.97125
31.0,1,16,14,4,4,1.29,0.55,0.98875
31.4,5,18,14,4,4,0.97,0.26,1.035
12.0,1,19,14,4,4,1.37,0.2,1.0579166666666666
6.5,5,19,14,4,4,0.75,0.41,1.1079166666666667
25.5,5,20,14,4,4,1.61,1.6,1.08125
-8.3,3,21,14,4,4,0.96,0.95,1.1104166666666668
-4.3,4,1,15,4,5,1.65,1.81,1.0745833333333332
8.2,2,1,15,4,5,0.95,1.09,1.0491666666666666
1.8,3,2,15,4,5,0.48,1.92,1.0083333333333333
36.7,3,2,15,4,5,0.94,0.67,1.0333333333333334
9.8,3,2,15,4,5,1.27,0.27,1.03375
22.3,4,3,15,4,5,0.28,0.44,1.0816666666666666
6.5,3,3,15,4,5,1.59,0.24,1.1525
4.8,5,3,15,4,5,1.94,1.66,1.1295833333333334
31.5,4,3,15,4,5,1.11,1.82,1.0983333333333334
12.9,3,4,15,4,5,1.07,1.44,1.1083333333333334
16.3,5,5,15,4,5,1.68,0.29,1.11375
39.2,1,6,15,4,5,0.42,0.75,1.1254166666666665
3.3,4,7,15,4,5,1.03,0.95,1.1366666666666667
0.8,1,9,15,4,5,1.22,0.77,1.1266666666666667
19.8,2,9,15,4,5,0.53,1.44,1.1420833333333333
2.0,5,9,15,4,5,1.81,0.84,1.1320833333333333
-2.3,3,9,15,4,5,0.6,1.65,1.1220833333333333
25.5,2,12,15,4,5,1.41,1.29,1.1054166666666667
4.4,5,12,15,4,5,0.89,0.97,1.1258333333333332
26.9,4,12,15,4,5,1.46,1.37,1.1083333333333334
14.9,5,16,15,4,5,0.95,0.75,1.1
17.7,3,16,15,4,5,0.55,1.61,1.1108333333333333
-8.6,5,17,15,4,5,1.87,0.96,1.09375
-5.7,5,18,15,4,5,0.55,1.65,1.0833333333333333
15.5,5,19,15,4,5,1.4,0.95,1.07875
31.3,5,21,15,4,5,0.84,0.48,1.1125
17.0,3,21,15,4,5,1.29,0.94,1.1545833333333333
15.4,5,22,15,4,5,1.95,1.27,1.1266666666666667
30.0,5,23,15,4,5,0.6,0.28,1.1670833333333335
20.9,2,23,15,4,5,1.25,1.59,1.1633333333333333
11.2,4,23,15,4,5,1.5,1.94,1.0920833333333333
37.0,3,4,16,4,6,0.23,1.11,1.0833333333333333
35.6,5,4,16,4,6,0.9,1.07,1.0591666666666668
14.8,4,6,16,4,6,0.49,1.68,1.0562500000000001
5.1,5,8,16,4,6,1.61,0.42,1.1058333333333332
22.4,1,8,16,4,6,1.61,1.03,1.0833333333333333
32.6,4,10,16,4,6,0.49,1.22,1.08625
12.1,4,11,16,4,6,1.29,0.53,1.1133333333333335
15.0,4,11,16,4,6,1.18,1.81,1.10875
36.2,2,13,16,4,6,1.7,0.6,1.1304166666666668
17.0,2,14,16,4,6,1.12,1.41,1.1075000000000002
10.7,4,14,16,4,6,0.86,0.89,1.1070833333333334
39.1,3,15,16,4,6,0.88,1.46,1.0783333333333334
3.9,4,15,16,4,6,0.77,0.95,1.1199999999999999
20.9,3,17,16,4,6,1.95,0.55,1.1058333333333332
26.6,3,18,16,4,6,0.21,1.87,1.10875
7.7,4,21,16,4,6,1.94,0.55,1.1683333333333334
-2.8,1,23,16,4,6,1.98,1.4,1.1345833333333333
2.2,2,0,17,4,0,0.59,0.84,1.1816666666666666
7.0,3,1,17,4,0,1.97,1.29,1.20875
10.8,2,1,17,4,0,1.94,1.95,1.1804166666666667
30.1,3,1,17,4,0,1.27,0.6,1.22
-2.5,4,2,17,4,0,1.55,1.25,1.2395833333333333
-3.2,3,2,17,4,0,1.72,1.5,1.235
35.9,1,3,17,4,0,1.39,0.23,1.2833333333333332
-6.7,2,5,17,4,0,1.39,0.9,1.2708333333333333
16.1,5,5,17,4,0,0.6,0.49,1.29625
15.3,4,6,17,4,0,1.1,1.61,1.2558333333333334
39.4,3,7,17,4,0,0.64,1.61,1.2583333333333333
14.2,3,7,17,4,0,1.67,0.49,1.2929166666666667
34.2,3,9,17,4,0,1.32,1.29,1.2679166666666666
-3.6,1,10,17,4,0,0.69,1.18,1.2358333333333333
2.4,4,11,17,4,0,0.41,1.7,1.2091666666666667
8.3,1,11,17,4,0,1.06,1.12,1.1779166666666667
21.0,4,11,17,4,0,0.37,0.86,1.1541666666666666
