hour,day,weekday,lag_1,lag_24,rolling_mean_24
13,5,6,2.55,0.0,1.5108333333333335
14,5,6,3.38,0.0,1.5983333333333336
15,5,6,2.1,0.0,1.6562500000000002
16,5,6,1.39,1.92,1.5916666666666668
17,5,6,0.37,0.0,1.5916666666666668
18,5,6,0.0,1.11,1.5454166666666669
19,5,6,0.0,0.0,1.5962500000000004
20,5,6,1.22,1.33,1.6758333333333335
21,5,6,3.24,0.36,1.6958333333333337
22,5,6,0.84,1.29,1.6420833333333338
23,5,6,0.0,3.47,1.6145833333333337
0,6,0,2.81,0.86,1.6604166666666667
1,6,0,1.96,1.56,1.631666666666667
2,6,0,0.87,2.78,1.5158333333333338
3,6,0,0.0,3.99,1.4070833333333335
4,6,0,1.38,5.27,1.3270833333333336
5,6,0,3.35,5.109999999999999,1.1337500000000003
6,6,0,0.47,0.0,1.3470833333333336
7,6,0,5.12,0.0,1.3470833333333336
8,6,0,0.0,0.0,1.3470833333333336
9,6,0,0.0,0.0,1.4283333333333337
10,6,0,1.95,0.0,1.4283333333333337
11,6,0,0.0,1.28,1.4433333333333336
12,6,0,1.64,2.55,1.455416666666667
13,6,0,2.84,3.38,1.384166666666667
14,6,0,1.67,2.1,1.3420833333333337
15,6,0,1.09,1.39,1.284166666666667
16,6,0,0.0,0.37,1.2687500000000003
17,6,0,0.0,0.0,1.3262500000000002
18,6,0,1.38,0.0,1.344166666666667
19,6,0,0.43,1.22,1.3741666666666668
20,6,0,1.94,3.24,1.370416666666667
21,6,0,3.15,0.84,1.4133333333333338
22,6,0,1.87,0.0,1.6033333333333337
23,6,0,4.5600000000000005,2.81,1.5025000000000004
0,7,1,0.39,1.96,1.4208333333333336
1,7,1,0.0,0.87,1.3845833333333337
2,7,1,0.0,0.0,1.399166666666667
3,7,1,0.35,1.38,1.3416666666666668
4,7,1,0.0,3.35,1.2795833333333335
5,7,1,1.86,0.47,1.280416666666667
6,7,1,0.49,5.12,1.0670833333333336
7,7,1,0.0,0.0,1.0670833333333336
8,7,1,0.0,0.0,1.0670833333333336
9,7,1,0.0,1.95,0.9858333333333337
10,7,1,0.0,0.0,1.0504166666666668
11,7,1,1.55,1.64,0.9820833333333336
12,7,1,0.0,2.84,1.0212500000000002
13,7,1,3.78,1.67,0.951666666666667
14,7,1,0.0,1.09,0.9062500000000003
15,7,1,0.0,0.0,0.990416666666667
16,7,1,2.02,0.0,0.990416666666667
17,7,1,0.0,1.38,0.932916666666667
18,7,1,0.0,0.43,0.9150000000000004
19,7,1,0.0,1.94,0.8529166666666669
20,7,1,0.45,3.15,0.8029166666666671
21,7,1,1.95,1.87,0.7991666666666669
22,7,1,1.78,4.5600000000000005,0.7050000000000004
23,7,1,2.3,0.39,0.7995833333333335
0,8,2,2.66,0.0,0.9120833333333337
1,8,2,2.7,0.0,0.9654166666666669
2,8,2,1.28,0.35,1.072916666666667
3,8,2,2.93,0.0,1.107916666666667
4,8,2,0.84,1.86,1.1383333333333336
5,8,2,2.59,0.49,1.3066666666666669
6,8,2,4.53,0.0,1.3708333333333336
7,8,2,1.54,0.0,1.3708333333333336
8,8,2,0.0,0.0,1.3708333333333336
9,8,2,0.0,0.0,1.4012500000000003
10,8,2,0.73,1.55,1.3712500000000005
11,8,2,0.83,0.0,1.3895833333333336
12,8,2,0.44,3.78,1.3200000000000005
13,8,2,2.11,0.0,1.3200000000000003
14,8,2,0.0,0.0,1.4087500000000002
15,8,2,2.13,2.02,1.3595833333333334
16,8,2,0.84,0.0,1.4829166666666669
17,8,2,2.96,0.0,1.5916666666666668
18,8,2,2.61,0.0,1.5916666666666668
19,8,2,0.0,0.45,1.572916666666667
20,8,2,0.0,1.95,1.5675000000000001
21,8,2,1.82,1.78,1.5983333333333336
22,8,2,2.52,2.3,1.5025000000000004
23,8,2,0.0,2.66,1.4745833333333336
0,9,3,1.99,2.7,1.385416666666667
1,9,3,0.56,1.28,1.3458333333333339
2,9,3,0.33,2.93,1.2237500000000003
3,9,3,0.0,0.84,1.2266666666666668
4,9,3,0.91,2.59,1.1187500000000004
5,9,3,0.0,4.53,1.007916666666667
6,9,3,1.87,1.54,0.994166666666667
7,9,3,1.21,0.0,1.200416666666667
8,9,3,4.95,0.0,1.2337500000000003
9,9,3,0.8,0.73,1.2033333333333338
10,9,3,0.0,0.83,1.2512500000000002
11,9,3,1.98,0.44,1.2700000000000002
12,9,3,0.89,2.11,1.3475000000000001
13,9,3,3.97,0.0,1.3975000000000002
14,9,3,1.2,2.13,1.3745833333333337
15,9,3,1.58,0.84,1.3395833333333338
16,9,3,0.0,2.96,1.2854166666666669
17,9,3,1.66,2.61,1.2862500000000001
18,9,3,2.63,0.0,1.301666666666667
19,9,3,0.37,0.0,1.322916666666667
20,9,3,0.51,1.82,1.3745833333333337
21,9,3,3.06,2.52,1.3745833333333337
22,9,3,2.52,0.0,1.4662500000000003
23,9,3,2.2,1.99,1.4283333333333335
0,10,4,1.08,0.56,1.4162500000000005
1,10,4,0.27,0.33,1.4437500000000003
2,10,4,0.99,0.0,1.4437500000000003
3,10,4,0.0,0.91,1.4058333333333337
4,10,4,0.0,0.0,1.4337500000000005
5,10,4,0.67,1.87,1.417083333333334
6,10,4,1.47,1.21,1.451666666666667
7,10,4,2.04,4.95,1.2837500000000002
8,10,4,0.92,0.8,1.3312500000000003
9,10,4,1.94,0.0,1.3433333333333335
10,10,4,0.29,1.98,1.3370833333333338
11,10,4,1.83,0.89,1.4850000000000003
12,10,4,4.44,3.97,1.3337500000000002
13,10,4,0.34,1.2,1.4158333333333335
14,10,4,3.17,1.58,1.4083333333333339
15,10,4,1.4,0.0,1.4083333333333339
16,10,4,0.0,1.66,1.4070833333333335
17,10,4,1.63,2.63,1.3662500000000002
18,10,4,1.65,0.37,1.3508333333333333
19,10,4,0.0,0.51,1.4683333333333337
20,10,4,3.33,3.06,1.3408333333333335
21,10,4,0.0,2.52,1.2358333333333336
22,10,4,0.0,2.2,1.1858333333333337
23,10,4,1.0,1.08,1.2287500000000002
0,11,5,2.11,0.27,1.2175000000000002
1,11,5,0.0,0.99,1.2358333333333336
2,11,5,1.43,0.0,1.3533333333333335
3,11,5,2.82,0.0,1.410416666666667
4,11,5,1.37,0.67,1.4541666666666668
5,11,5,1.72,1.47,1.4658333333333335
6,11,5,1.75,2.04,1.4420833333333336
7,11,5,1.47,0.92,1.4037500000000003
8,11,5,0.0,1.94,1.5445833333333336
9,11,5,5.32,0.29,1.5420833333333335
10,11,5,0.23,1.83,1.5520833333333337
11,11,5,2.0700000000000003,4.44,1.5366666666666668
12,11,5,4.07,0.34,1.6025000000000003
13,11,5,1.92,3.17,1.5775000000000003
14,11,5,2.5700000000000003,1.4,1.627916666666667
15,11,5,2.61,0.0,1.627916666666667
16,11,5,0.0,1.63,1.6308333333333336
17,11,5,1.7,1.65,1.697916666666667
18,11,5,3.26,0.0,1.7250000000000003
19,11,5,0.65,3.33,1.699166666666667
20,11,5,2.71,0.0,1.699166666666667
21,11,5,0.0,0.0,1.9562500000000005
22,11,5,6.17,1.0,1.9833333333333336
23,11,5,1.65,2.11,1.9175000000000004
0,12,6,0.53,0.0,2.0187500000000003
1,12,6,2.43,1.43,1.9591666666666672
2,12,6,0.0,2.82,1.841666666666667
3,12,6,0.0,1.37,1.819166666666667
4,12,6,0.83,1.72,1.8362500000000004
5,12,6,2.13,1.75,1.7975000000000003
6,12,6,0.8200000000000001,1.47,1.8383333333333336
7,12,6,2.45,0.0,1.8383333333333336
8,12,6,0.0,5.32,1.6645833333333337
9,12,6,1.15,0.23,1.6958333333333337
10,12,6,0.98,2.0700000000000003,1.6095833333333338
11,12,6,0.0,4.07,1.5150000000000003
12,12,6,1.8,1.92,1.5608333333333337
13,12,6,3.02,2.5700000000000003,1.482916666666667
14,12,6,0.7,2.61,1.3741666666666672
15,12,6,0.0,0.0,1.4537500000000003
16,12,6,1.91,1.7,1.4512500000000002
17,12,6,1.64,3.26,1.315416666666667
18,12,6,0.0,0.65,1.3887500000000006
19,12,6,2.41,2.71,1.3475000000000004
20,12,6,1.72,0.0,1.3475000000000004
21,12,6,0.0,6.17,1.1504166666666669
22,12,6,1.44,1.65,1.1095833333333336
23,12,6,0.67,0.53,1.1245833333333335
0,13,0,0.89,2.43,1.0512500000000002
1,13,0,0.67,0.0,1.1895833333333337
2,13,0,3.3200000000000003,0.0,1.276666666666667
3,13,0,2.09,0.83,1.3520833333333337
4,13,0,2.64,2.13,1.339166666666667
5,13,0,1.82,0.8200000000000001,1.3050000000000004
6,13,0,0.0,2.45,1.225416666666667
7,13,0,0.54,0.0,1.225416666666667
8,13,0,0.0,1.15,1.2170833333333337
9,13,0,0.95,0.98,1.1870833333333337
10,13,0,0.26,0.0,1.2262500000000003
11,13,0,0.94,1.8,1.1995833333333337
12,13,0,1.16,3.02,1.0737500000000002
13,13,0,0.0,0.7,1.1275000000000004
14,13,0,1.99,0.0,1.1712500000000003
15,13,0,1.05,1.91,1.1179166666666671
16,13,0,0.63,1.64,1.0662500000000004
17,13,0,0.4,0.0,1.134166666666667
18,13,0,1.63,2.41,1.1975000000000005
19,13,0,3.93,1.72,1.1258333333333337
20,13,0,0.0,0.0,1.2083333333333337
21,13,0,1.98,1.44,1.1483333333333337
22,13,0,0.0,0.67,1.145416666666667
23,13,0,0.6,0.89,1.1083333333333336
0,14,1,0.0,0.67,1.1395833333333336
1,14,1,1.42,3.3200000000000003,1.0420833333333335
2,14,1,0.98,2.09,0.9708333333333337
3,14,1,0.38,2.64,0.8608333333333337
4,14,1,0.0,1.82,0.8616666666666669
5,14,1,1.84,0.0,0.8616666666666669
6,14,1,0.0,0.54,0.839166666666667
7,14,1,0.0,0.0,0.927916666666667
8,14,1,2.13,0.95,0.8883333333333336
9,14,1,0.0,0.26,0.905416666666667
10,14,1,0.67,0.94,1.0237500000000004
11,14,1,3.78,1.16,1.1300000000000003
12,14,1,3.71,0.0,1.2116666666666671
13,14,1,1.96,1.99,1.2062500000000003
14,14,1,1.86,1.05,1.1825000000000003
15,14,1,0.48,0.63,1.1562500000000002
16,14,1,0.0,0.4,1.176666666666667
17,14,1,0.89,1.63,1.1804166666666671
18,14,1,1.72,3.93,1.0750000000000002
19,14,1,1.4,0.0,1.1850000000000003
20,14,1,2.64,1.98,1.1420833333333336
21,14,1,0.95,0.0,1.2116666666666671
22,14,1,1.6700000000000002,0.6,1.2262500000000003
23,14,1,0.95,0.0,1.3370833333333334
0,15,2,2.66,1.42,1.2779166666666668
1,15,2,0.0,0.98,1.289166666666667
2,15,2,1.25,0.38,1.2733333333333337
3,15,2,0.0,0.0,1.3516666666666668
4,15,2,1.88,1.84,1.2920833333333335
5,15,2,0.41,0.0,1.4158333333333335
6,15,2,2.97,0.0,1.4158333333333335
7,15,2,0.0,2.13,1.3270833333333336
8,15,2,0.0,0.0,1.3458333333333334
9,15,2,0.45,0.67,1.3266666666666669
10,15,2,0.21,3.78,1.1691666666666671
11,15,2,0.0,3.71,1.0145833333333336
12,15,2,0.0,1.96,0.932916666666667
13,15,2,0.0,1.86,0.8883333333333336
14,15,2,0.79,0.48,0.9962500000000003
15,15,2,3.0700000000000003,0.0,1.1458333333333337
16,15,2,3.59,0.89,1.1625000000000003
17,15,2,1.29,1.72,1.0908333333333335
18,15,2,0.0,1.4,1.147916666666667
19,15,2,2.77,2.64,1.037916666666667
20,15,2,0.0,0.95,1.0370833333333336
21,15,2,0.93,1.6700000000000002,1.0150000000000003
22,15,2,1.14,0.95,0.9754166666666669
23,15,2,0.0,2.66,0.8645833333333336
0,16,3,0.0,0.0,0.8645833333333336
1,16,3,0.0,1.25,0.897916666666667
2,16,3,2.05,0.0,0.897916666666667
3,16,3,0.0,1.88,0.8195833333333337
4,16,3,0.0,0.41,0.8025000000000003
5,16,3,0.0,2.97,0.6920833333333336
6,16,3,0.32,0.0,0.7733333333333335
7,16,3,1.95,0.0,0.7929166666666668
8,16,3,0.47,0.45,0.8800000000000002
9,16,3,2.54,0.21,0.8712500000000002
10,16,3,0.0,0.0,1.1554166666666668
11,16,3,6.82,0.0,1.236666666666667
12,16,3,1.95,0.0,1.3383333333333336
13,16,3,2.44,0.79,1.305416666666667
14,16,3,0.0,3.0700000000000003,1.2995833333333335
15,16,3,2.93,3.59,1.1662500000000002
16,16,3,0.39,1.29,1.2270833333333335
17,16,3,2.75,0.0,1.2270833333333335
18,16,3,0.0,2.77,1.2345833333333338
19,16,3,2.95,0.0,1.2345833333333338
20,16,3,0.0,0.93,1.2204166666666671
21,16,3,0.59,1.14,1.172916666666667
22,16,3,0.0,0.0,1.2187500000000002
23,16,3,1.1,0.0,1.307916666666667
0,17,4,2.14,0.0,1.465416666666667
1,17,4,3.78,2.05,1.4970833333333335
2,17,4,2.81,0.0,1.4970833333333335
3,17,4,0.0,0.0,1.5158333333333338
4,17,4,0.45,0.0,1.5441666666666671
5,17,4,0.68,0.32,1.5308333333333337
6,17,4,0.0,1.95,1.487916666666667
7,17,4,0.92,0.47,1.4683333333333337
8,17,4,0.0,2.54,1.519583333333334
9,17,4,3.77,0.0,1.620416666666667
10,17,4,2.42,6.82,1.4158333333333337
11,17,4,1.91,1.95,1.3862500000000002
12,17,4,1.24,2.44,1.3920833333333338
13,17,4,2.58,0.0,1.4625000000000004
14,17,4,1.69,2.93,1.4291666666666671
15,17,4,2.13,0.39,1.526666666666667
16,17,4,2.73,2.75,1.4120833333333336
17,17,4,0.0,0.0,1.4262500000000005
18,17,4,0.34,2.95,1.3033333333333335
19,17,4,0.0,0.0,1.385416666666667
20,17,4,1.97,0.59,1.4400000000000002
21,17,4,1.9,0.0,1.460416666666667
22,17,4,0.49,1.1,1.5475
23,17,4,3.19,2.14,1.5383333333333333
0,18,5,1.92,3.78,1.3808333333333336
1,18,5,0.0,2.81,1.2637500000000002
2,18,5,0.0,0.0,1.281666666666667
3,18,5,0.43,0.45,1.2995833333333338
4,18,5,0.88,0.68,1.2712500000000004
5,18,5,0.0,0.0,1.3745833333333337
6,18,5,2.48,0.92,1.3725000000000003
7,18,5,0.87,0.0,1.4970833333333335
8,18,5,2.99,3.77,1.4670833333333337
9,18,5,3.05,2.42,1.3662500000000002
10,18,5,0.0,1.91,1.286666666666667
11,18,5,0.0,1.24,1.2350000000000003
12,18,5,0.0,2.58,1.3458333333333339
13,18,5,5.24,1.69,1.309166666666667
14,18,5,0.81,2.13,1.2608333333333337
15,18,5,0.97,2.73,1.1470833333333337
16,18,5,0.0,0.0,1.1595833333333336
17,18,5,0.3,0.34,1.145416666666667
18,18,5,0.0,0.0,1.145416666666667
19,18,5,0.0,1.97,1.219166666666667
20,18,5,3.74,1.9,1.1400000000000003
21,18,5,0.0,0.49,1.1195833333333336
22,18,5,0.0,3.19,0.9866666666666669
23,18,5,0.0,1.92,0.9066666666666668
0,19,6,0.0,0.0,0.9687500000000003
1,19,6,1.49,0.0,0.9687500000000003
2,19,6,0.0,0.43,0.9508333333333336
3,19,6,0.0,0.88,0.9483333333333337
4,19,6,0.82,0.0,0.9650000000000003
5,19,6,0.4,2.48,0.9725000000000003
6,19,6,2.66,0.87,1.0300000000000005
7,19,6,2.25,2.99,0.960416666666667
8,19,6,1.32,3.05,0.914166666666667
9,19,6,1.94,0.0,0.984166666666667
10,19,6,1.6800000000000002,0.0,1.1233333333333337
11,19,6,3.34,0.0,1.1233333333333337
12,19,6,0.0,5.24,0.9545833333333337
13,19,6,1.19,0.81,0.9208333333333335
14,19,6,0.0,0.97,0.9229166666666669
15,19,6,1.02,0.0,0.961666666666667
16,19,6,0.93,0.3,0.9754166666666669
17,19,6,0.63,0.0,1.021666666666667
18,19,6,1.11,0.0,1.0687500000000003
19,19,6,1.13,3.74,0.9433333333333337
20,19,6,0.73,0.0,0.9433333333333337
21,19,6,0.0,0.0,1.0033333333333336
22,19,6,1.44,0.0,1.0033333333333336
23,19,6,0.0,0.0,1.0537500000000004
0,20,0,1.21,1.49,1.2029166666666669
1,20,0,5.07,0.0,1.2250000000000003
2,20,0,0.53,0.0,1.279166666666667
3,20,0,1.3,0.82,1.2450000000000003
4,20,0,0.0,0.4,1.3220833333333337
5,20,0,2.25,2.66,1.2608333333333337
6,20,0,1.19,2.25,1.2300000000000002
7,20,0,1.51,1.32,1.2441666666666669
8,20,0,1.66,1.94,1.1633333333333336
9,20,0,0.0,1.6800000000000002,1.1375000000000002
10,20,0,1.06,3.34,0.9983333333333336
11,20,0,0.0,0.0,0.9983333333333336
12,20,0,0.0,1.19,0.9487500000000004
13,20,0,0.0,0.0,1.0320833333333337
14,20,0,2.0,1.02,0.9895833333333336
15,20,0,0.0,0.93,0.9508333333333336
16,20,0,0.0,0.63,0.9645833333333336
17,20,0,0.96,1.11,0.931666666666667
18,20,0,0.32,1.13,0.8845833333333336
19,20,0,0.0,0.73,0.8800000000000003
20,20,0,0.62,0.0,0.936666666666667
21,20,0,1.36,1.44,0.9933333333333336
22,20,0,2.8,0.0,1.104166666666667
23,20,0,2.66,1.21,1.1216666666666668
0,21,1,1.63,5.07,0.941666666666667
1,21,1,0.75,0.53,0.9195833333333336
2,21,1,0.0,1.3,0.865416666666667
3,21,1,0.0,0.0,0.9075000000000003
4,21,1,1.01,2.25,0.8250000000000003
5,21,1,0.27,1.19,0.8279166666666669
6,21,1,1.26,1.51,0.815416666666667
7,21,1,1.21,1.66,0.7462500000000003
8,21,1,0.0,0.0,0.7591666666666669
9,21,1,0.31,1.06,0.7641666666666668
10,21,1,1.18,0.0,0.7641666666666668
11,21,1,0.0,0.0,0.9287500000000003
12,21,1,3.95,0.0,0.9287500000000003
13,21,1,0.0,2.0,0.9800000000000003
14,21,1,3.23,0.0,0.9958333333333337
15,21,1,0.38,0.0,0.9958333333333336
16,21,1,0.0,0.96,1.0866666666666671
17,21,1,3.14,0.32,1.2125000000000004
18,21,1,3.34,0.0,1.2429166666666671
19,21,1,0.73,0.62,1.2170833333333337
20,21,1,0.0,1.36,1.1987500000000002
21,21,1,0.92,2.8,1.1025000000000003
22,21,1,0.49,2.66,1.0637500000000004
23,21,1,1.73,1.63,1.1320833333333338
0,22,2,3.27,0.75,1.1925000000000003
1,22,2,2.2,0.0,1.1925000000000003
2,22,2,0.0,0.0,1.299166666666667
3,22,2,2.56,1.01,1.3187500000000003
4,22,2,1.48,0.27,1.3429166666666668
5,22,2,0.85,1.26,1.3583333333333336
6,22,2,1.63,1.21,1.3750000000000002
7,22,2,1.61,0.0,1.4495833333333337
8,22,2,1.79,0.31,1.469166666666667
9,22,2,0.78,1.18,1.5062500000000003
10,22,2,2.0700000000000003,0.0,1.5062500000000003
11,22,2,0.0,3.95,1.341666666666667
12,22,2,0.0,0.0,1.341666666666667
13,22,2,0.0,3.23,1.260416666666667
14,22,2,1.28,0.38,1.3591666666666669
15,22,2,2.75,0.0,1.4245833333333335
16,22,2,1.57,3.14,1.384166666666667
17,22,2,2.17,3.34,1.3233333333333335
18,22,2,1.88,0.73,1.3412500000000003
19,22,2,1.16,0.0,1.399166666666667
20,22,2,1.39,0.92,1.4104166666666667
21,22,2,1.19,0.49,1.5020833333333339
22,22,2,2.69,1.73,1.5270833333333336
23,22,2,2.33,3.27,1.3908333333333338
0,23,3,0.0,2.2,1.3750000000000002
1,23,3,1.82,0.0,1.4283333333333337
2,23,3,1.28,2.56,1.4425000000000001
3,23,3,2.9,1.48,1.4770833333333335
4,23,3,2.31,0.85,1.441666666666667
5,23,3,0.0,1.63,1.457916666666667
6,23,3,2.02,1.61,1.4537500000000003
7,23,3,1.51,1.79,1.379166666666667
8,23,3,0.0,0.78,1.346666666666667
9,23,3,0.0,2.0700000000000003,1.3358333333333337
10,23,3,1.81,0.0,1.3595833333333338
11,23,3,0.57,0.0,1.5012500000000004
12,23,3,3.4,0.0,1.7070833333333335
13,23,3,4.94,1.28,1.7666666666666668
14,23,3,2.71,2.75,1.6520833333333336
15,23,3,0.0,1.57,1.7108333333333337
16,23,3,2.98,2.17,1.6570833333333335
17,23,3,0.88,1.88,1.5787500000000003
18,23,3,0.0,1.16,1.6104166666666668
19,23,3,1.92,1.39,1.60375
20,23,3,1.23,1.19,1.6245833333333337
21,23,3,1.69,2.69,1.5525000000000004
22,23,3,0.96,2.33,1.5220833333333335
23,23,3,1.6,0.0,1.595416666666667
0,24,4,1.76,1.82,1.5362500000000006
1,24,4,0.4,1.28,1.482916666666667
2,24,4,0.0,2.9,1.3620833333333338
3,24,4,0.0,2.31,1.2658333333333338
4,24,4,0.0,0.0,1.326666666666667
5,24,4,1.46,2.02,1.2966666666666669
6,24,4,1.3,1.51,1.2337500000000003
7,24,4,0.0,0.0,1.2554166666666668
8,24,4,0.52,0.0,1.2554166666666668
9,24,4,0.0,1.81,1.217916666666667
10,24,4,0.91,0.57,1.2533333333333336
11,24,4,1.42,3.4,1.111666666666667
12,24,4,0.0,4.94,0.9058333333333337
13,24,4,0.0,2.71,0.9245833333333336
14,24,4,3.16,0.0,1.090416666666667
15,24,4,3.98,2.98,1.0037500000000004
16,24,4,0.9,0.88,1.004166666666667
17,24,4,0.89,0.0,1.0412500000000005
18,24,4,0.89,1.92,1.0137500000000002
19,24,4,1.26,1.23,0.9625000000000002
20,24,4,0.0,1.69,0.9512500000000004
21,24,4,1.42,0.96,0.9112500000000003
22,24,4,0.0,1.6,0.9583333333333336
23,24,4,2.73,1.76,0.980416666666667
0,25,5,2.29,0.4,1.0950000000000002
1,25,5,3.15,0.0,1.1929166666666668
2,25,5,2.35,0.0,1.2787500000000003
3,25,5,2.06,0.0,1.2787500000000003
4,25,5,0.0,1.46,1.2354166666666668
5,25,5,0.42,1.3,1.1812500000000004
6,25,5,0.0,0.0,1.1812500000000004
7,25,5,0.0,0.52,1.2275000000000003
8,25,5,1.63,0.0,1.265416666666667
9,25,5,0.91,0.91,1.2275000000000003
10,25,5,0.0,1.42,1.1950000000000003
11,25,5,0.64,0.0,1.1950000000000003
12,25,5,0.0,0.0,1.1950000000000003
13,25,5,0.0,3.16,1.1308333333333336
14,25,5,1.62,3.98,0.9745833333333337
15,25,5,0.23,0.9,1.1133333333333335
16,25,5,4.23,0.89,1.186666666666667
17,25,5,2.65,0.89,1.1712500000000003
18,25,5,0.52,1.26,1.1683333333333337
19,25,5,1.19,0.0,1.1683333333333337
20,25,5,0.0,1.42,1.2787500000000003
21,25,5,4.07,0.0,1.2787500000000003
22,25,5,0.0,2.73,1.242916666666667
23,25,5,1.87,2.29,1.169166666666667
0,26,6,0.52,3.15,1.1475000000000004
1,26,6,2.63,2.35,1.2308333333333337
2,26,6,4.35,2.06,1.2329166666666669
3,26,6,2.11,0.0,1.2329166666666669
4,26,6,0.0,0.42,1.339166666666667
5,26,6,2.97,0.0,1.3658333333333337
6,26,6,0.64,0.0,1.3812500000000003
7,26,6,0.37,1.63,1.432916666666667
8,26,6,2.87,0.91,1.5058333333333334
9,26,6,2.66,0.0,1.5058333333333334
10,26,6,0.0,0.64,1.5220833333333337
11,26,6,1.03,0.0,1.6241666666666672
12,26,6,2.45,0.0,1.6241666666666672
13,26,6,0.0,1.62,1.574166666666667
14,26,6,0.42,0.23,1.6258333333333337
15,26,6,1.47,4.23,1.4850000000000003
16,26,6,0.85,2.65,1.3745833333333337
17,26,6,0.0,0.52,1.3529166666666672
18,26,6,0.0,1.19,1.429166666666667
19,26,6,3.02,0.0,1.5545833333333334
20,26,6,3.01,4.07,1.5679166666666668
21,26,6,4.39,0.0,1.5679166666666668
22,26,6,0.0,1.87,1.5537500000000002
23,26,6,1.53,0.52,1.596666666666667
0,27,0,1.55,2.63,1.4870833333333338
1,27,0,0.0,4.35,1.3587500000000003
2,27,0,1.27,2.11,1.3212500000000003
3,27,0,1.21,0.0,1.4050000000000002
4,27,0,2.01,2.97,1.2995833333333338
5,27,0,0.44,0.64,1.272916666666667
6,27,0,0.0,0.37,1.2575000000000003
7,27,0,0.0,2.87,1.137916666666667
8,27,0,0.0,2.66,1.0270833333333336
9,27,0,0.0,0.0,1.094166666666667
10,27,0,1.61,1.03,1.096666666666667
11,27,0,1.09,2.45,0.9945833333333335
12,27,0,0.0,0.0,1.0633333333333337
13,27,0,1.65,0.42,1.0458333333333336
14,27,0,0.0,1.47,1.0075
15,27,0,0.55,0.85,0.9720833333333335
16,27,0,0.0,0.0,1.0295833333333337
17,27,0,1.38,0.0,1.0295833333333337
18,27,0,0.0,3.02,0.9525000000000002
19,27,0,1.17,3.01,0.8270833333333335
20,27,0,0.0,4.39,0.6662500000000003
21,27,0,0.53,0.0,0.745416666666667
22,27,0,1.9,1.53,0.7187500000000003
23,27,0,0.89,1.55,0.6720833333333336
0,28,1,0.43,0.0,0.8262500000000003
1,28,1,3.7,1.27,0.8070833333333337
2,28,1,0.81,1.21,0.8450000000000003
3,28,1,2.12,2.01,0.8887500000000004
4,28,1,3.06,0.44,0.9408333333333337
5,28,1,1.6900000000000002,0.0,0.9408333333333337
6,28,1,0.0,0.0,1.0095833333333337
7,28,1,1.65,0.0,1.077916666666667
8,28,1,1.64,0.0,1.077916666666667
9,28,1,0.0,1.61,1.0108333333333337
10,28,1,0.0,1.09,1.1737500000000003
11,28,1,5.0,0.0,1.204166666666667
12,28,1,0.73,1.65,1.135416666666667
13,28,1,0.0,0.0,1.2545833333333336
14,28,1,2.86,0.55,1.2716666666666672
15,28,1,0.96,0.0,1.3337500000000002
16,28,1,1.49,1.38,1.2762500000000003
17,28,1,0.0,0.0,1.2762500000000003
18,28,1,0.0,1.17,1.344166666666667
19,28,1,2.8,0.0,1.406666666666667
20,28,1,1.5,0.53,1.3845833333333335
21,28,1,0.0,1.9,1.3695833333333336
22,28,1,1.54,0.89,1.3429166666666668
23,28,1,0.25,0.43,1.3516666666666668
0,29,2,0.64,3.7,1.2637500000000004
1,29,2,1.59,0.81,1.3433333333333337
2,29,2,2.72,2.12,1.3275000000000003
3,29,2,1.74,3.06,1.2500000000000002
4,29,2,1.2,1.6900000000000002,1.1795833333333337
5,29,2,0.0,0.0,1.252916666666667
6,29,2,1.76,1.65,1.2354166666666668
7,29,2,1.23,1.64,1.2450000000000003
8,29,2,1.87,0.0,1.384166666666667
9,29,2,3.34,0.0,1.486666666666667
10,29,2,2.46,5.0,1.3295833333333336
11,29,2,1.23,0.73,1.299166666666667
12,29,2,0.0,0.0,1.299166666666667
13,29,2,0.0,2.86,1.1983333333333335
14,29,2,0.44,0.96,1.1583333333333334
15,29,2,0.0,1.49,1.0962500000000002
16,29,2,0.0,0.0,1.0962500000000002
17,29,2,0.0,0.0,1.1762500000000002
18,29,2,1.92,2.8,1.0962500000000002
19,29,2,0.88,1.5,1.3758333333333337
20,29,2,8.21,0.0,1.3758333333333337
21,29,2,0.0,1.54,1.311666666666667
22,29,2,0.0,0.25,1.3600000000000003
23,29,2,1.41,0.64,1.4433333333333336
0,30,3,2.64,1.59,1.4291666666666671
1,30,3,1.25,2.72,1.3295833333333336
2,30,3,0.33,1.74,1.2712500000000002
3,30,3,0.34,1.2,1.2641666666666669
4,30,3,1.03,0.0,1.3408333333333335
5,30,3,1.84,1.76,1.3700000000000003
6,30,3,2.46,1.23,1.3879166666666671
7,30,3,1.66,1.87,1.394166666666667
8,30,3,2.02,3.34,1.2550000000000003
9,30,3,0.0,2.46,1.1525000000000003
10,30,3,0.0,1.23,1.1462500000000002
11,30,3,1.08,0.0,1.2658333333333336
12,30,3,2.87,0.0,1.3333333333333337
13,30,3,1.62,0.44,1.3525000000000003
14,30,3,0.9,0.0,1.3525000000000003
15,30,3,0.0,0.0,1.4245833333333338
16,30,3,1.73,0.0,1.5783333333333338
17,30,3,3.69,1.92,1.4983333333333337
18,30,3,0.0,0.88,1.5050000000000001
19,30,3,1.04,8.21,1.1958333333333335
20,30,3,0.79,0.0,1.2525000000000002
