hour,day,weekday,lag_1,lag_24,rolling_mean_24
11,7,1,0.0,0.0,2.3716666666666666
12,7,1,4.3,3.25,2.525416666666667
13,7,1,6.94,0.0,2.705833333333334
14,7,1,4.33,4.29,2.64875
15,7,1,2.92,5.21,2.6758333333333337
16,7,1,5.86,4.05,2.5070833333333336
17,7,1,0.0,0.0,2.6550000000000002
18,7,1,3.55,0.0,2.932916666666667
19,7,1,6.67,0.0,2.932916666666667
20,7,1,0.0,2.93,2.8108333333333335
21,7,1,0.0,0.0,3.128333333333334
22,7,1,7.619999999999999,0.0,3.5241666666666673
23,7,1,9.5,2.33,3.8074999999999997
0,8,2,9.13,0.0,4.002916666666667
1,8,2,4.69,3.53,4.347083333333334
2,8,2,11.79,5.6,4.470416666666667
3,8,2,8.559999999999999,0.0,4.470416666666667
4,8,2,0.0,10.0,4.3375
5,8,2,6.8100000000000005,2.47,4.385416666666667
6,8,2,3.62,0.0,4.7387500000000005
7,8,2,8.48,4.5,4.662083333333333
8,8,2,2.66,4.46,4.47625
9,8,2,0.0,0.0,4.599583333333334
10,8,2,2.96,0.0,4.845416666666667
11,8,2,5.9,4.3,4.812916666666667
12,8,2,3.52,6.94,4.845416666666667
13,8,2,7.720000000000001,4.33,4.985416666666667
14,8,2,7.689999999999999,2.92,4.8637500000000005
15,8,2,0.0,5.86,4.732083333333334
16,8,2,2.7,0.0,4.970833333333333
17,8,2,5.73,3.55,5.2575
18,8,2,10.43,6.67,4.979583333333333
19,8,2,0.0,0.0,5.159583333333333
20,8,2,4.32,0.0,5.333333333333333
21,8,2,4.17,7.619999999999999,5.015833333333333
22,8,2,0.0,9.5,4.62
23,8,2,0.0,9.13,4.34
0,9,3,2.41,4.69,4.319166666666667
1,9,3,4.19,11.79,4.136666666666667
2,9,3,7.41,8.559999999999999,3.7800000000000007
3,9,3,0.0,0.0,3.915833333333334
4,9,3,3.26,6.8100000000000005,3.632083333333334
5,9,3,0.0,3.62,3.6383333333333336
6,9,3,3.77,8.48,3.6325000000000003
7,9,3,8.34,2.66,3.805
8,9,3,6.8,0.0,3.890416666666667
9,9,3,2.05,2.96,3.9504166666666674
10,9,3,4.4,5.9,3.8350000000000004
11,9,3,3.13,3.52,3.688333333333334
12,9,3,0.0,7.720000000000001,3.490833333333334
13,9,3,2.98,7.689999999999999,3.1704166666666675
14,9,3,0.0,0.0,3.1704166666666675
15,9,3,0.0,2.7,3.3258333333333336
16,9,3,6.43,5.73,3.265
17,9,3,4.27,10.43,3.165833333333334
18,9,3,8.05,0.0,3.165833333333334
19,9,3,0.0,4.32,2.985833333333334
20,9,3,0.0,4.17,3.097916666666667
21,9,3,6.859999999999999,0.0,3.097916666666667
22,9,3,0.0,0.0,3.2929166666666667
23,9,3,4.68,2.41,3.3733333333333335
0,10,4,4.34,4.19,3.4762500000000003
1,10,4,6.66,7.41,3.4150000000000005
2,10,4,5.94,0.0,3.602083333333334
3,10,4,4.49,3.26,3.4662500000000005
4,10,4,0.0,0.0,3.6275
5,10,4,3.87,3.77,3.470416666666667
6,10,4,0.0,8.34,3.122916666666667
7,10,4,0.0,6.8,2.8395833333333336
8,10,4,0.0,2.05,2.7541666666666664
9,10,4,0.0,4.4,2.85
10,10,4,6.7,3.13,3.225
11,10,4,12.13,0.0,3.414583333333334
12,10,4,4.55,2.98,3.450416666666667
13,10,4,3.84,0.0,3.450416666666667
14,10,4,0.0,0.0,3.9033333333333338
15,10,4,10.87,6.43,3.9462499999999996
16,10,4,7.46,4.27,3.9162500000000002
17,10,4,3.55,8.05,3.719583333333334
18,10,4,3.33,0.0,3.9433333333333334
19,10,4,5.369999999999999,0.0,3.9433333333333334
20,10,4,0.0,6.859999999999999,3.9495833333333334
21,10,4,7.01,0.0,4.085
22,10,4,3.25,4.68,4.05375
23,10,4,3.93,4.34,4.023333333333334
0,11,5,3.61,6.66,3.7458333333333336
1,11,5,0.0,5.94,3.6041666666666665
2,11,5,2.54,4.49,3.4170833333333337
3,11,5,0.0,0.0,3.9325000000000006
4,11,5,12.37,3.87,4.050833333333333
5,11,5,6.71,0.0,4.3225
6,11,5,6.52,0.0,4.4158333333333335
7,11,5,2.24,0.0,4.997083333333333
8,11,5,13.95,0.0,5.08625
9,11,5,2.14,6.7,5.175833333333333
10,11,5,8.85,12.13,4.9245833333333335
11,11,5,6.1,4.55,4.83875
12,11,5,2.49,3.84,4.877916666666667
13,11,5,4.78,0.0,4.877916666666667
14,11,5,0.0,10.87,4.7995833333333335
15,11,5,8.99,7.46,4.78125
16,11,5,7.02,3.55,4.633333333333334
17,11,5,0.0,3.33,4.494583333333334
18,11,5,0.0,5.369999999999999,4.538333333333333
19,11,5,6.42,0.0,4.6762500000000005
20,11,5,3.31,7.01,4.5025
21,11,5,2.84,3.25,4.578333333333333
22,11,5,5.07,3.93,4.6375
23,11,5,5.35,3.61,4.7754166666666675
0,12,6,6.92,0.0,4.7754166666666675
1,12,6,0.0,2.54,4.8029166666666665
2,12,6,3.2,0.0,4.8029166666666665
3,12,6,0.0,12.37,4.2875000000000005
4,12,6,0.0,6.71,4.201666666666667
5,12,6,4.65,6.52,4.024166666666667
6,12,6,2.26,2.24,4.232083333333334
7,12,6,7.23,13.95,3.835416666666667
8,12,6,4.43,2.14,3.7462500000000003
9,12,6,0.0,8.85,3.659166666666667
10,12,6,6.76,6.1,3.405
11,12,6,0.0,2.49,3.30125
12,12,6,0.0,4.78,3.299583333333334
13,12,6,4.74,0.0,3.6170833333333334
14,12,6,7.62,8.99,3.2424999999999997
15,12,6,0.0,7.02,3.14125
16,12,6,4.59,0.0,3.42
17,12,6,6.69,0.0,3.5262500000000006
18,12,6,2.55,6.42,3.2587500000000005
19,12,6,0.0,3.31,3.434583333333334
20,12,6,7.53,2.84,3.449166666666667
21,12,6,3.19,5.07,3.567916666666667
22,12,6,7.92,5.35,3.705833333333334
23,12,6,8.66,6.92,3.4175000000000004
0,13,0,0.0,0.0,4.029583333333334
1,13,0,14.69,3.2,3.89625
2,13,0,0.0,0.0,4.090000000000001
3,13,0,4.65,0.0,4.175
4,13,0,2.04,4.65,4.221666666666667
5,13,0,5.77,2.26,4.1275
6,13,0,0.0,7.23,3.82625
7,13,0,0.0,4.43,3.641666666666667
8,13,0,0.0,0.0,3.7291666666666674
9,13,0,2.1,6.76,3.6162500000000004
10,13,0,4.05,0.0,3.7445833333333334
11,13,0,3.08,0.0,4.074583333333334
12,13,0,7.92,4.74,4.106666666666667
13,13,0,5.51,7.62,3.9283333333333332
14,13,0,3.34,0.0,4.121666666666667
15,13,0,4.64,4.59,4.027916666666667
16,13,0,2.34,6.69,3.749166666666667
17,13,0,0.0,2.55,3.7275000000000005
18,13,0,2.03,0.0,3.7275000000000005
19,13,0,0.0,7.53,3.608333333333334
20,13,0,4.67,3.19,3.645
21,13,0,4.07,7.92,3.315
22,13,0,0.0,8.66,3.414166666666667
23,13,0,11.04,0.0,3.5637500000000006
0,14,1,3.59,14.69,3.1162499999999995
1,14,1,3.95,0.0,3.485416666666667
2,14,1,8.86,4.65,3.4175000000000004
3,14,1,3.02,2.04,3.3325
4,14,1,0.0,5.77,3.0920833333333335
5,14,1,0.0,0.0,3.0920833333333335
6,14,1,0.0,0.0,3.0920833333333335
7,14,1,0.0,0.0,3.4737500000000003
8,14,1,9.16,2.1,3.3862500000000004
9,14,1,0.0,4.05,3.2175
10,14,1,0.0,3.08,3.089166666666667
11,14,1,0.0,7.92,2.9570833333333333
12,14,1,4.75,5.51,2.7275000000000005
13,14,1,0.0,3.34,2.5883333333333334
14,14,1,0.0,4.64,2.707916666666667
15,14,1,7.51,2.34,2.610416666666667
16,14,1,0.0,0.0,2.810416666666667
17,14,1,4.8,2.03,2.7258333333333336
18,14,1,0.0,0.0,3.18625
19,14,1,11.05,4.67,2.991666666666667
20,14,1,0.0,4.07,2.822083333333334
21,14,1,0.0,0.0,3.009166666666667
22,14,1,4.49,11.04,2.549166666666667
23,14,1,0.0,3.59,2.5600000000000005
0,15,2,3.85,3.95,2.860833333333334
1,15,2,11.17,8.86,2.5758333333333336
2,15,2,2.02,3.02,2.7245833333333334
3,15,2,6.59,0.0,2.7245833333333334
4,15,2,0.0,0.0,2.87125
5,15,2,3.52,0.0,2.986666666666667
6,15,2,2.77,0.0,3.182916666666667
7,15,2,4.71,9.16,3.0883333333333334
8,15,2,6.89,0.0,3.2633333333333336
9,15,2,4.2,0.0,3.349166666666667
10,15,2,2.06,0.0,3.349166666666667
11,15,2,0.0,4.75,3.235
12,15,2,2.01,0.0,3.235
13,15,2,0.0,0.0,3.364166666666667
14,15,2,3.1,7.51,3.05125
15,15,2,0.0,0.0,3.05125
16,15,2,0.0,4.8,3.2095833333333332
17,15,2,8.6,0.0,3.3829166666666666
18,15,2,4.16,11.05,3.077916666666667
19,15,2,3.73,0.0,3.077916666666667
20,15,2,0.0,0.0,3.171666666666667
21,15,2,2.25,4.49,3.3283333333333336
22,15,2,8.25,0.0,3.3283333333333336
23,15,2,0.0,3.85,3.3520833333333333
0,16,3,4.42,11.17,3.0691666666666664
1,16,3,4.38,2.02,3.16
2,16,3,4.2,6.59,2.9766666666666666
3,16,3,2.19,0.0,3.112083333333333
4,16,3,3.25,3.52,3.067916666666667
5,16,3,2.46,2.77,2.9525000000000006
6,16,3,0.0,4.71,2.75625
7,16,3,0.0,6.89,2.4691666666666667
8,16,3,0.0,4.2,2.294166666666667
9,16,3,0.0,2.06,2.2083333333333335
10,16,3,0.0,0.0,2.2083333333333335
11,16,3,0.0,2.01,2.1245833333333333
12,16,3,0.0,0.0,2.1245833333333333
13,16,3,0.0,3.1,1.9954166666666666
14,16,3,0.0,0.0,1.9954166666666666
15,16,3,0.0,0.0,1.9954166666666666
16,16,3,0.0,8.6,1.792916666666667
17,16,3,3.74,4.16,1.6195833333333336
18,16,3,0.0,3.73,1.656666666666667
19,16,3,4.62,0.0,1.920416666666667
20,16,3,6.33,2.25,1.826666666666667
21,16,3,0.0,8.25,2.0087500000000005
22,16,3,12.62,0.0,2.0087500000000005
23,16,3,0.0,4.42,1.9433333333333336
0,17,4,2.85,4.38,1.8933333333333335
1,17,4,3.18,4.2,1.7183333333333337
2,17,4,0.0,2.19,1.9658333333333335
3,17,4,8.129999999999999,3.25,1.830416666666667
4,17,4,0.0,2.46,1.8183333333333336
5,17,4,2.17,0.0,2.003333333333334
6,17,4,4.44,0.0,2.129166666666667
7,17,4,3.02,0.0,2.129166666666667
8,17,4,0.0,0.0,2.58625
9,17,4,10.97,0.0,2.8229166666666674
10,17,4,5.68,0.0,3.0012500000000006
11,17,4,4.28,0.0,3.2183333333333337
12,17,4,5.210000000000001,0.0,3.440000000000001
13,17,4,5.32,0.0,3.440000000000001
14,17,4,0.0,0.0,3.440000000000001
15,17,4,0.0,0.0,3.9333333333333336
16,17,4,11.84,3.74,3.8675
17,17,4,2.16,0.0,3.8675
18,17,4,0.0,4.62,4.249166666666667
19,17,4,13.78,6.33,4.152916666666667
20,17,4,4.02,0.0,4.298333333333334
21,17,4,3.49,12.62,3.7725000000000004
22,17,4,0.0,0.0,3.879583333333334
23,17,4,2.57,2.85,3.9029166666666675
0,18,5,3.41,3.18,3.914166666666667
1,18,5,3.45,0.0,4.1970833333333335
2,18,5,6.79,8.129999999999999,4.230833333333334
3,18,5,8.940000000000001,0.0,4.5025
4,18,5,6.52,2.17,5.005833333333334
5,18,5,14.25,4.44,4.939583333333334
6,18,5,2.85,3.02,5.006666666666667
7,18,5,4.63,0.0,5.472083333333334
8,18,5,11.17,10.97,5.14625
9,18,5,3.15,5.68,4.909583333333334
10,18,5,0.0,4.28,4.73125
11,18,5,0.0,5.210000000000001,4.83375
12,18,5,7.67,5.32,4.764583333333333
13,18,5,3.66,0.0,4.764583333333333
14,18,5,0.0,0.0,5.044583333333334
15,18,5,6.72,11.84,5.074166666666667
16,18,5,12.55,2.16,5.097500000000001
17,18,5,2.72,0.0,5.097500000000001
18,18,5,0.0,13.78,4.523333333333334
19,18,5,0.0,4.02,4.624166666666667
20,18,5,6.44,3.49,4.92125
21,18,5,10.62,0.0,5.110416666666667
22,18,5,4.54,2.57,5.142916666666667
23,18,5,3.35,3.41,5.140833333333334
0,19,6,3.36,3.45,5.197083333333334
1,19,6,4.8,6.79,4.9141666666666675
2,19,6,0.0,8.940000000000001,4.695833333333334
3,19,6,3.7,6.52,4.592916666666667
4,19,6,4.05,14.25,4.093333333333334
5,19,6,2.26,2.85,4.28
6,19,6,7.33,4.63,4.209583333333334
7,19,6,2.94,11.17,3.909583333333334
8,19,6,3.97,3.15,4.314583333333333
9,19,6,12.87,0.0,4.314583333333333
10,19,6,0.0,0.0,4.470416666666667
11,19,6,3.74,7.67,4.367083333333333
12,19,6,5.19,3.66,4.392916666666667
13,19,6,4.28,0.0,4.565
14,19,6,4.13,6.72,4.477916666666666
15,19,6,4.63,12.55,4.117500000000001
16,19,6,3.9,2.72,4.004166666666667
17,19,6,0.0,0.0,4.004166666666667
18,19,6,0.0,0.0,4.115416666666667
19,19,6,2.67,6.44,4.28375
20,19,6,10.48,10.62,3.99
21,19,6,3.57,4.54,3.952083333333334
22,19,6,3.63,3.35,4.34625
23,19,6,12.81,3.36,4.20625
0,20,0,0.0,4.8,4.0062500000000005
1,20,0,0.0,0.0,4.0062500000000005
2,20,0,0.0,3.7,3.8520833333333333
3,20,0,0.0,4.05,4.005833333333334
4,20,0,7.74,2.26,4.058333333333334
5,20,0,3.52,7.33,3.9975000000000005
6,20,0,5.87,2.94,3.8750000000000004
7,20,0,0.0,3.97,3.8008333333333337
8,20,0,2.19,12.87,3.6470833333333332
9,20,0,9.18,0.0,4.140416666666667
10,20,0,11.84,3.74,4.3845833333333335
11,20,0,9.6,5.19,4.168333333333334
12,20,0,0.0,4.28,4.631666666666667
13,20,0,15.4,4.13,4.665416666666666
14,20,0,4.94,4.63,4.5912500000000005
15,20,0,2.85,3.9,4.428750000000001
16,20,0,0.0,0.0,4.515000000000001
17,20,0,2.07,0.0,4.611250000000001
18,20,0,2.31,2.67,4.500000000000001
19,20,0,0.0,10.48,4.385416666666667
20,20,0,7.73,3.57,4.236666666666667
21,20,0,0.0,3.63,4.367916666666667
22,20,0,6.78,12.81,3.93875
23,20,0,2.51,0.0,3.93875
0,21,1,0.0,0.0,4.215416666666667
1,21,1,6.640000000000001,0.0,4.215416666666667
2,21,1,0.0,0.0,4.215416666666667
3,21,1,0.0,7.74,4.031666666666667
4,21,1,3.33,3.52,3.8850000000000002
5,21,1,0.0,5.87,3.7312500000000006
6,21,1,2.18,0.0,3.986666666666667
7,21,1,6.13,2.19,3.895416666666667
8,21,1,0.0,9.18,3.512916666666667
9,21,1,0.0,11.84,3.0195833333333333
10,21,1,0.0,9.6,2.6195833333333334
11,21,1,0.0,0.0,2.6195833333333334
12,21,1,0.0,15.4,1.977916666666667
13,21,1,0.0,4.94,1.7720833333333337
14,21,1,0.0,2.85,1.8333333333333337
15,21,1,4.32,0.0,1.9191666666666671
16,21,1,2.06,2.07,1.9545833333333338
17,21,1,2.92,2.31,1.8583333333333336
18,21,1,0.0,0.0,2.3695833333333334
19,21,1,12.27,7.73,2.1629166666666673
20,21,1,2.77,0.0,2.282083333333334
21,21,1,2.86,6.78,2.1075000000000004
22,21,1,2.59,2.51,2.002916666666667
23,21,1,0.0,0.0,2.0920833333333335
0,22,2,2.14,6.640000000000001,1.815416666666667
1,22,2,0.0,0.0,2.27125
2,22,2,10.94,0.0,2.27125
3,22,2,0.0,3.33,2.2800000000000002
4,22,2,3.54,0.0,2.2800000000000002
5,22,2,0.0,2.18,2.3725
6,22,2,4.4,6.13,2.3841666666666668
7,22,2,6.41,0.0,2.3841666666666668
8,22,2,0.0,0.0,2.520416666666667
9,22,2,3.27,0.0,2.6175
10,22,2,2.33,0.0,2.761666666666667
11,22,2,3.46,0.0,2.9633333333333334
12,22,2,4.84,0.0,2.9633333333333334
13,22,2,0.0,0.0,3.0908333333333338
14,22,2,3.06,4.32,3.1637500000000003
15,22,2,6.07,2.06,3.2204166666666674
16,22,2,3.42,2.92,3.2162500000000005
17,22,2,2.82,0.0,3.3262500000000004
18,22,2,2.64,12.27,2.9033333333333338
19,22,2,2.12,2.77,2.7879166666666673
20,22,2,0.0,2.86,2.6687500000000006
21,22,2,0.0,2.59,2.6875000000000004
22,22,2,3.04,0.0,3.0645833333333337
23,22,2,9.05,2.14,3.099583333333334
0,23,3,2.98,0.0,3.2283333333333335
1,23,3,3.09,10.94,3.112083333333334
2,23,3,8.15,0.0,3.112083333333334
3,23,3,0.0,3.54,3.6145833333333335
4,23,3,15.6,0.0,3.6145833333333335
5,23,3,0.0,4.4,3.540833333333334
6,23,3,2.63,6.41,3.4083333333333337
7,23,3,3.23,0.0,3.4083333333333337
8,23,3,0.0,3.27,3.3737500000000007
9,23,3,2.44,2.33,3.360833333333334
10,23,3,2.02,3.46,3.216666666666667
11,23,3,0.0,4.84,3.0150000000000006
12,23,3,0.0,0.0,3.0150000000000006
13,23,3,0.0,3.06,3.065000000000001
14,23,3,4.26,6.07,2.89875
15,23,3,2.08,3.42,2.9495833333333334
16,23,3,4.64,2.82,2.8320833333333337
17,23,3,0.0,2.64,2.722083333333334
18,23,3,0.0,2.12,2.8562500000000006
19,23,3,5.34,0.0,2.8562500000000006
20,23,3,0.0,0.0,3.0920833333333335
21,23,3,5.66,3.04,3.224166666666667
22,23,3,6.21,9.05,2.847083333333334
23,23,3,0.0,2.98,3.0545833333333334
0,24,4,7.960000000000001,3.09,3.1025000000000005
1,24,4,4.24,8.15,3.0975
2,24,4,8.030000000000001,0.0,3.383333333333334
3,24,4,6.859999999999999,15.6,2.7333333333333343
4,24,4,0.0,0.0,3.018333333333334
5,24,4,6.84,2.63,2.90875
6,24,4,0.0,3.23,2.8816666666666664
7,24,4,2.58,0.0,3.1500000000000004
8,24,4,6.44,2.44,3.1625
9,24,4,2.74,2.02,3.2016666666666667
10,24,4,2.96,0.0,3.2016666666666667
11,24,4,0.0,0.0,3.3062500000000004
12,24,4,2.51,0.0,3.3062500000000004
13,24,4,0.0,4.26,3.4275
14,24,4,7.17,2.08,3.3408333333333338
15,24,4,0.0,4.64,3.43375
16,24,4,6.869999999999999,0.0,3.552916666666667
17,24,4,2.86,0.0,3.6679166666666667
18,24,4,2.76,5.34,3.616250000000001
19,24,4,4.1,0.0,4.123333333333334
20,24,4,12.17,5.66,3.8874999999999997
21,24,4,0.0,6.21,4.138333333333334
22,24,4,12.23,0.0,4.138333333333334
23,24,4,0.0,7.960000000000001,3.8066666666666666
0,25,5,0.0,4.24,3.924166666666667
1,25,5,7.0600000000000005,8.030000000000001,4.0566666666666675
2,25,5,11.21,6.859999999999999,3.7708333333333335
3,25,5,0.0,0.0,3.9491666666666667
4,25,5,4.279999999999999,6.84,3.7891666666666666
5,25,5,3.0,0.0,3.936666666666667
6,25,5,3.54,2.58,4.011666666666667
7,25,5,4.38,6.44,3.7433333333333336
8,25,5,0.0,2.74,3.629166666666667
9,25,5,0.0,2.96,3.5058333333333334
10,25,5,0.0,0.0,3.6575
11,25,5,3.64,2.51,3.837916666666667
12,25,5,6.84,0.0,3.837916666666667
13,25,5,0.0,7.17,3.6241666666666674
14,25,5,2.04,0.0,3.909583333333334
15,25,5,6.85,6.869999999999999,3.6233333333333335
16,25,5,0.0,2.86,3.6795833333333334
17,25,5,4.21,2.76,3.7120833333333336
18,25,5,3.54,4.1,3.6841666666666666
19,25,5,3.43,12.17,3.1770833333333335
20,25,5,0.0,0.0,3.1770833333333335
21,25,5,0.0,12.23,2.9895833333333335
22,25,5,7.729999999999999,0.0,2.9895833333333335
23,25,5,0.0,0.0,3.235416666666667
0,26,6,5.9,7.0600000000000005,3.157916666666667
1,26,6,5.2,11.21,2.925416666666667
2,26,6,5.63,0.0,3.0879166666666666
3,26,6,3.9,4.279999999999999,2.9095833333333334
4,26,6,0.0,3.0,3.520416666666667
5,26,6,17.66,3.54,3.3729166666666672
6,26,6,0.0,4.38,3.190416666666667
7,26,6,0.0,0.0,3.4395833333333337
8,26,6,5.98,0.0,3.7754166666666666
9,26,6,8.06,0.0,4.022916666666667
10,26,6,5.94,3.64,4.073333333333333
11,26,6,4.85,6.84,3.9329166666666673
12,26,6,3.47,0.0,3.9329166666666673
13,26,6,0.0,2.04,4.088333333333334
14,26,6,5.77,6.85,4.043333333333334
15,26,6,5.77,0.0,4.043333333333334
16,26,6,0.0,4.21,3.9770833333333333
17,26,6,2.62,3.54,4.122916666666668
18,26,6,7.04,3.43,4.117083333333333
19,26,6,3.29,0.0,4.117083333333333
20,26,6,0.0,0.0,4.29
21,26,6,4.15,7.729999999999999,4.068333333333333
22,26,6,2.41,0.0,4.15375
23,26,6,2.05,5.9,4.1937500000000005
0,27,0,6.859999999999999,5.2,3.9770833333333333
1,27,0,0.0,5.63,3.7425
2,27,0,0.0,3.9,3.58
3,27,0,0.0,0.0,3.58
4,27,0,0.0,17.66,3.0604166666666672
5,27,0,5.19,0.0,3.1525000000000003
6,27,0,2.21,0.0,3.429166666666667
7,27,0,6.640000000000001,5.98,3.2750000000000004
8,27,0,2.28,8.06,3.032916666666667
9,27,0,2.25,5.94,2.785416666666667
10,27,0,0.0,4.85,2.7429166666666673
11,27,0,3.83,3.47,3.091666666666667
12,27,0,11.84,0.0,3.223333333333334
13,27,0,3.16,5.77,3.1075000000000004
14,27,0,2.99,5.77,3.111666666666667
15,27,0,5.87,0.0,3.111666666666667
16,27,0,0.0,2.62,3.002500000000001
17,27,0,0.0,7.04,3.057916666666667
18,27,0,8.370000000000001,3.29,2.920833333333334
19,27,0,0.0,0.0,3.167916666666667
20,27,0,5.93,4.15,3.191666666666667
21,27,0,4.72,2.41,3.0912500000000005
22,27,0,0.0,2.05,3.5762500000000004
23,27,0,13.69,6.859999999999999,3.397083333333334
0,28,1,2.56,0.0,3.534583333333334
1,28,1,3.3,0.0,3.724166666666667
2,28,1,4.55,0.0,3.724166666666667
3,28,1,0.0,0.0,3.724166666666667
4,28,1,0.0,5.19,3.6508333333333334
5,28,1,3.43,2.21,3.5587500000000003
6,28,1,0.0,6.640000000000001,3.6445833333333333
7,28,1,8.7,2.28,3.549583333333333
8,28,1,0.0,2.25,3.5879166666666666
9,28,1,3.17,0.0,3.7833333333333337
10,28,1,4.69,3.83,3.879166666666667
11,28,1,6.13,11.84,3.68
12,28,1,7.0600000000000005,3.16,3.548333333333334
13,28,1,0.0,2.99,3.4237500000000005
14,28,1,0.0,5.87,3.4345833333333338
15,28,1,6.130000000000001,0.0,3.5937500000000004
16,28,1,3.82,0.0,3.8083333333333336
17,28,1,5.15,8.370000000000001,3.545
18,28,1,2.05,0.0,3.8383333333333334
19,28,1,7.039999999999999,5.93,3.5912500000000005
20,28,1,0.0,4.72,3.3945833333333337
21,28,1,0.0,0.0,3.3945833333333337
22,28,1,0.0,13.69,2.8241666666666667
23,28,1,0.0,2.56,2.7175000000000007
0,29,2,0.0,3.3,2.690416666666667
1,29,2,2.65,4.55,2.500833333333334
2,29,2,0.0,0.0,2.6575
3,29,2,3.76,0.0,2.8920833333333333
4,29,2,5.63,3.43,2.983333333333334
5,29,2,5.62,0.0,2.983333333333334
6,29,2,0.0,8.7,2.719583333333334
7,29,2,2.37,0.0,2.719583333333334
8,29,2,0.0,3.17,2.702083333333334
9,29,2,2.75,4.69,2.5066666666666673
10,29,2,0.0,6.13,2.25125
11,29,2,0.0,7.0600000000000005,1.957083333333334
12,29,2,0.0,0.0,2.157083333333334
13,29,2,4.8,0.0,2.290416666666667
14,29,2,3.2,6.130000000000001,2.0350000000000006
15,29,2,0.0,3.82,1.9904166666666672
16,29,2,2.75,5.15,2.0629166666666667
17,29,2,6.89,2.05,2.389583333333334
18,29,2,9.89,7.039999999999999,2.2033333333333336
19,29,2,2.57,0.0,2.315416666666667
20,29,2,2.69,0.0,2.315416666666667
21,29,2,0.0,0.0,2.315416666666667
22,29,2,0.0,0.0,2.765
23,29,2,10.79,0.0,2.86125
0,30,3,2.31,2.65,2.750833333333333
1,30,3,0.0,0.0,3.1125000000000003
2,30,3,8.68,3.76,3.2720833333333332
3,30,3,7.59,5.63,3.0375
4,30,3,0.0,5.62,3.1204166666666673
5,30,3,7.61,0.0,3.1204166666666673
6,30,3,0.0,2.37,3.021666666666667
7,30,3,0.0,0.0,3.1833333333333336
8,30,3,3.88,2.75,3.06875
9,30,3,0.0,0.0,3.06875
10,30,3,0.0,0.0,3.2291666666666665
11,30,3,3.85,0.0,3.2291666666666665
12,30,3,0.0,4.8,3.4075
13,30,3,9.08,3.2,3.4595833333333332
14,30,3,4.45,0.0,3.5879166666666666
15,30,3,3.08,2.75,3.473333333333333
16,30,3,0.0,6.89,3.18625
17,30,3,0.0,9.89,2.7741666666666664
18,30,3,0.0,2.57,3.1087500000000006
19,30,3,10.6,2.69,3.239583333333334
20,30,3,5.83,0.0,3.438333333333334
21,30,3,4.77,0.0,3.674166666666667
22,30,3,5.66,10.79,3.6216666666666666
23,30,3,9.53,2.31,3.5254166666666666
0,31,4,0.0,0.0,3.660416666666667
1,31,4,3.24,8.68,3.4220833333333336
2,31,4,2.96,7.59,3.2158333333333338
3,31,4,2.64,0.0,3.577083333333334
4,31,4,8.67,7.61,3.4375
5,31,4,4.26,0.0,3.8025
6,31,4,8.76,0.0,3.8025
7,31,4,0.0,3.88,3.7600000000000002
8,31,4,2.86,0.0,3.7600000000000002
9,31,4,0.0,0.0,4.094166666666667
10,31,4,8.02,3.85,4.23625
11,31,4,7.26,0.0,4.5075
12,31,4,6.51,9.08,4.475416666666667
13,31,4,8.31,4.45,4.29
14,31,4,0.0,3.08,4.461250000000001
15,31,4,7.19,0.0,4.461250000000001
16,31,4,0.0,0.0,4.607083333333334
17,31,4,3.5,0.0,4.607083333333334
18,31,4,0.0,10.6,4.459583333333334
19,31,4,7.0600000000000005,5.83,4.6275
20,31,4,9.86,4.77,4.51875
21,31,4,2.16,5.66,4.52875
22,31,4,5.9,9.53,4.631666666666667
23,31,4,12.0,0.0,4.631666666666667
0,1,5,0.0,3.24,4.692083333333334
1,1,5,4.69,2.96,4.759166666666666
2,1,5,4.57,2.64,4.649166666666667
3,1,5,0.0,8.67,4.615
4,1,5,7.85,4.26,4.640416666666667
5,1,5,4.869999999999999,8.76,4.589583333333334
6,1,5,7.54,0.0,4.589583333333334
7,1,5,0.0,2.86,4.800416666666667
8,1,5,7.92,0.0,5.09625
9,1,5,7.1000000000000005,8.02,5.10625
10,1,5,8.26,7.26,5.084166666666667
11,1,5,6.73,6.51,4.812916666666667
12,1,5,0.0,8.31,4.6554166666666665
13,1,5,4.53,0.0,4.8429166666666665
14,1,5,4.5,7.19,4.7129166666666675
15,1,5,4.07,0.0,4.868333333333333
16,1,5,3.73,3.5,4.7225
17,1,5,0.0,0.0,4.7225
18,1,5,0.0,7.0600000000000005,4.54875
19,1,5,2.89,9.86,4.38625
20,1,5,5.96,2.16,4.706666666666667
21,1,5,9.85,5.9,4.460833333333333
22,1,5,0.0,12.0,3.9608333333333334
23,1,5,0.0,0.0,3.9608333333333334
0,2,6,0.0,4.69,3.8991666666666673
1,2,6,3.21,4.57,3.800416666666667
2,2,6,2.2,0.0,3.9150000000000005
3,2,6,2.75,7.85,3.7558333333333334
4,2,6,4.03,4.869999999999999,3.8312500000000003
5,2,6,6.680000000000001,7.54,3.8054166666666673
6,2,6,6.92,0.0,3.8054166666666673
7,2,6,0.0,7.92,3.6362500000000004
8,2,6,3.86,7.1000000000000005,3.6375000000000006
9,2,6,7.13,8.26,3.2933333333333334
10,2,6,0.0,6.73,3.012916666666667
11,2,6,0.0,0.0,3.012916666666667
12,2,6,0.0,4.53,2.9875000000000003
13,2,6,3.92,4.5,2.8837500000000005
